end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccruedProfessionalFeesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,CumulativeEffectOnRetainedEarningsNetOfTax1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,DeferredCosts,DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestExpenseBorrowings,InterestPaid,InterestPaidNet,InterestPayableCurrent,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicensesRevenue,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,PaidInKindInterest,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAccretionOfRedemptionDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromLicenseFeesReceived,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccountsReceivableNetCurrent,DeferredTaxAssetsLiabilitiesNet,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationDeductionsOther,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,RestrictedCashAndCashEquivalents,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2016-06-30,2016-08-12,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,2366000.0,,304000.0,1940000.0,,15000.0,79000.0,135000.0,,95790000.0,,233000.0,14000.0,1285675.0,56164000.0,56033000.0,,,,,,55279000.0,,,,,,0.001,100000000.0,19594302.0,19594302.0,20000.0,-5102000.0,,,,,300000.0,,,7000.0,,20000.0,170000.0,,,,,,,,,,,,-0.62,,,,,,,,,,2500000.0,,,,970000.0,,,,,,,,,44000.0,,,14000.0,20000.0,,,,,,,10268000.0,56164000.0,6733000.0,5000.0,,5600000.0,2400000.0,,,,2000000.0,2400000.0,1200000.0,3286000.0,,,,,,,-5102000.0,76000.0,,,5183000.0,-5178000.0,,,,,,,68000.0,,,,,23000.0,,45000.0,21000.0,,140000.0,17000.0,7000.0,,,,79000.0,,,,,,,,0.001,10000000.0,0.0,0.0,737000.0,,,,,,,,,,,259000.0,124000.0,,4213000.0,,,-49914000.0,,,,,,,,,,,,,,45896000.0,,,,,,,,,,,,,,,,,,,,8243864.0,,,,,,,,,,,,
2016-09-30,2016-11-14,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,1347000.0,,478000.0,1556000.0,,78000.0,88000.0,152000.0,-5000.0,102481000.0,,282000.0,190000.0,1470364.0,57771000.0,57654000.0,56919000.0,5000.0,20048000.0,20043000.0,,36876000.0,,56900000.0,,,,0.001,100000000.0,20545752.0,20545752.0,21000.0,-5650000.0,,,,,,,,,,,165000.0,,,,,,,,,,,,-0.28,,,,,,,,,,3100000.0,,,,1629000.0,,,,,,,,,43000.0,,,5000.0,20000.0,,,,,,,10833000.0,57771000.0,2928000.0,5000.0,,8000000.0,,,1600000.0,3200000.0,3200000.0,,,7489000.0,,,,,,,-5645000.0,-339000.0,,,5311000.0,-5306000.0,,,,,,,46000.0,,,,,23000.0,,23000.0,20000.0,,117000.0,73000.0,7000.0,,-5000.0,25000.0,251000.0,,,,,,,,0.001,10000000.0,0.0,0.0,662000.0,,,,,,,,,,,262000.0,110000.0,,3682000.0,,,-55559000.0,,,,686439.0,1.22,,,1414594.0,2.9,,,,,46938000.0,,,,,,,,,,,,,,,,,,,,20493377.0,,,,,,,,,,,,
2016-12-31,2017-03-16,10-K,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,2594000.0,43000.0,870000.0,2791000.0,,410000.0,72000.0,168000.0,-13000.0,136892000.0,1314000.0,,,2273371.0,84813000.0,84317000.0,83991000.0,13000.0,48820000.0,48807000.0,,34824000.0,14541000.0,83600000.0,35184000.0,35184000.0,14541000.0,0.001,100000000.0,24573033.0,24573033.0,25000.0,-25895000.0,48198000.0,,,,,,108000.0,3000.0,,,160000.0,6000.0,69000.0,0.0,0.0,23391000.0,101000.0,1000.0,25446000.0,367000.0,25079000.0,65000.0,-2.42,0.0,0.34,-0.3743,,-0.0198,,0.0379,0.0162,,,156000.0,,,6263000.0,1424000.0,-520000.0,-520000.0,,-882000.0,,487000.0,360000.0,287000.0,250000.0,250000.0,52000.0,81000.0,,,,,,,13154000.0,84813000.0,5408000.0,520000.0,,8000000.0,,,,1600000.0,3200000.0,3200000.0,,7586000.0,86390000.0,86390000.0,-49140000.0,-49140000.0,-22709000.0,-22709000.0,-35568000.0,-684000.0,1.0,,35080000.0,-25198000.0,,,,,,,2793000.0,128000.0,472000.0,458000.0,444000.0,431000.0,860000.0,,81000.0,,234000.0,290000.0,42000.0,-13000.0,-13000.0,20000.0,,,,283000.0,54485000.0,54485000.0,3000.0,,0.001,10000000.0,0.0,0.0,396000.0,51376000.0,7857000.0,,,,5708000.0,,,31000.0,-25882000.0,262000.0,94000.0,6330000.0,19455000.0,,360000.0,-65245000.0,520000.0,,1314000.0,,,,,,,,,,,71659000.0,,,,,48198000.0,,51377000.0,31000.0,,884000.0,,,,,,,,,,13111067.0,,,,,,,,,,,,
2017-03-31,2017-05-10,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,4716000.0,-18000.0,244000.0,1541000.0,,143000.0,137000.0,95000.0,-21000.0,142777000.0,,,53000.0,2208888.0,81958000.0,80484000.0,77811000.0,21000.0,54483000.0,54462000.0,117000.0,22989000.0,-11835000.0,77500000.0,23349000.0,,-11835000.0,0.001,100000000.0,25300016.0,25300016.0,25000.0,-10381000.0,,,,,,,53000.0,109000.0,563000.0,,155000.0,,,,,,,,,,,30000.0,-0.41,,,,,,,,,,,,,,2671000.0,872000.0,,-5000.0,,62000.0,,2305000.0,,156000.0,,,54000.0,40000.0,,,,,,,14795000.0,81958000.0,7186000.0,5000.0,,8000000.0,800000.0,,,1600000.0,3200000.0,3200000.0,,6891000.0,,5133000.0,,-5990000.0,,-10978000.0,-10373000.0,-117000.0,,,10261000.0,-10256000.0,,,,,,,2770000.0,,472000.0,458000.0,444000.0,431000.0,860000.0,105000.0,,,317000.0,522000.0,104000.0,,-8000.0,20000.0,,,,52000.0,12656000.0,,309000.0,,0.001,10000000.0,0.0,,2511000.0,,,,,,6975000.0,,,76000.0,,1105000.0,1010000.0,,7590000.0,,360000.0,-75618000.0,,,752000.0,,,,,,,,,,,67163000.0,,,,,,,,,,,,,,,,,,,,25250333.0,,,,,,,,,,,,
2017-06-30,2017-08-11,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,3732000.0,,471000.0,1639000.0,,179000.0,148000.0,152000.0,-23000.0,143715000.0,,,53000.0,2265174.0,68415000.0,67002000.0,66395000.0,23000.0,49383000.0,49360000.0,,16675000.0,,66000000.0,17035000.0,,,0.001,100000000.0,25336482.0,25336482.0,25000.0,-13775000.0,,,,,,,,145000.0,607000.0,,150000.0,,,,,,,,,,,,-0.54,,,,,,,,,,,,,,2290000.0,,,,,,,,,162000.0,,,54000.0,58000.0,,,,,,,14089000.0,68415000.0,7136000.0,,,8000000.0,1600000.0,,,1600000.0,3200000.0,3200000.0,,6196000.0,,,,,,,-13773000.0,-135000.0,,,13768000.0,-13638000.0,,,,,,,2770000.0,,472000.0,458000.0,444000.0,431000.0,860000.0,105000.0,,,211000.0,292000.0,90000.0,,-2000.0,20000.0,,,,,,,,,0.001,10000000.0,0.0,,675000.0,,,,,,,,,,,1115000.0,963000.0,,11478000.0,,360000.0,-89391000.0,130000.0,,,,,,,,,,,,,54326000.0,,,,,,,,,,,,,,,,,,,,25309966.0,,,,,,,,,,,,
2017-09-30,2017-11-09,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,5075000.0,,695000.0,4004000.0,,88000.0,171000.0,200000.0,-8000.0,144605000.0,,,53000.0,2304086.0,54875000.0,53480000.0,52987000.0,8000.0,36346000.0,36338000.0,,16289000.0,,52600000.0,16649000.0,,,0.001,100000000.0,25342445.0,25342445.0,25000.0,-18321000.0,,,,,,,,196000.0,637000.0,,145000.0,,,,,,,,,,,,-0.72,,,,,,,,,,,,,,2298000.0,,,,,,,,,168000.0,,,55000.0,58000.0,,,,,,,17980000.0,54875000.0,11695000.0,,,8000000.0,2400000.0,,,1600000.0,3200000.0,3200000.0,,5503000.0,,,,,,,-18336000.0,-143000.0,,,18348000.0,-18193000.0,,,,,,,2770000.0,,472000.0,458000.0,444000.0,431000.0,860000.0,105000.0,,,229000.0,141000.0,103000.0,,15000.0,20000.0,,,,,,,,,0.001,10000000.0,0.0,,712000.0,,,,,,,,,,,1132000.0,932000.0,,16050000.0,,360000.0,-107727000.0,155000.0,,,,,,,,,,,,,36895000.0,,,,,,,,,,,,,,,,,,,,25338462.0,,,,,,,,,,,,
2017-12-31,2018-03-16,10-K,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,5384000.0,31000.0,920000.0,4716000.0,,62000.0,113000.0,247000.0,-8000.0,145618000.0,3364000.0,,,2273371.0,40493000.0,39201000.0,38000000.0,8000.0,28424000.0,28416000.0,,9224000.0,-25600000.0,37600000.0,9584000.0,9584000.0,-25600000.0,0.001,100000000.0,25354651.0,25354651.0,25000.0,-58970000.0,,,,,,,212000.0,199000.0,610000.0,,140000.0,6000.0,38000.0,,,27999000.0,387000.0,49000.0,32670000.0,,,182000.0,-2.98,0.0,0.34,-0.1242,-0.2513,-0.0284,,0.0242,0.0397,,,,,,9700000.0,4715000.0,-20000.0,-20000.0,,5000.0,-92000.0,833000.0,,653000.0,653000.0,653000.0,58000.0,214000.0,,,,,,,19078000.0,40493000.0,13519000.0,,,8000000.0,3200000.0,3200000.0,,,1600000.0,3200000.0,,4809000.0,5362000.0,5362000.0,20121000.0,20121000.0,-51083000.0,-51083000.0,-75468000.0,-567000.0,1.0,,75129000.0,-58408000.0,,,,,,,2665000.0,431000.0,487000.0,472000.0,458000.0,444000.0,373000.0,,,,203000.0,116000.0,47000.0,5000.0,5000.0,20000.0,,,,211000.0,48116000.0,48116000.0,306000.0,,0.001,10000000.0,0.0,0.0,1445000.0,,,,66000.0,,68543000.0,,,239000.0,-58975000.0,1132000.0,885000.0,,49053000.0,360000.0,360000.0,-124220000.0,345000.0,,3364000.0,,,,,,,,,,,21415000.0,,,,,,66000.0,,239000.0,14900000.0,,,,,,,,,,,25311614.0,,,,,,,,,,,,
2018-03-31,2018-05-10,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,6744000.0,43000.0,274000.0,3697000.0,,224000.0,84000.0,285000.0,-1000.0,226567000.0,1138000.0,,49000.0,3165725.0,104462000.0,103229000.0,101415000.0,1000.0,16222000.0,16221000.0,,84834000.0,,101100000.0,85194000.0,,75610000.0,0.001,100000000.0,31947033.0,31947033.0,32000.0,-16600000.0,,,159000.0,,,,49000.0,202000.0,581000.0,,,,,,,,,,,,,47000.0,-0.62,,,,,,,,,,,,,,3074000.0,341000.0,,,-12000.0,-12000.0,,613000.0,,161000.0,,,54000.0,58000.0,,,,,,,18531000.0,104462000.0,13843000.0,,,7200000.0,3200000.0,,,,1600000.0,3200000.0,2400000.0,4107000.0,79018000.0,79018000.0,12245000.0,12245000.0,-15653000.0,-15653000.0,-16607000.0,-154000.0,,,16453000.0,-16453000.0,,,,,,,2560000.0,,,472000.0,458000.0,444000.0,860000.0,326000.0,,,379000.0,6000.0,35000.0,,7000.0,,,,,49000.0,8725000.0,,,,0.001,10000000.0,0.0,,2168000.0,,,,,,20970000.0,,,237000.0,-16607000.0,1123000.0,838000.0,800000.0,13379000.0,360000.0,360000.0,-140667000.0,,,1138000.0,,,,,,,,,,,85923000.0,,,,,,,,237000.0,,,,,,,,,,,,26818137.0,,,,,,,,,,,,
2018-06-30,2018-08-08,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,8372000.0,,554000.0,2368000.0,,68000.0,88000.0,332000.0,1000.0,228007000.0,1199000.0,,30000.0,3250296.0,88016000.0,86821000.0,84790000.0,,49245000.0,49245000.0,,35185000.0,,84400000.0,35545000.0,35545000.0,,0.001,100000000.0,32024223.0,32024223.0,32000.0,-20699000.0,,,,,,,,206000.0,550000.0,,,,,,,,,,,,,,-0.65,,,,,,,,,,,,,,3561000.0,,,,,,,,,186000.0,,,71000.0,58000.0,,,,,,,21344000.0,88016000.0,10946000.0,,,,,,,,,,,9848000.0,,,,,,,-20701000.0,203000.0,,,20904000.0,-20904000.0,,,,,,,2451000.0,,,472000.0,458000.0,444000.0,860000.0,217000.0,,,379000.0,,44000.0,,2000.0,,,,,,,,,,0.001,10000000.0,0.0,,2391000.0,,,,,,,,,,,1123000.0,791000.0,,17343000.0,360000.0,360000.0,-161368000.0,,,,,,,,,,,,,,66662000.0,,,,,,45000.0,,196000.0,,,,,,,,,,,,31979158.0,,,,,,,,,,,,
2018-09-30,2018-11-08,10-Q,"Clearside Biomedical, Inc.",CLSD,CIK0001539029,USD,11910000.0,,875000.0,2744000.0,,40000.0,118000.0,380000.0,-4000.0,229293000.0,1286000.0,,16000.0,3250296.0,69381000.0,68189000.0,65302000.0,4000.0,49105000.0,49101000.0,,15841000.0,,64900000.0,16201000.0,16201000.0,,0.001,100000000.0,32024223.0,32024223.0,32000.0,-23877000.0,,,,,,,,211000.0,524000.0,,,,,,,,,,,,,,-0.75,,,,,,,,,,,,,,3873000.0,,,,,,,,,220000.0,,,72000.0,79000.0,,,,,,,25300000.0,69381000.0,14865000.0,,,,,,,,,,,9911000.0,,,,,,,-23872000.0,84000.0,,,23956000.0,-23956000.0,,,,,,,2629000.0,,,472000.0,550000.0,600000.0,860000.0,147000.0,,,530000.0,,54000.0,,-5000.0,,,,,,,,,,0.001,10000000.0,0.0,,3247000.0,,,,,,,,,,,1158000.0,778000.0,,20083000.0,360000.0,360000.0,-185240000.0,,,,,,,,,,,,,,44076000.0,,,,,,,,,,,,,,,,,,,,32024223.0,,,,,,,,,,,,
