end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesNoncurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableRecoveries,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationLiabilitiesSettled,AssetRetirementObligationPeriodIncreaseDecrease,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesIncomeStatementInterestExpense,CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesCurrent,CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionAndDevelopmentCosts,ContractualObligation,ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,ContractWithCustomerLiabilityCurrent,CostMethodInvestments,CostMethodInvestmentsOriginalCost,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtInstrumentPeriodicPaymentInterest,DeconsolidationGainOrLossAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsEquityMethodInvestments,DeferredTaxAssetsGross,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesTaxDeferredIncome,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DepositAssets,Depreciation,DepreciationDepletionAndAmortization,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DisposalGroupDeferredGainOnDisposal,DisposalGroupIncludingDiscontinuedOperationCapitalLeasedAssets,DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,FairValueOfAssetsAcquired,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnDispositionOfAssets,GainLossOnSaleOfEquityInvestments,GainOnBusinessInterruptionInsuranceRecovery,HealthCareOrganizationExpensesNet,HealthCareOrganizationPatientServiceRevenue,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,InsuranceRecoveries,InsuranceSettlementsReceivableCurrent,InterestCostsCapitalized,InterestExpense,InterestPaid,InterestPaidNet,InterestReceivable,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LeaseIncome,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,MaintenanceCosts,MaintenanceRevenue,MalpracticeInsuranceAnnualCoverageLimit,MalpracticeInsuranceDeductible,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetInvestmentInLeaseCurrent,NetInvestmentInLeaseNoncurrent,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesIncomeStatementMinimumLeaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCommitment,OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,OtherIncome,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSalesRevenueNet,PaymentsForAdvanceToAffiliate,PaymentsForCapitalImprovements,PaymentsForProceedsFromLoansReceivable,PaymentsForRemovalCosts,PaymentsOfDistributionsToAffiliates,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireMachineryAndEquipment,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfLeaseReceivables,ProceedsFromDivestitureOfBusinesses,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromLeasePayments,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentNet,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesTypeLeaseInterestIncome,SalesTypeLeaseLeaseReceivable,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodValueShareBasedCompensation,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2003-12-31,2004-03-30,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2009-03-31,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742000.0,,,,,,,,,,,,,,,,765000.0,,,,
2009-03-31,2009-05-15,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,,,,,,,,,,,,3742000.0,,,,,,,,,,,,63000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-30,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,,,,,,,,,,,-3315000.0,,,,,,,,,,,,,,,,,,673000.0,68000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780000.0,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,411000.0,1472000.0,0.0,-103000.0,72000.0,,-0.01,-175000.0,0.02,0.0,0.0,,,,,,,,,,,11000.0,232000.0,,,,,,0.0,,,,14000.0,,,,,291000.0,-279000.0,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,175000.0,-647000.0,,0.0,,715000.0,,72000.0,,,,,,1289000.0,183000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,3742000.0,,,647000.0,,,,,,,,,878000.0,2000.0,,,839000.0,2000.0,,,7747185.0
2010-03-31,2010-05-17,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,,,,,,,-67.0,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,128000.0,472.0,,14000.0,,,0.0,-78000.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,381.0,,,,,,,395.0,,,,,,371000.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,459000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243000.0,,,,,,,,7747185.0
2010-09-30,2010-11-15,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,205000.0,548.0,,-18000.0,,,0.01,73000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92000.0,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,55.0,,,,,,475000.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000.0,,,,,,,,,,,,,270000.0,,,,,,,,7747185.0
2010-12-31,2011-03-31,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,113000.0,421000.0,,,,3099000.0,,36000.0,,77000.0,,,,200000.0,,,,,,200000.0,4812000.0,1330000.0,,0.0,,,,,,,,,,,,,,,,,,820000.0,147000.0,,,0.01,250000000.0,7747185.0,7747185.0,77000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,829000.0,906000.0,,,,,,,70000.0,,,,0.06999999999999999,,,,,,0.0,200000.0,,,,,,,,,,,,,,0.0,0.0,,603000.0,1916507.0,0.0,-60000.0,-60000.0,-60000.0,-0.01,70000.0,0.07,-40000.0,0.0,0.0,,,-160000.0,,173000.0,,,-30000.0,17000.0,46000.0,141000.0,,,,,,0.0,,,,32000.0,,,,,359000.0,-401000.0,,,5000.0,,,,,,,,,,,,,3504000.0,4812000.0,736000.0,,,,2568000.0,623000.0,,,,,-528921.0,-901000.0,,-240000.0,,1288000.0,,469086.0,,,,,,1582000.0,334134.0,,,,,,,,,,,,,,,48000.0,,,19000.0,,,,,,,,459000.0,,,,,,240000.0,,,,,0.0,0.0,,,,1000.0,,,,,,,,3231000.0,902000.0,,51000.0,-1868000.0,,0.0,,,,979000.0,0.0,,,1308000.0,,7747185.0,,7747185.0
2011-03-31,2011-05-16,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000.0,-245000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323000.0,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,179000.0,496.0,0.0,-14000.0,,,0.0,60000.0,-0.01,0.0,,,,,,,,,,,,-54000.0,73000.0,,,,,,0.0,,,,63000.0,,,,,69000.0,-84000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,,,,,148000.0,,-74.0,,,,,,441000.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-393000.0,,,,,0.0,,,,262000.0,,,,,,,,7747185.0
2011-06-30,2011-08-15,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,82000.0,219000.0,,,,3099000.0,,36000.0,,,,,,,,,,,,100000.0,4471000.0,1446000.0,,,,,,,,,,,,,,,,,,,,1036000.0,,,,,,,,77000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000.0,,,,0.01,,,,,,,433000.0,,,,,,,,,,,,,,,,,149000.0,548.0,,106000.0,,,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67000.0,,,,0.0,,,,,,,,,,,,,3131000.0,4471000.0,595000.0,,,,2436000.0,513000.0,,,,,0.0,,,,,,,106.0,,,,,,375000.0,173.0,,,,,,,,,,,,,,,,,,81000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2592000.0,,,0.0,-1836000.0,,,,,,226000.0,,,,1340000.0,,7747185.0,,7747185.0
2011-09-30,2011-11-21,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,81000.0,233000.0,,,,3099000.0,,36000.0,,,,,,,,,,,,100000.0,4219000.0,1362000.0,,,,,,,,,,,,,,,,,,,,817000.0,,,,,,,,77000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287000.0,,,,-0.02,,,,,,,393000.0,,,,,,,,,,,,,,,,,277000.0,503.0,,-131000.0,,,-0.02,0.0,0.0,-32000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,,,,0.0,,,,,,,,,,,,,3010000.0,4219000.0,608000.0,,,,2302000.0,527000.0,,,,,0.0,,,,,,,-131.0,,,,,,532000.0,-29.0,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131000.0,,,2464000.0,,,0.0,-1967000.0,,,,,,255000.0,,,,1209000.0,,7747185.0,,7747185.0
2011-12-31,2012-03-30,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,24000.0,313000.0,,,,3100000.0,,0.0,36000.0,24000.0,,32000.0,,100000.0,,0.0,,-100000.0,425000.0,100000.0,4165000.0,1358000.0,,277000.0,,2702000.0,539000.0,,2163000.0,,,,,,,,,,,,,830000.0,10000.0,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,578000.0,,56000.0,0.0,,0.0,406000.0,0.0,9000.0,,637000.0,661000.0,,,,,,0.0,208000.0,,,,0.02,,,,,,2117000.0,471000.0,,,,,,,,,,,,,,0.0,0.0,,884000.0,2060513.0,89000.0,90000.0,90000.0,90000.0,0.01,28000.0,-0.01,26000.0,0.0,0.0,,,-26000.0,,7000.0,,,18000.0,1000.0,-89000.0,-108000.0,,,,,,138000.0,,,,-12000.0,,,0.0,,177000.0,-177000.0,,,12000.0,,,,,,,,,,,,,2826000.0,4165000.0,563000.0,2263000.0,,,2163000.0,539000.0,,,,525000.0,61000.0,-715000.0,,77000.0,,648000.0,,29128.0,,,,,,1831000.0,229029.0,,,,,,,,,,,,,,,47000.0,,,7000.0,,,,,,,,0.0,,,,,,245000.0,0.0,,,,322000.0,0.0,,,,51000.0,,,,,,,,2336000.0,766000.0,,0.0,-1839000.0,,0.0,,,,947000.0,2000.0,50000.0,,1339000.0,2000.0,7751432.0,,7751432.0
