end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,DebtConversionConvertedInstrumentAmount1,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,EarningsPerShareBasicAndDiluted,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaidNet,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesIssuedBasic,GainLossOnSaleOfPropertyPlantEquipment,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions
2019-09-30,2019-11-12,10-Q,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,2601000.0,,1694000.0,,,12000.0,150298000.0,224000.0,8752000.0,,224000.0,,,127544000.0,126583000.0,41284000.0,,,,77664000.0,118900000.0,77664000.0,,,,,0.0001,300000000.0,16815569.0,16815569.0,3000.0,-8248000.0,,,,,,,,,,,,,,,-2.26,,1029000.0,,,,,,,,,,,,,,,121000.0,,331000.0,650000.0,,83000.0,195000.0,299000.0,73000.0,9423000.0,127544000.0,5938000.0,5000000.0,3419000.0,1643000.0,,833000.0,2000000.0,2000000.0,167000.0,12000.0,,,,-8260000.0,,,8470000.0,-8470000.0,,304000.0,76000.0,12000.0,66000.0,,,,,,,,,7635000.0,,,,,,,,,885000.0,,7441000.0,-32192000.0,,,,,,,,,1784044.0,341097.0,,,1569257.0,3.5,,,,1569257.0,,,,118121000.0,,,,,73138000.0,,73748000.0,246000.0,,0.0,0.0001,10000000.0,0.0,0.0,,,,,,,3658504.0,11968.0,3670472.0,,
2019-12-31,2020-03-10,10-K,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,4282000.0,127000.0,1710000.0,248000.0,195000.0,17000.0,158317000.0,747000.0,,,747000.0,132000.0,1573990.0,126276000.0,114744000.0,,84942000.0,10203000.0,9000.0,22755000.0,117900000.0,22755000.0,17550000.0,5116.0,3512034.0,0.32,0.0001,300000000.0,17382047.0,17382047.0,2000.0,-28158000.0,73138000.0,,,9649000.0,158000.0,8250000.0,1118000.0,45000.0,236000.0,9491000.0,158000.0,141000.0,,-3000.0,-5.42,,4685000.0,0.0,1000.0,10000.0,6708000.0,,-5917000.0,-48000.0,6000.0,1000.0,873000.0,3984000.0,203000.0,-56000.0,6489000.0,482000.0,347000.0,1189000.0,577000.0,299000.0,,83000.0,195000.0,,10941000.0,126276000.0,7971000.0,4833000.0,2951000.0,1979000.0,2000000.0,,833000.0,2000000.0,,17000.0,143063000.0,-95876000.0,-29637000.0,-38984000.0,1.0,1.0,28881000.0,-40156000.0,200000.0,202000.0,497000.0,17000.0,19000.0,-1000.0,,99855000.0,551000.0,0.0001,10000000.0,0.0,0.0,7047000.0,81435000.0,61490000.0,,4530000.0,305000.0,305000.0,-28175000.0,1027000.0,832000.0,167000.0,24196000.0,-43001000.0,747000.0,0.0,0.749,0.636,,0.025,0.014,,,,,,1568874.0,,7769000.0,433396.0,1.76,,,,,115335000.0,,,,,73138000.0,,81435000.0,305000.0,,0.0,0.0001,10000000.0,0.0,0.0,238000.0,115000.0,0.0,196000.0,0.0,0.0,5863950.0,15870.0,5879820.0,,
2020-03-31,2020-05-12,10-Q,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,3438000.0,40000.0,1813000.0,327000.0,200000.0,-15000.0,158777000.0,449000.0,,,449000.0,30000.0,2144490.0,113716000.0,108879000.0,,77877000.0,3339000.0,35000.0,22903000.0,104100000.0,22903000.0,148000.0,,,,0.0001,300000000.0,17386247.0,17386247.0,2000.0,-11805000.0,,,,,,,,,,,,49000.0,,,-0.68,,2523000.0,,0.0,,,,,,,,,-809000.0,103000.0,-4000.0,1022000.0,104000.0,77000.0,502000.0,503000.0,,,83000.0,195000.0,225000.0,9726000.0,113716000.0,7233000.0,4333000.0,2478000.0,1982000.0,,,833000.0,2000000.0,1500000.0,-32000.0,-489000.0,13654000.0,-13017000.0,-11773000.0,,,12171000.0,-12171000.0,,80000.0,467000.0,-32000.0,15000.0,,,5331000.0,283000.0,,,,,8099000.0,,,,19268000.0,11000.0,,-11773000.0,,1031000.0,500000.0,9648000.0,-54774000.0,449000.0,,,,,,,,,,,,,,,,,,,,,103990000.0,,,,,,,,11000.0,,,,,,,,,,,,,17383016.0,,17383016.0,,
2020-06-30,2020-08-11,10-Q,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,2557000.0,,2123000.0,378000.0,300000.0,235000.0,159740000.0,924000.0,,,924000.0,,,102615000.0,100738000.0,,61568000.0,,,32133000.0,93700000.0,32133000.0,,,,,0.0001,300000000.0,17404962.0,17404962.0,2000.0,-11019000.0,,,,,,,,,,,,,,,-0.65,,2671000.0,,,,,,,,,,,,,,,94000.0,,325000.0,428000.0,195000.0,,,83000.0,150000.0,8681000.0,102615000.0,6665000.0,3833000.0,2003000.0,1985000.0,2000000.0,,,833000.0,1000000.0,250000.0,,,,-11269000.0,,,11500000.0,-11500000.0,,55000.0,568000.0,250000.0,13000.0,,,,,,,,,7037000.0,,,,,,,,,1309000.0,,8829000.0,-66043000.0,,,,,,,,,,,,,,,,,,,,,,93934000.0,,,,,,,,39000.0,,,,,,,,,,,,,17394466.0,,17394466.0,,
2020-09-30,2020-11-10,10-Q,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,3279000.0,,2427000.0,263000.0,400000.0,85000.0,160987000.0,1215000.0,,,1215000.0,,,92216000.0,90050000.0,,40576000.0,,,41520000.0,82100000.0,41520000.0,,,,,0.0001,300000000.0,17422212.0,17422212.0,2000.0,-12193000.0,,,,,,,,,,,,,,,-0.69,,3420000.0,,,,,,,,,,,,,,,82000.0,,209000.0,353000.0,195000.0,,,83000.0,75000.0,9228000.0,92216000.0,7693000.0,3333000.0,1524000.0,1987000.0,2000000.0,,,833000.0,500000.0,-150000.0,,,,-12043000.0,,,12170000.0,-12170000.0,,54000.0,712000.0,-150000.0,11000.0,,,,,,,,,7954000.0,,,,,,,,,1454000.0,,8750000.0,-78086000.0,,,,,,,,,,,,,,,,,,,,,,82988000.0,,,,,,,,32000.0,,,,,,,,,,,,,17415146.0,,17415146.0,,
2020-12-31,2021-03-25,10-K,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,3381000.0,-83000.0,2675000.0,232000.0,433000.0,29000.0,162469000.0,4018000.0,,,4018000.0,102000.0,3162459.0,81033000.0,73786000.0,,31910000.0,,724000.0,36326000.0,68200000.0,36326000.0,13571000.0,,4325988.0,,0.0001,300000000.0,17436978.0,17436978.0,2000.0,-47551000.0,,,,19745000.0,304000.0,17915000.0,847000.0,697000.0,286000.0,19441000.0,304000.0,239000.0,,,-3.45,,12058000.0,0.0,0.0,,9950000.0,,-9988000.0,,341000.0,-128000.0,154000.0,-1625000.0,974000.0,-10000.0,-1455000.0,350000.0,259000.0,1115000.0,301000.0,208000.0,,,93000.0,,9097000.0,81033000.0,8046000.0,2833000.0,1042000.0,1990000.0,2000000.0,,,833000.0,,12000.0,-2101000.0,57999000.0,-42327000.0,-60041000.0,1.0,1.0,48328000.0,-60815000.0,300000.0,187000.0,774000.0,12000.0,9000.0,,,34008000.0,5165000.0,0.0001,10000000.0,0.0,0.0,5550000.0,,,,97172000.0,,134000.0,-47563000.0,6906000.0,6473000.0,2000000.0,36270000.0,-90564000.0,4018000.0,0.0,0.925,0.712,,0.017,0.003,,,,,,3162459.0,,,,,,,,,71936000.0,,,,,,52000.0,,82000.0,,,,,,0.0,156000.0,162000.0,0.0,80000.0,0.0,0.0,17405688.0,,17405688.0,,
2021-03-31,2021-05-11,10-Q,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,1142000.0,-53000.0,2214000.0,350000.0,500000.0,3000.0,239160000.0,1469000.0,4785000.0,,1469000.0,17000.0,3157527.0,144057000.0,136414000.0,,30900000.0,,63000.0,102220000.0,133100000.0,102220000.0,65894000.0,,,,0.0001,300000000.0,31529417.0,31529417.0,3000.0,-10483000.0,,,,,,,,,,,,80000.0,,,-0.48,,3294000.0,,0.0,,,,,,,,,-1578000.0,-461000.0,-2000.0,-2394000.0,57000.0,43000.0,50000.0,287000.0,93000.0,,,,194000.0,5912000.0,144057000.0,5349000.0,2333000.0,556000.0,1993000.0,833000.0,,,,1500000.0,-26000.0,74723000.0,-344000.0,-8485000.0,-10457000.0,,,10450000.0,-10450000.0,,78000.0,636000.0,-26000.0,7000.0,,,7869000.0,1275000.0,0.0001,10000000.0,0.0,0.0,3294000.0,,,,,8000.0,,-10457000.0,,7007000.0,500000.0,7156000.0,-101021000.0,1469000.0,,,,,,,,,,,,,,,,,,,,,138145000.0,,,2464788.0,,,,89215000.0,8000.0,,,,,,,,,,,,,21975407.0,,,,
2021-06-30,2021-08-10,10-Q,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,3107000.0,,2406000.0,279000.0,600000.0,-5000.0,240594000.0,1434000.0,,,1434000.0,,,135319000.0,126226000.0,,67302000.0,,,53862000.0,121200000.0,53862000.0,,,,,0.0001,300000000.0,31529417.0,31529417.0,3000.0,-11840000.0,,,,,,,,,,,,,,,-0.38,,3383000.0,,,,,,,,,,,,,,,47000.0,,41000.0,214000.0,93000.0,,,,121000.0,7580000.0,135319000.0,7575000.0,1833000.0,,2062000.0,833000.0,,,,1000000.0,-8000.0,,,,-11832000.0,,,11826000.0,-11826000.0,,91000.0,1963000.0,-8000.0,5000.0,,,,,0.0001,10000000.0,0.0,0.0,5062000.0,,,,,,,,,7130000.0,,8443000.0,-112853000.0,,,,,,,,,,,,,,,,,,,,,,127739000.0,,,,,,,,,,,,,,,,,,,,,31529417.0,,,,
2021-09-30,2021-11-09,10-Q,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,1646000.0,,3403000.0,266000.0,700000.0,-12000.0,241867000.0,1273000.0,,,1273000.0,,,122295000.0,109956000.0,,65254000.0,2634000.0,,42258000.0,,42258000.0,,,,,0.0001,300000000.0,31529417.0,31529417.0,3000.0,-13339000.0,,,,,,,,,,,,,,,-0.42,,3160000.0,,,,,,,,,,,,,,,35000.0,,33000.0,143000.0,93000.0,,,,50000.0,6622000.0,122295000.0,6622000.0,1333000.0,,1573000.0,833000.0,,,,500000.0,-7000.0,,,,-13332000.0,,,13330000.0,-13330000.0,,95000.0,2030000.0,-7000.0,,,,,,0.0001,10000000.0,0.0,0.0,2444000.0,,,,,,,,,7675000.0,,10170000.0,-126185000.0,,,,,,,,,,,,,,,,,,,,,,115673000.0,,,,,,,,,,,,,,,,,,,,,31529417.0,,,,
2021-12-31,2022-03-15,10-K,"Satsuma Pharmaceuticals, Inc.",STSA,CIK0001692830,USD,1469000.0,-651000.0,5943000.0,361000.0,622000.0,-42000.0,243115000.0,5364000.0,4785000.0,,5364000.0,48000.0,3235791.0,109832000.0,99848000.0,,77315000.0,2620000.0,24000.0,15835000.0,95800000.0,15835000.0,-20491000.0,,5173757.0,,0.0001,300000000.0,31545564.0,31545564.0,3000.0,-51243000.0,,,,32646000.0,328000.0,27511000.0,3514000.0,1189000.0,432000.0,32318000.0,328000.0,393000.0,,,-1.75,,13531000.0,0.0,0.0,5000.0,12877000.0,,-10746000.0,448000.0,,-346000.0,2374000.0,-1212000.0,3268000.0,-9000.0,946000.0,163000.0,126000.0,157000.0,201000.0,201000.0,,,,,8492000.0,109832000.0,8492000.0,833000.0,,1080000.0,833000.0,,,,,-71000.0,73283000.0,-50777000.0,-42997000.0,-51172000.0,1.0,1.0,51166000.0,-51166000.0,300000.0,64000.0,572000.0,-71000.0,,,,88620000.0,2030000.0,0.0001,10000000.0,0.0,0.0,6698000.0,,,,,,68000.0,-51172000.0,7414000.0,6792000.0,2000000.0,37635000.0,-141736000.0,5364000.0,0.0,0.986,0.915,,0.014,0.006,,,,,,3202588.0,,,,,,,,,101340000.0,,,,,,60000.0,75215000.0,8000.0,,,,,,,407000.0,,0.0,213000.0,0.0,0.0,29174386.0,,,-618000.0,38000.0
