end,filed,form,Name,Ticker,CIK,Currency,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvancesFromFederalHomeLoanBanks,AllocatedShareBasedCompensationExpense,Assets,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,AvailableforsaleSecuritiesGrossUnrealizedGain,Capital,CapitalRequiredForCapitalAdequacy,CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,CapitalRequiredToBeWellCapitalized,CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,CapitalToRiskWeightedAssets,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndFederalFundsSold,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommunicationsAndInformationTechnology,ComprehensiveIncomeNetOfTax,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,Deposits,DepositsSavingsDeposits,Depreciation,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueDisclosureOffbalanceSheetRisksAmountLiability,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FederalDepositInsuranceCorporationPremiumExpense,FederalFundsSold,FederalHomeLoanBankStock,FeesAndCommissionsDepositorAccounts,FinancingReceivableCollectivelyEvaluatedForImpairment,FinancingReceivableIndividuallyEvaluatedForImpairment,FinancingReceivableModificationsNumberOfContracts1,FinancingReceivableModificationsPostModificationRecordedInvestment1,FinancingReceivableModificationsPreModificationRecordedInvestment1,FinancingReceivableModificationsRecordedInvestment,FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,FinancingReceivableRecordedInvestmentCurrent,FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,FinancingReceivableRecordedInvestmentNonaccrualStatus,FinancingReceivableRecordedInvestmentPastDue,FurnitureAndFixturesGross,GainLossOnInvestments,GainLossOnSaleOfLoansAndLeases,GainLossOnSaleOfSecuritiesNet,GainLossOnSalesOfLoansNet,ImpairedFinancingReceivableRecordedInvestment,ImpairedFinancingReceivableUnpaidPrincipalBalance,ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,IncreaseDecreaseInDeposits,InformationTechnologyAndDataProcessing,InterestAndDividendIncomeOperating,InterestAndDividendIncomeSecurities,InterestAndDividendIncomeSecuritiesAvailableForSale,InterestAndFeeIncomeLoansAndLeases,InterestBearingDepositLiabilities,InterestBearingDomesticDepositChecking,InterestExpense,InterestExpenseDeposits,InterestIncomeExpenseAfterProvisionForLoanLoss,InterestIncomeExpenseNet,InterestPaid,LaborAndRelatedExpense,LeaseholdImprovementsGross,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LoanProcessingFee,LoansAndLeasesReceivableAllowance,LoansAndLeasesReceivableNetOfDeferredIncome,LoansAndLeasesReceivableNetReportedAmount,LoansHeldForSaleMortgages,LoansPledgedAsCollateral,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoninterestBearingDepositLiabilities,NoninterestExpense,NoninterestIncome,NoninterestIncomeOtherOperatingIncome,OccupancyNet,OptionIndexedToIssuersEquityStrikePrice,OtherAdditionalCapital,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherNoninterestExpense,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,PaymentsForProceedsFromFederalHomeLoanBankStock,PaymentsOfLoanCosts,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromFederalHomeLoanBankAdvances,ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections1,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfLoansHeldForSale,ProceedsFromSaleOfLoansReceivable,ProfessionalFees,PropertyPlantAndEquipmentNet,ProvisionForLoanAndLeaseLosses,RealizedInvestmentGainsLosses,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermBorrowings,StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,SuppliesAndPostageExpense,TimeDeposits100000OrMore,TimeDepositsLessThan100000,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2009-06-30,2009-08-14,10-Q,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-18,10-K,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13393000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12343000.0,,,,,,
2010-06-30,2010-08-16,10-Q,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,,,,,,,13629.0,,,,,,,,,,,,,,,,,,,,,,,,,,6154601.0,,,,,,,,,,9680.0,-380389.0,,,,,,,,,-0.24,,,,,,,,,,,,,881.0,,,,,,,,,,,,,,,,10254.0,,,,,,28426.0,369649.0,26314.0,,339262.0,,,99400.0,99400.0,168249.0,270249.0,,329242.0,,28098.0,,,,,,,,,,33326.0,,,,-416300.0,,595959.0,11410.0,275.0,40125.0,,,,,,,,,54411.0,18500.0,28748.0,,,,,,,,,,,,,54232.0,,102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11540796.0,,,,,,
2010-09-30,2010-11-10,10-Q,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,,,,,,,13629.0,,,,,,,,,,,,,,,,,,,,,,,,,,4635750.0,,,,,,,,,,10138.0,-274528.0,,,,,,,,,-0.16,,,,,,,,,,,,,1575.0,,,,,,,,,,,,,,,,7265.0,,,,,,33046.0,481043.0,23711.0,,454681.0,,,125427.0,125427.0,299616.0,355616.0,,349331.0,,14793.0,,,,,,,,,15816.0,,,,,-271922.0,,582012.0,10474.0,1634.0,42285.0,,,,,,,,,-3948.0,-1342.0,23308.0,,,,,,,,,,,,,47055.0,,56000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11279897.0,,,,,,
2010-12-31,2011-03-28,10-K,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,-16000.0,,-6000.0,14998000.0,49000.0,,49000.0,51807000.0,3794000.0,,,,,,,,,,,,,,,,,,,,,,,3892000.0,4443000.0,-8950000.0,4443000.0,,,0.01,10000000.0,1700120.0,1700120.0,17000.0,43000.0,-1368000.0,3000.0,,,,40642000.0,,89000.0,-0.8,,-0.8,,,,,,,,,74000.0,551000.0,33000.0,5000.0,,,,,,,,,,,,,,25000.0,,25000.0,,,,,23178000.0,121000.0,1658000.0,89000.0,,1554000.0,36108000.0,,427000.0,427000.0,907000.0,1231000.0,415000.0,1359000.0,,96000.0,40783000.0,51807000.0,18000.0,458000.0,43490000.0,43032000.0,90000.0,,45000.0,,,-31515000.0,-613000.0,-1361000.0,4534000.0,2305000.0,37000.0,7000.0,164000.0,,479000.0,,,,,,,-10000.0,-3000.0,42000.0,1955000.0,32000.0,30139000.0,4508000.0,11000.0,,,3175000.0,,,2306000.0,,209000.0,203000.0,324000.0,,-4464000.0,49000.0,,,,,71998000.0,2.21,,,,,,,,,,,95000000.0,10.0,,,,,,,11024000.0,,37000.0,,,,
2011-03-31,2011-05-13,10-Q,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,4000.0,,,,14000.0,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,6296000.0,1853000.0,,,,,,,,,10000.0,-155000.0,-5000.0,,,,,,22000.0,,-0.1,,,,,,,,,,27000.0,,,2000.0,,,,,,,,,,,,,,6000.0,,6000.0,,,,,6191000.0,35000.0,626000.0,,26000.0,597000.0,,,163000.0,163000.0,411000.0,463000.0,157000.0,342000.0,,20000.0,,,2000.0,,,,,,14000.0,,,-4337000.0,-1000.0,-164000.0,,588000.0,13000.0,5000.0,42000.0,,,,14000.0,9000.0,,,,14000.0,5000.0,22000.0,285000.0,,3497000.0,1001000.0,19000.0,,,180000.0,,,381000.0,,50000.0,,52000.0,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,10883000.0,,10000.0,,,,
2011-06-30,2011-08-11,10-Q,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,,,41450.0,15023513.0,,,11000.0,64915094.0,6053704.0,,,,,,,,,,,,,,,,,,,,,,,10280064.0,10374000.0,,10373461.0,,,0.01,10000000.0,1700120.0,1700120.0,17001.0,13000.0,-118000.0,,,,,53433411.0,,23000.0,,-0.09,,,,,,,,,,20000.0,93397.0,80500.0,2000.0,,,,,,,,,,,,,,,,0.0,,,,,,38000.0,671000.0,27356.0,27000.0,639000.0,47060444.0,,177000.0,177000.0,466000.0,494000.0,,371000.0,,19000.0,54138576.0,64915094.0,5000.0,537900.0,48505784.0,47967884.0,0.0,,13000.0,13410.0,,,,-156000.0,6372967.0,628000.0,6000.0,4000.0,43000.0,,479321.0,57000.0,,38000.0,,,57000.0,57873.0,19000.0,29000.0,,,,,,,,,,,,,50000.0,193695.0,28000.0,,-4784767.0,,,,,,65498000.0,1.92,,,,,,,,,,,95000000.0,10.0,,,,,,,10775000.0,,16000.0,,,,
2011-09-30,2011-11-07,10-Q,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,,,60042.0,15035418.0,,,11905.0,71623348.0,5416253.0,,,,,,,,,,,,,,,,,,,,,,,10932611.0,11606216.0,,11606216.0,,,0.01,10000000.0,1700120.0,1700120.0,17001.0,12567.0,-199006.0,,,,,60806442.0,,,,-0.13,,,,,,,,,,,673605.0,80500.0,2261.0,,,,,,,,,,,,,,,,29363.0,,,,,,35805.0,711492.0,29074.0,,676331.0,52147496.0,,186164.0,186164.0,452228.0,525328.0,,426829.0,,15066.0,61033930.0,71623348.0,,611000.0,54729243.0,54118243.0,,,11195.0,,,,,-217598.0,8658946.0,704510.0,34684.0,3060.0,46632.0,,479321.0,,,,,,,28173.0,9581.0,39276.0,,,,,,,,,,,,,73333.0,188385.0,73100.0,,-5002364.0,,,,,,,,,,,,,,,,,,,,,,,,,,10589418.0,,,,,,
2011-12-31,2012-03-29,10-K,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,-14000.0,239000.0,49000.0,15048000.0,50000.0,5800000.0,50000.0,79637000.0,4664000.0,4589000.0,1498000.0,,,,,,,,,,,,-1000.0,1000.0,76000.0,10623000.0,5308000.0,0.08,6635000.0,0.1,0.1601,6087000.0,6928000.0,2485000.0,6928000.0,,,0.01,10000000.0,1700120.0,1700120.0,17000.0,48000.0,-710000.0,-28000.0,1743000.0,0.0,1743000.0,69009000.0,24179000.0,94000.0,-0.45,,-0.45,,,,,12392000.0,,,690000.0,92000.0,841000.0,81000.0,10000.0,67516000.0,690000.0,2.0,690000.0,690000.0,690000.0,0.0,67516000.0,690000.0,690000.0,690000.0,435000.0,,70000.0,,70000.0,690000.0,690000.0,690000.0,690000.0,28367000.0,147000.0,2872000.0,108000.0,,2747000.0,59489000.0,6097000.0,716000.0,716000.0,1845000.0,2156000.0,710000.0,1616000.0,45000.0,76000.0,69273000.0,79637000.0,28000.0,769000.0,68206000.0,67437000.0,,8000000.0,48000.0,,,-25697000.0,-185000.0,-765000.0,9520000.0,2709000.0,99000.0,19000.0,183000.0,,479000.0,,,,,,,83000.0,28000.0,59000.0,4880000.0,48000.0,24716000.0,5500000.0,132000.0,,,4699000.0,,,5040000.0,,244000.0,241000.0,311000.0,,-5229000.0,50000.0,,,,,58833000.0,1.99,,,,,,,,,,,101500000.0,10.0,,,,,,,10364000.0,,46000.0,12637000.0,16576000.0,,
2012-03-31,2012-05-10,10-Q,GRAND RIVER COMMERCE INC,GNRV,CIK0001418489,USD,4000.0,,22000.0,15060000.0,12000.0,,12000.0,79645000.0,4985000.0,,,,,,,,,,,,,,,,,,,,,,,2717000.0,2910000.0,-4018000.0,2910000.0,,,0.01,10000000.0,1700120.0,1700120.0,17000.0,14000.0,-164000.0,13000.0,,,,69208000.0,,25000.0,,-0.08,,,,,,,,,,27000.0,193000.0,81000.0,4000.0,,,,,,,,,,,,,,32000.0,35000.0,32000.0,,,,,199000.0,43000.0,897000.0,,22000.0,873000.0,62258000.0,,191000.0,191000.0,633000.0,706000.0,182000.0,539000.0,,31000.0,69433000.0,79645000.0,9000.0,842000.0,71890000.0,71048000.0,,,9000.0,,,-4108000.0,-109000.0,-137000.0,6950000.0,846000.0,76000.0,5000.0,54000.0,,479000.0,,-40000.0,-27000.0,,35000.0,,-75000.0,-13000.0,24000.0,1516000.0,,3684000.0,3125000.0,94000.0,,,1703000.0,,1092000.0,1548000.0,,66000.0,310000.0,73000.0,35000.0,-5366000.0,12000.0,,,,,,,,,,,,,,31500.0,,,,,,,,,,,10212000.0,,13000.0,,,,
