end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationAssetsAndLiabilitiesArisingFromContingenciesAmountRecognized,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiability,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,Cash,CashAndCashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractuallySpecifiedServicingFeesAmount,ContractualObligation,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConvertibleNotesPayable,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentPeriodicPayment,DeferredCompensationLiabilityCurrent,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsShareBasedCompensation,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAssetLiabilityRecurringBasisStillHeldUnrealizedGainLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainsLossesOnExtinguishmentOfDebt,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidInsurance,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationReserve,MarketableSecuritiesUnrealizedGainLoss,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossBeforeTax,OtherCostOfOperatingRevenue,OtherIncome,OtherIndefiniteLivedIntangibleAssets,OtherInventorySupplies,OtherNonoperatingIncomeExpense,PaymentsForOtherDeposits,PaymentsForRoyalties,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireTradingSecuritiesHeldforinvestment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromMaturitiesRepaymentsAndCallsOfTradingSecuritiesHeldforinvestment,ProceedsFromOtherDeposits,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProductionCosts,ProductWarrantyAccrualClassifiedCurrent,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForOtherLosses,PurchaseObligation,ReceivableWithImputedInterestNetAmount,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyExpense,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShortTermInvestments,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AllowanceForDoubtfulAccountsReceivable,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,DeferredIncomeTaxLiabilities,DeferredTaxAssetsLiabilitiesNet,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInOperatingLeaseLiability,InventoryFinishedGoodsNetOfReserves,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherOperatingIncome,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProductWarrantyExpense,RevenueFromContractWithCustomerIncludingAssessedTax,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermLeaseCost,StandardProductWarrantyAccrual,VariableLeasePayment
2017-06-30,2017-09-08,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,103225.0,,1200.0,3742.0,,665500.0,,,,,,,,261584.0,220682.0,,,,,,,,185144.0,,,0.0001,150000000.0,20000000.0,20000000.0,,2000.0,,,,,,,,,,,,,,,96000.0,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,27461.0,,,,,,,,,,,,,,261584.0,200425.0,,,,,,,,-170230.0,,,,,170230.0,-170230.0,,43800.0,,,,,,7598.0,,19051.0,17123.0,,,,,1512.0,,,,0.0,,,0.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,8077.0,,,,,,,,,,,,,,43132.0,39390.0,,,,,,,80378.0,-606341.0,,,,,,89852.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61159.0,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2017-11-07,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,64935.0,,23915.0,5823.0,,715453.0,,,,,,,,204465.0,165643.0,,,,,,,,23708.0,,,0.0001,150000000.0,20475000.0,20475000.0,60000.0,2047.0,,,,,,,,,,0.0,,,,,96000.0,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,96667.0,86667.0,,,,,,,,,,,,,204465.0,184850.0,,,,,,,,-151544.0,,,,,151544.0,-151544.0,,43800.0,,,,,,3062.0,,19051.0,17123.0,,,,,1512.0,,,,0.0,,10000.0,0.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,45268.0,,,,,,,,,,,,,,43133.0,37310.0,,,,,,,46334.0,-757885.0,0.0,,,,,105210.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19615.0,,,,,,,,,,,20402717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,2018-03-06,10-K,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,36165.0,0.0,60314.0,7973.0,,4137936.0,,,,,,,,3264794.0,3226614.0,,,,,,,,3083976.0,3083976.0,2828904.0,0.0001,150000000.0,22803533.0,22803533.0,,2280.0,,,,,,,,,,0.0,0.0,,,,96000.0,171000.0,136000.0,3000.0,0.0,168000.0,0.0,132000.0,6000.0,20000.0,0.0,13000.0,168000.0,6661.0,,,,-0.04,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,133000.0,-3000.0,,6000.0,24100.0,,57414.0,26000.0,,,131192.0,,-16853.0,,,0.0,,0.0,0.0,0.0,0.0,5308.0,,131192.0,120400.0,,5484.0,,,,18120.0,,,,,,,3264794.0,192479.0,,,,,3697716.0,-35103.0,-833709.0,-833545.0,,0.0,,,833545.0,-833545.0,,43800.0,,,,,,17123.0,,,19051.0,,,,,1512.0,,,,0.0,,,,,,,,,,,35103.0,,0.0001,5000000.0,0.0,0.0,0.0,11446.0,,,,3767800.0,,,,,,,,,,44641.0,36668.0,,,,,,0.0,311335.0,-1067901.0,0.0,,,,,522210.0,0.0,,,,,,,,,,,,,,5017181.0,,,,,,,,,,,,0.0,0.0,,0.0,,,,3072315.0,,,,,,,,-136000.0,,,20194560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,2018-05-08,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,18809.0,,36930.0,10234.0,,4137936.0,,,,,,,,2820410.0,2778019.0,,,,,,,,2551149.0,,-532827.0,0.0001,150000000.0,22803533.0,22803533.0,,2280.0,,,,,,,,39435.0,,0.0,,,0.0715,4074.0,96000.0,,,,,,,,,,,,,2261.0,,4511.0,,-0.02,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-17356.0,0.0,-23384.0,,0.0,,45203.0,0.0,7295.0,39435.0,,,,447.0,,345.0,,41517.0,,176395.0,127309.0,,7569.0,0.0,,,4529.0,,,,,,,2820410.0,183473.0,,,,,,-6472.0,-526355.0,-435378.0,,31734.0,,,435152.0,-435152.0,,,,,,,,12474.0,,,19051.0,,,,,1512.0,,,,-571.0,,,-226.0,0.0,,,,,,,6472.0,,0.0001,5000000.0,0.0,0.0,,50475.0,,,,,,,,,,,,,,51113.0,40879.0,,0.0,,,4500.0,,95985.0,-1503279.0,0.0,,,,,339167.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636937.0,,,,,,,,,,,22803533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,2018-08-03,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,47183.0,,42556.0,12819.0,,4310909.0,,,,,0.0,,,2240117.0,2198768.0,,,,,,,,2015203.0,,,0.0001,150000000.0,22803533.0,22803533.0,,2280.0,,,,,,,,39435.0,,0.0,,,,,96000.0,,,,,,,,,,,,,,,2858.0,,-0.03,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,875.0,,537.0,,33479.0,,146414.0,110463.0,,2472.0,,,,,,,,,,,2240117.0,205749.0,,,,,,,,-775542.0,,20010.0,,,775204.0,-775204.0,,,,,,,,7825.0,,,19051.0,,,,,1512.0,,,,-875.0,,,-338.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,37151.0,,,,,,,,,,,,,,52656.0,39837.0,,,,,,,193629.0,-2278821.0,0.0,,,,,581575.0,172973.0,,,,,,,,,,,,,,,225000.0,1.5,,,,,,,,,,1847500.0,1.5,450000.0,3695000.0,,,,2034368.0,,,,,,,,,,,22803533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,2018-11-09,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,76482.0,,64456.0,16046.0,,4460747.0,,,,,0.0,,,1595786.0,1509438.0,,,,,,,,1365495.0,,,0.0001,150000000.0,22803533.0,22803533.0,,2280.0,,,,,,,,39435.0,,1607.0,,,,,96000.0,,,,450.0,,,,,,,,,,,3227.0,,-0.04,,,,,,,,,,,,,,48226.0,,,,283.0,,,,,,,,,,,,,,,,,,,,,352.0,,527.0,,40363.0,,125289.0,82323.0,,2603.0,,,,,,,,,,,1595786.0,245464.0,,,,,,,,-833884.0,,8076.0,,,834342.0,-834059.0,,,,,,,,3175.0,,,19051.0,,,,,1512.0,,,,-352.0,,,175.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,18654.0,,,,,,,,,,,,,,52656.0,36610.0,,,,,,,168432.0,-3112705.0,1890.0,,,,,665910.0,149838.0,,,,,,,,,,,,,,,225000.0,1.5,,,,,,,,,,1847500.0,1.5,540000.0,4434000.0,,,,1350322.0,,,,,,,,,,,22803533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2019-03-07,10-K,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,232915.0,4396.0,68453.0,28493.0,,16791254.0,,27218.0,,,1355.0,,7084681.0,12787022.0,12636422.0,,,,,,,,12358896.0,12358896.0,9274920.0,0.0001,150000000.0,27364607.0,27364607.0,,2736.0,,,,,,,,,,18611.0,0.0,0.0,,,96000.0,875000.0,678000.0,29000.0,0.0,846000.0,0.0,756000.0,23000.0,20000.0,76000.0,0.0,846000.0,20520.0,,21875.0,,-0.14,-0.14,55493.0,,,1355.0,,,,,,,,120070.0,118715.0,,,,4539.0,,,0.0,701000.0,-38000.0,0.0,15000.0,196750.0,4396.0,8139.0,0.0,0.0,0.0,27075.0,0.0,63982.0,,,118715.0,,1304.0,1199.0,2912.0,1304.0,82313.0,,158267.0,63259.0,,12695.0,0.0,,0.0,18157.0,,,,,,397368.0,12787022.0,397368.0,,,,192484.0,12101351.0,-134295.0,-2692136.0,-3336435.0,,,,,3342173.0,-3337634.0,,,0.0,0.0,0.0,,,19051.0,,,25200.0,,,,932.0,1512.0,,,,-409.0,,,,0.0,871.0,1542436.0,,120070.0,,,14225.0,,0.0001,5000000.0,0.0,0.0,0.0,114863.0,,,,13683222.0,,,,,0.0,0.0,,428.0,,58866.0,30373.0,,0.0,,,18000.0,39435.0,734776.0,-4404336.0,23150.0,0.0,,,,2607397.0,512988.0,,,,,0.0,0.0,,,0.0,,,0.0,,5017181.0,225000.0,1.5,0.0,,,0.0,0.0,0.0,0.0,2067500.0,0.72,2067500.0,1.68,371250.0,3063375.0,0.0,1.68,,12389654.0,,,,12140786.0,,,,-678000.0,,23578291.0,23578291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-03,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,650279.0,63042.0,112727.0,29355.0,,17018301.0,,,,,184.0,,,12079796.0,11776194.0,,,,,,,,10693479.0,10693479.0,-1665417.0,0.0001,150000000.0,27364607.0,27364607.0,,2736.0,,,,,,,,,,61220.0,,,,,96000.0,,,,2402.0,,,,,,,,,5174.0,,4990.0,,-0.05,-0.05,105502.0,,,1539.0,,,,,,,,154507.0,152968.0,,,,56591.0,,,,,,,,417364.0,58646.0,41977.0,,2402.0,0.0,521449.0,-5120.0,212119.0,,,,,,,25410.0,,46510.0,,692691.0,644080.0,,2101.0,-12975.0,,,4488.0,,,,,,943876.0,12079796.0,902826.0,,,,,0.0,-76440.0,-1588977.0,-1480781.0,,,,,1562695.0,-1506104.0,5120.0,82468.0,41418.0,41050.0,,5852.0,88456.0,33194.0,,5146.0,50116.0,,,,0.0,4317.0,,,,-87.0,,,25323.0,2805.0,,,,34437.0,,,39198.0,,0.0001,5000000.0,0.0,0.0,0.0,326982.0,,,,,,,,,0.0,0.0,,2725.0,,175672.0,146317.0,0.0,2297.0,,5988.0,4500.0,,374819.0,-5885117.0,117811.0,87588.0,4488.0,,,1187876.0,227047.0,,,,,,,,,0.0,0.49,0.0241,,,,225000.0,1.5,0.0,,,0.0,0.0,0.0,0.0,1000000.0,2.06,3067500.0,2.9,1260000.0,12887800.0,0.0,5.41,,11135920.0,,,,,,,,,,27364607.0,27364607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-05,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,416393.0,31259.0,131372.0,31124.0,,30324798.0,,,,,203.0,,,23495800.0,22850698.0,,,,,,,,21377807.0,21377807.0,,0.0001,150000000.0,29640250.0,29640250.0,,2964.0,,,,,,,,,,35695.0,,,,,96000.0,,,,3357.0,,,,,,,,,,,7621.0,,-0.07,,116841.0,,,1742.0,,,,,,,,188571.0,186829.0,,,,23749.0,,,,,,,,,,,,,,,,,,,,,,,61777.0,,106460.0,,1255587.0,1085886.0,,63241.0,-52937.0,,,,,,,,,967229.0,23495800.0,751449.0,,,,,,,,-1914074.0,,,,,1997400.0,-1973651.0,19305.0,320107.0,104327.0,215780.0,318789.0,16432.0,356013.0,53705.0,57328.0,101406.0,143574.0,,,,2800.0,12681.0,,,,-2200.0,,,59577.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,186045.0,,,,,,,,,,,,3931.0,,157927.0,126803.0,,,,35996.0,,,516213.0,-7799191.0,59444.0,,2231.0,,,1481187.0,373851.0,,,,,263087.0,,,,,,,,,6757786.0,1208438.0,1.58,,,,,,,,,,2976250.0,2.94,5611323.0,9757700.0,,,,22528571.0,,,,11351214.0,,,24375.0,,,,27848421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-10-31,10-Q,"WRAP TECHNOLOGIES, INC.",WRAP,CIK0001702924,USD,741372.0,95505.0,155898.0,48854.0,,30879077.0,,,,,201.0,,,22140682.0,21416410.0,,,,,,,,19261830.0,19261830.0,,0.0001,150000000.0,29669000.0,29669000.0,,2967.0,-2387204.0,,,,,,,,,157786.0,,238510.0,,,0.0,,,,2288.0,,,,,,,,,,,8175.0,,-0.08,,129694.0,,,4061.0,,,,,,,,234344.0,230283.0,,,,110977.0,,,,,,,,,,,,,,,,,,,,,,,108922.0,,360676.0,,1973917.0,1606602.0,,6639.0,-65579.0,,,,,,,,,1445033.0,22140682.0,1261846.0,,,,,,,,-2387204.0,,,,,2607940.0,-2496963.0,34682.0,306965.0,123778.0,183187.0,290043.0,28746.0,336815.0,34507.0,57328.0,101406.0,143574.0,,,,7500.0,12681.0,0.0,,,837.0,,,109759.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,85158.0,,,,,,,,,,,,11204.0,,256739.0,207885.0,,,,29850.0,,,729788.0,-10186395.0,268763.0,,9915.0,,,1878152.0,473657.0,,,,,308087.0,,,,,,,,,6732786.0,1389999.0,1.59,,,,,,,,,,2972500.0,2.94,3461821.0,4708850.0,,,,20695649.0,,,,,,,5625.0,,,,29662403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
