end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccretionExpense,AccretionOfDiscount,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossBeforeTax1,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,BankOverdrafts,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationConsiderationTransferredLiabilitiesIncurred,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockHeldInTrust,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractualObligation,ContractualObligationDueInFifthYear,ContractualObligationDueInFourthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCostsCurrentAndNoncurrent,DeferredFinanceCostAmortizationExpense,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentGross,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxesAndOtherAssetsCurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInvestmentInSubsidiaries,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,DeferredTaxAssetsValuationAllowance,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExplorationCosts,ExplorationExpenseMining,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FinancialServicesCosts,FinancingInterestExpense,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleAmountOfImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInUnearnedPremiums,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IndefiniteLivedTrademarks,IntangibleAssetsNetExcludingGoodwill,InterestCostsCapitalized,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseLongTermDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,ManagementFeeAmountPaid,MarketingAndAdvertisingExpense,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoninterestExpenseRelatedToPerformanceFees,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesReceivableRelatedPartiesCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAdjustmentsAfterTax,OtherExpenses,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForLeaseCommissions,PaymentsForLegalSettlements,PaymentsForRent,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsToAcquireInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PostconfirmationRetainedEarningsDeficit,PreferredStockAccretionOfRedemptionDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionPremium,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPreviousAcquisition,ProceedsFromRepaymentsOfDebt,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RestructuringSettlementAndImpairmentProvisions,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,SalesCommissionsAndFees,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharePrice,SharesIssuedPricePerShare,SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent,ShortTermBorrowings,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TaxAdjustmentsSettlementsAndUnusualProvisions,TravelAndEntertainmentExpense,TreasuryStockShares,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-03-31,10-K,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.0,,,,,,,,,,17500.0,,,,,,,,,,,,,
2009-12-31,2010-03-16,10-K,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8084.0,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,583.0,,,-1255.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1255.0,,,,,,,1255.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190587000.0
2010-09-30,2010-11-12,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,583.0,,,-1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1309.0,,,,,,,1309.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190587000.0
2010-12-31,2011-05-18,10-K,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,7491.0,,,,,,10078.0,,38891.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0001,3700000000.0,190587000.0,190587000.0,,,19059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.0,,,75519.0,,,10078.0,,0.0,,,,,,,,,,,,,,,,1167.0,,,,,2333.0,,,,,,,,,,,,,,,785.0,,,,,,,,,,5200.0,,,,,,,,,,,,,,,,,,17569.0,0.0,17569.0,,,,0.0,,,,-9485.0,,-1167.0,,,,,8318.0,-8318.0,,,,,,,,,,,,,,,,,,0.0001,,50000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,5985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-17569.0,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-23,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.0,,,,,,,62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-22,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,25906.0,0.0,,,,,50100.0,,1061507.0,,,,0.0,,,,,,1051344.0,1046344.0,,,,,,,,,,,,,,1046344.0,,0.0,,,,,0.0001,3700000000.0,49737000.0,49737000.0,,,4974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91143.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,17631.0,,30000.0,,,-33193.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76006.0,1051344.0,76006.0,,,,,,,,-15562.0,,0.0,,,,,33193.0,-33193.0,,,,,,,0.0,,,,,,,,,,,0.0001,,50000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3193.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,975338.0,,,,,,,,,,,,,,,,0.0,,,,,,189247000.0,189247000.0
2011-09-30,2011-11-15,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,95260.0,0.0,,,,,39350.0,,1061507.0,,,,17550.0,,,,,,771720.0,741720.0,,,,,,,,,,,,,,706720.0,,0.0,,,,,,,,,,,4974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429371.0,,,,-0.01,-0.01,,,,,87469.0,,,,,,,,,,,,,,0.0,,149298.0,,50124.0,-338228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134610.0,771720.0,134610.0,,,,30000.0,,,,-338228.0,,0.0,,,,,338228.0,-338228.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,35000.0,,,,,,,,,,,,,,29508.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,637110.0,,,,,,,,,,,,,,,,1380.0,,,,,,49737000.0,49737000.0
2011-12-31,2012-04-16,10-K,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,21457.0,,,,,,,,1206184.0,107772.0,-4564.0,,22732.0,,,,,,203066.0,143066.0,,,,,,,,,,,,,118066.0,118066.0,118066.0,,,,,,0.0001,3700000000.0,49737000.0,49737000.0,,,4974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194729.0,,,-322848.0,,,,1030196.0,,,647.0,,-0.01,,0.35,,202098.0,,,,,,,,,,,,,,,17631.0,,345928.0,,,,,,,,,296417.0,,,37720.0,,-334137.0,21519.0,,,,,,,,,,647.0,,-25000.0,,,,,,,,,,,,,,,,22104.0,203066.0,22104.0,,204797.0,,60000.0,1045436.0,-110124.0,-817246.0,-954677.0,,,,,,15000.0,972308.0,-972308.0,,,,,,,,,,,,,,,,,,0.0001,,50000000.0,0.0,0.0,0.0,25000.0,,,1045436.0,,,,,,,,,,,93056.0,,,,,,,,,,,,,107772.0,,,0.0,1.15,0.0164,,,2400000.0,0.84,,,3950000.0,,869000.0,3950000.0,0.84,,,0.84,,,,,,,,180962.0,,,,,,,,,,1050000.0,,,,,,1543.0,,,,,,121990562.0,
2012-03-31,2012-05-17,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,83800.0,,,,,,,,3168576.0,,,,657.0,,,,,,1020207.0,875207.0,,,,,,,,,,,,,850207.0,850207.0,732.0,,,,,,0.0001,3700000000.0,51071000.0,51071000.0,,,5107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2276239.0,,,38963.0,,-0.02,,,,11305.0,,,,,,,,0.0,,,,0.0,,,0.0,,161812.0,,,,,,,0.0,,,,,,,,62343.0,,,,,,,,,,38316.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,122763.0,1020207.0,122763.0,,94325.0,,145000.0,1000500.0,-85000.0,-183359.0,-1246043.0,,0.0,,,,,1246043.0,-1246043.0,,,,,,,,0.0,,,,0.0,,,0.0,,,0.0001,,50000000.0,0.0,0.0,,25000.0,0.0,,1000500.0,,,,,,,,,,,48552.0,,,0.0,,,,,0.0,,,,,962025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,897444.0,,,,,,,,,,,,,,,,5197.0,,,,,,50924407.0,
2012-06-30,2012-08-17,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,33643.0,19243.0,,,,,,,3624924.0,,,,657.0,,,,,,1784302.0,557626.0,,,,,,,,,,,,,529626.0,529626.0,,,,,,,0.0001,3700000000.0,51071000.0,51071000.0,,,5107.0,,,661352.0,138923.0,135514.0,125781.0,128945.0,132189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018231.0,,,19243.0,,-0.01,,,1471717.0,,,,,,,,,0.0,,,,,,,0.0,,145045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1172502.0,1784302.0,178667.0,,,,1226676.0,,,,-741992.0,,0.0,1119616.0,,,,741992.0,-741992.0,,,,,,,,,,,,,,,,,,0.0001,,50000000.0,0.0,,0.0,28000.0,,,,,,,,,,,,,,35441.0,,,,,,,,0.0,,,,,456349.0,,,,,,,,2400000.0,987500.0,0.84,,,,100000.0,4950000.0,0.71,,,,,,,,,,,611800.0,,,,,,,,,,,,,,,,4223.0,,,,,,51071000.0,
2012-09-30,2012-11-15,10-Q,"FRIENDABLE, INC.",FDBL,CIK0001414043,USD,,63399.0,17086.0,,,,,,,4184778.0,,,,657.0,,,,,,1526838.0,300162.0,,,,,,,,,,,,,275162.0,275162.0,,,,,,,0.0001,3700000000.0,51621000.0,51621000.0,,,5162.0,,,732119.0,140660.0,137208.0,189853.0,130557.0,133841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901143.0,,,17086.0,,-0.02,,,583296.0,,,,,,,,,0.0,,,,,,,0.0,,143181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1238041.0,1526838.0,270338.0,,,,1226676.0,,,,-882912.0,,0.0,1157556.0,,,,882912.0,-882912.0,,,,,,,,,,,,,,,,,,0.0001,,50000000.0,0.0,,0.0,25000.0,,,,,,,,,,,,,,44725.0,,,,,,,,0.0,,,,,433408.0,,,,,,,,2400000.0,987500.0,0.84,,,,110000.0,4950000.0,0.71,,,,,,,,,,,288797.0,,,,,,,,,,,,,,,,2848.0,,,,,,51107957.0,
