end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccretionExpense,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ConvertibleLongTermNotesPayable,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeNetAmortizationOfDiscountAndPremium,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicensesRevenue,LongTermDebtNoncurrent,MarketableSecurities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OtherAccruedLiabilitiesCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherPrepaidExpenseCurrent,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,PaidInKindInterest,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfDebtExtinguishmentCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,PrepaidTaxes,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionDueFromToRelatedPartyNoncurrent,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueGoodsNet,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,StockIssued1,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2017-03-31,2017-05-23,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,947000.0,,147000.0,7856000.0,1084000.0,,-1000.0,4151000.0,,529000.0,,,529000.0,8164903.0,34294000.0,30038000.0,2000.0,3000.0,21931000.0,21930000.0,27000.0,6955000.0,1445000.0,,,,,8234428.0,0.001,77800000.0,2227167.0,2227167.0,2000.0,-9074000.0,,,,,11016000.0,,,,,,,,,,,41000.0,61000.0,,,,,,,,,,,65000.0,-4.11,,,,,,,,,1591000.0,7400000.0,,-59000.0,0.0,,,1940000.0,,,,,,,,,,,-1077000.0,1895000.0,,-11000.0,-19000.0,616000.0,21000.0,37000.0,,,111000.0,-1000.0,35802000.0,34294000.0,16075000.0,11000.0,8583000.0,21930000.0,,5241000.0,,3771000.0,,-7567000.0,-9073000.0,-520000.0,7200000.0,1.0,8564000.0,-8553000.0,,,,,,,,,,,,625000.0,,3522000.0,-1000.0,,,,,0.0,147000.0,338000.0,,,338000.0,9749000.0,53000.0,,,,,1153000.0,,,7338000.0,,41000.0,,13553000.0,20000.0,,,734000.0,-1299000.0,1800000.0,6624000.0,,,,,-137073000.0,,0.0,,529000.0,,,,,,300000.0,,,,,,,,,,,,,,1000000.0,-132921000.0,,,,,,,,,41000.0,131413000.0,131720000.0,0.001,51000000.0,46163605.0,46163605.0,-1000.0,,,,2207747.0
2017-06-30,2017-08-09,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,1265000.0,,,6693000.0,420000.0,,-7000.0,234693000.0,,,,,1056000.0,2551556.0,110770000.0,109595000.0,6000.0,15000.0,32545000.0,32536000.0,,76106000.0,,,,,,3386322.0,0.001,200000000.0,19809449.0,19809449.0,20000.0,-9072000.0,,,,,,,,,,,,,,,,41000.0,51000.0,,,,,,,,,,,,-0.56,,,,,,,,,1443000.0,,,22000.0,0.0,,,2030000.0,,,,,,,,,,,,,,,,495000.0,,103000.0,,,98000.0,,22203000.0,110770000.0,15224000.0,10000.0,6928000.0,32536000.0,,,,,,,-9066000.0,-414000.0,7200000.0,,8662000.0,-8652000.0,,,,,,,,,,,,619000.0,,292000.0,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,953000.0,,,,,,,,,,,883000.0,0.0,,6632000.0,,,,,-146139000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,88567000.0,,,,,,,,,,,,,,,,-6000.0,,,,16330996.0
2017-09-30,2017-11-08,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,1154000.0,,,8320000.0,391000.0,,-3000.0,236190000.0,,,,,1491000.0,2646720.0,102170000.0,100811000.0,,3000.0,24734000.0,24731000.0,,74842000.0,,,,,,3386322.0,0.001,200000000.0,19809449.0,19809449.0,20000.0,-9949000.0,,,,,,,,,,,,,,,,41000.0,41000.0,,,,,,,,,,,,-0.5,,,,,,,,,2340000.0,,,,0.0,,,2184000.0,,,-9953000.0,,,,,,,,,,,,,430000.0,,214000.0,,,87000.0,,22055000.0,102170000.0,16738000.0,10000.0,5276000.0,24731000.0,,,,,,,-9953000.0,-216000.0,7200000.0,,9747000.0,-9737000.0,,,,,,,,,,,,844000.0,,314000.0,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1238000.0,,,,,,,,,,,1045000.0,0.0,,7563000.0,,,,,-156092000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,80115000.0,,,,,,,,,,,,,,,,4000.0,,,,19809449.0
2017-12-31,2018-03-09,10-K,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,1951000.0,19000.0,,8120000.0,276000.0,2706000.0,-34000.0,238025000.0,100000.0,4451000.0,,,4451000.0,2600008.0,92073000.0,90629000.0,,31000.0,52823000.0,52792000.0,111000.0,35933000.0,30423000.0,,,30423000.0,,,0.001,200000000.0,19882551.0,19882551.0,20000.0,-38963000.0,,0.0,72000.0,36000.0,,,1000.0,1000.0,,,,0.0,,,,36000.0,36000.0,,2334000.0,,31800000.0,24200000.0,1459000.0,2334000.0,,0.0,,292000.0,-3.21,,0.34,-0.01,-0.037,,-0.001,,0.057,2489000.0,,,-37000.0,0.0,,,8556000.0,,0.0,-38928000.0,1000.0,,0.0,,,,,304000.0,2946000.0,-41000.0,-41000.0,679000.0,1932000.0,,595000.0,1210000.0,1210000.0,77000.0,19000.0,20991000.0,92073000.0,17330000.0,41000.0,3625000.0,52792000.0,89263000.0,89263000.0,-27707000.0,-27707000.0,-31133000.0,-31133000.0,-49766000.0,-1300000.0,7200000.0,1.0,48365000.0,-37628000.0,,,,,,,,,,,,933000.0,,227000.0,-34000.0,,,-11000.0,,0.0,590000.0,,,,,70797000.0,655000.0,0.001,10000000.0,0.0,0.0,1904000.0,,,7338000.0,,507000.0,,43725000.0,20000.0,81000.0,3923000.0,1217000.0,0.0,7200000.0,29113000.0,,,,,-166929000.0,41000.0,,,4451000.0,,,,,,677000.0,,,,,,,,,,,,,,2194000.0,71082000.0,,,50121.0,,,11057000.0,426000.0,86948000.0,81000.0,,,,,,,-34000.0,0.0,0.0,400000.0,14607609.0
2018-03-31,2018-05-11,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,1784000.0,46000.0,,7860000.0,246000.0,,-108000.0,239575000.0,,1521000.0,,,1521000.0,3428585.0,78739000.0,77118000.0,,107000.0,56312000.0,56205000.0,45000.0,17793000.0,-18140000.0,,,,,4277756.0,0.001,200000000.0,19912143.0,19912143.0,20000.0,-12954000.0,,0.0,63000.0,36000.0,,,,,,,,,,,160000.0,36000.0,27000.0,,,,,,,,,,,95000.0,-0.65,,,,,,,,,1346000.0,,,,0.0,,,2419000.0,,,,,,,,,,,-179000.0,-293000.0,-9000.0,-9000.0,1223000.0,349000.0,,315000.0,214000.0,,65000.0,46000.0,19061000.0,78739000.0,16902000.0,9000.0,1972000.0,56205000.0,-1771000.0,-1771000.0,-3661000.0,-3661000.0,-12708000.0,-12708000.0,-12880000.0,-34000.0,7200000.0,1.0,12855000.0,-12846000.0,,,,,,,,,,,,802000.0,,234000.0,-74000.0,,-34000.0,159000.0,,0.0,147000.0,,,,,12528000.0,220000.0,0.001,10000000.0,0.0,0.0,3120000.0,,,,,29000.0,,9087000.0,,,,1387000.0,,1800000.0,10436000.0,,,,,-179809000.0,9000.0,0.0,,1521000.0,,,,,,,,,,,,,,,,,,,,,59678000.0,,,,,,,,,29000.0,,,,,,,-74000.0,,,,19905871.0
2018-06-30,2018-08-09,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,1500000.0,,,11208000.0,83000.0,,-54000.0,242021000.0,,1672000.0,,479000.0,1672000.0,3616085.0,87336000.0,83450000.0,1000.0,55000.0,54903000.0,54848000.0,,24613000.0,,79500000.0,,,,4295319.0,0.001,200000000.0,19951158.0,19951158.0,20000.0,-16035000.0,,,,,,,,,,,,,,,1550000.0,1036000.0,18000.0,,,,,,,,,,,,-0.81,,,,,,,,,1563000.0,,,,0.0,,,2573000.0,,,,,,,,,,,,,,,,1093000.0,,331000.0,,,187000.0,,41247000.0,87336000.0,13766000.0,,25913000.0,54848000.0,,,,,,,-16089000.0,-762000.0,,,15336000.0,-15327000.0,,,,,,,,,,,,2041000.0,,234000.0,54000.0,,-762000.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,3989000.0,,,,,,,,,,,3652000.0,,,12763000.0,,,,,-195898000.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,46089000.0,,,,,,,290000.0,,5000.0,,,,,,,54000.0,,,,19922355.0
2018-09-30,2018-11-08,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,4555000.0,,,10003000.0,230000.0,,-23000.0,243951000.0,,1927000.0,,,1927000.0,3704740.0,90353000.0,85083000.0,1000.0,24000.0,56390000.0,56367000.0,,23482000.0,,79800000.0,,,,4368468.0,0.001,200000000.0,19953009.0,19953009.0,20000.0,-352000.0,,,,,,,,,,,,,,,2027000.0,36000.0,9000.0,,,,,,,,,,,,-0.02,,,,,,,,,2665000.0,,,,0.0,,,4320000.0,,,1126000.0,1509000.0,,,,,,,,,,,,742000.0,,441000.0,,,193000.0,,42686000.0,90353000.0,14594000.0,,26056000.0,56367000.0,,,,,,,-383000.0,,,,16582000.0,1427000.0,,,,,,,,,,,,1251000.0,,1237000.0,31000.0,,-301000.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,5234000.0,,,,,,,,,,,4033000.0,,,12262000.0,,,,,-196281000.0,18009000.0,,,,,,,,,,,,,,,,,,,,,,,,47667000.0,,,,,,,,,3000.0,,,,,,,31000.0,,,,19951262.0
2018-12-31,2019-02-27,10-K,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,3404000.0,248000.0,,13094000.0,474000.0,3331000.0,-23000.0,274029000.0,,6870000.0,,479000.0,6870000.0,3544085.0,103081000.0,97748000.0,3000.0,26000.0,55296000.0,55273000.0,178000.0,40813000.0,4880000.0,96100000.0,5016000.0,4880000.0,,,0.001,200000000.0,23000151.0,23000151.0,23000.0,-48944000.0,,,,,,1698000.0,1699000.0,1000.0,,,,,250000.0,,2201000.0,36000.0,,,5357000.0,250000.0,42000000.0,30400000.0,3432000.0,5107000.0,,0.0,,625000.0,-3.4,-0.037,0.21,-0.059,,,0.019,,0.061,2840000.0,,,,0.0,-7000.0,,12809000.0,,0.0,-47256000.0,1699000.0,,0.0,,,,,1260000.0,4127000.0,-36000.0,,208000.0,2930000.0,,1534000.0,1522000.0,1522000.0,205000.0,,44936000.0,103081000.0,16534000.0,,26201000.0,55273000.0,43539000.0,,-4190000.0,,-34469000.0,,-68558000.0,,,1.0,83005000.0,-45853000.0,,,,,15632000.0,1759000.0,2150000.0,2077000.0,2007000.0,1939000.0,5700000.0,1629000.0,,1360000.0,11000.0,,,935000.0,,0.0,1161000.0,,8631000.0,,16000.0,70746000.0,1968000.0,,,,,1662000.0,,,,,661000.0,,68524000.0,,67000.0,7304000.0,3973000.0,,3000000.0,51080000.0,,,,,-215884000.0,18036000.0,,,6870000.0,,,,,,508000.0,,,,,,,,,,,,,,6318000.0,-736000.0,,,122648.0,,,,594000.0,27997000.0,67000.0,,,,,,,11000.0,0.0,0.0,2600000.0,20059541.0
2019-03-31,2019-05-07,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,2786000.0,41000.0,,11160000.0,246000.0,,18000.0,277781000.0,,2000.0,,,2000000.0,4329408.0,94728000.0,81689000.0,18000.0,,49107000.0,49125000.0,26000.0,30998000.0,-9815000.0,80100.0,,-9815000.0,,5507020.0,0.001,200000000.0,23210862.0,23210862.0,23000.0,-17043000.0,,,,,,,,,,,,,,,,27000.0,,,,,,,,,,,,216000.0,-0.74,,,,,,,,,1690000.0,,,,0.0,,,4446000.0,,,,,,,,,,,-490000.0,-2777000.0,-9000.0,,-110000.0,754000.0,,541000.0,606000.0,606000.0,211000.0,,49874000.0,94728000.0,16177000.0,,24139000.0,49125000.0,1770000.0,,6097000.0,,-17682000.0,,-1185000.0,,2204000.0,,16880000.0,-16871000.0,,796000.0,9558000.0,7901000.0,,,,,,,,1956000.0,,1325000.0,41000.0,,-213000.0,251000.0,,0.0,142000.0,,,,,21606000.0,133000.0,,,,,1566000.0,,,,,248000.0,,27836000.0,,,,3813000.0,,,12434000.0,,,,,-232968000.0,9000.0,,,2000000.0,,,,,,,,,,,,,,,,,,,,,-1919000.0,,,,,,,,1504000.0,248000.0,,,,,,,41000.0,,,,23040951.0
2019-06-30,2019-08-08,10-Q,"FORTE BIOSCIENCES, INC.",FBRX,CIK0001419041,USD,2501000.0,,,10381000.0,283000.0,,56000.0,286489000.0,,1000.0,,,1000.0,3694265.0,85234000.0,72789000.0,56000.0,,49370000.0,49426000.0,,18898000.0,,68300000.0,8307000.0,,,5434296.0,0.001,200000000.0,23895742.0,23895742.0,23000.0,-17076000.0,,,,,,,,,,,,,,,,18000.0,,,,,,,,,,,,,-300.0,,,,,,,,,1955000.0,,,,0.0,,,319000.0,,,,,,,,,,,,,,,,764000.0,,465000.0,,,204000.0,,48748000.0,85234000.0,17308000.0,,22079000.0,49426000.0,,,,,,,-630000.0,,4408000.0,,629000.0,-629000.0,4000000.0,836000.0,9361000.0,7763000.0,,,,,,,,2190000.0,,1025000.0,38000.0,,-1000.0,,,,,,,,,,,,,,,4465000.0,,,,,,,,,,,3657000.0,,,11974000.0,310000.0,,,,-250082000.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,-2548000.0,,,,,,,298000.0,6062000.0,4000.0,,,,,,,38000.0,,,,2108266000.0
