end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BusinessDevelopment,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,CostOfGoodsAndServicesSold,CostOfRevenue,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FinanceLeaseInterestExpense,FinanceLeaseWeightedAverageDiscountRatePercent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairedAccumulatedImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InvestmentIncomeNet,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherExpenses,OtherNoninterestExpense,OtherNonoperatingIncomeExpense,PaymentsForDeposits,PaymentsForProceedsFromOtherDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfNotesReceivable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Retains,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,SaleOfStockNumberOfSharesIssuedInTransaction,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityChangeInReportingEntity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesAndLicenses,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantExercisePriceDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-10-31,2018-12-17,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,6750.0,,,,,2000.0,,,,,,,,,,13692.0,,,,,,,,,,,,,0.001,75000000.0,2000000.0,2000000.0,200.0,,,,4035.0,,,1597.0,,,,,,,8955.0,0.0,,,,,,,,,,-1308.0,13692.0,,,,,7605.0,,,,,,,-7730.0,-7730.0,,,,,,,,,,,,,,,,,,,-125.0,,125.0,,,,,,,,,,,,,,,32830.0,13692.0,17830.0,,,,,,,,15000.0,,,,,,,-7605.0,,,,,7605.0,-7605.0,,,,,,,19338.0,-1597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19338.0,,,,,,,,,,,,,,,,,,,,,,,,-19138.0,,,,,,,,,,,,,,,,,2000000.0
2019-01-31,2019-03-18,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6585.0,,,,,,,,,,9670.0,0.0,,,,,,,,,,-1908.0,13092.0,,,,,11645.0,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,-375.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12020.0,,,,,11645.0,-11645.0,,,,,,,31358.0,5387.0,,,,,-375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872500.0,,,,,17450.0,,,,,,,,,2412225.0
2019-04-30,2019-07-15,10-K,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,15750.0,,,,,4000.0,,22885.0,,,,,,,2400.0,14215.0,14215.0,,,251454.0,14215.0,146641.0,,14215.0,-300.0,,82668.0,,0.0001,75000000.0,3150000.0,3150000.0,315.0,,167476.0,,2011.0,,,10239.0,,,,,,1927.0,9852.0,-0.03,,,,,,,,0.0,,-2508.0,,,-9668.0,,,706302.0,,,-12492.0,19404.0,12492.0,-1718.0,,,,,-11437.0,11437.0,250.0,255378.0,48621.0,,-124454.0,169303.0,149855.0,11545.0,,-9086.0,,44.0,2536.0,,-875.0,5232.0,875.0,,,,,,,,,,,,,,,45477.0,14215.0,30477.0,,,,,,,,15000.0,,,,550902.0,-5567.0,-409828.0,-683354.0,,,61746.0,,766222.0,-47880.0,,,,,2671.0,,54462.0,-10239.0,,,,,,64238.0,,,,15000.0,,,,15000.0,0.0,582000.0,,,,,8953.0,,20867.0,,500.0,,-685072.0,,,,28927.0,-54462.0,,186880.0,,,,57993.0,165232.0,,,,,,,,,,,,,,,0.02,,-31262.0,,2281207.0,,1150000.0,1150000.0,,,,23000.0,23000.0,,,,,10239.0,,25969293.0
2019-07-31,2019-09-09,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,20250.0,,,,,2000.0,,22885.0,,,119095.0,,,,,7680.0,7680.0,68391.0,,116214.0,-6535.0,-135240.0,,7680.0,,,82668.0,,0.0001,75000000.0,3150000.0,3150000.0,315.0,,225185.0,,13448.0,,,2011.0,,,,24818.0,,28848.0,10022.0,-0.01,0.0,0.21,0.2099,-0.0001,,,,394.0,,,,,,,,377255.0,,,,156318.0,,-304.0,,,,,2011.0,-2011.0,4500.0,152957.0,96839.0,-2000.0,-72885.0,375.0,48966.0,-3086.0,,-18696.0,,,2854.0,,-375.0,2854.0,1250.0,,,,,-15.0,4007.0,,,,,,,,,48522.0,7680.0,33522.0,,,,,,,,15000.0,,,,120714.0,-35037.0,-220917.0,-324999.0,,,28205.0,,509826.0,-9205.0,,,,,5344.0,,64042.0,-2011.0,,,,,,31074.0,200.0,,0.0,,34837.0,,,,0.0,,,,,,170.0,,,,,130000.0,-325303.0,,,,3942.0,-64042.0,,381503.0,,,,39362.0,119095.0,,0.0,0.717,0.0203,0.0178,260000.0,,150000.0,,,,,,,,32273.0,-40842.0,,2204999.0,,,,,130000.0,,,,,,,,2011.0,,26229293.0
2019-10-31,2019-12-13,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,24750.0,,,,,2000.0,,22885.0,,,74089.0,,,,,5680.0,5680.0,,,450012.0,,,,,,,82668.0,,0.0001,75000000.0,3150000.0,3150000.0,315.0,,,,3473.0,,,1462.0,,,,,,,10110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0,,,,,,19002.0,,,,,,,,,53485.0,5680.0,53485.0,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,71004.0,-1462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71004.0,,,,,,,29295.0,,,,,,,,,,,,,,,,1128.0,-47805.0,,2357845.0,,,,,,604998.0,,,,0.0,,,,,
2020-01-31,2020-03-12,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,,,,,,,,,,,1291730.0,,,,,,,113794.0,,,,,,,,0.5,,,,,,,,,351288.0,,,,,,,,,,40893.0,,20668.0,-0.08,,,,,,,,,,,,,,,,1757511.0,,,,-231837.0,,-256.0,,,,,,,,,,,,,,,,,,,10959.0,,,,2000.0,,,,,58.0,31200.0,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,-2178117.0,,,-2791.0,,1943745.0,-2175582.0,,,,,,,88438.0,-7135.0,,,,,-375.0,8110.0,,,,,,,,,,,,,,,,,,,,,-2178373.0,,,,,,,119451.0,,,,31547.0,1291730.0,,,,,,,,,,,,,,,,3336.0,,,,,,,,,51000.0,,,,,22394.0,,,,28053167.0
2020-07-31,2020-09-21,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,348323.0,,,108948.0,169095.0,884079.0,353371.0,14857575.0,,,44553.0,,22099.0,0.0,,3716486.0,396595.0,141981.0,,55993.0,,6808.0,6808.0,,,,82668.0,,0.0001,75000000.0,30293316.0,30293316.0,3027.0,45402.0,214432.0,,,,,,,,,37284.0,80235.0,37284.0,,-0.02,0.0,0.21,-0.2098,-0.0002,660841.0,,,5039.0,0.0409,,,28740.0,,,,492329.0,2294952.0,,,75828.0,,0.0,,,,0.0,,,,151103.0,62219.0,,23345.0,,21801.0,15731.0,,2020.0,15000.0,,3308.0,,,10568.0,,92568.0,153006.0,77728.0,17290.0,0.0,36150.0,12192.0,416558.0,147417.0,10526.0,11483.0,85699.0,161431.0,19645.0,2299802.0,3716486.0,2079795.0,,,,,,,,,23150.0,616925.0,0.0,440582.0,-84400.0,-349374.0,-560609.0,91.0,,54648.0,538389.0,691085.0,,4950.0,396913.0,200056.0,196857.0,35170.0,380864.0,,,223238.0,16501.0,17700.0,,,57956.0,5000.0,,45313.0,5000.0,79400.0,,2000.0,,525500.0,0.0,,100344.0,,,,,,,0.0,0.0,-560609.0,964746.0,611375.0,,4435.0,-13443918.0,,290260.0,,,,19491.0,44553.0,,0.0,,,,0.0,,0.0,1.5,,,,1.25,,,0.0,1416684.0,91.0,1416684.0,,,,,,,,,,36250.0,45313.0,3307.0,,,29592296.0
2020-10-31,2020-12-22,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,478266.0,,,67809.0,140853.0,1237691.0,391054.0,15477714.0,,15087.0,44553.0,,443.0,0.0,,3594500.0,343099.0,159285.0,,0.0,,,,,,,82668.0,0.0,0.0001,75000000.0,30944742.0,30944742.0,3073.0,45402.0,,211555.0,,,,,,,,,,37683.0,,-0.02,,,,,878250.0,371275.0,,,0.0407,,,28740.0,,,,555979.0,2294952.0,,,184600.0,,,,,,,,,,,,,,,,,,,15000.0,,19987.0,,,,,109902.0,162194.0,69582.0,17290.0,,24345.0,12190.0,373095.0,91716.0,10884.0,12590.0,88298.0,169607.0,18606.0,2195821.0,3594500.0,2003400.0,,,,,,,,,24677.0,621492.0,0.0,,,,-638190.0,,,-51330.0,32889.0,771460.0,-586860.0,,354489.0,186745.0,167744.0,,337917.0,,,359441.0,38052.0,17700.0,,,-31343.0,,,,,,,2000.0,,,,,,,,,,,,,,-638190.0,976886.0,585832.0,,,-14082108.0,,,396155.0,,,18513.0,44553.0,,,,,,,,0.0,,,,,1.25,,,0.0,1398679.0,,1398679.0,,,,,560455.0,,,,,0.0,,4790.0,,,30606332.0
2021-01-31,2021-03-23,10-Q,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,461811.0,,,60820.0,39274.0,1260132.0,430677.0,15705896.0,,,44553.0,,,0.0,,3435192.0,235724.0,103629.0,,0.0,,,,,,0.5,82668.0,,0.0001,75000000.0,31091658.0,31091658.0,3088.0,45402.0,108695.0,,,,,,,,,,39624.0,,,-0.01,,,,,933362.0,326722.0,,,0.035,,,36385.0,,,,10547.0,2294952.0,,,21488.0,,0.0,,,,,,,,,,,,,,,,,15000.0,,29673.0,,,,,123259.0,156618.0,50649.0,17290.0,0.0,38476.0,12190.0,325207.0,43828.0,10884.0,12590.0,88298.0,169607.0,15208.0,2124382.0,3435192.0,1968150.0,,31620.0,,2888.0,,13447.0,15285.0,,18731.0,625371.0,0.0,,,,-314948.0,,,-147941.0,12889.0,188495.0,-167007.0,,309999.0,172498.0,137501.0,,296618.0,,,326770.0,37832.0,35165.0,,,-118268.0,,,,,,,2000.0,,,,,,,,,,,,,,-314948.0,988410.0,557733.0,,,-14398174.0,,130183.0,,,,34695.0,44553.0,,,,,,,,,,,,,1.25,,,0.0,1310810.0,,1310810.0,,,,,,,,,,,,,,,30958663.0
2021-04-30,2021-09-30,10-K,"Lux Amber, Corp.",LXAM,CIK0001740695,USD,554588.0,1670.0,1670.0,208756.0,112982.0,1201568.0,484568.0,15750430.0,151163.0,,178212.0,,24589.0,0.0,,3353460.0,258153.0,594098.0,,0.0,,,-49185.0,,,,82668.0,,0.0001,75000000.0,31111658.0,31111658.0,3107.0,14259.0,683951.0,,,3074502.0,0.0,3123346.0,,3074502.0,,,264216.0,155171.0,,-0.06,0.0,0.21,0.2093,-0.0007,934104.0,282169.0,,,0.0403,,,36256.0,-7683.0,100344.0,,1506792.0,2294953.0,0.0,,314996.0,,0.0,,,,,,,,688551.0,6106.0,,123153.0,,6006.0,-7510.0,,-6711.0,15000.0,0.0,66951.0,32925.0,,42791.0,,93203.0,137211.0,61298.0,17290.0,,132028.0,12190.0,289558.0,170583.0,,14134.0,14916.0,89925.0,18339.0,2468547.0,3353460.0,2250299.0,,27624.0,,12889.0,,1846.0,12889.0,14735.0,14735.0,649910.0,0.0,848797.0,-106292.0,-791690.0,-1984197.0,-1027.0,,41804.0,112889.0,2340997.0,,,271219.0,172498.0,98761.0,,272657.0,14873076.0,,267464.0,5960.0,0.0,28927.0,,108755.0,,,45313.0,0.0,106292.0,2000.0,2000.0,,730300.0,0.0,,,100000.0,205136.0,,,,,0.0,0.0,-1984197.0,997265.0,512697.0,0.0,12850.0,-14868624.0,,998947.0,,,,84936.0,178212.0,0.0,0.0,,,,0.0,0.0,,,2831303.0,3781455.0,,,20000.0,,0.0,884913.0,,884913.0,,,,,,,,,,,45313.0,2015.0,,50000.0,30578463.0
