end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfLeasedAsset,Assets,AssetsCurrent,AssetsFairValueDisclosure,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCostsCreditCardOriginationCostsAmortization,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDerivatives,Depreciation,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,Dividends,DividendsSharebasedCompensationStock,DueFromOfficersOrStockholdersCurrent,DueFromOfficersOrStockholdersNoncurrent,DueFromOtherRelatedParties,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentUnrealizedIntercompanyProfitLossNotEliminatedAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueInputsPriceEarningsRatioMultiple,FinancingInterestExpense,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets,GainLossRelatedToLitigationSettlement,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseLongTermDebt,InterestExpenseOnPrepetitionLiabilitiesRecognizedInStatementOfOperations,InterestExpenseOther,InterestExpenseRelatedParty,InterestExpenseShortTermBorrowings,InterestExpenseSubordinatedNotesAndDebentures,InterestIncomeSecuritiesStateAndMunicipal,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryGross,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueAdjustment,LiabilitiesFairValueDisclosure,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OptionIndexedToIssuersEquityStrikePrice1,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherAssetsCurrent,OtherDepreciationAndAmortization,OtherExpenses,OtherNonoperatingExpense,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributionsFromParent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharesIssued,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockOptionPlanExpense,SubordinatedBorrowingInterestRate,UnamortizedDiscountsOnAcceptancesExecuted,UtilitiesOperatingExpenseDepreciationAndAmortization,ValuationAllowanceAmount,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2011-12-31,2012-03-23,10-K,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,2295.0,803.0,,,,144127.0,,,,,,,,,,33322.0,26264.0,,26264.0,26264.0,25891.0,,,0.0,,300000000.0,11451200.0,11451200.0,,,115.0,,,,,,,,,,,,,47500.0,,47500.0,-47500.0,,,,,,,0.0,0.0,,,-0.01,,0.35,,,,,,,,,7058.0,7058.0,,,18238.0,,,-111862.0,,,,,2295.0,,,,,,,,803.0,,,,,,,,113.0,,,,,,,,,,187.0,,,,,,,,,33322.0,3098.0,,,0.0,126970.0,-7058.0,-94021.0,-111862.0,-113.0,,,,111749.0,-111749.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,129325.0,,,1000.0,,78694.0,-111862.0,,,,3355.0,0.0,-114018.0,,,0.0,,,,,,,0.1,37223200.0,0.002,,,,,,,30224.0,,,,,,,,,,,,-47500.0,,,,
2012-03-31,2012-05-16,10-Q,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,13630.0,,,,,144127.0,,,,,,,,,,16922.0,4030.0,,3467.0,3467.0,-22797.0,,,0.0,,300000000.0,11451200.0,11451200.0,,,115.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.35,,,,,,,,,,,,,9503.0,,,-26932.0,,,,,4697.0,,,,,,,,,,,,,-562.0,,,,,,,,,,,,,,,,,,,,,,16922.0,13630.0,,,0.0,,,-22797.0,-26932.0,,,,,26932.0,-26932.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,563.0,,,,,,,,,17429.0,-26932.0,,,,,,-140950.0,,,0.0,,,,,,,,,,,,,,,,3292.0,,,,,,,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,23386.0,,,,,144273.0,,,,,,,,,,69847.0,52655.0,,52280.0,52280.0,,,,0.0,,300000000.0,11451200.0,11451200.0,,,115.0,,,,,,,,,,,,,,,66400.0,66400.0,,,,,,,,,,,0.0,,,,,,,,,,,17192.0,17192.0,,,3574.0,,,-27077.0,,-27077.0,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,69847.0,35386.0,,,,,,,-27077.0,-146.0,12000.0,,,26931.0,-26931.0,,,,,,,,,,,0.001,10000000.0,,,,375.0,,,,,,,,,23357.0,,,,,,,-168027.0,,,,,,,,,,,,,,,,,,,34461.0,,,,,,,,,,,,-66400.0,,,,
2012-09-30,2012-11-19,10-Q,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,30429.0,17871.0,,,,267382.0,,,,,,,,,,104733.0,73632.0,,73445.0,73445.0,,,,0.0,,300000000.0,12324479.0,12324479.0,,,123.0,,,,,,,,,,,,,86850.0,,86850.0,-86850.0,,,,,,,15404.0,2467.0,,,0.0,,,,,,,,,,,17192.0,28755.0,,,17265.0,,,-58545.0,,-58545.0,,,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,,104733.0,60300.0,,,,,,,-58545.0,-239.0,12000.0,,,58306.0,-58306.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,187.0,,,,,,,,,41041.0,,,2346.0,,,,-226572.0,,,,,,,,,,,,,,,,,,,44433.0,,,,,,,,,,,,,,,,
2012-12-31,2013-04-01,10-K,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,88598.0,18563.0,,,,1732151.0,,,,,,,,0.0,,43395.0,40353.0,,40284.0,40284.0,14020.0,,,0.0,,300000000.0,12374479.0,12374479.0,,,124.0,,,0.0,,,,,,,,,,129370.0,,129370.0,-129370.0,,201.0,,,,,18423.0,140.0,,,-0.15,,0.35,,,,,,,,,,,,,35947.0,,,-1714023.0,,-1714023.0,,,86303.0,,,,,,,,-663.0,,,,,69.0,,,626.0,0.0,,,,,,,,,,,,,,,,,,43395.0,119161.0,,,2938.0,150150.0,-9536.0,-126594.0,-1714023.0,-626.0,12000.0,12000.0,12000.0,1713397.0,-1713397.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,69.0,,,20000.0,138150.0,,,12000.0,,1567272.0,-1714023.0,-3243.0,3042.0,,,78404.0,-1828041.0,,0.75,1469257.0,1.0,0.0039,,,,3183289.0,1.38,39686489.0,,,,,,,,-75766.0,,-720000.0,,,,,,1469257.0,,,,,,,,
2013-03-31,2013-05-15,10-Q,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,161943.0,23737.0,,,,4439802.0,,,,,,,,,,176847.0,173967.0,,173404.0,,133120.0,,,0.0,,300000000.0,15584479.0,15584479.0,,,156.0,,,,,,,,,,,,,186535.0,,186535.0,-186535.0,,162.0,,,,129993.0,23442.0,295.0,,,-0.19,,0.35,,,,,,,,,,,,,2318400.0,,,-2632750.0,,-2632750.0,,,73345.0,,,,,,,,5174.0,,,,,494.0,,,240.0,,,,,,,,,,,,,,,,,,,176847.0,197680.0,,,902.0,206000.0,,-72880.0,-2632750.0,-240.0,12000.0,12000.0,12000.0,2632510.0,-2632510.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,563.0,,,,206000.0,,,,,230431.0,-2632750.0,,2880.0,,,83679.0,-4460791.0,,,129993.0,1.0,0.0039,,,,110000.0,0.75,,,,2000000.0,2000000.0,0.001,0.001,,-20833.0,,-10000.0,,,,,,2481443.0,,,,,,,,
2013-06-30,2013-08-12,10-Q,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,93769.0,41975.0,,,,4649016.0,,,,,,,,,,48356.0,45639.0,,45264.0,,,,,0.0,,300000000.0,15584479.0,15584479.0,,,156.0,,,,,,,,,,,,,216082.0,,216082.0,-216082.0,,,,,79923.0,,41680.0,295.0,,,-0.02,,,,,,,,,,,,,,,8828.0,,,,,-293269.0,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,48356.0,147744.0,,,,,,,-213346.0,-240.0,12000.0,12000.0,12000.0,213106.0,-213106.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,375.0,,,,,,,,,166217.0,,,2717.0,,,38061.0,-4754060.0,,,,,,,,,,,,,,2000000.0,2000000.0,0.001,0.001,,-99388.0,,,,,,,,,,,,,,,,
2013-09-30,2013-11-12,10-Q,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,98954.0,64547.0,,,,5684896.0,,,,,,,,,,77827.0,73905.0,,73718.0,,,,,0.0,,300000000.0,17211679.0,17211679.0,,,172.0,,7349.0,19151.0,,,,,,,,,,259070.0,,259070.0,-259070.0,,,,,,,63305.0,1242.0,,,-0.06,,,,,,,,,,,,,,,666936.0,,,,,-1033310.0,,,,,,,,,,,,,,,,,,,8044.0,,,,,,,,,,,,,,-279.0,,,,,77827.0,180129.0,,,,,,,-1033310.0,-8044.0,9000.0,9000.0,9000.0,1025266.0,-1025266.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,187.0,,,,,,,,,299857.0,,,3922.0,,,58473.0,-5787370.0,,,,,,,,,,,,,,2000000.0,2000000.0,0.001,0.001,,-102302.0,,,,,,,,,,-19151.0,,,,,,
2013-12-31,2014-03-31,10-K,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,122334.0,39872.0,,,,6535913.0,,,,,,23236.0,,,,25489.0,21800.0,,15800.0,15800.0,-24484.0,,,0.0,,300000000.0,18355819.0,18355819.0,,,184.0,,,,,,,,,,,,,457320.0,,457320.0,-457320.0,,767.0,,,79923.0,,37690.0,2182.0,,,-0.31,,0.35,,,,,,,,,,,,,3024108.0,,,,,-4957071.0,,,33736.0,,,,,,,,21309.0,,,,,5931.0,,,400420.0,7288.0,,,,,3298.0,,,,20787.0,,3298.0,,,,,96050.0,,25489.0,274504.0,,,25507.0,405120.0,-1414.0,-428190.0,-4877148.0,-400420.0,109000.0,109000.0,109000.0,4476728.0,-4476728.0,1306637.0,,,,,,,,,,0.001,10000000.0,0.0,0.0,,6000.0,,,,308120.0,,,26500.0,,1235270.0,-4877148.0,-1414.0,3689.0,,3000.0,217350.0,-6785112.0,,,435017.0,,,,,,,,2000000.0,0.001,,2000000.0,2000000.0,0.001,0.001,,-249015.0,,,,,1051609.0,,,1147659.0,,,,,,,,
2014-03-31,2014-05-14,10-Q,PREMIER BIOMEDICAL INC,BIEI,CIK0001515740,USD,17756.0,3007.0,,,,7124036.0,,,,,,,,,,122577.0,119121.0,,113591.0,,97791.0,,,0.0,,300000000.0,19627299.0,19627299.0,,,196.0,,,,,,,,,,,,,501260.0,,501260.0,-501260.0,,233.0,,,,,3000.0,7.0,,,-0.02,,0.35,,,,,,,,,,,,,47817.0,,,,,-307306.0,,,-104578.0,,,,,-3298.0,,,-36865.0,,,,,-470.0,,,29455.0,,0.0,,,,29455.0,,,,32619.0,,,,,,,49751.0,,122577.0,20763.0,,,35317.0,402250.0,,-304459.0,-307306.0,-29455.0,,,,277851.0,-277851.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,5530.0,,,,511250.0,,,,,227292.0,-307306.0,,3456.0,,109000.0,2742.0,-7092418.0,,,146751.0,,,2000000.0,0.001,,,,2000000.0,0.001,,2000000.0,2000000.0,0.001,0.001,,101814.0,,,,,97000.0,,,146751.0,,,,,,,,
