end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,BusinessAcquisitionPurchasePriceAllocationEquipment,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,BusinessAcquisitionsProFormaRevenue,BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtDefaultShorttermDebtAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DecreaseInRestrictedCash,DeferredCompensationEquity,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DepreciationAndAmortization,DerivativeCostOfHedge,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsPreferredStock,DueFromOtherRelatedPartiesCurrent,DueFromRelatedParties,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquipmentExpense,EscrowDeposit,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInLoansFromOtherFederalHomeLoanBanks,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseInRestrictedCash,IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationUnrealizedInvestmentGains,IntangibleAssetsCurrent,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestAndDebtExpense,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseCustomerDeposits,InterestExpenseDebt,InterestExpenseDomesticDepositLiabilitiesWithdrawalPenalties,InterestExpenseTradingLiabilities,InterestIncomeExpenseNet,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestRateDerivativesAtFairValueNet,InventoryNet,InventoryWriteDown,InvestmentIncomeAmortizationOfPremium,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashMergerRelatedCosts,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfReportableSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherIncome,OtherIntangibleAssetsNet,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,OtherResearchAndDevelopmentExpense,PaymentsForRent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherReceivables,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributionsFromParent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharesIssuedPricePerShare,ShortTermNonBankLoansAndNotesPayable,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockGrantedDuringPeriodValueSharebasedCompensationForfeited,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockDividend,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TemporaryEquityCarryingAmountAttributableToParent,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrent
2011-03-31,2012-05-09,10-Q,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33598.0,,26773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6333.0,,,-21782.0,,,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,21830.0,,,,,,,,,,,,,,,,,,,14500.0,,,12273.0,,-21782.0,,,,,,,,21782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-03-15,10-K,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,607.0,425.0,,,,,,,,,7479.0,,3020.0,,1854.0,,,,,3020.0,,15229.0,10698.0,,,,,,,,,698.0,698.0,,,,,60.0,,,,0.001,300000000.0,40000000.0,40000000.0,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43459.0,,,,,,10784.0,0.0,,,,,,,,,,,,-4530.0,,,,,,,,,,,,3098.0,,,,425.0,,,,,,,,,,,,,,-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15229.0,11209.0,14774.0,,,-14714.0,,-8159.0,,,,,,,,11257.0,-8159.0,,,,,4531.0,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,10000.0,,,,,,,,12684.0,-1900.0,,,,,,,,-8159.0,,,,10784.0,,,,,,3891.0,,,-28601.0,,3098.0,,8237.0,,,,,,,,,,,,,,,,,,,,,,,,,,4020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-07-30,10-Q,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,1584.0,,,,,,,,,,39998.0,,,,10659.0,,,,,755.0,,2501.0,2501.0,,,,,,,,,8066.0,,,,,,,,,,0.0,95000000.0,8000000.0,8000000.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,683.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.0,,,,,,,,,,,,,,,3660.0,,,2501.0,1584.0,,,,,,-72888.0,,-2250.0,,,,,,72201.0,-71518.0,,,,,,,,,,,,,,,,,0.0,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,1584.0,,,,,,,,,,,37980.0,,,-39089.0,,683.0,,71446.0,,,,,,,,,,,,,,,,,,,,,,,,,,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-14,10-Q,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,3194.0,,,,2920.0,,,,,1111779.0,,2401.0,,8708.0,,,,,891.0,,983788.0,980028.0,,,,,,,,,975598.0,,,,,,,,,,0.001,300000000.0,75700000.0,75700000.0,75700.0,,,,,,,,21970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.0,,,,,,,,,216639.0,,,,,,6834.0,0.0,,,,,,,,,,,,6931.0,,891.0,,271.0,545.0,2053.0,,3760.0,,,,-21530.0,,,,,,,,,,,,,,,,,,,,,,,10691.0,,,,,,2685.0,,,0.0,,,,,,,,,,,,3835.0,,,983788.0,12948.0,,,,,,-92773.0,,,,,,,,68558.0,-90088.0,,,3930.0,,3760.0,,,,,,,,,,,,0.001,,0.0,0.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12598.0,,,,,440.0,,67667.0,,,,,,,,,,,,,,,,,,,,,,,,,,970840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-04-12,10-K,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,37988.0,,,,9712.0,,,,,1195937.0,,3337.0,,39002.0,23865.0,,,,3337.0,,841091.0,836425.0,,,,,,,523282.0,-380159.0,791065.0,791065.0,,,,,790367.0,,,,0.001,300000000.0,76000000.0,76000000.0,76000.0,,,,,,,,33892.0,,,,,,,,,,,,,,,,,,-71500.0,,-90800.0,,-19300.0,,90800.0,,39375.0,,3337.0,,,,,,,,,485380.0,,,,,,6834.0,-0.01,,0.34,,,0.0,0.055,,,,1.17,0.0035,-7867.0,,2667.0,,,842.0,1157.0,12533.0,4666.0,,,,-32022.0,,,,37563.0,,9712.0,,,,-39375.0,,,,,-4015.0,-39375.0,,4015.0,,,,-3472.0,,12533.0,4666.0,4666.0,,,4034.0,,4057.0,,,,,4055.0,,,,,,,,11185.0,,54534.0,841091.0,54534.0,1181302.0,,-3472.0,-387463.0,,-441921.0,,,,,,,,405865.0,-437887.0,74300.0,-90800.0,45360.0,,4666.0,,,,,,,,,,,,0.001,0.0,0.0,0.0,,5985.0,,,1185252.0,,,,115000.0,29500.0,-33450.0,,,-115000.0,-115000.0,,,,-441921.0,,,,6834.0,,,,,,112248.0,,,,,1870.0,,402528.0,39206.0,,1.17,0.0036,,,,,,,,,,,,0.048,,,,,,,,,,786557.0,,,,,,,,,,,,,1185252.0,,,,,,,,,0.0,90800.0,,50058152.0,,
2013-03-31,2013-05-07,10-Q,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,19765.0,,,,8376.0,,,,,1223408.0,,,,34757.0,16722.0,,,,1364.0,,655877.0,537863.0,,,,,,,,,450227.0,450227.0,,,,250000.0,-340838.0,,,,0.001,300000000.0,76000000.0,76000000.0,76000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8052.0,,,,,85219.0,,1395.0,,,,,,,,,686211.0,,,,,,6487.0,0.0,,,,,,,,,,1.17,0.0035,-9231.0,,4498.0,,639.0,4675.0,4991.0,,14803.0,,,,340.0,,,,,,,,,,,,,,,,,,,102088.0,102088.0,,-11500.0,,,,,,,-15.0,,,,,,,,,,,,,,,3720.0,,,655877.0,42680.0,-347.0,,-114743.0,-225748.0,,-200831.0,,,,,,,,201186.0,-200846.0,,,,,14803.0,,,,,,,,,,1155.0,,0.001,0.0,0.0,0.0,,2417.0,,,,,,,,-347.0,-347.0,,,,,,,,,,1123.0,,6487.0,,,,,,16691.0,102088.0,,,,340.0,,199791.0,16722.0,,,,,,,,,,,,,,,,,,,,,,,,,613197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,2013-08-14,10-Q,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,25377.0,,8993.0,,,,,,,1281801.0,,,,8283.0,,,,,7914.0,,488934.0,379429.0,,,94050.0,5450.0,11550.0,99500.0,,,249504.0,249504.0,,,,,,,,,0.001,300000000.0,76000000.0,76000000.0,76000.0,,,,,,,,65362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544.0,,,,,,,,,900731.0,,,,,,6487.0,0.0,,,,,,,,,,,,-17146.0,1500.0,14430.0,6000.0,11162.0,28544.0,28860.0,107642.0,90496.0,,,11550.0,27976.0,,,,,,,,,,,,,,,,,,,,,,,,,,102046.0,,,-10.0,,,,,,,,,,,116510.0,,,,9339.0,,31864.0,488934.0,31864.0,,,,,,-214520.0,,,,,,,,242506.0,-214530.0,,,4422.0,,102046.0,,,,,,,,,,,,0.001,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7459.0,,6487.0,,,,,,10041.0,,,,,93338.0,,233962.0,,,,,,,,,,,,,,,,,,,,,,,,,,457070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-19,10-Q,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,79233.0,,18538.0,,,,,,,1314266.0,,,,12210.0,,,,,7215.0,,375657.0,274006.0,,,,,,,,,123696.0,123696.0,,,,,,,,,0.001,300000000.0,76000000.0,76000000.0,76000.0,,,,,,,,51962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,,,,,,,,,1100329.0,,,,,,6487.0,0.0,,,,,,,690.0,,,,,-24361.0,1500.0,7215.0,6000.0,11162.0,28544.0,28860.0,107642.0,83281.0,,,11550.0,22977.0,,-199598.0,,,,,,,,,,,,,,,,,,,,,,,,94831.0,,,7.0,,,,,,,,,,,112825.0,,,,6160.0,,85720.0,375657.0,85720.0,,,,,,-199598.0,,,,,,,,222582.0,-199605.0,,,18947.0,,83281.0,,,,,,,,,,,,0.001,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6820.0,,6487.0,,,,,,3554.0,,,,,74939.0,,214728.0,,,,,,,,,,,,,,,,,,,,,,,,,,289937.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,76000000.0,,
2013-12-31,2014-04-14,10-K,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,70795.0,,325.0,,7488.0,,,-1907.0,,1348618.0,,29145.0,,60471.0,,,,,29145.0,,270495.0,182553.0,,,,,,,336470.0,-739967.0,36876.0,36876.0,,,,,-754189.0,,,,0.001,300000000.0,76000000.0,76000000.0,76000.0,,,,,,,,177802.0,,,,,,,,,,,,,,,,,,-187100.0,,-237600.0,,-50500.0,,420200.0,,,1908.0,31053.0,,,,,,,,,1238893.0,,,6834.0,,,6487.0,-0.01,,0.34,,,0.0,0.055,1908.0,,,,,-37012.0,,36110.0,225.0,900.0,9150.0,35794.0,119191.0,82179.0,7670.0,,,55623.0,,-753513.0,,32807.0,3253.0,-2224.0,,,,,,,138952.0,,-41888.0,,,,,99500.0,,-12608.0,94050.0,119191.0,82179.0,,,,36.0,,,,,,,,,,,138952.0,450.0,,,17630.0,,84770.0,270495.0,84770.0,-347.0,,-114779.0,-639063.0,,-753513.0,,,,,,,,809172.0,-753549.0,830367.0,-420200.0,3472.0,,82179.0,,,-36.0,,,,,,,2671.0,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,-347.0,,,,,,,,,7671.0,5763.0,,6487.0,,,,,,30397.0,,,,,233425.0,,778119.0,152681.0,,,,,,,,,6000000.0,1.0,,,,,,,,,,,,,,,185725.0,,,,,,,,,,,,,,,,,,,,,,,237600.0,,76000000.0,,
2014-03-31,2014-05-13,10-Q,"LGBTQ LOYALTY HOLDINGS, INC.",LFAP,CIK0001510247,USD,,40109.0,,21160.0,,,,,,,1357200.0,,,,919.0,8582.0,,,,9028.0,,274982.0,196707.0,,,,,,,,,66117.0,66117.0,,,,,29241.0,,,,0.001,300000000.0,76000000.0,76000000.0,76000.0,,,,,,83437.0,,108780.0,,,,,,,,,,,,,,-8192.0,,,,,,,,,,,,,,9667.0,,,,,,,,,1310559.0,,,,,,36987.0,0.0,,,,,,,,,,1.17,,-46040.0,,27083.0,225.0,900.0,9149.0,35794.0,119191.0,73151.0,,,,12513.0,,-71666.0,,,,,,,,,,,,,,,,,,,,,,,73151.0,,,,-627.0,,,,,,,,,,,106358.0,,,,961.0,,152341.0,274982.0,77096.0,105500.0,,,-76259.0,,-71666.0,,,75245.0,,,,,83552.0,-71039.0,,,3072.0,,73151.0,,,627.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,75000.0,,,,,,30500.0,,,,,,,,,,,5124.0,,36987.0,,,,,,1535.0,,,,,121293.0,,73885.0,8582.0,,,,,,,,,,,,,,,,,,,,,,,,,122641.0,,,,,,,,,,,,,,,,,,,,,,,,,76000000.0,,
