end,filed,form,Name,Ticker,CIK,Currency,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsFairValueDisclosureRecurring,AssetsNoncurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashUninsuredAmount,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractsRevenue,ContractWithCustomerLiabilityCurrent,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtDefaultLongtermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFinanceCostsNet,DeferredRentCredit,DeferredRevenueCurrent,DeferredRevenueRevenueRecognized,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DepositsAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeRelatedLiabilitiesCurrent,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendPayments,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageExpectedDividend,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,FiniteLivedTrademarksGross,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseLongTermDebt,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InvestmentIncomeInterestAndDividend,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosureRecurring,LiabilitiesNoncurrent,LinesOfCreditCurrent,LiquidityDisclosureFutureObligationsNotExpectedToBeRepaidAmount,LitigationReserveCurrent,LitigationSettlementExpense,MinorityInterest,MinorityInterestPeriodIncreaseDecrease,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesNoncurrent,OtherAmortizationOfDeferredCharges,OtherAssetsNoncurrent,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherLiabilities,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForCapitalImprovements,PaymentsForFees,PaymentsForRepurchaseOfEquity,PaymentsOfDebtExtinguishmentCosts,PaymentsOfFinancingCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashEquivalents,RestrictedStockExpense,RestructuringAndRelatedCostIncurredCost,ResultsOfOperationsAccretionOfAssetRetirementObligations,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RevenueRecognitionMilestoneMethodRevenueRecognized,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,ValuationAllowancesAndReservesAdjustments,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccruedIncomeTaxes,DeferredRevenueRevenueRecognized1,NetIncomeLossAvailableToCommonStockholdersDiluted
2010-03-31,2010-07-02,10-K,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4402234.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,,,,,,,,,,,,,,,,,,,80054.0,417689.0,,,,,,,,,,63593.0,,,,,,,,-4357.0,,,,,,,,,,,,,,,,,,,,,,3200961.0,,,,,,,,,,,,,,,,,,,,,,4674.0,,,,,,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,-2226924.0,,100788.0,,,,,,,,,,,,,135122.0,,,-2242.0,,,,,-543122.0,,,,,-244.0,,586167.0,,,,,,,,,,,,5714.0,144764.0,882603.0,,,,,,,,,,,,,358600.0,,-875.0,,-362082.0,,-3495265.0,,,,-2332958.0,,,,1162307.0,-1162307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68703.0,,,,,,875.0,,,,,75000.0,283600.0,,,,,,,178916.0,,,,,,,,,,,,,,,,,,,,,,617503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543122.0,,,,64396357.0,,,,,
2010-09-30,2010-11-15,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,152787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165952.0,8183.0,,,,,,,,,,,,,933475.0,,,,,,,,,,,,,,,,,,,-2741693.0,,,,-1332014.0,,,,1409679.0,-1409679.0,,,,,,,,,,,,,,,,,,,,,,,,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,323417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125755.0,,,,,,68659443.0,,,
2010-12-31,2011-02-17,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,-963018.0,,125126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,594128.0,5599.0,,,,,,,,,,,,,534747.0,,,,,,,,,,,,,,,,,,,-1868171.0,,,,-821470.0,,,,1046701.0,-1046701.0,,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,386828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430077.0,,,,,,70918490.0,,,
2011-03-31,2011-07-14,10-K,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,200000.0,,308413.0,,,,,,,,42418778.0,,-1000000.0,,,96525.0,1774939.0,,,,,2027623.0,,,,,567219.0,410243.0,,,,15704.0,,,,,,,,-52246.0,,,,,,0.001,250000000.0,77467361.0,77467361.0,77469.0,,,,,,,,,2181852.0,,,90339.0,,,,157732.0,,,,,,,,,,,,,,9210.0,,,,19102.0,,,2002896.0,2002896.0,48471945.0,617570.0,,-0.08,,,,,,,,,,,,,,,,,,,,,,,47701.0,,542225.0,,,,,,,,,,,,,394801.0,,,,,,,,,38305.0,,,-5588.0,37563.0,139981.0,3951352.0,23511.0,,,,,,,,,,7096.0,,672076.0,2902415.0,,,567219.0,6542917.0,,,,149800.0,,,,,1925433.0,,-9346.0,,-1968333.0,,-5711435.0,,,,-1154319.0,200000.0,,190000.0,4557116.0,-4557116.0,,,,,,,,,,,,,437800.0,,,,,,,,804386.0,1252689.0,,,,,,,,254970.0,,6805.0,,,2541.0,29711.0,,29711.0,500000.0,1105000.0,320433.0,,,,,,,1112476.0,,,7785.0,,,,,,,,,,,,,,,,,,,1774939.0,,,,,,,,,,,,,,,,,,,,,,,,672076.0,,,,-5975698.0,,,,,,,1631805.0,,,,,,74652.0,,6079772.0,,,,,69610635.0,,,,
2011-06-30,2011-08-22,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,331403.0,,,,,,,,44255086.0,,,,,,224031.0,,,,,1043963.0,,,,,322075.0,168178.0,,,,13417.0,,,,,,,,-2287.0,,,,,89196757.0,0.001,250000000.0,97237098.0,97237098.0,97240.0,,,,,,,,,1996124.0,,,,,,,109534.0,,,,,,,,,,,,,,9210.0,,,,4814.0,,,2221224.0,2221224.0,51057847.0,656737.0,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,114353.0,,,,,,,,,,,,,127436.0,39167.0,,7096.0,,,,,-491827.0,,8532000.0,,,-15516.0,137690.0,-1685914.0,-852.0,,,,,,,,,,,851.0,207263.0,549933.0,,,322075.0,7027596.0,,,,,,,,,540000.0,,-1735.0,,-540552.0,,-2585901.0,,,,1553421.0,,,550186.0,1032480.0,-1032480.0,,,,,,,,,,,,,437800.0,,,,,,,,834122.0,538736.0,,360186.0,,,,,,,,,,,1735.0,,,45227.0,200000.0,340000.0,,,,,,,,368194.0,,,6997.0,,,201039.0,,,,,,,,,,,,,,,,224031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6705521.0,,,,,,,,,,,,,,,-491827.0,,,,87841915.0,,87841915.0,,,
2011-09-30,2011-11-18,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,410655.0,,,,,,,,45071336.0,,,,,,224031.0,224031.0,,,,,,,,,323123.0,174185.0,,,,45579.0,,,,,,,,,,,,,,0.001,250000000.0,100995917.0,100995917.0,100998.0,,,,,,,,,2335044.0,,,,,,,110193.0,,,,,,,,,,,,,,9210.0,,,,,,,,1341726.0,51511323.0,617570.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,125334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,135399.0,-600226.0,-31.0,,,,,,,,,,,,,515622.0,,,323123.0,6662112.0,,,,,,,,,,,,,,,-453477.0,,,,-429480.0,,,594796.0,882957.0,-882957.0,,,,,,,,,,,,,437800.0,,,,,,,,924521.0,,,,,,,,,,,,,,,18413.0,,,,,,,,,,,,242001.0,,,4329.0,,,117820.0,,,,96667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127364.0,,,,,,-6338989.0,,,,,,,,,,,,,,,-1029675.0,,,,,,99702921.0,,,
2011-12-31,2012-02-16,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,634082.0,183367.0,,,,,,,45869870.0,,,,,,161440.0,161440.0,,,,,,,114215775.0,,903023.0,758170.0,,,,354804.0,,,,,,,,,,,,,,0.001,250000000.0,108977508.0,108977508.0,108980.0,,,,,,,,,2462825.0,,,,,,,193749.0,,,,,,,,,,,,,,9210.0,,,,,,,,1250705.0,52086041.0,617570.0,-0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,384025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,133108.0,-308386.0,-56.0,,,,,,,,,,,,,487959.0,,,903023.0,7010214.0,,,,,,,,,,,,,,,-574718.0,,,,233390.0,,,584796.0,1299403.0,-341328.0,,,,,,,,,,,,,437800.0,,,,,,,,1022436.0,,,,,,,,,,,,,,,26250.0,,,,,,,,,,,,427419.0,,,2535.0,,,536079.0,,,,96667.0,,,,,,,,958075.0,,,,,,,,,,,,,,,,,,,,,,,,,,64773.0,,,,,,-6107191.0,,,,,,,,,,,,,,,-74940.0,,,,,,107061316.0,,,
2012-03-31,2012-06-29,10-K,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,586340.0,400114.0,,,,,179465.0,-287566.0,47170146.0,,,289124.0,758963.0,,758963.0,,,,,2598861.0,9000.0,,130756916.0,,838694.0,696036.0,,,,143907.0,,,,,,,,128203.0,,,,,,0.001,250000000.0,117515892.0,117515892.0,117518.0,1358189.0,,,,,3588615.0,,3476915.0,3005473.0,,,792878.0,-471442.0,,,120563.0,5607.0,,,7245.0,3442.0,7245.0,0.0,,,3803.0,,-7245.0,,10376.0,,8000.0,,17219.0,,,3588615.0,3588615.0,56583285.0,730070.0,,-0.08,,,,,,,,,,,,,,,,,-80828.0,130817.0,157442.0,54203.0,,,-77265.0,,852579.0,,,,,0.0,0.0,,1987.0,,-2758.0,1244.0,-473.0,920380.0,112500.0,-400114.0,,,,,,,112500.0,,,5930.0,-1741.0,130817.0,-3793758.0,359079.0,,,,,,29645.0,29645.0,798988.0,,,,341547.0,2054550.0,119000.0,,838694.0,10134315.0,,,,,,,,,1971293.0,,-1735.0,,-1841355.0,,-8111340.0,,,,4997005.0,,,654796.0,4473956.0,-3114335.0,,,,,,,,,,,,,437800.0,,404614.0,,,,,152768.0,1131221.0,694836.0,156100.0,,,,,,,367445.0,,,0.0,,1735.0,31452.0,,,200000.0,1694371.0,300000.0,,,,,,,1566827.0,,289031.0,1465.0,,223078.0,,,,,386667.0,,,-56583285.0,,,,,1359621.0,,1432.0,,758963.0,,,0.905,0.521,,0.0224,0.001,,,,,,,,,19428693.0,0.31,,,,,372296.0,,341547.0,,,,-9295621.0,,,,,,,2058290.0,341547.0,300000.0,,,,,,766903.0,,,59807849000.0,,101765705.0,101765705.0,,,
2012-06-30,2012-08-13,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,648303.0,,,,,,179465.0,,49068982.0,,,,,,169299.0,,,,,484223.0,,,,,822779.0,682076.0,2874472000.0,,,596058.0,,,,,,,,452151.0,,,,,135921754.0,0.001,500000000.0,139993381.0,139993381.0,139996.0,,,,,,2874472.0,,2966915.0,2881644.0,,,,-85271.0,,,22512.0,5891.0,,,,,,,,,,,,,11173.0,,,,2752.0,,,2874472.0,2874472.0,,720070.0,,-0.01,,,,,,,,,,,0.0,0.0,1.02,0.006,,,,,,,,,,,176337.0,,,,,,,,,,,,,209602.0,-10000.0,400114.0,,,,,,,,,,,-32851.0,128526.0,-688645.0,-45.0,,,,,13029.0,2821.0,,,,,,124182.0,554095.0,,,822779.0,9213870.0,,,,,,,,,772390.0,,,,-320239.0,,-1016784.0,,,,25978.0,,,490000.0,1207553.0,-990806.0,,,,,,,,,,,,,437800.0,,,,,,,114977.0,1161581.0,11846.0,,24978.0,,,,,,,,,75000.0,,,63506.0,,,,,802000.0,,,,,,,477121.0,,,1004.0,,29610.0,291866.0,,,,96667.0,,,-57600069.0,,,,,216747.0,,,,169299.0,,,0.943,0.915,,0.0156,0.0086,,,,0.32,,,,,,0.32,,,,,,,,52794.0,,,-8391091.0,,,,,,,,,,,,,,,-687600.0,,,66856330000.0,135921754.0,,126315501.0,,,
2012-09-30,2012-11-13,10-Q,"AETHLON MEDICAL, INC.",AEMD,CIK0000882291,USD,,,616250.0,,,,,,179465.0,,50397321.0,,,,,,226196.0,226196.0,,,,,,,,,474723.0,337534.0,3194394.0,,,271747.0,,,,,,,,,,,,,,0.001,500000000.0,153743553.0,153743553.0,153746.0,,,,,,3194394.0,,2401915.0,2392179.0,,,,-9736.0,,,2273.0,6175.0,,,,,,,,,,,,,10376.0,,,,,,,3194394.0,3194394.0,,720070.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,189439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,126235.0,-224374.0,-62.0,,,,,,,,840866.0,,,,,559470.0,,,474723.0,8946076.0,,,,,,,,,,,,,,,-1421324.0,,,,621530.0,,,452114.0,1199908.0,-799794.0,,,,,,,,,,,,,437800.0,,,,,,,106763.0,1133269.0,,,,,,,,,,,,,,,63514.0,,,,,,,,,,,,450999.0,,,578.0,,,360090.0,,,,96667.0,,,-59022420.0,,,,,400114.0,,,,,,,,,,,,,,,,,,,,21095798.0,,2762504.0,0.19,18333294.0,0.3,128572.0,,,128572.0,,,-8471353.0,,,,,,,,,,,,,,,326138.0,,,68780784000.0,,,144700999.0,,,
