end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquiredFiniteLivedIntangibleAssetResidualValue,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdvertisingRevenueCost,AllocatedShareBasedCompensationExpense,AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,BankOverdrafts,BusinessCombinationIntegrationRelatedCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresIssuanceCostsNotExpensed,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CertainLoansAndDebtSecuritiesAcquiredInTransferAllowanceForCreditLossesDueToSubsequentImpairment,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,CommitmentsAndContingencies,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConversionGainsAndLossesOnForeignInvestments,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfMerchandiseSalesBuyingAndOccupancyCosts,CostOfServicesLicensesAndServices,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredAdvertisingCosts,DeferredPolicyAcquisitionCostsAmortizationExpenseAccruedInterest,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,DepositAssets,Depreciation,DerivativeFairValueOfDerivativeLiability,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeAsset,EntityWideRevenueMajorCustomerPercentage,EquityIssuancePerShareAmount,FairValueAssumptionsExercisePrice,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,FreshStartAdjustmentIncreaseDecreaseOtherAssetsNoncurrent,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationNondeductibleExpenseOther,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoriesAndOtherOperatingAssets,IncreaseDecreaseInMaterialsAndSupplies,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IndefiniteLivedTrademarks,InducedConversionOfConvertibleDebtExpense,InterestExpense,InterestExpenseOther,InterestPaid,InterestPayableCurrent,InventoryAdjustments,InventoryFirmPurchaseCommitmentLoss,InventoryGross,InventoryNet,InventoryWriteDown,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansAndLeasesReceivableCommitmentsFixedRates,LoansAndLeasesReceivableRelatedParties,LongTermDebtCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashMergerRelatedCosts,NoncashOrPartNoncashAcquisitionInventoryAcquired1,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NumberOfReportableSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherDeferredCostAmortizationExpense,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherInventoryPurchasedGoods,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherOperatingIncomeExpenseNet,OtherSellingGeneralAndAdministrativeExpense,PaidInKindInterest,PayablesToCustomers,PaymentsForMergerRelatedCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOtherProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionPremium,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssets,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfTreasuryStock,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,RecapitalizationCosts,RegistrationPaymentArrangementMaximumPotentialConsideration,ReorganizationItems,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RestructuringCosts,RestructuringSettlementAndImpairmentProvisions,RetainedEarningsAccumulatedDeficit,Revenues,RevenuesNetOfInterestExpense,SalariesAndWages,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueGoodsNet,SalesRevenueNet,SalesRevenueServicesGross,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodValue,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesChargedToCostAndExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities
2010-05-31,2010-07-16,10-K,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,143931.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,2010-09-24,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.0,-128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1671.0,,,,,,-4799.0,,0.0,,0.0,,,,,,,,,-1175.0,5346.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,-128.0,,,,,,,,,,,,,500.0,40036.0,-4799.0,,,,,,30000.0,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,7865.0,-4799.0,,,,,,,,,,,,,35237.0,,,,,,,35237.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,2011-01-13,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1316.0,,,,,,-1462.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,36468.0,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4652.0,-1462.0,,,,,,,,,,,,,35006.0,,,,,,,35006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2011-04-14,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,20688.0,,,,,,-19595.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,54754.0,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.0,-19595.0,0.0,,,,,,,,,,,,35159.0,,,,,,,35159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,2011-08-26,10-K,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,101599.0,0.0,,,,,,692694.0,,2000.0,,,,,,57640.0,,,17.0,17.0,0.0,,,,,17.0,17.0,-1414.0,,,,,0.0,,0.001,100000000.0,1001008.0,1001008.0,,1000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,414.0,-0.25,,,,,,,,,,,,,,,27649.0,,120000.0,,,,-247927.0,,0.0,,0.0,,,,,,,,,96213.0,29340.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,102013.0,17.0,,,,,0.0,,,,-1414.0,,,,0.0,,,,,,,,,2000.0,-353329.0,-247927.0,,,,0.0,,120000.0,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,26040.0,-247927.0,57640.0,,,,,,,,,,,-795690.0,105402.0,,,,,,,105402.0,,0.0,,,,,,,,,,,,,,,,0.0,,143931.0,,,,,,,,,,,,,,,,,,,,,,,,1001008.0,,
2011-08-31,2011-10-13,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,139486.0,0.0,,,,,,12073089.0,,,,,,,,57640.0,,,40.0,40.0,,,,,,40.0,40.0,23.0,,,,,0.0,0.0,0.001,100000000.0,20000000.0,20000000.0,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.0,-0.75,,,,,,,,,,,,,,,606.0,,,,,,-11439034.0,,0.0,,0.0,,,,,,,,,37887.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,141675.0,40.0,,,,,1775.0,,,,-1752.0,,,,,,,,,,,,,11399395.0,11439034.0,-11439034.0,,,,,,30000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,75.0,1700.0,75.0,,,,,,9033.0,-11439034.0,,,,,,,,,,,,-12234724.0,0.0,,,,,,,0.0,,11399395.0,,,,,,,,,,,,,,,,,,-141635.0,,,,,,,,,,,,,,,,,,,,,,,,15250252.0,,
2011-11-30,2012-01-17,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,178453.0,,,,,,,12073089.0,,,,,,,,,,,0.0,0.0,9.0,,,,,0.0,0.0,,,,,,0.0,,0.001,100000000.0,20000000.0,20000000.0,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189.0,0.0,,,,,,,,,,,,,,,598.0,,,,,,-40016.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181651.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,40016.0,-40016.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9418.0,-40016.0,,,,,,,,,,,,-12274740.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-181651.0,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,
2012-02-29,2012-04-23,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,,193157.0,,,,,,,12073089.0,,,,,,,,,,,184.0,184.0,,,,,,184.0,184.0,,,,,,0.0,,0.001,100000000.0,20000000.0,20000000.0,,20000.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,599.0,,,,,-11322.0,-11322.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,193157.0,184.0,,,,,,,,,,-11322.0,,,,,,,,,,,,0.0,11322.0,-11322.0,,,,,,30000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5723.0,-11322.0,-25000.0,,,,,,,,,,,-12286062.0,0.0,,30000.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,-192973.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,2012-07-23,10-K,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,223637.0,223637.0,,,,,,12079089.0,12079089.0,,,,,,,32640.0,,,,40.0,40.0,,,,,,40.0,40.0,23.0,,,,,,0.0,0.001,100000000.0,20000000.0,20000000.0,,20000.0,20000.0,,,,,,822.0,,822.0,,,,,,,,,,,,6000.0,,6000.0,,,3666.0,,,,,,,,,,,,,-0.61,,,,,,0.6,,,,,,,,,2570.0,,0.0,,,,-11527868.0,,0.0,,0.0,,,,,,,,,122038.0,-25000.0,,,,,,,,,,,,,,,,,,-921.0,,0.0,,,,,,,224509.0,40.0,224509.0,,,,5636.0,,,,-5613.0,,,,921.0,,,,,,50.0,,,11399395.0,-11526947.0,-11526947.0,,,,822.0,,120000.0,,,0.0,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,3825.0,3825.0,,-4189.0,,,,29982.0,-11527868.0,-25000.0,,,,,,,,3775.0,,,-12323558.0,0.0,,,,,,,0.0,,11399395.0,,,,,,,,,,,,,,,,0.0,-224469.0,-224469.0,,,18998992.0,,,,,,,,11399395.0,,,,,,,,,,,,,18854855.0,,
2012-08-31,2012-10-22,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,257771.0,,,,,,,,12092089.0,,,,,,,32640.0,,,,5.0,,,,,,,5.0,,-35.0,,,,,,0.0,,100000000.0,20000000.0,20000000.0,,20000.0,,,,,,,2334.0,,,,,,,,,,,,,,6000.0,,6000.0,,,3666.0,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,616.0,,,,,,-48681.0,,,,,,,,,,,,,34134.0,,,,,,,,,,,,,,,,,,,1694.0,,,,,,,,,260155.0,5.0,,,,,13000.0,,,,-13035.0,,,,-1694.0,,,,,,,,1.0,,46987.0,-46987.0,,,,1512.0,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16371.0,-48681.0,,,,,,,,,,,,-12372239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-260150.0,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,
2012-11-30,2013-01-14,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,254532.0,,,,,,,,12142089.0,,,,,,,32640.0,,,,365.0,,,,,,,7547.0,365.0,7547.0,,,,,,0.0,0.001,100000000.0,20000000.0,20000000.0,,20000.0,,,,,,,,,,,,,36114.0,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-2926.0,622.0,,,,-36114.0,-36114.0,-44017.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.0,,,,,,,,,254532.0,365.0,,,,,28661.0,,,,-21114.0,-36114.0,,,,,,,,,,,,,40263.0,-40263.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,10570.0,,,,18091.0,,,,,,9641.0,-44017.0,,,,,,,,,,,,-12416256.0,,,5300.0,,,,,,10814.0,,,,,,,,,,,,,,,,,,,-254167.0,,,,,,,,,,,15000.0,,,,,,,,,,,,,20000000.0,26340028.0,
2013-02-28,2013-04-22,10-Q,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,25802.0,,,,,,,12412195.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,0.001,100000000.0,23650000.0,23650000.0,,,23650.0,,,,,,,,0.0,,,,41633.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25802.0,616.0,,,,-41184.0,-41184.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,25802.0,0.0,25802.0,,,,,,,,,-41184.0,,,,,,,,,0.0,,,0.0,45392.0,-45392.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,0.0,,,,,,,,,,,-12461647.0,449.0,,23000.0,,,0.0,,,3633.0,,,,,,,,,,,,,,,,,,-25802.0,,,,,,,,,,,,,,,,,,,,,,,,,,47480274.0,
2013-05-31,2013-09-13,10-K,"Marquie Group, Inc.",TMGI,CIK0001434601,USD,29194.0,,,,,,,38109.0,,,,,,,,,,,,205105.0,201461.0,0.0,,,,,26511.0,26511.0,,,26511.0,,,,,0.001,500000000.0,58510000.0,58510000.0,,,58510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45483.0,-45483.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850.0,,,,,,,,794.0,,,242260.0,205105.0,242260.0,,174950.0,,,,,,,,,,,,0.0,,,,213066.0,,,,,,133774.0,,3644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-133774.0,,,,,,,,,,,,,,,,,360000.0,1.0,,,,,,,,,-37155.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
