end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationAcquisitionRelatedCosts,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCostsAndOtherAssets,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExtinguishmentOfDebtGainLossNetOfTax,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnInvestments,GainLossRelatedToLitigationSettlement,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,ImpairmentOfInvestments,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInMortgageLoansHeldForSale,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeExpenseNonoperatingNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeNet,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserveCurrent,LitigationReserveNoncurrent,LitigationSettlementExpense,LongTermDebt,LongTermDebtCurrent,LongTermNotesPayable,MarketingAndAdvertisingExpense,MortgageLoansOnRealEstatePeriodIncreaseDecrease,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableToBankCurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherDepreciationAndAmortization,OtherIncome,OtherLiabilities,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherPrepaidExpenseCurrent,OtherReceivablesNetCurrent,PaymentsForConstructionInProcess,PaymentsForDeposits,PaymentsForDepositsOnRealEstateAcquisitions,PaymentsForOtherDeposits,PaymentsForProceedsFromOtherDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidInterest,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOtherNet,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TravelAndEntertainmentExpense,TreasuryStockShares,TreasuryStockValue,UnrecognizedTaxBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-12-31,2009-03-31,10-K,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-685167.0,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-04-15,10-K,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,,174830.0,,,101789.0,,,16873645.0,,,,,,,,,,,,,,,,,,,,,,,,3660.0,,,,0.0,,,,,,,,,0.0001,,100000000.0,2359407.0,2359407.0,,,236.0,,,,,,,,,,,,-207300.0,,,,,,,,,,,,,,,,,,,,,,,,99809.0,0.05,,,,,,,,,,,,,,,,,,,93562.0,,,,,,108863.0,,,,,,24440.0,,,,4874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576304.0,,,,,,,,,69123.0,,,,-69123.0,,108863.0,,,-4875.0,,,,,,,,-113738.0,113738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,,10000000.0,0.0,0.0,,,,,,,,,,,,,,69123.0,,,,,,,,,,,,,,,,-17450185.0,,,,,,,,,,,,,,,,,-576304.0,-576304.0,,,,,,,,,,,,,,,,,,,,
2010-03-31,2010-05-14,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,14255.0,,,,,,-16322.0,,,,,,-747.0,,,,2069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,-15000.0,,-16322.0,,,-2067.0,,,,,,,,14255.0,-14255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,25558.0,,,,,,-27948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27948.0,,,-2390.0,,,,,,,,25558.0,-25558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-17,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,27687.0,,,,,,-30404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30404.0,,,-2717.0,,,,,,,,27687.0,-27687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-06-28,10-K,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,,,,,,,,16874642.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,100.0,100.0,,,,,,,,,0.0001,0.0001,100000000.0,2384407.0,2384407.0,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.24,,,,,,,,,,,,,,,,676989.0,,91389.0,,,,,,575404.0,,,,,,31389.0,,,,10196.0,,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,678000.0,100.0,,,,,,,,,,60000.0,,100.0,,0.0,,-99661.0,,,-10196.0,,,,,,,,-585600.0,585600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,10000000.0,0.0,0.0,,,,,100.0,100.0,,,,,,,,60000.0,,,,,,,,,,,,,,,,-16874781.0,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,1000.0,,,,,,,,,,
2011-03-31,2011-07-01,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,477.0,,,,99.0,,,16874642.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,100.0,,,,,,,,,,0.0001,,100000000.0,2384407.0,2384407.0,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,-0.01,-0.01,,,,,,,,,,,,,,,,,,15477.0,,,,,,-15576.0,,,,,,476.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15576.0,,,,,,,,,15000.0,,,,-15000.0,,-15576.0,,,-99.0,,15000.0,,,,,,15477.0,-15477.0,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,0.0001,,10000000.0,0.0,0.0,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,-16890357.0,,,,,,,,,,,,,,,,,-15476.0,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-07-25,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,13034.0,,,,564.0,,,16874642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,100000000.0,2384407.0,2384407.0,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37550.0,,-0.01,,,,,,,,,,,,,,,,,,35206.0,,,,,,-35672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51148.0,,,,,,,,,,,,,,,-35451.0,,,-466.0,,,,,,,,35206.0,-35206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16926029.0,,,,,,,,,,,,,,,,,-51148.0,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-10-27,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,19766.0,,,,1456.0,,,16874642.0,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,5.0,,,,,,,,,,,0.0001,100000000.0,2384407.0,2384407.0,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56488.0,,-0.01,,,,,,,,,,,,,,,,,,25807.0,,,,,,-26556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,77710.0,,,,,,,,,,,,,,,-26556.0,,,-749.0,,,,,,,,25807.0,-25807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16952586.0,,,,,,,,,,,,,,,,,-77705.0,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-03-14,10-K,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,24857.0,,2700.0,,2700.0,,,16874642.0,,,,,,,,,,,,,,,,25.0,25.0,,,,,,,,,,25.0,-75.0,,,,,,0.0,,,,0.0001,100000000.0,2384407.0,2384407.0,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99661.0,,72029.0,,-0.04,,,,,,,,,,,,,,,,,,97102.0,,,,,,-99661.0,,,,,,24857.0,,,,2700.0,,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,99586.0,,,,,,,,,12029.0,,,,-12104.0,,-99661.0,,,-2559.0,,60000.0,,,,,,97102.0,-97102.0,,,,,,,,,,,,,60000.0,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,12029.0,,,,,,,,,,,,400.0,,,,-16974442.0,,,,0.5,75000.0,,,,,,,,,,,,-99561.0,,,,,0.0,,,,,,,,,,,,,,,,2384407.0
2012-03-31,2012-05-07,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,38618.0,,,,4262.0,,,16874642.0,,,,,,,,,,,,,,,,25.0,25.0,,,,,,,,,,25.0,0.0,,,,,,0.0,,,,0.0001,100000000.0,2384407.0,2384407.0,,,239.0,-35923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135584.0,,92629.0,,-0.02,,,,,,,,,,,,,,,,,,34361.0,,,,,,-35923.0,,,,,,13760.0,,,,1563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,135509.0,,,,,,,,,5600.0,,,,-5600.0,,-35923.0,,,-1562.0,,15000.0,,,,,,34361.0,-34361.0,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,5600.0,,,,,,,,,,,,,,,,-17010365.0,,,,,,,,,0.0,,,,,,,,-135484.0,,,,,0.0,,,,,,,,,,,,,,,,2384407.0
2012-06-30,2012-07-25,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,38452.0,,,,6215.0,,,16874642.0,,,,,,,,,,,,,,,,25.0,25.0,,,,,,,,,,25.0,,,,,,,0.0,,,,0.0001,100000000.0,2384407.0,2384407.0,,,239.0,-17978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153562.0,,108820.0,,-0.01,,,,,,,,,,,,,,,,,,16024.0,,,,,,-17978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153487.0,25.0,153487.0,,,,,,,,,,,,,,,-17978.0,,,-1954.0,,,,,,,,16024.0,-16024.0,,,,,154000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,-17028343.0,,,,,75000.0,,,,0.0,,,,,,,,-153462.0,,,,,0.0,,,,,,,,,,,,,,,,2384407.0
2012-09-30,2012-10-17,10-Q,"CANNAPHARMARX, INC",CPMD,CIK0001081938,USD,,,,42407.0,,,,8533.0,,,16874642.0,,,,,,,,,,,,,,,,25.0,25.0,,,,,,,,,,25.0,,,,,,,,,,,0.0001,100000000.0,2384407.0,2384407.0,,,239.0,-23290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-176851.0,,125837.0,,-0.01,,,,,,,,,,,,,,,,,,20972.0,,,,,,-23290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,176777.0,,,,,,,,,,,,,,,-23290.0,,,-2318.0,,,,,,,,20972.0,-20972.0,,,,,177000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,-17051633.0,,,,,75000.0,,,,,,,,,,,,-176752.0,,,,,,,,,,,,,,,,,,,,,2384407.0
