end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvertisingExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,Assets,AssetsCurrent,AssetsNet,BorrowedFunds,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockAdditionalSeriesSharesAuthorized,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentSharesIssued,DebtConversionOriginalDebtAmount,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentUnamortizedDiscount,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet,Deposits,DerivativeGainOnDerivative,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueNet,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,EarningsPerShareBasicAndDiluted,EmployeeBenefitsAndShareBasedCompensation,EquityIssuanceNumberOfEquitySecuritiesIssuedForNoncashConsiderations,EquityIssuanceNumberOfEquitySecuritiesIssuedForNoncashConsiderations,EquityIssuanceNumberOfEquitySecuritiesIssuedForNoncashConsiderations,FreshStartAdjustmentIncreaseDecreaseAccumulatedDepreciationAndAmortization,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInGasImbalanceReceivable,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoriesAndOtherOperatingAssets,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestPaid,InterestPayable,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndPurchasedParts,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,MergerAndAcquisitionCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashMergerRelatedCosts,NoncashOrPartNoncashAcquisitionDebtAssumed,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherLiabilitiesCurrent,OtherMaterialNoncashItems,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherSignificantNoncashTransactionValueOfConsiderationGiven,PaidInKindInterest,PartnersCapitalAccountContributions,PaymentsForLoans,PaymentsForMergerRelatedCosts,PreferredStockAdditionalSeriesSharesAuthorized,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProfessionalFees,ProfitLoss,RedeemableConvertiblePreferredStockSharesIssued,RedeemablePreferredStockSharesIssued,RepaymentsOfDebt,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SaleOfStockPricePerShare,SharesIssued,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityPeriodIncreaseDecrease,StockIssued,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,TemporaryEquityShareSubscriptions,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsPeriodIncreaseDecrease,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2009-12-31,2010-04-15,10-K,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,,,,,,,,,,,,,,,,,,,3418.0,,,,,,2275000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39679.0,,,,,,,,,,-235030.0,,,,,,,,,,,2175000000.0,,,,,,,21750.0,,,,,,
2011-03-31,2011-05-05,10-Q,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,,,,,,,,,,,,,,,,,,,153.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,,,-5213.0,-5213.0,,0.0,,,4559.0,-1753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,,-654.0,-5213.0,,,,,,,,5213.0,,,,,,,,,,,,,,-126.0,,,,,,,,,,,,783.0,,,4852.0,-5213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275000000.0,,
2011-06-30,2011-08-18,10-Q,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,-142.0,,159452.0,,,,,24097.0,,,243.0,,,5152.0,5152.0,,,5152.0,5152.0,,,,,,,23003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-295550.0,,,,100.0,,,,,,6743.0,,,-14375.0,-14375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253602.0,5152.0,253602.0,,,,,,-14375.0,,100000.0,,84000.0,,,,14375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7389.0,,,,,,,,,25250.0,,-248450.0,,,,,,,,,,,,,,,,,,,,,,,2298481300.0,
2011-09-30,2011-11-15,10-Q,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,10150.0,,206971.0,,,,,-2253150.0,,,,,,28145.0,28145.0,,,3970.0,3970.0,,,,,,,2300250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-320076.0,,,,100.0,,,,,,6721.0,,,-24526.0,-24526.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24175.0,,,,,301121.0,28145.0,301121.0,,,,,,-24526.0,,100000.0,,84000.0,,,,24526.0,,,,,,,,,,24526.0,,,,,,,,,,,,,,,,,,,17805.0,-24526.0,,,,,,,,25250.0,,-272976.0,,,,,,,,,,,,,,,,,,,,,,2300250000.0,,
2011-12-31,2012-03-21,10-K,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,10000.0,,230416.0,,,,-100636.0,-728050.0,,,2528.0,,,45118.0,45118.0,45118.0,,1130.0,1130.0,980.0,,,,,800350.0,800350.0,800350.0,,,,,,,,,,,,,,,,,,,10512.0,,,,,,,-376598.0,,,,,100.0,40509.0,,,,19944.0,,,-100636.0,-100636.0,,0.0,,,-292.0,,,,-10512.0,,,,,,,,-33476.0,,,,,4499.0,,,,,,,,,,33476.0,33476.0,33476.0,33476.0,,,324416.0,45118.0,324416.0,,,91197.0,,-90217.0,-100636.0,,100000.0,,84000.0,,,230416.0,100636.0,,,,,,,,,,-100636.0,,,,,,,,,25000000.0,25000000.0,25000.0,25000.0,,25250.0,,93828.0,,,78164.0,-100636.0,,85100.0,-27881.0,,-376598.0,,,25250.0,,-279298.0,,50200.0,,23500100.0,25250.0,,25250000.0,,,,50200000.0,50200.0,25250.0,,25250.0,,,50200.0,,,-1490000000.0,1971758356.0,,
2012-03-31,2012-05-21,10-Q,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,16425.0,,230906.0,1753.0,,,,-375050.0,,,3963.0,,,,42143.0,42143.0,,195.0,6121.0,4991.0,,,,,,362050.0,,,,,,,,,,3747.0,,,,,,,,,,,,,,,,,-399488.0,,,,,100.0,,,,,17389.0,425.0,,-16964.0,-16964.0,,0.0,,,6425.0,-1753.0,,10512.0,,,,,,,,,,,,,,,,-6719.0,,,,,,,,,40195.0,,,,,331331.0,42143.0,331331.0,,,3938.0,,1053.0,-16964.0,,100000.0,,84000.0,,,,17389.0,,,,,,,,,,9552.0,,,,,,,,,,,25000.0,,,,,,,,15670.0,-16964.0,85100.0,,-9062.0,,,4172.0,,25250.0,,-289188.0,13000.0,,,,,,,,,,,,,,,,,,13000.0,,,100921429.0,,
2012-06-30,2012-08-14,10-Q,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,34950.0,,258857.0,1784.0,,,,2757570.0,,,1211.0,36953.0,,,114061.0,114061.0,258857.0,102600.0,40004.0,,,,,,,862000.0,,,,547.0,,37500.0,68204.0,37500.0,,16826.0,,,,36953.0,,,,37500.0,,,,,49721.0,,18483.0,,-3971617.0,,,100.0,,,,18483.0,,,3572781.0,12906.0,,-3559875.0,-3572129.0,,6.98,,,,,,,,,,,,,,,,,,,,,,,,-30737.0,,,,,,72273.0,72273.0,,72273.0,,2500.0,428108.0,114061.0,428108.0,,,,,,-3572129.0,,100000.0,,84000.0,,,,3572781.0,,-12254.0,,,,,,,,,,,,,,,,,,,25000.0,,,,,84000.0,,,3555638.0,,85100.0,,,,,29732.0,,50000.0,59691000.0,-314047.0,13000.0,,,,,,,,,,,,,,,,,,13000.0,,,511893.0,511893407.0,
2012-09-30,2012-11-14,10-Q,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,50659.0,,224503.0,28062.0,,,,3992212.0,,,1383.0,,,,116998.0,116998.0,,5738.0,5738.0,,2000000000.0,,,,,381958.0,,,,33204.0,,,,,,21441.0,,,,,,,,140500.0,,,,,214727.0,,,,-4884601.0,,,100.0,,,,39269.0,,,807399.0,9476.0,,-849036.0,-912984.0,,-1.32,,,,,,,,,,,,,,,,,,,,,,,,-103217.0,,1975.0,,,79719.0,,83198.0,3479.0,,,,589429.0,116998.0,589429.0,,,,,,-912984.0,,100000.0,37500.0,64361.0,,64361.0,224503.0,858512.0,,-63948.0,,-63948.0,,,,,,,,,,,,100000000.0,,,,,25000.0,,,,,,,,49730.0,,85100.0,,,,,30917.0,,50000.0,6900000.0,-472431.0,13000.0,,,,,,,,,,,,,,,,,,13000.0,,,693561.0,,
2012-12-31,2013-04-01,10-K,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,47865.0,,241817.0,28697.0,,,-1360811.0,5010785.0,,,28399.0,,,53702.0,53702.0,53702.0,,4459.0,4459.0,3329.0,,,,-18000.0,29248785.0,730.0,729958.0,,0.0,482285.0,190000.0,,,,0.0,62695.0,,,,,23100.0,,4100.0,,,10512.0,,,34106.0,15245.0,,-11851.0,-5604568.0,,,,,,,,,,78434.0,12988.0,,-5178052.0,-5227970.0,,-0.01,,,43821.0,,,,10512.0,37500.0,11851.0,,-28697.0,,5967.0,101344.0,-88414.0,,29000.0,,,,,,,-5967.0,,5967.0,5967.0,5967.0,,,20546.0,,,,,596755.0,53702.0,596755.0,,,271912.0,,-268583.0,-5227970.0,,,,77000.0,,,,5191040.0,,-28000.0,,,,1124742.0,25000.0,-49918.0,,-5227970.0,,,,,,,,,-50000000.0,0.0,50000.0,50000.0,210500.0,,,82118.0,,,178855.0,-5227970.0,,,-70706.0,,-5604568.0,75683.0,4804008.0,50000.0,,-351302.0,,4875870.0,,,65000.0,13340000.0,38000.0,15090831.0,40996.0,,,,9000.0,696760.0,102600.0,360417.0,4100.0,,,,,584184490.0,,
2013-03-31,2013-05-10,10-Q,"ACTIVE HEALTH FOODS, INC.",AHFD,CIK0001477472,USD,47865.0,,270098.0,-5330.0,,,,4410137.0,,,,,147889.0,,88715.0,88715.0,,31870.0,31870.0,27411.0,,,,,,1141119.0,,-394208.0,,105889.0,,77000.0,50000.0,,,11022.0,,,,,,,,,,,,,108658.0,,,,-5998804.0,,,167249.0,,,,-192044.0,,322492.0,53158.0,2418.0,,-50740.0,-394208.0,,-0.45,-28.0,,,-5330.0,,,,,192044.0,130661.0,,,3535.0,,,,,,,,,-2272.0,,-151424.0,,3753.0,,,,,-2272.0,,,,,536263.0,88715.0,536263.0,,,85781.0,,-58370.0,-394236.0,,205000.0,,,,,,53158.0,,-343468.0,,,,,,,,,,,13000.0,,,,,,,,,,57500.0,,,130661.0,,,,-394236.0,,,-102380.0,,,13440.0,,,,-447548.0,,,,,,,,,,,,,,,,,,,,,3000.0,881333.0,,
