end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesNoncurrent,AccountsReceivableNetCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationEquity,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsGross,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromOfficersOrStockholders,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,ExcessStockSharesOutstanding,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetAssetLiability,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,GuaranteeObligationsLiquidationProceedsPercentage,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseCharitableContributions,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxSettlementsOther,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseCosts,ManagementFeePayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesPayable,NumberOfOperatingSegments,NumberOfOperatingSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromDepositOnLoan,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfLoanCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromRepaymentOfLoansToPurchaseCommonStock,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleOfNotesReceivable,ProceedsFromShortTermDebt,ProductLiabilityContingencyAccrualPresentValue,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SecuredDemandNotes,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockOptionPlanExpense,StockRedeemedOrCalledDuringPeriodShares,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityRedemptionValue,TemporaryEquityShareSubscriptions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-09-30,2012-11-14,10-Q,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,,8750.0,16053.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.001,,100000000.0,10000000.0,10000000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,-16473.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,0.0,24803.0,,,,,,,-16523.0,,,,,16470.0,,,-3.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,15270.0,,,,,,-34803.0,,,,,,,,,,,,,,,,,,,,,,,,,-24803.0,,,,,,,,,,,,,,,,,,,,,,10000000.0,
2012-12-31,2013-04-01,10-K,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,,7697.0,19702.0,,,,,,,,,,,,,,,,26000.0,26000.0,,0.0,,,,0.001,,100000000.0,10000000.0,10000000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,-13090.0,,50.0,13090.0,13090.0,,,,,13090.0,,,,,,,,,,,37399.0,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,2982.0,,,,-26057.0,50.0,50.0,9156.0,-9138.0,,,,,,,,-50.0,-18.0,,,5947.0,,16827.0,,,,,,,,,,12.0,,,,,,,,,,,26000.0,27399.0,,,,0.0,,0.0,-26107.0,,,,,26045.0,,,-12.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,26000.0,,,,,,-26000.0,,,,23063.0,,,,,26000.0,-37399.0,,,,,,,,,,,,,,,,,,,,,,,,,-27399.0,,,,,260000.0,,,,,,,26000.0,,,,,26000.0,260000.0,,,,10000000.0,
2013-03-31,2013-05-15,10-Q,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,,10061.0,27186.0,,,,,,2829.0,,,,,,,,,,31506.0,31506.0,3150.0,3150.0,,,,0.001,,100000000.0,10315000.0,10315000.0,,,10315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,1927.0,,,,-9792.0,50.0,50.0,,,,,,,,,,,,,,2364.0,,7484.0,,,,,,,,,,20.0,,,6.0,,,,,,,,31506.0,65603.0,,,,3144.0,,6.0,-9842.0,,,,,9778.0,,,-14.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,-2356.0,,,,,,5500.0,,,,7851.0,,,,,28356.0,-47241.0,,,,,,,,,,,,,,,,,,,,,,,,,-34097.0,,,,,,,,,,,,,,,,,,,,,,10055056.0,
2013-06-30,2013-08-12,10-Q,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,,,38386.0,,,,,,2822.0,,,,,,,,,,28363.0,28363.0,,,,,,0.001,,100000000.0,10315000.0,10315000.0,,,10315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51523.0,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,11839.0,,,,-78958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,7.0,,,,,,,,28363.0,66749.0,,,,,,,-78958.0,,,,66217.0,78958.0,-78958.0,,5.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,2575.0,,,,902.0,28363.0,,,,,,,,,,,,,,,,,,,,,,,,,,-38386.0,,,,,,,,,,,,,,,,,,,,,,9000000.0,
2013-09-30,2013-11-07,10-Q,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,,478.0,41610.0,,,,,,4165.0,,,,,,,,,,43370.0,43370.0,1500.0,,,,,0.001,,100000000.0,10465000.0,10465000.0,,,10465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55218.0,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,11841.0,,,,-181859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,43370.0,83958.0,,,,,,,-181859.0,,,,169116.0,181859.0,-181859.0,,7.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,2214.0,,,,902.0,41870.0,,,,,,,,,,,,,,,,,,,,,,,,,,-40588.0,,,,,150000.0,,,,,,,15000.0,,,,,,,,,,9000000.0,
2013-12-31,2014-03-06,10-K,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,,3389.0,40893.0,,0.0,,,,561338.0,,4409.0,,,,,,,,8844.0,4770.0,100.0,100.0,,,,0.001,,100000000.0,9200000.0,9200000.0,,,9200.0,,,,,,,,,,,,,,,,,,,,,-22312.0,,50.0,22312.0,15067.0,,,,,15067.0,,,140.0,140.0,,,,,,,561694.0,0.0,,,,-0.05,,0.35,,,,,10678500.0,,,,,,,,,,,,,,,,,40930.0,,0.1,,-466636.0,50.0,50.0,14127.0,-9204.0,709.0,,143820.0,,,,,-50.0,-18.0,,,-4309.0,,21191.0,,,,,,,,,,22.0,2629.0,,32.0,,,,,,,,8844.0,44282.0,,,,6939.0,,-6839.0,-466636.0,,,,423000.0,466636.0,-466636.0,63749.0,-2619.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,4770.0,,,43700.0,,,,,,-36761.0,,,,16331.0,,4074.0,,2706.0,62761.0,-561694.0,,,,,,,,,,,,,,,,,,,,,,,,,8844.0,,,,,437000.0,678500.0,,,9000.0,,,69700.0,,,,65290.0,65290.0,678500.0,9222.0,,,9200000.0,
2014-03-31,2014-05-15,10-Q,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,,8208.0,46091.0,,,,,,11505.0,,3611.0,,,,,,,,82883.0,82883.0,15994.0,15994.0,,,,0.001,,100000000.0,10000000.0,10000000.0,,,10000.0,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,211.0,449.0,,,,,,,74601.0,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,25031.0,,0.1,,-240732.0,50.0,50.0,,,,,,,,,,,,,,4819.0,22661.0,5198.0,,186000.0,2390.0,,,,,,,,856.0,,21.0,,,,,,,,82883.0,54299.0,,,,30000.0,,-14006.0,-240732.0,,,,186000.0,240732.0,-240732.0,,-835.0,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,30000.0,20000.0,,,,,,-18021.0,,,,29671.0,,,,30.0,80783.0,,,,,,,,,,,,,,,,,,,,,,,,,,-53096.0,,,,,200000.0,,,,,,,20000.0,,,,81680.0,81680.0,897000.0,,,,9200000.0,
2014-06-30,2014-08-19,10-Q,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,82139.0,,48896.0,,,,,562.0,600043.0,,,,,,,,,,30164.0,26512.0,12980.0,,,,,0.001,,350000000.0,15603000.0,15603000.0,,,15603.0,,,,130000.0,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,1218517.0,,302.0,,,-0.02,,,372000.0,,,,,,,,,,,,,,,,,,,,,54849.0,,,,-352681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7587.0,1011.0,-15.0,-15.0,,,,,,,633035.0,30164.0,633035.0,,,,,,,-352681.0,,,,186000.0,344083.0,-344083.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,13230.0,,,,,,,,,,,,,13234.0,4214.0,3652.0,,,,,,,8937.0,,,,,,,,,,,,,,,,,,,,,,-602871.0,,,,,,,,,,,,,,,,,,,,,,15603000.0,
2014-09-30,2014-11-19,10-Q,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,154016.0,,52616.0,,,,,773.0,890554.0,,,,,,,,,,39090.0,35648.0,2474.0,,,,,0.001,-58000.0,350000000.0,15603000.0,15603000.0,,,15603.0,,,,130000.0,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,683.0,,,-0.02,,,219500.0,,,,,,,,,,,,,,,,,,,,,54849.0,,,,-352681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7587.0,1011.0,,,,,,,,,646132.0,39090.0,646132.0,,,,,,,-352681.0,,,,186000.0,344083.0,-344083.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,32491.0,,,,,,,,,,,,90000.0,13234.0,4215.0,3442.0,,,,-1571199.0,,,8937.0,,,,,,,,,,,,,,,,,,,,,,-607042.0,,,,,,,,,,,,,,,,,,,,,,15603000.0,
2014-12-31,2015-04-07,10-K,eWELLNESS HEALTHCARE CORPORATION,EWLL,CIK0001550020,USD,174044.0,,56155.0,,56155.0,,,,1087320.0,34904.0,,,,,,34904.0,1954.0,,60275.0,34228.0,900.0,900.0,,,,0.001,,100000000.0,16421000.0,16421000.0,,,16421.0,,178433.0,178433.0,,,,,,,,,,213337.0,,,0.08,34904.0,,,,,,,,314000.0,,115200.0,31500.0,2300.0,462700.0,,,843.0,2797.0,,,,,,,,7054.0,7054.0,,,-0.1,,,329000.0,0.1,,100000.0,,,,,,,,,,,,,,,,,1200.0,231124.0,,,,-1339585.0,,,298500.0,,,,,-300.0,2500.0,21000.0,115200.0,,,31500.0,-400.0,,67535.0,56155.0,,329000.0,7054.0,329000.0,90000.0,26274.0,22816.0,,,13074.0,2708.0,,7.0,,,,,,,857813.0,60275.0,857813.0,,10000.0,,178433.0,70000.0,-247533.0,-1339585.0,,,,744000.0,1325010.0,-1325010.0,1247000.0,,,500.0,,,,-90000.0,-20000.0,,0.001,10000000.0,0.0,0.0,,26274.0,,178433.0,,,,,,,,,,90000.0,259856.0,,3231.0,,30.0,,-1901279.0,,,,,,,,,,,,,,,,,,,,,,0.1,,,-797538.0,,,,,,,,,,,122100.0,,,,,,,,,,,13698896.0,
