end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,DebtConversionConvertedInstrumentSharesIssued1,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InterestReceivableCurrent,InvestmentIncomeNonoperating,InvestmentsFairValueDisclosure,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherPrepaidExpenseCurrent,OtherReceivablesNetCurrent,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfWarrants,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomer,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,ValueAddedTaxReceivableCurrent,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AssetsFairValueDisclosure,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,OperatingLeaseRightOfUseAssetAmortizationExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice
2019-03-31,2019-06-19,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,3906000.0,2040000.0,78000.0,,-1634000.0,2840000.0,-26000.0,211000.0,211000.0,20506738.0,77588000.0,77279000.0,71239000.0,,71239000.0,,-14708000.0,,0.0,614940.0,614940.0,2090000.0,,,,,,,,,3000.0,,-17.32,,,291000.0,3047000.0,,979000.0,,-10430000.0,22000.0,,,-571000.0,22000.0,-128000.0,4100000.0,162000.0,500000.0,,,290000.0,,,,,,,183000.0,,107000.0,18000.0,4256000.0,77588000.0,4152000.0,0.0,25000.0,,-14733000.0,-10452000.0,-10930000.0,44000.0,272000.0,168000.0,104000.0,282000.0,,,,,0.08,593000.0,172000.0,265000.0,,,5482000.0,,25000.0,,,,,25000.0,-10452000.0,,27000.0,7765000.0,-68722000.0,,211000.0,,,,670168.0,1.3511,,,0.0,116742.0,6.6491,,2393634.0,1.985,1.32,6.65,1723466.0,,,1.7181,99579.0,1.1809,29000.0,73332000.0,,,18153.0,,25000.0,138758000.0,103000.0,,603040.0,,,,,,
2019-06-30,2019-08-13,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,6288000.0,3228000.0,,,-1634000.0,3116000.0,,276000.0,276000.0,,151837000.0,151551000.0,110824000.0,,110824000.0,,,,0.0,24490742.0,24490742.0,226211000.0,,,,,,,,,,,-1.04,,,724000.0,3434000.0,,1641000.0,,-13662000.0,-4000.0,,,,,,,,672000.0,,,249000.0,,,,,,,187000.0,,62000.0,13000.0,6524000.0,151837000.0,6463000.0,0.0,,,,-13658000.0,-14334000.0,,236000.0,175000.0,61000.0,243000.0,,,,,0.08,645000.0,,338000.0,,,5032000.0,,,,,,,,,,43000.0,10527000.0,-82380000.0,,,,,,771478.0,1.3777,,,,,,,2440629.0,2.3963,,,1669151.0,,,2.0041,,,35000000.0,145313000.0,,,,85363000.0,,,,,13190638.0,,,,,,
2019-09-30,2019-11-13,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,8478000.0,3324000.0,,,-1634000.0,3466000.0,,350000.0,350000.0,,141892000.0,140971000.0,106501000.0,,106501000.0,,,,0.0,24490742.0,24490742.0,226211000.0,,,,,,,,,,,-0.52,,,1014000.0,6193000.0,,2104000.0,,-12904000.0,-73000.0,,,,,,,,821000.0,,,629000.0,,,,,,,389000.0,109000.0,131000.0,47000.0,9060000.0,141892000.0,8836000.0,0.0,,,,-12831000.0,-13725000.0,,582000.0,358000.0,224000.0,593000.0,,,,,0.08,560000.0,,497000.0,,,3517000.0,,,,,,,,,,328000.0,9545000.0,-95211000.0,,,,,,906994.0,1.4851,,,,,,,2635009.0,3.8141,,,1728015.0,,,3.5297,,,30000000.0,132832000.0,,,,,,,,,24490742.0,,,,,,
2019-12-31,2020-03-06,10-K,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,7997000.0,4376000.0,,49000.0,-1634000.0,3805000.0,41000.0,1191000.0,1191000.0,2584666.0,123428000.0,122499000.0,119818000.0,,119818000.0,119818000.0,33871000.0,0.0,0.0,24505748.0,24505748.0,226245000.0,0.0,,31266000.0,2686000.0,25965000.0,11000.0,103000.0,31266000.0,38000.0,,-3.5,,0.263,1777000.0,6464000.0,,7004000.0,,-55285000.0,-56000.0,-21000.0,77000.0,3520000.0,-56000.0,-119000.0,447000.0,,2596000.0,0.0,,551000.0,,,,,,,354000.0,80000.0,117000.0,37000.0,8511000.0,123428000.0,8327000.0,0.0,85407000.0,-384000.0,-51152000.0,-55229000.0,-57881000.0,277000.0,514000.0,330000.0,184000.0,524000.0,,,,,0.08,331000.0,,258000.0,413000.0,35000000.0,1845000.0,85363000.0,,,,35029000.0,,44000.0,-55229000.0,454000.0,405000.0,41985000.0,-113499000.0,,1191000.0,,,,1213391.0,1.65,81097.0,,81097.0,,11.81,32700000.0,2584666.0,3.75,1.326,,1371275.0,,,3.89,,,,114917000.0,114917000.0,,33162.0,85363000.0,44000.0,,,,15784750.0,,,,,,
2020-03-31,2020-05-14,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,5170000.0,2226000.0,,,-1634000.0,4730000.0,-56000.0,981000.0,981000.0,3288376.0,105156000.0,104324000.0,101816000.0,,101816000.0,,-18002000.0,,0.0,24559470.0,24559470.0,226378000.0,,,,,,,,,24000.0,,-0.67,,,494000.0,17442000.0,,2703000.0,,-16343000.0,,,,-2827000.0,,1000.0,-280000.0,,415000.0,,,,,,,,,,,,,,5524000.0,105156000.0,5366000.0,,77000.0,,-18079000.0,-16343000.0,-16758000.0,,,196000.0,158000.0,451000.0,,,,,,526000.0,,259000.0,,,1565000.0,,,138800000.0,,,,77000.0,-16343000.0,,381000.0,11872000.0,-129842000.0,,981000.0,,,,1333297.0,1.92,7728.0,2.12,7728.0,,15.19,,,7.89,1.44,15.19,,,,,,,,99632000.0,,,,,77000.0,,,,24548777.0,,,,,,
2020-06-30,2020-08-12,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,4834000.0,2203000.0,,,-1634000.0,5795000.0,,1191000.0,1191000.0,,93139000.0,92406000.0,53426000.0,85400000.0,53426000.0,53426000.0,,,0.0,24692953.0,24692953.0,226676000.0,,,,,,,,,,-0.53,-0.53,-0.53,,588000.0,18873000.0,,2956000.0,,-12979000.0,,,,,,,,,126000.0,,,,,,,,,,,,,,5123000.0,93139000.0,4991000.0,,,,,-12979000.0,-13105000.0,,,157000.0,132000.0,377000.0,,,,,,181000.0,,318000.0,,,6132000.0,,,,,,,,,,356000.0,8622000.0,-142821000.0,,,0.0,0.87,0.0047,1407227.0,,,,,,,,,,,,,,,,,,32000000.0,88016000.0,,,,,172000.0,,,,24628049.0,,,,,,
2020-09-30,2020-11-13,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,5647000.0,4256000.0,,,-1634000.0,7104000.0,,1343000.0,1343000.0,,108797000.0,107419000.0,46910000.0,102900000.0,46910000.0,46910000.0,,6655131.0,0.0,24727000.0,24727000.0,226758000.0,,,,,,,,,,,-0.4,,,682000.0,17847000.0,,2952000.0,-11996000.0,-11996000.0,-17000.0,,,,,,,,89000.0,,0.0526,1076000.0,15000.0,167000.0,167000.0,167000.0,277000.0,283000.0,,,,124000.0,6599000.0,108797000.0,5881000.0,,,,,-11979000.0,-12085000.0,,952000.0,234000.0,718000.0,1045000.0,,,,,,296000.0,,183000.0,,,3504000.0,,,,,,,,,,333000.0,8228000.0,-154800000.0,,,,,,1600745.0,,,,,,,,,,,,,,,,,,56000000.0,102198000.0,,,,,48000.0,,,24770000.0,29774065.0,,,,,,
2020-12-31,2021-03-29,10-K,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,5914000.0,4641000.0,,146000.0,-1634000.0,8530000.0,,4945000.0,4945000.0,,149974000.0,148686000.0,72310000.0,142300000.0,72310000.0,72310000.0,-47508000.0,11417034.0,0.0,29827997.0,29827997.0,251682000.0,0.0,,43986000.0,3929000.0,36951000.0,34000.0,100000.0,43986000.0,97000.0,-1.7,-1.7,-1.7,0.2633,957000.0,13012000.0,13012000.0,10285000.0,-49984000.0,-49984000.0,-17000.0,-12000.0,108000.0,-2083000.0,,-35000.0,3583000.0,,726000.0,70000000.0,,1057000.0,,159000.0,175000.0,175000.0,255000.0,293000.0,,,,115000.0,6855000.0,149974000.0,6159000.0,,73224000.0,-70000000.0,-50732000.0,-49967000.0,-50710000.0,318000.0,942000.0,245000.0,696000.0,980000.0,,,,,,164000.0,,223000.0,,90000000.0,5428000.0,,24917000.0,138800000.0,23236000.0,20000000.0,20000000.0,300000.0,-49967000.0,454000.0,308000.0,34488000.0,-163466000.0,,4945000.0,0.0,0.85,0.0103,1805059.0,2.94,103500.0,,,,8.98,11800000.0,3786277.0,7.29,,,1981218.0,,,7.96,,,70000000.0,143119000.0,,,,48153000.0,300000.0,,,48007000.0,29344993.0,0.0,,,,279000.0,12.68
2021-03-31,2021-05-17,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,5564000.0,3412000.0,,,-1634000.0,9883000.0,-15000.0,1368000.0,1368000.0,,138443000.0,137244000.0,71859000.0,129900000.0,71859000.0,,-451000.0,11417034.0,0.0,29846000.0,29846000.0,251716000.0,,,,,,,,,23000.0,,-0.3,,,516000.0,20573000.0,,2633000.0,,,,,,-350000.0,,54000.0,864000.0,,80000.0,,,,,,,,,,,,,,6451000.0,138443000.0,5816000.0,,19000.0,12000000.0,-12470000.0,-12514000.0,-12594000.0,,,252000.0,635000.0,914000.0,,,,,,654000.0,,277000.0,,,6292000.0,,,,,12000000.0,,19000.0,-12514000.0,,285000.0,8595000.0,-175980000.0,,1368000.0,,,,,,0.0,,,,,,,,1.08,4.79,,,,,,,58000000.0,131992000.0,,,,,19000.0,,,48007000.0,41256248.0,,,,,,
2021-06-30,2021-08-11,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,5069000.0,3880000.0,,,-1634000.0,11795000.0,,1912000.0,1912000.0,,145495000.0,144386000.0,97794000.0,135800000.0,,97794000.0,,12327780.0,0.0,29846000.0,29846000.0,251716000.0,,,,,,,,,,0.02,,0.02,,740000.0,19381000.0,,3018000.0,,,,,,,,,,,58000.0,,,,,,,,,,,,,,5901000.0,145495000.0,5328000.0,,,,,770000.0,712000.0,,,259000.0,573000.0,847000.0,,,,,,348000.0,,242000.0,,,7447000.0,,,,,,,,,,262000.0,9427000.0,-175210000.0,15000000.0,,0.0,0.92,0.0086,,,,,,,,,,,,,,,,,,,38000000.0,139594000.0,,,,,,,,52927000.0,,,,,,,
2021-09-30,2021-11-12,10-Q,Milestone PharmaceuticalsÂ Inc.,MIST,CIK0001408443,USD,5593000.0,4200000.0,,,-1634000.0,13793000.0,,2024000.0,2024000.0,,133776000.0,132758000.0,111426000.0,126400000.0,,111426000.0,,12327780.0,0.0,29869785.0,29869785.0,251766000.0,,,,,,,,,,,-0.34,,,1016000.0,17318000.0,,2961000.0,-14225000.0,,,,,,,,,,48000.0,,,,,,,,,,,,,,6359000.0,133776000.0,5847000.0,,,,,-14225000.0,-14273000.0,,,254000.0,512000.0,780000.0,,,,,,339000.0,,89000.0,,,5968000.0,,,,,,,,,,238000.0,9733000.0,-189435000.0,,,0.0,0.94,0.0094,,,,,,,,,,,,,,,,,,,15000000.0,127417000.0,,,,,24000.0,,,52927000.0,,,,,,,
