end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedIncomeTaxesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AdvanceRent,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetManagementFees1,Assets,AssetsCurrent,AssetsNoncurrent,BusinessCombinationContingentConsiderationAsset,BusinessDevelopment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,Communication,CommunicationsAndInformationTechnology,ConcentrationRiskPercentage1,ContractAdministrationExpense,ConversionOfStockAmountConverted1,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtDefaultShorttermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentFaceAmount,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCosts,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,DepositsAssets,DepositsAssetsCurrent,Depreciation,DevelopmentCosts,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsPayableCurrentAndNoncurrent,DividendsShareBasedCompensation,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EquityIssuancePerShareAmount,ExchangeFees,ExplorationAbandonmentAndImpairmentExpense,FairValueAdjustmentOfWarrants,FeesAndCommissions,FiniteLivedTrademarksGross,ForeignCurrencyTransactionGainLossBeforeTax,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GuarantyFeeIncome,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InsuranceAgencyManagementFee,IntangibleAssetsCurrent,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseOther,InterestExpenseRelatedParty,InterestExpenseTrustPreferredSecurities,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryGross,InventoryNet,InventoryWriteDown,InvestmentBuildingAndBuildingImprovements,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableRelatedPartiesAdditions,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLoansPayable,LongTermNotesPayable,ManagementFeeExpense,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherLaborRelatedExpenses,OtherNonoperatingGainsLosses,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherReceivablesNetCurrent,OtherSellingGeneralAndAdministrativeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaidInKindInterest,PaymentForAdministrativeFees,PaymentsForLoans,PaymentsForPurchaseOfOtherAssets1,PaymentsOfCapitalDistribution,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMiningAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromConstructionLoansPayable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProductionCosts,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentInProcess,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesCommissionsAndFees,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOtherShares,StockIssued1,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockOptionPlanExpense,SuppliesExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,IncreaseDecreaseInOtherCurrentAssets,ServicingLiability
2009-07-31,2010-03-17,10-K,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95984.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-10-28,10-K,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151091.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,2010-12-15,10-Q,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,,,,,,,,,,,,,,,,,,,,,,,,156000.0,,1313.0,1313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,,,,,,,,,,,,,,,,,,,,-186883.0,0.0,0.0,,,,,12448.0,,22500.0,,-2752.0,,,,,,,156000.0,,,,,,,1748.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1313.0,-186883.0,,,,,,,,185135.0,-185135.0,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6118.0,,,,,,,,,,,,0.0,,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,2011-03-16,10-Q,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,,,,,,,,,,,,,,,,,,,,,,,,39000.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-116932.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116932.0,,,,,,,,115184.0,-115184.0,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8194.0,,,,,,,,,,,,,,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,2011-06-14,10-Q,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,,,,,,,,,,,,,,,,,,,,,,,,81166.0,,1829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-146731.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-146731.0,,,,,,,,142451.0,-142451.0,,,,,,1402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27383.0,,,,,,,,,,,,,,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000000.0,,
2011-07-31,2011-10-27,10-K,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,22453.0,108750.0,,,,,0.0,,19945.0,,,,,,,,,,,115299.0,115299.0,,,655666.0,,111799.0,111799.0,,,,0.001,181785.0,187500.0,42133.0,42133.0,,,55.0,,,,,,,,,-818215.0,,,,,,,0.075,,,,,,,,,,0.0,340363.0,340363.0,,,,,,1001069.0,,,,,-15.09,,,,,,,,,,,0.0,,,,,,0.0,,,-829978.0,0.0,0.0,,,,,-989.0,,90000.0,,38051.0,,,,,,,90000.0,,,3500.0,,,46137.0,,,0.0,,,,0.0,,,59547.0,,,,,,,,131203.0,115299.0,131203.0,,,,,,,,,,,,,,,0.0,0.0,111799.0,-829978.0,,,,,,,0.0,858841.0,-783841.0,,,,,,1093.0,,0.0,,,,2839.0,1146950.0,,,,,,,,,,,,,,,,,,,3500.0,,,0.0,0.0,,,,,0.0,,0.0,,,,54243.0,,,,,,,,,,111799.0,,75000.0,,,,,,,,,,,,,-15904.0,,,,,,,,,,,,,,,,,,,,,,,,55000.0,,
2011-10-31,2011-12-12,10-Q,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,7887.0,126070.0,,75000.0,,,,,1394869.0,,,,,,,,,,,94801.0,94801.0,,,421723.0,,16301.0,-95498.0,,,,0.001,106785.0,375000000.0,82081086.0,,,,82081.0,,,,,,,,,-75000.0,,,1146950.0,,,,,,,,,,,,,,,,,,,,,,1409321.0,,,,,-7.42,,,,,,,,,,,5783.0,,-106785.0,,,,0.0,,,-408252.0,0.0,0.0,,,,,-14566.0,,17320.0,75000.0,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,133957.0,94801.0,133957.0,,,,,,,,,,,,,,,385000.0,0.0,-480498.0,-408252.0,0.0,,,,,,,489035.0,-414035.0,,,,84452.0,,5690.0,,0.0,,,,2175.0,,,,,,,,,,,,,,,,,,,,3500.0,,75000.0,310000.0,0.0,,,,,0.0,,0.0,,,,17872.0,,,,,,,,,,,,75000.0,,,,29075.0,,,,,,,,,-39156.0,,,,,,,,,764.0,,,,,,,,,60000.0,1146950.0,,,,,55000.0,,
2012-01-31,2012-03-14,10-Q,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,174011.0,148571.0,,75000.0,,,,,1539133.0,,,,,,,,,,,89619.0,89619.0,,,147341.0,,14619.0,,,,,0.001,106785.0,375000000.0,82816641.0,82816641.0,,,82817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748128.0,,,,,-8.06,,,,,,,,,,,0.0,,,,,,0.0,,,-338807.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,322582.0,89619.0,322582.0,,,,,,,,,,,,,,,,,,-338807.0,0.0,,,,,,,338807.0,-338807.0,,,,6531.0,,9500.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13790.0,,,,,,,,,,,,0.0,,,,48176.0,,,,,,,,,-232963.0,,,,,,,,,,,,,,,,,,,,,,,,42028.0,,
2012-04-30,2012-05-25,10-Q,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,,,259655.0,123192.0,,,,,,,1540105.0,,,,,,,,,,,40784.0,40784.0,,,185291.0,,40784.0,,,,,0.001,106785.0,375000000.0,82816641.0,82816641.0,,,82817.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2028200.0,,,,,-6.76,,,,,,,,,,,20.0,,,,,,0.0,,,-280092.0,0.0,,,,,,,,,,,,,,,,,,,,,,,972.0,972.0,,,,,,,,,,,,,,,,,552847.0,40784.0,382847.0,,,,,,,,,,,,,,,,,,-280092.0,0.0,,,,,,170000.0,279100.0,-279100.0,,,,,,58457.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12852.0,,,,,,,,,,,,0.0,,,,22500.0,,0.0,,,,,,,-512063.0,,,,,,,,,,,,,,,,,,,,,,,,41408.0,,
2012-07-31,2012-11-30,10-K,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,267240.0,,267240.0,132504.0,,,,,0.0,,1626337.0,,,4429.0,,,,,,,,0.0,0.0,,,798226.0,,0.0,-111799.0,,,,0.001,0.0,375000000.0,42133.0,42133.0,,0.0,42.0,,,1.0,,,,,,-75000.0,,,0.0,,,,,,-75000.0,,,,,,,,0.0,761302.0,761302.0,,,,,,2239123.0,,,,,-30.15,0.34,,,,,,,,,,5625.0,,,-106785.0,,,0.0,,,-1238054.0,0.0,0.0,,,,,244787.0,,23754.0,,0.0,,,,,,,23754.0,,,-3500.0,,,4429.0,,,4429.0,,,,0.0,,,,,,,,,,,612744.0,0.0,612744.0,,,213000.0,,,,,,,,,,,,668000.0,0.0,-779799.0,-1238054.0,,,,,,,213000.0,1201840.0,-1126840.0,,,,,,173739.0,,-106785.0,,,0.0,12117.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,455000.0,0.0,,,,,0.0,,213000.0,,,,68291.0,,,,,,,,,,0.0,,75000.0,,,,,,0.0,0.0,,,,,,-612744.0,,,,,,,,,764.0,,,,,,455000.0,181785.0,,,181785.0,,,,,41067.0,,
2012-10-31,2012-12-20,10-Q,GREEN HYGIENICS HOLDINGS INC.,GRYN,CIK0001443388,USD,291770.0,,,153004.0,,,,,,,1646580.0,,,3457.0,,,,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.001,,200000000.0,56133.0,,,,56.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,901927.0,901927.0,,,,,,2304410.0,,,,,-1.29,0.34,,,,,,,,,,0.0,,,0.0,39330.0,,0.0,,,-65287.0,0.0,0.0,,,,,24530.0,,20500.0,,,,,,,,,20500.0,,,,,,3457.0,,,3457.0,,,,0.0,,,,,,,,,,,657774.0,0.0,657774.0,,,213000.0,,,,,,,,,,,,0.0,0.0,0.0,-65287.0,16800.0,,,,,,,61830.0,-61830.0,-2304410.0,,,,,8001.0,,0.0,,,,5946.0,16800.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,8583.0,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,16800.0,,,,,,-657774.0,,,,,,,14000.0,,,,,,,,,,16800.0,,,,,,,51466.0,,
