end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedContractCostAmortization,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncome,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,Deposits,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityMethodInvestments,ExchangeFees,ExtinguishmentOfDebtGainLossNetOfTax,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsGross,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidTaxes,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryFinishedGoods,InventoryNet,InventoryWriteDown,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementExpense,LoansPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssets,OtherAssetsNoncurrent,OtherCommitmentDueInNextTwelveMonths,OtherCostOfOperatingRevenue,OtherExpenses,OtherIncome,OtherLongTermDebtNoncurrent,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsOfMergerRelatedCostsFinancingActivities,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockLiquidationPreference,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidTaxes,PriorPeriodReclassificationAdjustment,ProceedsFromCollectionOfOtherReceivables,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConstructionLoansPayable,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermLeaseCost,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TimeDepositsAtOrAboveFDICInsuranceLimit,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashEquivalentsAtCarryingValue,CurrentIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxLiabilitiesDerivatives,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilitiesNoncurrent,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,ForeignCurrencyTransactionGainLossRealized,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncreaseDecreaseInDepositOtherAssets,InventoryValuationReserves,LossContingencyLossInPeriod,NumberOfOperatingSegments,ProfitLoss,StockholdersEquityNoteStockSplitConversionRatio1,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,DerivativeLiabilities,NumberOfReportableSegments,ProceedsFromSaleOfProductiveAssets
2015-09-30,2015-11-16,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,,8032.0,78.0,,,,,,,38649.0,125.0,,,,,,,,,,2125.0,,125.0,,,23905.0,22551.0,,,-146.0,,15868.0,15868.0,-6005.0,,,,0.0001,,475000000.0,36111200.0,36111200.0,,,3611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1087.0,,,,,,,,,,,,8032.0,137.0,,,,,114.0,,,2662.0,,,1500.0,1354.0,1354.0,,,,115.0,,,,,165.0,,,,,,,,,,,,,12697.0,23905.0,8697.0,4000.0,,,6500.0,,-12505.0,-25700.0,,,,,,500.0,4000.0,,,28449.0,,,,,,,1354.0,,3000.0,,-115.0,,,,5667.0,,,,,,,,,0.1,0.0001,25000000.0,3000000.0,,300.0,,938.0,,,6500.0,,,,,,,,,,8032.0,19205.0,,,8032.0,,,,,,-31352.0,2864.0,,,,,,,,,,,,,,,,,,,11208.0,,,,,,,,,,,,,,,,,36111200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,2016-02-12,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,1625.0,9000.0,,,,,,,,38649.0,125.0,,,,,,,,,,,,,,,6921.0,5692.0,,,-271.0,,1400.0,1400.0,,,,,0.0001,,475000000.0,36111200.0,36111200.0,,,3611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1229.0,1229.0,,,,127.0,,,,,292.0,,,,,,,,,,,,,20417.0,6921.0,16417.0,4000.0,,,,,,-24704.0,,,,,,5500.0,4000.0,,,26425.0,,,,,,,1229.0,,3000.0,,-127.0,,,,3542.0,,,,,,,,,0.1,0.0001,25000000.0,3000000.0,,300.0,,750.0,,,,,,,,,,,,,9000.0,19205.0,,,9000.0,,,,,,-56056.0,1848.0,,,,,,,,,,,,,,,,,,,-13496.0,,,,,,,,,,,,,,,,,36111200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-16,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,2266.0,54000.0,5342.0,,,1142.0,,,,62862.0,125.0,,,,,,,,,,,,,,,21988.0,19495.0,,,-396.0,,13526.0,1950.0,,,,,0.0001,,475000000.0,56111200.0,56111200.0,,,6737.0,,,11333.0,4000.0,,4000.0,,,,,,,,3800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,730.0,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1104.0,2493.0,,676.0,,676.0,,,,,1603.0,,,,,,,,,,,,,84644.0,21988.0,84644.0,4000.0,,,,,,-21791.0,,,,,,6500.0,,,,23450.0,,,,,,,2493.0,,3000.0,,-676.0,,,,1417.0,,,,,,,,,0.1,0.0001,25000000.0,2800000.0,,270.0,,627.0,,,,,,,,,,,,,9000.0,13595.0,,,9000.0,,,,,,-132525.0,2335.0,,,,,,,,,,,,,,,,,,,-62656.0,,,,,,,,,,,,,,,42265046.0,,42265046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,2016-10-13,10-K,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,6059.0,27000.0,344.0,,,282.0,,,,47669.0,500.0,,,,,,,,,2809.0,7792.0,,500.0,,,3607.0,2628.0,,,-521.0,,1909.0,1909.0,-19964.0,,,,0.0001,,475000000.0,56111200.0,56111200.0,,,5611.0,,20000.0,2809.0,4000.0,,,,,,,,,,,,,,,,,,,,,,31000.0,,31000.0,,,,,,-31000.0,,,,,,,,,0.0,,0.0,0.0,-0.35,0.35,,,0.0,,,,,,,,,,,,,3444.0,,,,,,,,,,6059.0,,27000.0,-129.0,,282.0,,,755.0,,,3225.0,,,1500.0,979.0,979.0,,,1199.0,2648.0,,,,,806.0,,,,,,,,,,,,,47456.0,3607.0,47456.0,,,,23500.0,,-43464.0,-91757.0,,,,,,6500.0,,,,95705.0,-87910.0,,,,,,979.0,,,,-3847.0,,,,,,,,,,,,,0.1,0.0001,25000000.0,2800000.0,,280.0,,375.0,,,6500.0,,11000.0,,,,,,,6000.0,35032.0,56729.0,,,35032.0,,,,,,-97409.0,7795.0,,,,,,,,,,,,,,,,,,,-43849.0,,,20000000.0,,,,,,,,,,,,42613932.0,,42613932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,2016-11-09,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,3762.0,36000.0,4008.0,,,279.0,,,,63852.0,125.0,,,,,,,,,7024.0,,,125.0,,,11079.0,10225.0,,,-646.0,,5279.0,5279.0,3370.0,,,,0.0001,,475000000.0,57373008.0,57373008.0,,,5737.0,,,3833.0,4000.0,,,,,,109.0,,,,,,1261808.0,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,-2297.0,,9000.0,-3664.0,,268.0,,,306.0,,,-563.0,,,1500.0,854.0,854.0,,,5826.0,1772.0,,,,,1074.0,,,,,,,,,,,,,55448.0,11079.0,55448.0,,,,10000.0,,-6630.0,-16829.0,,,,,,6500.0,,,,14770.0,-9231.0,,,,,,854.0,,,,-7598.0,,,,,,,,,,,,,0.1,0.0001,25000000.0,2800000.0,,280.0,,938.0,,,,,10000.0,,,,,,,,,5263.0,,,9000.0,,,,,,-160296.0,5539.0,,,,,,,,,,,,,,,,,,,-44369.0,,,,,,,,,,,,,,,,56412937.0,56412937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,2017-02-14,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,6246.0,45000.0,1933.0,,,769.0,,,,62862.0,125.0,,,,,,,,,,,,,,,16483.0,15754.0,,,-771.0,,13071.0,13071.0,,,,,0.0001,,475000000.0,67373008.0,67373008.0,,,6737.0,,,7583.0,4000.0,,,,,,,,,,8757.0,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,1014.0,,,,,,,,,,,,,,,,,,,,,,,,1500.0,729.0,729.0,,,4239.0,267.0,,,,,1341.0,,,,,,,,,,,,,80196.0,16483.0,80196.0,,,,,,,-19344.0,,,,,,6500.0,,,,18836.0,-14838.0,,,,,,729.0,,,,-4506.0,,,,,,,,,,,,,0.1,0.0001,25000000.0,2700000.0,,270.0,,750.0,,,,,,,,,,,,,,8697.0,,,9000.0,,,,,,-133582.0,3998.0,,,,,,,,,,,,,,,,,,,-63713.0,,,,,,,,,,,,,,,,63242573.0,63242573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,2017-05-10,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,,54000.0,,,,1142.0,,,,,236.0,,,,,,,,,,,,,,,,,,,-1007.0,,,13526.0,,,,,0.0001,,475000000.0,67373008.0,67373008.0,,,,,,,,,,,,,5707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,926.0,,,,,,,,,,,,,,,,,,,,,,,,3500.0,2493.0,,,,4124.0,262.0,,,,,1603.0,,,,,,,,,,,,,,,,,,,,,,1057.0,,,,,,,,,,21507.0,5443.0,,,,,,,,,,-4386.0,,,,,,,,,,,,,0.1,0.0001,25000000.0,2700000.0,,,,,,,,,,,,,,,,,,5638.0,,,9000.0,,,,,,-132525.0,26950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340552078.0,,67373008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,2017-10-13,10-K,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,15891.0,57000.0,11121.0,,,1521.0,,,,62862.0,778.0,,,,,,,,,17358.0,,,778.0,,,84216.0,82015.0,,,-1229.0,,12201.0,12201.0,10292.0,,,,0.0001,,475000000.0,67373008.0,67373008.0,,,6737.0,,100000.0,14167.0,4000.0,,,,,,5816.0,,,,60559.0,,1261808.0,,6309.0,,0.005,,,,,,51000.0,,51000.0,,,,,,-51000.0,,,,,,778.0,,,0.0,,0.0,0.0,-0.35,0.35,,,0.0,,,,,,,,,,,,,5556.0,,,,,,,,,,9832.0,,30000.0,-10777.0,,953.0,60559.0,,1548.0,,,-58318.0,,,1500.0,2201.0,2201.0,,,18976.0,1060.0,,,107.0,,1759.0,,,,,,,,,,,,,160897.0,84216.0,160897.0,,,,9500.0,-2000.0,2792.0,-49141.0,,,,,,6000.0,,,,74505.0,-29105.0,,,,,,2201.0,,,,-20036.0,,,,,,,,,2000.0,,2000.0,,0.1,0.0001,25000000.0,2700000.0,,270.0,,58693.0,,,,,10000.0,,,,,,,,,26355.0,,,36000.0,,,,500.0,500.0,-146550.0,45400.0,,,,,,,,,,,,,,,,,,,-76681.0,-76681.0,,10000000.0,,,,,,,,,,,,63569374.0,,63569374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2017-11-14,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,13040.0,54000.0,148572.0,,,1903.0,,,,69812.0,292.0,6950.0,,,,,,,,2941.0,,,291.0,,,275072.0,271986.0,,,-1590.0,,69181.0,69181.0,56980.0,,,,0.0001,,475000000.0,67373008.0,67373008.0,,,6737.0,,,15000.0,5158.0,,,,,,,,,,268255.0,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,6208.0,,,,,,,,,,-2851.0,,-3000.0,-137451.0,,-566.0,207696.0,,382.0,,,4460.0,,,3500.0,1910.0,1910.0,,,1216.0,1541.0,,,,,1193.0,,,,,,,,,,,,,358549.0,275072.0,358549.0,,,,,-1176.0,58156.0,-13746.0,,,,,,,,,,28083.0,-10989.0,,,,,,3086.0,,,,-2757.0,,,,,,,,,,,1176.0,,0.1,0.0001,25000000.0,2700000.0,,270.0,,54233.0,,,,,,,,,,,,,,12583.0,,1176.0,9000.0,,,,,,-160296.0,17094.0,,,,,,,,,,,,,,,,,,,-83477.0,-83477.0,,,,,,,,,,,,,,67373008.0,67373008.0,67373008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,2018-02-20,10-Q,"LOOP MEDIA,Â INC.",LPTV,CIK0001643988,USD,,9074.0,45312.0,3463.0,,,4535.0,,,98.0,70179.0,,,,,367.0,,,,,,,,,,,213634.0,210938.0,,,-1882.0,,25618.0,25618.0,,,,,0.0001,,475000000.0,67373008.0,67373008.0,,,6737.0,,,15000.0,6658.0,,,,,,,,,,210893.0,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,5654.0,,,,,,,,,,,,,,,,,,,,,,,,3500.0,1618.0,1618.0,,2632.0,2632.0,1995.0,,,,,1687.0,,,,,,,,,,,,,308159.0,213634.0,308159.0,,,,,,,-11415.0,,,,,15000.0,,,,41506.0,41506.0,-6788.0,,,,,,2696.0,,,,4627.0,,,,,,,,,,,,,0.1,0.0001,25000000.0,2700000.0,,270.0,,181857.0,,,,,,,,,,,,,,26463.0,1176.0,1078.0,9000.0,,,,,,-171711.0,34718.0,,,,,,,,,,,,,,,,,,,-94525.0,-94525.0,,,,,,,,,,,,,,67373008.0,67373008.0,67373008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
