end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsPayableTradeCurrentAndNoncurrent,AccretionExpense,AccretionExpenseIncludingAssetRetirementObligations,AccretionOfDiscount,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvanceRoyalties,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,BankOverdrafts,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredDividendsNetOfTax,CostOfRevenue,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DeferredCostsCurrentAndNoncurrent,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DividendsPreferredStock,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,ExcessStockSharesIssued,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueOfAssetsAcquired,FairValueOptionChangesInFairValueGainLoss1,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralContractorCosts,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseOther,InterestPaid,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LoansReceivableNet,LongTermInvestments,ManagementFeeExpense,MarketingAndAdvertisingExpense,MinorityInterestOwnershipPercentageByNoncontrollingOwners,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayableCurrent,NotesReduction,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OptionIndexedToIssuersEquitySettlementAlternativesSharesAtFairValue,OriginationOfNotesReceivableFromRelatedParties,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,PaymentsForLegalSettlements,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseCurrent,PrepaidRoyalties,ProceedsFromBankDebt,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromOtherDeposits,ProceedsFromRelatedPartyDebt,ProfessionalFees,PropertyPlantAndEquipmentNet,ReceivableForRecoveryOfImportDutiesNetCurrent,ReclassificationsOfTemporaryToPermanentEquity,RepaymentsOfBankDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SecuredDemandNoteDeficiency,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionCapitalizedCost,StockholdersEquity,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockDividend,SubscriptionRevenue,TemporaryEquityParOrStatedValuePerShare,WeightedAverageNumberOfDilutedSharesOutstanding
2009-10-31,2010-02-16,10-K,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,,,,,,,,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1742998.0,,,,,,,,,,,,,,
2010-07-31,2010-09-30,10-Q,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,,,,,,,,,,,,,,,,,1739.0,,,,,113.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-546.0,,,,,,0.0,42048.0,,,,,,,,,,,,,,1410.0,,469506.0,32653.0,-5.0,,0.0,0.0,0.0,326328.0,0.01,42048.0,,,,,,,,,,,,,,,12987.0,,,0.0,,,,,,,,0.0,,,,,,368376.0,456519.0,,,0.0,45000.0,130191.0,-130191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51011.0,,,,,,,1749.0,,0.0,0.0,,,,,,,,,,,,,,,,,,62045000.0
2010-10-31,2011-03-18,10-K,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,569334.0,,,625086.0,,,75000.0,,,138514.0,11870626.0,,307133.0,,,,6954.0,11152.0,7558.0,1502.0,,7558.0,0.0,7085.0,0.0,0.0,-447.0,,0.0001,100000000.0,66602490.0,66602490.0,,70000.0,6660.0,,,,,,,,75000.0,,,,,4294.0,,,,,13493801.0,0.0,-55922.0,,,327049.0,,,18649.0,,,,,,,307133.0,-28456.0,,460729.0,116707.0,718632.0,,1223708.0,,0.0,-2352914.0,-0.03,-55922.0,,0.0,,259966.0,-90385.0,,,-90385.0,,140583.0,267660.0,,,5276.0,222352.0,,0.0,0.0,408000.0,1557667.0,11152.0,55752.0,,0.0,,10648.0,,-447.0,116692.0,-2188.0,-125621.0,-2408836.0,238377.0,,467018.0,0.0,225000.0,2591291.0,-2591291.0,,0.0,,,,,1524551.0,,,,0.0,0.0,,2897.0,,10000000.0,0.0,,,,709.0,0.0,0.0,75000.0,,81472.0,248160.0,2092.0,,,,0.0,39780.0,8732.0,,0.0,0.0,,307133.0,,-1546515.0,,,,170024.0,,,408000.0,,,408000.0,,,,70174000.0
2011-01-31,2011-03-22,10-Q,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,647.0,0.0,-6911.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,242.0,,,,,,0.0,-4910.0,,,,,,0.0,,,,,,,,-3528.0,,0.0,8129.0,18808.0,,0.0,,0.0,-58999.0,,-4910.0,,0.0,,12281.0,0.0,,,0.0,,24933.0,18323.0,,,0.0,19807.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,-6911.0,-63909.0,-19807.0,,,0.0,0.0,39192.0,-39192.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,0.0,8485.0,,,,,0.0,0.0,0.0,,0.0,0.0,,-3691.0,,,,,,,,,,,,,,,,66602490.0
2011-04-30,2011-06-17,10-Q,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,,,,,,,,,,,,,,,,,0.0,,,,,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,,,,,,76834.0,-3144.0,,,,,,,,,,,,,,-12533.0,,0.0,7403.0,-21000.0,,0.0,,0.0,-53052.0,,73690.0,,,,,,,,,,,,,,,23861.0,,,0.0,,,,,,,,0.0,,,,,,20638.0,-23861.0,,,0.0,0.0,29191.0,-29191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30014.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,99875000.0
2011-07-31,2011-09-19,10-Q,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,,,,601408.0,,,0.0,,,201638.0,11866935.0,,,,,,0.0,1982.0,613.0,,,613.0,,,,,,,,,,,,70000.0,6660.0,,,,,0.0,,,,,,,,242.0,,,,,13592943.0,0.0,0.0,,,379594.0,,,,,,,,,,,666.0,0.0,1985.0,7288.0,0.0,,0.0,0.0,0.0,-55871.0,,0.0,,,,,,,,,,,,,,,35626.0,,,0.0,,1651330.0,1982.0,,,1.0,,0.0,,,,,,-55871.0,-33641.0,,468690.0,0.0,0.0,22230.0,-22230.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,15366.0,1368.0,,,,,,0.0,,0.0,0.0,,,,-1649348.0,,,,,,,,,,,,,,66602000.0
2011-10-31,2012-02-03,10-K,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,772481.0,,,,,,0.0,,0.0,223915.0,11866935.0,,,,,0.0,0.0,1126.0,0.0,0.0,,0.0,0.0,-7558.0,0.0,0.0,0.0,,0.0001,600000000.0,66602490.0,66602490.0,,70000.0,6660.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,966.0,0.0,,0.0,,13489346.0,76834.0,-8085.0,,,205338.0,,,0.0,,,,,,,,-4902.0,0.0,160358.0,35074.0,1500.0,,0.0,,0.0,-64294.0,,68749.0,,0.0,,40714.0,0.0,,,0.0,,78704.0,85401.0,,,0.0,116414.0,,0.0,0.0,0.0,1546877.0,1126.0,0.0,,,,0.0,,0.0,0.0,15000.0,-22558.0,4455.0,43944.0,0.0,345143.0,0.0,0.0,108238.0,-108238.0,,0.0,,,,,231771.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,,,15000.0,0.0,0.0,0.0,,0.0,65796.0,1126.0,,,,0.0,0.0,0.0,,0.0,0.0,,-3691.0,,-1545751.0,,,,,,,,,,,,,,66602490.0
2012-01-31,2012-03-15,10-Q,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,460165.0,,,,,,0.0,,0.0,246699.0,11866935.0,,,,,278.0,0.0,12804.0,12804.0,,,39.0,0.0,39.0,0.0,0.0,0.0,,0.0001,100000000.0,66602490.0,66602490.0,,70000.0,6660.0,,,47500.0,,,,,,,2222.0,,,241.0,0.0,,,,13566732.0,0.0,0.0,,,414167.0,,,0.0,,,,,,,,2686.0,0.0,0.0,1436.0,0.0,,0.0,,885.0,-77386.0,,0.0,,0.0,,16558.0,0.0,,,0.0,,8414.0,22784.0,,,6192.0,38154.0,,0.0,0.0,0.0,1635941.0,12804.0,,,,,0.0,,0.0,45000.0,-10543.0,-34418.0,-77386.0,-38432.0,10543.0,467410.0,0.0,10949.0,38954.0,-38954.0,,0.0,,,,,,,,0.0,0.0,0.0,10543.0,0.0,,10000000.0,0.0,,,,0.0,0.0,0.0,45000.0,0.0,0.0,28129.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,-1623137.0,,,,,,,,,,,,,,66602490.0
2012-04-30,2012-06-14,10-Q,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,448080.0,,,,,,,,,270967.0,11915535.0,,,,,,0.0,42348.0,42348.0,,,1280.0,,,,,,,0.0001,,68102490.0,68102490.0,,70000.0,6810.0,,,122500.0,,,,,,,5973.0,,,0.0,,,,,13693648.0,0.0,0.0,,,434319.0,,,,,,,,,,,-5085.0,,0.0,11544.0,48750.0,,0.0,,0.0,-126916.0,,0.0,,,,,,,,,,,,,,,25462.0,,,0.0,,1743651.0,42348.0,,,,10949.0,0.0,,,,,,-126916.0,-25462.0,35095.0,467785.0,0.0,16706.0,101454.0,-101454.0,,,,,,,,,,,,,,,,10000000.0,0.0,,,,,,,,,,19369.0,0.0,,,,,,0.0,,0.0,0.0,,,,-1701303.0,,,,,,,,,,,,,,67108000.0
2012-07-31,2012-09-14,10-Q,ON4 COMMUNICATIONS INC.,ONCI,CIK0001300867,USD,450568.0,,,,,,17629.0,,,296822.0,11915535.0,,,,,3332.0,0.0,43418.0,43418.0,,,299.0,,,,,,,0.0001,200000000.0,68102490.0,68102490.0,,70000.0,6810.0,125129.0,29871.0,,,,,,,,5141.0,,,0.0,,,78757.0,,13814321.0,0.0,0.0,,,446710.0,,,,,,,,,,,2702.0,-31257.0,0.0,2345.0,0.0,,0.0,,0.0,-120673.0,,0.0,,,,,,,,,,,,,,,42235.0,,,0.0,,1865394.0,43418.0,,,,,0.0,,,,,,-120673.0,-94453.0,37563.0,467408.0,0.0,16519.0,26220.0,-26220.0,,,,,,,,,,,,,,,0.0,10000000.0,0.0,415.0,,,,,,,,,10058.0,0.0,,,,,,0.0,,0.0,0.0,,,,-1821976.0,,,,,,,,,,,,,,68102000.0
