end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossUnrealizedGain,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,DecreaseInRestrictedCash,DeferredIncomeTaxLiabilities,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DepreciationDepletionAndAmortization,DueFromRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCashForOperatingActivities,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNonoperatingNet,InterestIncomeOperating,InterestIncomeOther,InterestPaid,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherIncome,OtherLiabilitiesCurrent,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDivestitureOfBusinesses,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseNumberOfUnits,ReceivablesLongTermContractsOrPrograms,RelatedPartyTransactionRate,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SecuredDebt,SecuredDebtCurrent,SecuredLongTermDebt,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharePrice,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsLiabilitiesNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo
2008-12-31,2009-03-26,10-K,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52045000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58791000.0,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-11,10-K,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,,,,,,,,4579000.0,,,,,,,,,,,,58000.0,,,,,,,,,,44155000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463000.0,,2.33,,2.32,,,,,12651000.0,,,,,,,,,,,,,,,,626000.0,,,,-115625000.0,1663000.0,255000.0,-1088000.0,,-16000000.0,-151000.0,,,,-216000.0,,,312000.0,,,,,,,,,,,-7890000.0,,-2129000.0,,21049000.0,,-26810000.0,,79088000.0,,,64941000.0,79304000.0,,,,,,,,,,,,,,,,,-15000.0,,,,,39303000.0,,454000.0,,,,,,,,,50000.0,60806000.0,,,,,,,,,,2179000.0,,51054000.0,1236000.0,,,,,,,,,4579000.0,,,,,,,,,24911000.0,,,,,,,,,50000.0,,,,,,34118846.0,,33887766.0,,,,
2010-06-30,2010-08-09,10-Q,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42611000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,,,,,,2716000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30000.0,,,,,,,,,,,,,,,,,,,,,,,,,12404000.0,-9044000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9074000.0,,,,,,,,9688000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40342671.0,,40342671.0,,,,
2010-09-30,2010-11-04,10-Q,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,,,,,,2591000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31000.0,,,,,,,,,,,,,,,,,,,,,,-10262000.0,,,13614000.0,-10231000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11023000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40382862.0,,40382862.0,,,,
2010-12-31,2011-03-11,10-K,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,1925000.0,,,,-3000.0,374528000.0,,4048000.0,,4048000.0,54067000.0,51520000.0,,,,19663000.0,,,,,,201000.0,,26000.0,,,,,,31310000.0,,,,,0.0001,100000000.0,42090205.0,42090205.0,4000.0,-37470000.0,,,4572000.0,2159000.0,,,,,,,,,,,,,,,,429000.0,,1933000.0,,-0.93,-0.93,-0.93,,,,,11449000.0,,,,11663000.0,196000.0,,-12739000.0,,791000.0,-78000.0,,-1967000.0,1686000.0,,,-2032000.0,,,,-4647000.0,-310000.0,8000.0,12000.0,,116000.0,,,,,-569000.0,,,578000.0,,30588000.0,54067000.0,16736000.0,13852000.0,,,,,,-12845000.0,,45156000.0,,-19802000.0,,-38199000.0,,-37467000.0,,,51701000.0,-36898000.0,,,,,,,,,,,,,2000000.0,,,366000.0,-3000.0,,,,,36916000.0,,136000.0,0.0001,5000000.0,0.0,0.0,431000.0,,23530000.0,15000000.0,23530000.0,17250000.0,,,,,,2181000.0,,116000.0,,1834000.0,,40252000.0,,-351050000.0,,978000.0,,,,3333000.0,11667000.0,4048000.0,,,,,,,,,23479000.0,23479000.0,,,,,23214000.0,,,316000.0,,,,11700000.0,,40365215.0,40365215.0,40365215.0,,,,
2011-03-31,2011-05-05,10-Q,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17372000.0,,,,,,,,,,-11395000.0,,,,,,,,,,,,,,,,,,,,,,439000.0,,,-0.27,,,,,,2673000.0,,,,,,,,,,,,,,,,-234000.0,,,,-1142000.0,-2042000.0,51000.0,93000.0,,-116000.0,,,,,-435000.0,,,371000.0,,,,,,,,,,,-13938000.0,,2103000.0,,-3202000.0,,-12839000.0,,-11401000.0,,,12109000.0,-10966000.0,,,,,,,,,,,,,,,,,6000.0,6000.0,,,,14534000.0,,10000.0,,,,,,,,2000000.0,190000.0,11342000.0,,,,,,,,,,87000.0,,9436000.0,,,,,,,,,,827000.0,,,,,,,,,,,,,,,,,,,,,,,,42008818.0,42008818.0,42008818.0,,,,
2011-06-30,2011-08-04,10-Q,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,1999000.0,,,,10000.0,411375000.0,,,,812000.0,65621000.0,63721000.0,,,,36998000.0,,,,,,31000.0,,20000.0,,,,,,25891000.0,,,,,0.0001,100000000.0,49473070.0,49473070.0,5000.0,-12495000.0,,,4446000.0,,,,,,,,,,,,,,,,,,,400000.0,,,-0.26,,,,,,2946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-493000.0,,,,,29184000.0,65621000.0,15349000.0,13835000.0,,,,,,,,,,,,,,-12502000.0,,,13363000.0,-12009000.0,,,,,,,,,,,,,,,,497000.0,7000.0,,,,,,,,0.0001,5000000.0,0.0,0.0,832000.0,,,,,,,,,-12502000.0,,1403000.0,,,,,,10417000.0,,-374953000.0,,211000.0,,,,3093000.0,13815000.0,,,,,,,,,,,36437000.0,,,,,,,,,,,,,,42166739.0,47845315.0,42166739.0,,,,
2011-09-30,2011-11-03,10-Q,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,2921000.0,,,,1000.0,412262000.0,,,,867000.0,53868000.0,52022000.0,,,,30017000.0,,,,,,20000.0,,17000.0,,,,,,20643000.0,,,,,0.0001,100000000.0,49498350.0,49498350.0,5000.0,-12743000.0,,,3303000.0,,,,,,,,,,,,,,,,,,,400000.0,,,-0.26,,,,,,3131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-516000.0,,,,,29287000.0,53868000.0,17116000.0,12171000.0,,,,,,,,,,,,,,-12734000.0,,,13882000.0,-12218000.0,,,,,,,,,,,,,,,,530000.0,-9000.0,,,,,,,,0.0001,5000000.0,0.0,0.0,1362000.0,,,,,,,,,,,1316000.0,,,,,,10751000.0,,-387687000.0,,521000.0,,,,4613000.0,12154000.0,,,,,,,,,,24581000.0,,,,,,,,,,,,,,,42211858.0,49403589.0,42211858.0,,,,
2011-12-31,2012-02-22,10-K,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,3467000.0,,1069000.0,19358000.0,3000.0,413196000.0,,3354000.0,,3354000.0,42324000.0,40286000.0,,,,9650000.0,,,,,,12000.0,,14000.0,,,,,,30075000.0,,,,,0.0001,100000000.0,49539808.0,49539808.0,5000.0,-47374000.0,,,,,,,148779000.0,,123463000.0,667000.0,2776000.0,16796000.0,5077000.0,,,,148779000.0,,,372000.0,,1464000.0,,-1.0,-1.22,-1.0,,2914000.0,,,14355000.0,,,,16442000.0,84000.0,,-16109000.0,,373000.0,259000.0,,-2379000.0,1537000.0,,,1542000.0,,,,-6731000.0,400000.0,265000.0,130000.0,,-116000.0,,,,,-2452000.0,,,1911000.0,,27550000.0,42324000.0,15148000.0,12402000.0,,,,,,-1235000.0,,36736000.0,,9329000.0,,-47300000.0,,-58123000.0,,,66678000.0,-55671000.0,,,,,,,,,,,,,1900000.0,,611000.0,631000.0,6000.0,,,611000.0,,50726000.0,,690000.0,0.0001,5000000.0,0.0,0.0,561000.0,,27581000.0,2000000.0,27581000.0,60745000.0,,,,,20765000.0,1407000.0,,,,201000.0,378000.0,52323000.0,,-398430000.0,,974000.0,,,,4234000.0,12388000.0,3354000.0,,,,,,,,,14774000.0,,,,,,27102000.0,,,479000.0,,,,16400000.0,,47197572.0,96624378.0,47197572.0,,,,
2012-03-31,2012-05-03,10-Q,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,CIK0001157601,USD,3040000.0,,,,19000.0,447226000.0,,,,827000.0,59841000.0,57998000.0,,,,22840000.0,,,,,,12000.0,,11000.0,,,,,,34550000.0,,,,,0.0001,100000000.0,57639108.0,57639108.0,6000.0,-15035000.0,,,,,,,,,,,,,,,,,,,,,,230000.0,,,-0.27,,,,,,2646000.0,,,,,,,,,,,,,,,,-427000.0,,,,,-2064000.0,-112000.0,47000.0,,,,,,,-486000.0,,,485000.0,,26071000.0,59841000.0,15644000.0,10427000.0,,,,,,4475000.0,,33050000.0,,-13321000.0,,-15254000.0,,-15051000.0,,,14712000.0,-14565000.0,,,,,,,,,,,,,,,,519000.0,16000.0,16000.0,,,,22824000.0,,147000.0,0.0001,5000000.0,0.0,0.0,608000.0,,28204000.0,,28204000.0,9650000.0,,,,,,1324000.0,,,,3000.0,151000.0,12066000.0,,-413481000.0,,147000.0,,,,6055000.0,10416000.0,827000.0,,,,,,,,,33770000.0,,,,,,,,,,,,,,,56366992.0,56366992.0,56366992.0,,,,
