end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdministrativeServicesRevenue,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,CashPeriodIncreaseDecrease,CashUninsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,CostMethodInvestments,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentPeriodicPaymentPrincipal,DeferredCompensationPlanAssets,DeferredCostsCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EquityMethodInvestmentsFairValueDisclosure,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueOptionChangesInFairValueGainLoss1,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnInvestments,GainLossRelatedToLitigationSettlement,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillFairValueDisclosure,GoodwillImpairmentLoss,GrossProfit,IncomeLossAttributableToNoncontrollingInterest,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InventoryNet,InvestmentIncomeAmortizationOfDiscount,Investments,InvestmentsFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermInvestments,LongTermNotesPayable,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncontrollingInterestInVariableInterestEntity,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesReceivableRelatedPartiesNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherGeneralExpense,OtherLoansPayableLongTerm,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForDepositsWithOtherInstitutions,PaymentsForProceedsFromInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfNotesReceivable,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetailRevenue,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,SharesIssued,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,WeightedAverageNumberOfSharesOutstandingBasic
2018-06-30,2018-08-20,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,137560.0,,5738.0,587460.0,60180078.0,,,,,109708.0,-109708.0,,,989601.0,101245.0,,,,,,,,,,,,,,,62859.0,,62859.0,,,,,,0.0001,2000000000.0,1137614496.0,1137614496.0,113762.0,,,,1101746.0,1625500.0,265295.0,,,225700.0,,,,,,,,,,,191509.0,,,-130487.0,257503.0,,268925.0,0.0,,,,,,,,,,,,,-20000.0,,,,278734.0,362261.0,,,85537.0,,-764979.0,-764525.0,,-454.0,,,,,,,,,,,,,346000.0,,-33690.0,,,,,22635.0,,,,,,,2618489.0,989601.0,1516743.0,,,,,165000.0,,,-30848.0,,,,-764979.0,,,,,,1304541.0,,14225.0,83745.0,556177.0,-470640.0,,123.0,,1071990.0,,,-293885.0,,,,,,,,,,,,,10013.0,,,,,,,,,,,59001.0,-764525.0,747.0,,,,,,,-61896275.0,311237.0,,311237.0,,,,,,,,-1628888.0,-1628888.0,,,,,,,,,1137567400.0
2018-09-30,2018-11-14,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,138835.0,,7273.0,691852.0,61150041.0,,,-92151.0,,92151.0,,,,1197860.0,53875.0,,,,,,,,,,,,,,,,,21656.0,,,,,,0.0001,2000000000.0,1167965663.0,1167965663.0,116797.0,,,,1149272.0,1625500.0,285500.0,,,305684.0,,,,,,,,,,,178541.0,,,-98507.0,356010.0,,578886.0,0.0,,,,,,,,,,,,,20000.0,,,5632.0,284999.0,762985.0,,,75353.0,,-1337583.0,-1346705.0,,9122.0,,,,,,,,,,,,,346000.0,,-34665.0,,,,,15318.0,,,,,,,3200355.0,1197860.0,2051083.0,,,,,35000.0,,,-39970.0,,,,-1346705.0,,,,,,1434772.0,,,818730.0,1222367.0,-1147014.0,,,,1149272.0,,,-199691.0,,,,,,,,,,,,,9628.0,,,,,,,,,,,41004.0,,,,,,,,,-63233858.0,381037.0,,,,,,,,,,-2002495.0,-2002495.0,,,,,,,,,1162754224.0
2018-12-31,2019-04-05,10-K,Singlepoint Inc.,SING,CIK0001443611,USD,146635.0,146635.0,5979.0,1345567.0,63940510.0,,,-650672.0,,650672.0,,,1565537716.0,143855.0,83855.0,400724.0,-8125956.0,1156072.0,19934.0,-34304.0,,,,,,,,,,170000.0,,68781.0,-846297.0,-150000.0,,0.0,,0.0001,5000000000.0,1236319023.0,1236319023.0,123632.0,,,,500000.0,1798249.0,156853.0,9500.0,,886872.0,,,,,,,2116000.0,1003000.0,1113000.0,-2116000.0,96100.0,3547.0,,-1187048.0,2215376.0,,645788.0,-0.01,0.0,0.21,0.078,0.132,,,,,,1187048.0,,,-346000.0,,,5632.0,3670475.0,,,-762985.0,267799.0,,-8048550.0,-8105909.0,,57359.0,,,,4240.0,-5979.0,982312.0,15198.0,-25000.0,-123.0,123.0,-8553.0,1565537716.0,,140830.0,-158860.0,140830.0,18030.0,,,157.0,,60000.0,,,,,5010219.0,143855.0,4510219.0,,,,,60000.0,,,-89163.0,1004131.0,-210000.0,-1640428.0,-8105909.0,,,-89163.0,,,656853.0,,,2828281.0,6031128.0,-5763329.0,4800000.0,,,500000.0,,,-2342580.0,,-60000.0,,-150000.0,,,35094.0,0.0001,60000000.0,50950000.0,50950000.0,5095.0,8938.0,500000.0,,,,,,560000.0,,4225.0,,224401.0,-8105909.0,,,,,-25000.0,,,-68846438.0,1154671.0,,,0.0,,,,,,,-4866364.0,-4777201.0,216354.0,,216354.0,,,38520.0,,,1135490624.0
2019-03-31,2019-05-15,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,132475.0,,22949.0,705622.0,65616362.0,,,73394.0,,,73394.0,,1469585686.0,495448.0,435448.0,,-1274224.0,682717.0,,,,,,,,,,,,,,383249.0,314468.0,,,108000.0,,0.0001,2000000000.0,1299350272.0,1299350272.0,129935.0,,,,1250000.0,2423750.0,30747.0,1050.0,,187261.0,,,,,,,,,,,152715.0,,,-616983.0,2149878.0,,677801.0,0.0,,,,,,,,,,616983.0,,,,,,,295025.0,,,,75629.0,662.0,-1267353.0,-1266691.0,,-662.0,,,,-14160.0,-16970.0,168622.0,-5746.0,,,,-14409.0,,,73194.0,-73194.0,74194.0,,,,5903.0,,,,,,67442.0,4946523.0,495448.0,3696523.0,,1280747.0,30747.0,1250000.0,60000.0,,,-88501.0,773445.0,,-458977.0,-1266691.0,,,,,,1280747.0,,,87490.0,578749.0,-503120.0,,,,1250000.0,,-763571.0,-763571.0,,,,,,,,,,,,,23347.0,750000.0,,,,,,23445.0,,,,103843.0,-1266691.0,,,,,,,,-70113791.0,262890.0,,,,,,,,,,-4451075.0,-4451075.0,,,,,,,,,1282900570.0
2019-06-30,2019-08-15,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,,128818.0,10594.0,920185.0,71273135.0,,,718636.0,,,-718636.0,,,2249818.0,123478.0,,,,,,,,,,,,,,,85714.0,,85714.0,,,,,,0.0001,2000000000.0,1596090921.0,1596090921.0,159609.0,,,,1500000.0,2478749.0,29384.0,,,440946.0,,,,,,,,,,,233718.0,,,-2984286.0,5183458.0,,798324.0,-0.01,,,,,,,,,,,,,,,,0.0,3971594.0,2066340.0,,,415913.0,127829.0,-7418493.0,-7546322.0,,127829.0,,0.0,,,,,,,,,,,,,109738.0,,,,,6224.0,,60000.0,,,,94059.0,8560168.0,2249818.0,7060168.0,,1529384.0,29384.0,1500000.0,60000.0,,,-216330.0,,,,-7546322.0,,,,,,1529384.0,,,3191162.0,4149575.0,-3733662.0,,,,1500000.0,-3812660.0,,-3812660.0,,,,,,,,0.0001,60000000.0,55200000.0,55200000.0,5520.0,20946.0,,,,,,,,,,,48134.0,-7546322.0,,,,,,,,-77532284.0,856859.0,,,,,,,,,,-6310350.0,-6094020.0,,,1966341.0,,,,,,1424783025.0
2019-09-30,2019-11-12,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,49055.0,,16853.0,854730.0,71754388.0,,,530267.0,,,,,,2385024.0,358684.0,1966340.0,,,,,,,,,,,,,,,,294062.0,,,,,,0.0001,2000000000.0,1656829156.0,1656829156.0,165683.0,,,,1038660.0,3094416.0,836658.0,,,524483.0,,,,,,,,,,,148822.0,,,1984195.0,3836085.0,,830152.0,0.0,,,,,,,,,,,,,,,,0.0,753229.0,1966340.0,,,525891.0,-33898.0,619756.0,653654.0,,-33898.0,,0.0,,,,,,,,,,,,,91779.0,,,,,6224.0,,60000.0,,,,367599.0,7445340.0,2385024.0,6406680.0,,1875318.0,836658.0,1038660.0,60000.0,,,,,,,653654.0,,,-73279.0,,,1875318.0,,,98875.0,1179588.0,-653697.0,,,,1038660.0,,1307351.0,1307351.0,,,,,,,,,,,,,41545.0,,,,,,,,,,,56760.0,653654.0,,,,,,,,-76912528.0,1050374.0,,,,,,,1966340.0,,,-5060316.0,-4987037.0,,,,,,324050.0,,,1623777941.0
2019-12-31,2020-03-31,10-K,Singlepoint Inc.,SING,CIK0001443611,USD,167939.0,,49228.0,843136.0,72210393.0,1662068.0,,1662068.0,,,,0.0,1968436155.0,2421717.0,258446.0,1966340.0,-8125411.0,4098382.0,,,,58738.0,98881.0,179235.0,71872.0,3758.0,45020.0,58585.0,157619.0,110128.0,,110128.0,41347.0,,,,0.0,0.0001,5000000000.0,1698279820.0,1698279820.0,169828.0,,,,0.0,3225225.0,2070898.0,13550.0,60000.0,2353056.0,,,,,,,2572000.0,1238000.0,1334000.0,-2572000.0,227352.0,44762.0,2813150.0,-604289.0,2813150.0,,878515.0,-0.01,0.0,0.21,-0.094,-0.116,0.0,,,,,604289.0,0.0,,,0.0,-55694.0,,5410440.0,1966340.0,1966340.0,,990777.0,163001.0,-7905732.0,-8068733.0,-163001.0,163001.0,,0.0,0.0,21304.0,-43249.0,-136492.0,-74506.0,,,,-15489.0,,,,393611.0,300168.0,35556.0,52648.0,52648.0,74663.0,,60000.0,60000.0,3100000.0,,583350.0,6931257.0,2421717.0,6832376.0,,2070898.0,,2070898.0,60000.0,0.0,,,1829037.0,0.0,-1787690.0,-8068733.0,,,-143011.0,,,2070898.0,,,,6455236.0,-5464459.0,6000000.0,,6455236.0,,,-2604274.0,-2604274.0,,,,,,,,,,,,,24427.0,1750000.0,0.0,,0.0,,,168445.0,,,0.0,293269.0,-8068733.0,136931.0,,37352.0,38095.0,,,,-76752170.0,3343833.0,,,0.0,,,,,0.0,,-4509540.0,-4366529.0,1966341.0,,1966341.0,,,374050.0,1174050.0,1966340.0,1504104112.0
2020-03-31,2020-05-20,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,166618.0,,19719.0,1089817.0,72560784.0,,,-448290.0,,,,0.0,1383614460.0,2484445.0,335615.0,1966340.0,,,,,,60712.0,83029.0,161528.0,,37575.0,51594.0,72359.0,143741.0,,0.0,222579.0,112451.0,,,,,0.0001,5000000000.0,1745314333.0,1745314333.0,174531.0,,,,,3484990.0,2004653.0,0.0,,765608.0,,,,,,,,,,,320752.0,14441.0,4098210.0,-708932.0,4098210.0,,1098644.0,-0.08,,,,,,,,,,708932.0,,,,,,-41264.0,690972.0,1966340.0,,,309614.0,42361.0,-1920431.0,-1962792.0,,,,0.0,0.0,-1321.0,29509.0,201933.0,6224.0,,,,-451.0,,,,127330.0,96585.0,25349.0,,0.0,68439.0,,60000.0,,,,137016.0,8601683.0,2484445.0,8518654.0,,2004653.0,,2004653.0,60000.0,,,,508422.0,0.0,-395971.0,-1962792.0,,-42361.0,-185372.0,-41264.0,,2004653.0,,,,946590.0,-636976.0,,,,,,-1325816.0,,,,,,,,,,,,,,24878.0,320500.0,0.0,,,0.0,,226800.0,,,0.0,74818.0,-1962792.0,122490.0,,25000.0,13878.0,0.0,,,-78672601.0,1075222.0,,,0.0,0.00018,,1.368,,,,-6117238.0,-5931866.0,,,0.0,,,118000.0,118000.0,,22903450.0
2020-06-30,2020-08-14,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,180192.0,,13764.0,1279305.0,72868005.0,,,631084.0,,,,,,2227636.0,134582.0,1893740.0,,,,,72600.0,62454.0,66705.0,143473.0,,26302.0,44603.0,72568.0,129157.0,76476.0,,76476.0,,,,,0.0,0.0001,5000000000.0,1835624306.0,1835624306.0,183562.0,,,,,3329990.0,2230736.0,,,290594.0,,,,,,,,,,,390238.0,,3895484.0,291634.0,3895484.0,,1160758.0,-0.04,,,,,,,,,,,56265.0,,,,,0.0,689557.0,1893740.0,,,104683.0,153799.0,-1025790.0,-1179589.0,,,,0.0,,,,,,,,,,,,,102180.0,,,,,35906.0,,35000.0,,,,36921.0,9208371.0,2227636.0,9141666.0,,2230736.0,,2230736.0,35000.0,,,,,,,-1179589.0,,,-339171.0,,,2230736.0,,,,842642.0,-737959.0,,,,,-441630.0,,,,,,,,,,,,,,,8436.0,,,,,,,,,,,96796.0,,108049.0,,,,,,,-79698391.0,395277.0,,,,,,,,332737.0,,-6980575.0,-6641564.0,,,,,,,,,24075925.0
2020-09-30,2020-11-16,10-Q,Singlepoint Inc.,SING,CIK0001443611,USD,172480.0,,10143.0,1474888.0,73226776.0,,,710314.0,,,,,,2168227.0,93244.0,1893740.0,,,,,72600.0,56979.0,57230.0,125418.0,,15029.0,44812.0,65577.0,114209.0,,,42361.0,,,,,0.0,0.0001,5000000000.0,1943081280.0,1943081280.0,194308.0,,,,2010550.0,3239990.0,840500.0,,,796459.0,,,,,,,,,,,473200.0,,3233650.0,600497.0,3233650.0,,1286087.0,-0.03,,,,,,0.0,,,,,52635.0,,,,,0.0,651341.0,1893740.0,,,228670.0,-72211.0,-763445.0,-835656.0,,,0.0,0.0,,,,,,,,,,,,,126143.0,,,,,35906.0,,35000.0,,,,75477.0,9615101.0,2168227.0,7397321.0,,3239990.0,,840500.0,35000.0,150000.0,,,,,,-835656.0,,,-411382.0,,,2851050.0,,,,828366.0,-599696.0,,,,,,-235960.0,,,,,,,,,,,,,,4834.0,,,,,,,,,,,75732.0,-835656.0,93608.0,,,,,,,-80461836.0,1025129.0,,,,,,,,332737.0,,-7446874.0,,,,,,,,,,24919202.0
