end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestIncomeExpenseNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LoansPayableToBankCurrent,LongTermLoansFromBank,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherIncome,OtherNoncashExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForFees,PaymentsOfStockIssuanceCosts,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,ProceedsFromBankDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromStockOptionsExercised,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,UnrecognizedTaxBenefitsPeriodIncreaseDecrease
2017-12-31,2018-03-26,10-K,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,311867.0,13076.0,0.0,28037889.0,,305205.0,658592.0,9931267.0,9131236.0,18501622.0,5000000.0,9886.0,13491736.0,9673013.0,4830743.0,8981894.0,6908921.0,9781925.0,8872982.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-16554872.0,0.0,,800.0,800.0,-4357.0,0.0,,0.0,,,730647.0,1005345.0,4358.0,4358.0,186019.0,30143.0,19000.0,58536.0,1000987.0,0.0,-1.89,0.0003,0.34,-0.0188,,-0.2738,0.0003,-0.049,0.0007,0.0009,0.0,,925126.0,1166186.0,-16554872.0,-3558.0,,247357.0,,,126780.0,48255.0,311867.0,9931267.0,311867.0,0.0,,,,9536389.0,-2627468.0,-16554872.0,16603127.0,-16603127.0,,60468.0,30234.0,0.0,30234.0,,820000.0,,,0.0,,,13501622.0,,,,0.0,0.001,0.0,0.0,0.0,0.0,149342.0,,,4705646.0,0.0,,,935319.0,14501622.0,800031.0,-18427780.0,0.0,,,,,,,,0.0,0.0,,378592.0,,658592.0,0.94,337400.0,,0.0,1.63,,,9619400.0,18332365.0,0.0,4705646.0,,,,,0.0,470000.0,1000987.0,465733.0,8782037.0,,
2018-03-31,2018-05-11,10-Q,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,290597.0,53000.0,,28152415.0,,114526.0,690596.0,9148176.0,8348145.0,,,,,8951396.0,,8173045.0,-808849.0,8973076.0,8151365.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-876347.0,,,,,,,,,,,,,,,,,,,,,-0.09,,,,,,,,,,,0.0,800000.0,440119.0,,,,-21270.0,0.0,,25758.0,20913.0,290597.0,9148176.0,290597.0,,,,,0.0,-808849.0,-876347.0,897260.0,-897260.0,13241.0,52910.0,22676.0,,30234.0,,,,,0.0,,,,,,,,,,,,,175100.0,,,0.0,,,,457141.0,,800031.0,-19304127.0,0.0,,,26152.0,,,,,0.0,0.0,,32004.0,3.2,690596.0,1.17,381968.0,,0.0,6.0,,100000.0,8857579.0,,,,,,,,,,,,9291421.0,,
2018-06-30,2018-08-09,10-Q,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,323063.0,131358.0,-1579.0,28240985.0,,88570.0,,8446693.0,7646662.0,,,,,8173789.0,,7418610.0,,8218641.0,7373758.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-640990.0,,,,,,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,600000.0,363848.0,,,,,,,,27348.0,323063.0,8446693.0,323063.0,,,,,,,-640184.0,667532.0,-667532.0,10451.0,45351.0,15117.0,,30234.0,,,,,-806.0,-1579.0,,,,,,,,,,,,228052.0,,,,,,,303684.0,,800031.0,-20125067.0,0.0,,,26362.0,,,,,,,,,,661429.0,0.96,415068.0,,,,,79310.0,8123630.0,,,,,,,,,,,,9291421.0,,
2018-09-30,2018-11-09,10-Q,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,311893.0,,-2385.0,28334229.0,,93244.0,,7887777.0,7887777.0,,,,,7548417.0,,7618265.0,,7618265.0,7548417.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-640990.0,,,,,,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,100000.0,363848.0,,,,,,,,27348.0,311893.0,7887777.0,311893.0,,,,,,,-640184.0,667532.0,-667532.0,,37793.0,7559.0,,30234.0,,,,,-806.0,-806.0,,,,,,,,,,,,269512.0,,,,,,,303684.0,0.0,0.0,-20765251.0,0.0,,,29383.0,,,,,,,,,,1085896.0,2.93,437215.0,,,,,,7575884.0,,,,,,,,,,,,9291421.0,,
2018-12-31,2019-02-26,10-K,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,399551.0,49334.0,-2396.0,28567221.0,,762324.0,1105896.0,7317955.0,7252224.0,18501622.0,5000000.0,9886.0,13491736.0,6788333.0,0.0,6892772.0,-2889153.0,6892772.0,6788333.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-3230328.0,0.0,,800.0,800.0,-71615.0,0.0,,-71615.0,344936.0,,1053518.0,1766784.0,75973.0,61539.0,467186.0,107969.0,76000.0,138111.0,1690811.0,0.0,-0.35,0.0215,0.21,-0.2092,,-0.0013,0.0045,,0.0078,0.0187,-2396.0,,900000.0,1556693.0,-3299547.0,-70815.0,,87684.0,,-65731.0,3840.0,103215.0,399551.0,7317955.0,399551.0,0.0,,,,-206270.0,-2680487.0,-4118393.0,3331147.0,-3331147.0,40594.0,30234.0,30234.0,,,0.0,2132000.0,,65731.0,-2396.0,-2407.0,,0.0,,,,,,,,,,14516.0,,0.0,0.0,,,,1774454.0,0.0,0.0,-21655712.0,0.0,,,,,,,,6.0,40000.0,,487304.0,,1105896.0,2.99,465190.0,,0.0,6.0,,,6918404.0,0.0,,,,,,0.0,,690000.0,1690811.0,689824.0,9291421.0,,
2019-03-31,2019-05-10,10-Q,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,579986.0,33725.0,-4523.0,28800997.0,,233776.0,1105896.0,6353804.0,6353804.0,,,,,5799424.0,,5881064.0,-1011708.0,5881064.0,5799424.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-1378362.0,,,,,,,,,371113.0,,,,,,,,,,,,-0.15,,,,,,,,,,,-1881.0,800000.0,571709.0,,,,167852.0,13855.0,,21365.0,31074.0,579986.0,6353804.0,579986.0,,,,,-13855.0,-995972.0,-1376235.0,1407309.0,-1407309.0,11503.0,22676.0,22676.0,,0.0,,,,,-2127.0,-2127.0,,,0.0,,,,,,,,,101627.0,,,0.0,,,,835600.0,,,-23031947.0,0.0,,,150726.0,,,,,0.0,0.0,,0.0,,1105896.0,2.99,516443.0,3300000.0,0.0,0.0,,500000.0,5773818.0,,,,,,,,,,,,9291421.0,,
2019-06-30,2019-08-08,10-Q,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,468272.0,39584.0,-23937647.0,29058630.0,,257633.0,,5595090.0,5595090.0,,,,,5066830.0,,5129828.0,,5129828.0,5066830.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-904633.0,,,,,,,,,371113.0,,,,,,,,,,,,-0.1,,,,,,,,,,,,700000.0,602815.0,,,,,,,,26409.0,468272.0,5595090.0,468272.0,,,,,,,-905700.0,932109.0,-932109.0,13462.0,15117.0,15117.0,,0.0,,,,,1067.0,1067.0,,,,,,,,,,,,94149.0,,,,,,,329294.0,,,-3456.0,0.0,,,164600.0,,,,,,,,,9.22,1105896.0,2.99,,3300000.0,,,,500000.0,5126818.0,,,,,,,,,,,,9291421.0,,
2019-09-30,2019-11-12,10-Q,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,483666.0,38774.0,-12195.0,29301586.0,,242956.0,,5108621.0,5108621.0,,,,,4383836.0,,4494540.0,,4494540.0,4383836.0,,,0.001,40000000.0,9291421.0,9291421.0,9291.0,-744819.0,,,,,,,,,529203.0,,,,,,,,,,,,-0.08,,,,,,,,,,,,1500000.0,539602.0,,,,,,,,23368.0,483666.0,5108621.0,483666.0,,,,,,,-736080.0,759448.0,-759448.0,13462.0,7559.0,7559.0,,0.0,,,,,-8739.0,-8739.0,,,,,,,,,,,,84878.0,,,,,,,219846.0,,,-24673727.0,0.0,,,154906.0,,,,,,,,0.0,,1105896.0,2.99,690281.0,3300000.0,,,,200000.0,4624955.0,,,,,,,,,,,,9291421.0,,
2019-12-31,2020-03-27,10-K,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,724165.0,,-10970.0,38508825.0,,1011170.0,1087463.0,13352021.0,13229640.0,,,,,13083536.0,,13213929.0,6321157.0,13213929.0,13083536.0,,,0.001,40000000.0,10587632.0,10587632.0,10587.0,-4233448.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10335.0,0.0,1438051.0,2567931.0,,0.0,741547.0,80162.0,101000.0,308171.0,2567931.0,,-0.45,0.0,0.21,-0.2038,,-0.0175,0.0001,,0.0112,,-8574.0,,13000000.0,2355243.0,,0.0,53.0,243534.0,,56650.0,-9140.0,98887.0,724165.0,13352021.0,724165.0,0.0,,0.0,0.0,9347411.0,-3017680.0,-4224874.0,4323761.0,-4323761.0,51888.0,,,,,,,15711.0,122381.0,-8574.0,-8574.0,0.0,,,,974476.0,,,,,,,15711.0,0.0,10222224.0,0.0,,,109998.0,1968518.0,,0.0,-25880586.0,0.0,,,,,,,,0.0,0.0,,0.0,,1087463.0,2.94,758581.0,,5.97,0.0,,,12627856.0,,,8821732.0,,,,109998.0,,877000.0,2567931.0,877119.0,9321195.0,,
2020-03-31,2020-05-07,10-Q,MONOPAR THERAPEUTICS INC.,MNPR,CIK0001645469,USD,443520.0,,-15011.0,39371269.0,-2161.0,338497.0,1337007.0,12838937.0,12716556.0,,,,,12479733.0,,12592362.0,-621567.0,12592362.0,12479733.0,,,0.001,40000000.0,10622823.0,10622823.0,10622.0,-1094918.0,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,-4041.0,3400000.0,791607.0,,,,-331106.0,18100.0,,42084.0,45137.0,443520.0,12838937.0,443520.0,,,,,508044.0,-1125570.0,-1090877.0,1136014.0,-1136014.0,13483.0,,,,,,,,122381.0,-4041.0,-4041.0,,,16284.0,,,,,,,,,124194.0,,,508044.0,,,0.0,344407.0,,,-26971463.0,,,,220765.0,,0.0,0.85,0.029,0.0,0.0,,163357.0,9.34,1292573.0,4.78,805296.0,4600000.0,0.0,14.55,,200000.0,12395417.0,,,526143.0,,0.0,,,,,,,10608199.0,,
