end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxes,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentPeriodicPayment,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRentCreditCurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueOptionChangesInFairValueGainLoss1,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsForeign,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryWorkInProcess,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LoansPayable,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssets,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValueAdjustment,TreasuryStockShares,TreasuryStockValue,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,GainsLossesOnExtinguishmentOfDebt,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationChangeInEnactedTaxRate,InventoryRawMaterials,RestrictedCashNoncurrent
2017-06-30,2017-08-09,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,5132000.0,,0.0,5278000.0,,139000.0,220232000.0,,,769000.0,,3813936.0,134101000.0,133768000.0,131720000.0,,132675000.0,,,,5689557.0,0.0001,120000000.0,28312144.0,28285478.0,3000.0,,,,,,,,71000.0,,,,,,,,,,,,,,,20000.0,,-1.09,,,,498000.0,,,,,,1712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134101000.0,10410000.0,,,,,,,,,,,,,,-15194000.0,-15483000.0,,15379000.0,-15379000.0,,,,,,,,,,,,,,,,,,185000.0,185000.0,,,,,5000000.0,0.0,0.0,1093000.0,,,,333000.0,13667000.0,,,-96536000.0,,,,,,,1876012.0,1.36,,,56680000.0,3757557.0,2.36,56680000.0,3757557.0,2.36,,,,30132000.0,123691000.0,,,,,,,289000.0,26666.0,8000.0,,0.0,,14208115.0,,,,,
2017-09-30,2017-11-08,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,4234000.0,,0.0,6187000.0,,151000.0,221272000.0,,,,,3894192.0,119551000.0,119035000.0,117299000.0,,118380000.0,,,,5620171.0,0.0001,120000000.0,28369679.0,28343013.0,3000.0,,,,,,,,80000.0,,,,,,,,,,,,,,,27000.0,,-0.55,,,,854000.0,,,,,,1875000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119551000.0,10421000.0,,,,,,,,,,,,,,-15601000.0,-15601000.0,,15929000.0,-15929000.0,,,,,,,,,,,,,,,,,,328000.0,328000.0,,,,,5000000.0,0.0,0.0,655000.0,,,,516000.0,14054000.0,,,-112137000.0,,,,,,,2037649.0,1.51,,,84796000.0,3898506.0,3.14,84796000.0,3898506.0,3.14,,,,47634000.0,109130000.0,,,,,,,,26666.0,8000.0,,0.0,,28318656.0,,,,,
2017-12-31,2018-02-21,10-K,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,4184000.0,,0.0,7520000.0,,181000.0,222511000.0,1398000.0,3394000.0,,,3849743.0,105171000.0,104661000.0,102897000.0,,103812000.0,56507000.0,103812000.0,56507000.0,5719020.0,0.0001,120000000.0,28420511.0,28393845.0,3000.0,,,,,,,21000.0,2000.0,,,2000.0,29908000.0,23556000.0,,3333000.0,360000.0,1412000.0,20000.0,29887000.0,,,21000.0,89000.0,89000.0,-4.17,,0.21,14770000.0,1328000.0,41000.0,41000.0,0.0,,-6000.0,7087000.0,0.0,,,8977000.0,-20441000.0,152000.0,-8000.0,1623000.0,,1882000.0,1578000.0,6325000.0,,4709000.0,,38000.0,,,253000.0,,,,,252000.0,,,,,,,,,,11783000.0,105171000.0,11704000.0,,,,,,,,107320000.0,107320000.0,-294000.0,-294000.0,-50519000.0,-50519000.0,-77102000.0,-81859000.0,,78250000.0,-78250000.0,,,,,1561000.0,294000.0,331000.0,321000.0,312000.0,303000.0,,,252000.0,,,,79000.0,888000.0,1148000.0,,,1398000.0,294000.0,5000000.0,0.0,0.0,849000.0,108503000.0,,-60121000.0,510000.0,53881000.0,,,-129118000.0,,,,,,3394000.0,2225970.0,1.64,89687.0,688997.0,63577000.0,4116333.0,4.41,63577000.0,4116333.0,4.41,2.24,3.81,15.96,40523000.0,93388000.0,,,,173035.0,,214000.0,4757000.0,26666.0,8000.0,,0.0,0.0,46560293.0,,,,,
2018-03-31,2018-05-03,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,3872000.0,,0.0,8635000.0,,213000.0,332688000.0,488000.0,1594000.0,,,4242156.0,195741000.0,195183000.0,193479000.0,9000.0,194387000.0,90575000.0,,,6404672.0,0.0001,120000000.0,32711551.0,32684885.0,3000.0,,,,,,,,3000.0,,,,,,,,,,,,,,,32000.0,32000.0,-0.7,,,,453000.0,,,,,,3378000.0,,,,,,,,,,,-366000.0,622000.0,,1000000.0,987000.0,1000.0,,,-53000.0,,,,,73000.0,,,,,,,,,,12586000.0,195741000.0,12507000.0,,,,,,,,108755000.0,108755000.0,-71000.0,-71000.0,-18109000.0,-18109000.0,-20410000.0,-20410000.0,,20725000.0,-20725000.0,,,,,,,,,,,,,,,,,79000.0,315000.0,315000.0,,,316000.0,71000.0,5000000.0,0.0,0.0,796000.0,108424000.0,,-20410000.0,558000.0,17347000.0,,,-149528000.0,,,,,,1594000.0,2055501.0,1.77,108472.0,430950.0,122810000.0,4057771.0,6.82,122810000.0,4057771.0,6.82,1.7,2.84,24.33,72528000.0,183155000.0,,,,381040.0,,647000.0,,26666.0,8000.0,,0.0,,29360470.0,,,,,
2018-06-30,2018-08-08,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,3311000.0,,0.0,10686000.0,,239000.0,346926000.0,184000.0,2101000.0,,,4047363.0,190600000.0,189889000.0,187224000.0,,188227000.0,,188227000.0,,6266799.0,0.0001,120000000.0,33104431.0,33077765.0,3000.0,,,,,,,,5000.0,,,,,,,,,,,,,,,35000.0,,-0.64,,,,899000.0,,,,,,3268000.0,,,,,,,,,,,,,,,,,,,,,,,,90000.0,,,,,,,,,,14076000.0,190600000.0,13997000.0,,,,,,,,,,,,,,-20868000.0,-20868000.0,,21653000.0,-21653000.0,,,,,,,,,,,,,,,,,79000.0,785000.0,785000.0,,,,,5000000.0,0.0,0.0,1662000.0,,,,711000.0,18385000.0,,,-170397000.0,,,,,,,2126885.0,1.96,,,143114000.0,4228503.0,9.76,143114000.0,4228503.0,9.76,,,,88259000.0,176524000.0,,,,,,261000.0,,26666.0,8000.0,,0.0,,32781921.0,,,,,
2018-09-30,2018-11-07,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,2752000.0,,0.0,10922000.0,,265000.0,569574000.0,240000.0,3276000.0,,,4482649.0,393019000.0,392013000.0,389944000.0,,390524000.0,,390524000.0,,6152262.0,0.0001,120000000.0,37165969.0,37139303.0,4000.0,,,,,,,,7000.0,,,,,,,,,,,,,,,48000.0,,-0.59,,,,1498000.0,,,,,,4949000.0,,,,,,,,,,,,,,,,,,,,,,,,101000.0,,,,,,,,,,13764000.0,393019000.0,13674000.0,,,,,,,,,,,,,,-19918000.0,-19918000.0,,20822000.0,-20822000.0,,,,,,,,,,,,,,,,,90000.0,904000.0,904000.0,,,,,5000000.0,0.0,0.0,1489000.0,,,,1006000.0,15873000.0,,,-190315000.0,,,,,,,2213100.0,2.24,,,176206000.0,4470966.0,12.98,176206000.0,4470966.0,12.98,,,,110770000.0,379255000.0,,,,,,506000.0,,26666.0,8000.0,,0.0,,33829437.0,,,,,
2018-12-31,2019-02-28,10-K,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,3377000.0,,0.0,8985000.0,349000.0,322000.0,573230000.0,892000.0,10225000.0,,,4318731.0,371270000.0,370133000.0,368435000.0,100000.0,369290000.0,265478000.0,369290000.0,265478000.0,6049439.0,0.0001,120000000.0,37268792.0,37242126.0,4000.0,,,,,,,37000.0,9000.0,,,2000.0,56538000.0,43997000.0,,7521000.0,2038000.0,1413000.0,23000.0,56501000.0,,,37000.0,175000.0,175000.0,-3.21,,0.21,,2693000.0,,,,,-8000.0,18603000.0,0.0,-85288000.0,,26614000.0,-17910000.0,-3011000.0,-12000.0,1518000.0,,4187000.0,-1002000.0,,,1446000.0,1446000.0,16000.0,,,-113000.0,,,,,381000.0,,,,,,,,,,12450000.0,371270000.0,12362000.0,,,,,,,,340494000.0,,-709000.0,,-74307000.0,,-109380000.0,-109380000.0,,115372000.0,-115372000.0,,,,,13814000.0,680000.0,1577000.0,2015000.0,1960000.0,1427000.0,6155000.0,680000.0,381000.0,,,,88000.0,3998000.0,5992000.0,,,892000.0,709000.0,5000000.0,0.0,0.0,843000.0,339589000.0,,-85288000.0,1137000.0,70683000.0,,,-214406000.0,,,,,,10225000.0,2361694.0,3.07,149877.0,1271950.0,46575000.0,4502133.0,14.13,46575000.0,4502133.0,14.13,2.44,7.75,38.07,38285000.0,358820000.0,,,,736273.0,,1797000.0,,26666.0,8000.0,,0.0,0.0,70519952.0,,,,,
2019-03-31,2019-05-09,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,3076000.0,,0.0,8112000.0,,386000.0,577303000.0,,3804000.0,,,5156076.0,351675000.0,348884000.0,346613000.0,54000.0,347797000.0,-21493000.0,347797000.0,-21493000.0,6927102.0,0.0001,120000000.0,37487682.0,37461016.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,64000.0,64000.0,-0.64,,,,738000.0,,,,,,7801000.0,,-23952000.0,0.0,,,,,,,,-631000.0,,,,-987000.0,,,,-156000.0,,,,,114000.0,1734000.0,,,,481000.0,467000.0,454000.0,332000.0,188000.0,12734000.0,351675000.0,11549000.0,,,,,,,,269000.0,,-216000.0,,-21546000.0,,-23952000.0,-23952000.0,,25881000.0,-25881000.0,1546000.0,361000.0,1185000.0,1448000.0,,,,,,,,,,0.06,,361000.0,,1929000.0,1929000.0,,,,216000.0,5000000.0,0.0,0.0,1087000.0,,,-23952000.0,1343000.0,18080000.0,,,-238358000.0,,,,,,3804000.0,2423103.0,4.61,8710.0,874525.0,35690000.0,5149058.0,15.61,35690000.0,5149058.0,15.61,1.23,9.21,19.56,30732000.0,338941000.0,,,,218890.0,,269000.0,,26666.0,8000.0,,0.0,,37396980.0,,,,,
2019-06-30,2019-08-07,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,3292000.0,,0.0,14232000.0,,449000.0,581722000.0,,3741000.0,,,,331653000.0,328277000.0,323307000.0,,324911000.0,,325411000.0,,6775416.0,0.0001,120000000.0,37530607.0,37503941.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,65000.0,,-0.82,,,,1468000.0,,,,,,9094000.0,,-30690000.0,,,,,,,,,,,,,,,,,,,,,,115000.0,1625000.0,,,,481000.0,467000.0,454000.0,223000.0,166000.0,18983000.0,331653000.0,17893000.0,,,,,,,,,,,,,,-30690000.0,-30690000.0,,32583000.0,-32583000.0,1459000.0,369000.0,1090000.0,1361000.0,,,,,,,,,,0.06,,369000.0,,1893000.0,1893000.0,,,,,5000000.0,0.0,0.0,3366000.0,,,,1515000.0,23489000.0,500000.0,,-269048000.0,,,,,,,2629339.0,6.39,,,91351000.0,5278175.0,15.77,91351000.0,5278175.0,15.77,,,,65685000.0,312670000.0,,,,,,678000.0,,26666.0,8000.0,,0.0,,37470926.0,,,,,
2019-09-30,2019-11-05,10-Q,"G1 THERAPEUTICS, INC.",GTHX,CIK0001560241,USD,7236000.0,,0.0,13514000.0,,535000.0,587535000.0,,4441000.0,,,,317186000.0,302980000.0,298523000.0,,299933000.0,,300433000.0,,6712856.0,0.0001,120000000.0,37608178.0,37581512.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,86000.0,,-0.86,0.0,,,2233000.0,,,,,,11083000.0,,-32364000.0,,,,,,,,,,,,,,,,,,,,,,245000.0,14013000.0,6534000.0,,1634000.0,2072000.0,2015000.0,1459000.0,299000.0,3696000.0,31067000.0,317186000.0,21222000.0,,,,,,,,,,,,,,-32364000.0,-32364000.0,,34024000.0,-34024000.0,10317000.0,472000.0,9845000.0,10151000.0,,,,,,,,,,0.077,,472000.0,,1660000.0,1660000.0,,,,,5000000.0,0.0,0.0,2984000.0,,,,3618000.0,22941000.0,437000.0,63000.0,-301412000.0,,,,,,,2813106.0,7.9,,,56706000.0,5762159.0,16.87,56706000.0,5762159.0,16.87,,,,47709000.0,286119000.0,,,,,,1372000.0,,26666.0,8000.0,,0.0,,37540380.0,,,,,
