end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferred1,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredRentCreditCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,Dividends,DividendsPayableCurrent,DueFromOfficersOrStockholders,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EquityMethodInvestmentOwnershipPercentage,FairValueOfAssetsAcquired,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestExpenseShortTermBorrowings,InterestPaidNet,InterestPayableCurrent,InventoryAdjustments,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,MarketingAndAdvertisingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAssumed1,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,OtherPrepaidExpenseCurrent,OtherReceivablesNetCurrent,PaymentsForRent,PaymentsOfFinancingCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValueAddedTaxReceivable,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-06-30,2015-08-17,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,,,,,,,,,,,,,,,17385.0,,,,,,18750.0,18750.0,,,,,,,,,,,,,,810.0,,,,,,,,,,,75000000.0,4915000.0,,,,4915.0,-1760.0,,,,,,,,,,,,,,,,,,,,,3417.0,-0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417.0,18750.0,,,,,,,,-1760.0,,,,,,,,1760.0,-1760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,-6967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15333.0,,,,,,,,,,,,,,,,,,,,4140000.0,4140000.0
2015-09-30,2015-10-22,10-K,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,,,,3417.0,,,,,,,,,,24510.0,24510.0,,,,,,6300.0,,,,,,,,,,,,,,,5700.0,,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-19950.0,,,,,,,,,,,,,,,,,,,,,3417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19950.0,,,,,,,,,,,,,,-300.0,,,,,,,,,,,,,,,4500.0,,,,,,,,,,3417.0,6300.0,,,,,,,,-19950.0,,,,,,,,26500.0,-19950.0,,,,,,,,,,,,,,,,,,117.0,,,,3600.0,,,,,,,,,,,600.0,,1700.0,,29800.0,,,,,,,,-26500.0,,,,,,,,-26917.0,,,,,,,,,,,,,,,,,,,,,,,,5290000.0,,2883.0,2883.0,,,,,5290000.0,,,,,29800.0,,,,,,,,,,5283055.0,4236986.0
2015-12-31,2016-04-14,10-K,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,8300.0,,,14468.0,14468.0,,,,,8000.0,,,,24510.0,,,,,,,3191.0,,,,,,,,,,,,,,,3191.0,-5018.0,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-44920.0,,,,,,,,,,,,,,,,,,14468.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44920.0,,,,7412.0,-7412.0,,16600.0,,,600.0,,,,,-600.0,,,,,,,,,,,,,,,,,,,,,,,,22768.0,3191.0,,,,,22102.0,,-27120.0,-44920.0,,,,,,,,,-44920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,,,,,,,,,,,-49377.0,,,,,,,,,,,,,,,,,,,,,,,,,,-19577.0,,,,,,,,,,,,,,,,,,,,,10580000.0,
2016-03-31,2016-05-17,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,13323.0,,,,,,,,,,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,-3191.0,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-6254.0,,,,14468.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14468.0,8214.0,,,-6254.0,2064.0,-2064.0,,5023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13323.0,,,,,,-14468.0,,-3191.0,-6254.0,,,,,,,,,-8214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14468.0,,,,,,,,,,,-43123.0,,,,,,,,,,,,,,,,,,,,,,,,,,-13323.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2016-06-30,2016-08-15,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,4300.0,,,18641.0,,,,,,,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-9618.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9618.0,,,-9618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22941.0,,,,,,,,,-9618.0,,,,,,,,,-9618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52741.0,,,,,,,,,,,,,,,,,,,,,,,,,,22941.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2016-09-30,2016-11-14,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,17097.0,,,14641.0,,,,,,,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-9097.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9097.0,,,-9097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31738.0,,,,,,,,,-9097.0,,,,,,,,,-9097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61538.0,,,,,,,,,,,,,,,,,,,,,,,,,,-31738.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2016-12-31,2017-04-26,10-K,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,10897.0,,,30568.0,30568.0,,,,,8000.0,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,-3191.0,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-21888.0,,,,14468.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14468.0,36656.0,,,-21888.0,7223.0,-7223.0,,2597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41465.0,,,,,,30568.0,,-33759.0,-21888.0,,,14768.0,,,,,,-36656.0,,,,,,,,,,,,,,1470.0,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,30568.0,,,,,,,,,,,-71265.0,,,,,,,,,,,,,,,,,,,,,,,,,,-41465.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2017-03-31,2017-05-22,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,18894.0,,,33765.0,33765.0,,,,,12000.0,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-11194.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11194.0,,,-11194.0,3918.0,-3918.0,,7998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52659.0,,,,,,3196.0,,-3196.0,-11194.0,,,,,,,,,-11194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3196.0,,,,,,,,,,,-82459.0,,,,,,,,,,,,,,,,,,,,,,,,,,-52659.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2017-06-30,2017-08-21,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,10833.0,,,50112.0,50112.0,,,,,8000.0,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-8286.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8286.0,,,-8286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60945.0,,,,,,,,,-8286.0,,,,,,,,,-8286.0,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90745.0,,,,,,,,,,,,,,,,,,,,,,,,,,-60945.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2017-09-30,2017-11-14,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,7096.0,,,60645.0,60645.0,,,,,4000.0,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-6796.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6796.0,,,-6796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67741.0,,,,,,,,,-6796.0,,,,,,,,,-6796.0,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97541.0,,,,,,,,,,,,,,,,,,,,,,,,,,-67741.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2017-12-31,2018-04-04,10-K,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,10429.0,,2429.0,87916.0,87916.0,,,8000.0,,8000.0,,,,28477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,75000000.0,1322500.0,1322500.0,,,1323.0,-56880.0,,,,,,,,,44800.0,44800.0,,,,,,,,,,,,,-0.04,,0.35,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,18147.0,,,-56880.0,18770.0,-18770.0,-469.0,-469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98345.0,,98345.0,,,,57349.0,,-57349.0,-56880.0,,,,,,,,56880.0,-56880.0,,,,,,,,,,,,,44800.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,57349.0,,38733.0,,,,,,,,,-128145.0,,,,,,,,,,,,,,,,,,,,,,,,,,-98345.0,,,,,,,,,,,,,,,,,,,,,1322500.0,
2018-03-31,2018-05-21,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,16284.0,,,88849.0,933.0,,,,,12000.0,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-6788.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6788.0,,,-6788.0,1425.0,-1425.0,,5855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105133.0,,,,,,933.0,,-933.0,-6788.0,,,,,,,,,-6788.0,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.0,,,,,,,,,,,-134933.0,,,,,,,,,,,,,,,,,,,,,,,,,,-105133.0,,,,,,,,,,,,,,,,,,,,,5290000.0,
2018-06-30,2018-08-14,10-Q,"One World Pharma, Inc.",OWPC,CIK0001622244,USD,11377.0,,,100458.0,12542.0,,,,,8000.0,,,,24510.0,,,,,,,,,,,,,,,,,,,,,,,,444920.0,444920.0,,,,,,,0.001,75000000.0,5290000.0,5290000.0,,,5290.0,-283618.0,,,,,,,,,,,,,,,103.0,,,,,,,,-0.01,,,,,,,35402.0,,,,,,,,,,,,,,,,,,,,,124840.0,,,-6702.0,,,7957.0,,,2753.0,,13092.0,,,,,1801.0,,1761.0,,,,,,,,,,,,,,,,,,,,,111835.0,,,,,,707000.0,-11585.0,-285897.0,-283618.0,,,,,,,,281817.0,-281817.0,,,,,,,,,,,,,,800.0,,35402.0,,,,,-1801.0,,,,,,,11585.0,,,,,,,,,500000.0,,,,,207000.0,,156977.0,,,,,,,,,-141635.0,,,,,,,,,,,,,,,,,,,,,,,,,,-111835.0,,,,,,,,,,,,,,,,,,,,,29777996.0,
