end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountIssued1,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentBasisSpreadOnVariableRate1,DebtSecuritiesAvailableForSaleUnrealizedGainLoss,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredFinanceCostsNoncurrentNet,DeferredOfferingCosts,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrantsReceivableCurrent,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestIncomeExpenseNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtNoncurrent,LongTermLoansFromBank,LongTermPurchaseCommitmentAmount,LossContingencyAccrualAtCarryingValue,LossContingencyLossInPeriod,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,PaidInKindInterest,PaymentsOfFinancingCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedInvestmentGainsLosses,RedeemableNoncontrollingInterestEquityCarryingAmount,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,ShortTermLeaseCost,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityDividendsAdjustment,TemporaryEquityLiquidationPreference,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CurrentForeignTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,EffectiveIncomeTaxRateContinuingOperations,IncomeLossFromEquityMethodInvestments,InterestPaidNet,LongTermDebtCurrent,PreferredStockValue
2019-09-30,2019-11-18,10-Q,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,3574000.0,,3100000.0,980000.0,16000000.0,1841000.0,116000.0,,3585000.0,925000.0,925000.0,26985631.0,170849000.0,166721000.0,23047000.0,,,142274000.0,142274000.0,,29961049.0,0.001,100000000.0,2382309.0,2382309.0,2000.0,-609000.0,49362000.0,6400000.0,,,,,,,,2461000.0,2461000.0,,,,,,,,,,,,,,,,215000.0,-0.73,,,,,,,,,1960000.0,,6325000.0,-9000.0,,,4269000.0,408000.0,0.0,,-575000.0,,,,,,,,,,,,624000.0,,,,,,,,,,,78826000.0,170849000.0,72204000.0,222000.0,,,,,,,,-575000.0,-1589000.0,25490000.0,-1252000.0,,,,,,,,,,,,,,,,,,307000.0,101000.0,-34000.0,-34000.0,-34000.0,168000.0,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,3407000.0,1566000.0,62000.0,3773000.0,5221000.0,,-63355000.0,24238000.0,,16000000.0,,,,,5.66,669.0,,997.0,,-59652000.0,,78041.0,,,161000.0,,147902000.0,1014000.0,147706000.0,148724922.0,144187463.0,144187463.0,0.0,,,2163289.0,,,,,,,,,,,,
2019-12-31,2020-03-26,10-K,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,1219000.0,,3239000.0,435000.0,,2066000.0,54000.0,236161000.0,236161000.0,3609000.0,,19554414.0,223218000.0,221355000.0,17197000.0,,,200158000.0,200259000.0,157970000.0,7828326.0,0.001,200000000.0,30844507.0,30844507.0,31000.0,-18692000.0,48152000.0,2900000.0,151715000.0,,,,,,0.0,,,496000.0,358000.0,16204000.0,,13253000.0,189000.0,1138000.0,686000.0,48000.0,16204000.0,400000.0,0.05,1.0,1.0,0.9,813000.0,-2.48,0.21,-0.23,,-0.028,0.0,-0.01,0.04,0.018,2686000.0,,13820000.0,7000.0,,,14838000.0,805000.0,0.0,-19086000.0,-18746000.0,-714000.0,-19800000.0,0.0,94000.0,-644000.0,1490000.0,,51052000.0,3252000.0,,1784000.0,1784000.0,54000.0,,,,,,,,,,55860000.0,223218000.0,52780000.0,180000.0,,705000.0,,0.0,142015000.0,-18261000.0,34216000.0,-24239000.0,-25333000.0,49622000.0,-20675000.0,,269000.0,,,,,,54371000.0,504000.0,5034000.0,4883000.0,4741000.0,3613000.0,35596000.0,,269000.0,,199000.0,101000.0,54000.0,54000.0,54000.0,170000.0,,,,,282618000.0,,1064000.0,0.001,10000000.0,0.0,0.0,4000000.0,2132000.0,,80062000.0,,,,,,,265421000.0,,,-18746000.0,3828000.0,1762000.0,138000.0,,18784000.0,101000.0,-68888000.0,33656000.0,,16000000.0,3609000.0,0.0,0.794,0.02,4.05,5896.0,,2990.0,,167358000.0,,357170.0,,79696000.0,366000.0,,,1094000.0,,,,,0.0,0.0,,8649245.0,,,,,,,,,,,,
2020-03-31,2020-05-14,10-Q,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,2651000.0,25000.0,1992000.0,506000.0,,2281000.0,-15000.0,238634000.0,,2164000.0,2164000.0,6913715.0,215721000.0,209941000.0,3023000.0,,,203090000.0,204893000.0,4634000.0,8897363.0,0.001,200000000.0,31009250.0,31009250.0,31000.0,-4982000.0,38674000.0,5114000.0,,,,,,,,,,,,,,,,,,,,,,,,,215000.0,-0.16,0.21,,,,,,,,1218000.0,,30028000.0,1000.0,,,6249000.0,246000.0,0.0,,-4875000.0,,,38000.0,,1432000.0,-1319000.0,,-7264000.0,-247000.0,,,710000.0,,2820000.0,88000.0,,608000.0,590000.0,572000.0,556000.0,406000.0,379000.0,50872000.0,215721000.0,43728000.0,,,705000.0,,0.0,309000.0,13688000.0,-9363000.0,-4913000.0,-4913000.0,12919000.0,-5655000.0,107000.0,138000.0,2441000.0,411000.0,2030000.0,72000.0,2088000.0,49583000.0,,5020000.0,4873000.0,4731000.0,3274000.0,31259000.0,426000.0,,0.06,597000.0,,-69000.0,-69000.0,-69000.0,,,,,,,,343000.0,0.001,10000000.0,0.0,0.0,3828000.0,1421000.0,,309000.0,,,,,,14031000.0,14031000.0,309000.0,,-4913000.0,4170000.0,1889000.0,69000.0,,6670000.0,1803000.0,-73801000.0,7264000.0,2163000.0,,2164000.0,0.0,0.787,0.015,16.18,3216.0,,1506.0,30000.0,164849000.0,,164743.0,,,309000.0,,,,,,,,,,93000.0,30868220.0,,,,,,,,,,,,
2020-06-30,2020-08-12,10-Q,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,2190000.0,,3289000.0,406000.0,,2525000.0,60000.0,241436000.0,,2411000.0,2411000.0,6807317.0,204786000.0,198424000.0,0.0,,,195379000.0,197188000.0,,8657114.0,0.001,200000000.0,31249499.0,31249499.0,31000.0,-5950000.0,35265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,244000.0,-0.19,,,,,,,,,2133000.0,,29404000.0,8000.0,,,5959000.0,,0.0,,-6018000.0,,,7000.0,,,,,,,,,178000.0,,2684000.0,,556000.0,88000.0,608000.0,590000.0,572000.0,270000.0,343000.0,43085000.0,204786000.0,41165000.0,,,,,,,,,-6025000.0,-6025000.0,14723000.0,-6200000.0,125000.0,152000.0,2341000.0,421000.0,1920000.0,,1998000.0,49496000.0,3311000.0,,5020000.0,4873000.0,4731000.0,31259000.0,302000.0,,0.06,,,75000.0,75000.0,75000.0,,,,,,,,,0.001,10000000.0,0.0,0.0,3045000.0,,,,,,,,,,,,,,5080000.0,2555000.0,-4000.0,,8764000.0,1809000.0,-79826000.0,8523000.0,,,,,,,13.18,4297.0,,1839.0,27000.0,161701000.0,,240249.0,,,391000.0,,,,,,,,,,106000.0,31066686.0,,,,,,,,,,,,
2020-09-30,2020-11-16,10-Q,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,4089000.0,,4380000.0,597000.0,,2826000.0,44000.0,284681000.0,,2643000.0,2643000.0,6757125.0,234320000.0,227343000.0,0.0,,,224231000.0,226046000.0,,8524431.0,0.001,200000000.0,33732290.0,33732290.0,34000.0,-5357000.0,24018000.0,,,,,,,,,,,,,,,,,,,,,,,,,,301000.0,-0.16,,,,,,,,,3057000.0,,27980000.0,18000.0,,,6512000.0,,0.0,,-5326000.0,,,15000.0,,,,,,,,,74000.0,,2549000.0,,556000.0,88000.0,608000.0,590000.0,572000.0,135000.0,308000.0,34728000.0,234320000.0,32919000.0,,,,,,,,,-5341000.0,-5341000.0,16665000.0,-5418000.0,125000.0,153000.0,2241000.0,432000.0,1809000.0,,1907000.0,49345000.0,3311000.0,,5020000.0,4873000.0,4731000.0,31259000.0,151000.0,,0.06,,,-16000.0,-16000.0,-16000.0,,,,,,,,,0.001,10000000.0,0.0,0.0,3112000.0,,,,,,,,,,,,,,6081000.0,3255000.0,,,10153000.0,1815000.0,-85167000.0,11247000.0,,,,,,,14.02,2451.0,2406000.0,2406.0,28000.0,199592000.0,,132683.0,,40143000.0,462000.0,,,,,,,,,,130000.0,33073889.0,,,,,,,,,,,,
2020-12-31,2021-03-29,10-K,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,5506000.0,,6663000.0,647000.0,,3212000.0,27000.0,287829000.0,,9983000.0,,6819891.0,264722000.0,225064000.0,,,2145000.0,220341000.0,222161000.0,21902000.0,8292721.0,0.001,200000000.0,33964000.0,33964000.0,34000.0,-26538000.0,14068000.0,,,35000.0,35000.0,,,,0.0,,,3606000.0,360000.0,26995000.0,,17885000.0,142000.0,3992000.0,850000.0,,26995000.0,400000.0,0.05,1.0,1.0,0.9,1146000.0,-1.1199999999999999,0.21,-0.407,,-0.002,0.051,0.006,0.03,0.112,5062000.0,,31006000.0,-4000.0,,,27119000.0,,0.0,-25744000.0,-26476000.0,-732000.0,-26476000.0,35000.0,,4287000.0,3083000.0,,-36984000.0,626000.0,0.0,,994000.0,,47398000.0,27070000.0,2928000.0,4545000.0,4412000.0,4284000.0,4159000.0,,16404000.0,72231000.0,264722000.0,26634000.0,,15000000.0,600000.0,,0.0,56688000.0,10402000.0,-45188000.0,-36743000.0,-36743000.0,64534000.0,-27550000.0,470000.0,835000.0,30994000.0,397000.0,30597000.0,484000.0,30551000.0,47456000.0,2986000.0,4545000.0,4412000.0,4284000.0,4159000.0,27070000.0,,,0.085,102000.0,,-27000.0,-27000.0,-27000.0,,,0.0,,,26345000.0,26345000.0,6671000.0,0.001,10000000.0,0.0,0.0,4723000.0,2552000.0,,1545000.0,,15000000.0,40143000.0,,,43418000.0,43418000.0,,,-26511000.0,10499000.0,7287000.0,84000.0,,37415000.0,1820000.0,-95399000.0,46934000.0,31335000.0,,9983000.0,0.0,0.791,0.011,16.41,16667.0,7907000.0,7907.0,106000.0,192491000.0,,769385.0,,40143000.0,1545000.0,,,,,,,,0.0,0.0,510000.0,32253227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-26476000.0,,,0.0
2021-03-31,2021-05-13,10-Q,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,5452000.0,,2753000.0,312000.0,,3594000.0,10000.0,293137000.0,,4611000.0,4611000.0,7705891.0,241511000.0,200077000.0,25682000.0,,,169227000.0,171050000.0,-51111000.0,9399095.0,0.001,200000000.0,34216186.0,34216186.0,34000.0,-20392000.0,9417000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,382000.0,-0.6,0.21,,,,,,,,1366000.0,,55428000.0,21000.0,,,9744000.0,,,,-20375000.0,,,0.0,,-1846000.0,-4033000.0,,-4651000.0,336000.0,218000.0,,25000.0,,,,,,,,,,,64104000.0,241511000.0,18918000.0,,15000000.0,600000.0,,0.0,572000.0,-26209000.0,-25474000.0,-20375000.0,-20375000.0,24850000.0,-20199000.0,,,,1296000.0,30186000.0,,32587000.0,,,,,,,,,,,,,-17000.0,-17000.0,-17000.0,,,,,,,25666000.0,543000.0,0.001,10000000.0,0.0,0.0,5168000.0,,,,,,,,,,,572000.0,,-20375000.0,10618000.0,7024000.0,-4000.0,,15106000.0,1823000.0,-115774000.0,4651000.0,,,4611000.0,0.0,0.804,0.004,25.5,,,4284.0,,177407000.0,,,,,697000.0,,,,,,,,,,,34115682.0,,,,,,,,,,,,
2021-06-30,2021-08-12,10-Q,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,3888000.0,,3527000.0,308000.0,,2712000.0,7000.0,299429000.0,,6089000.0,6089000.0,8390618.0,220213000.0,172364000.0,33866000.0,6635000.0,,135023000.0,136848000.0,,9229303.0,0.001,200000000.0,34385916.0,34385916.0,34000.0,-17659000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,921000.0,-0.52,,,,,,,,,2508000.0,56623000.0,,-1000.0,,,9499000.0,,,,-17646000.0,,,10000.0,,,,,,,182000.0,,118000.0,,,,,,,,,,,54173000.0,220213000.0,9031000.0,,15000000.0,,0.0,,,,,-17656000.0,,26900000.0,-17483000.0,,,,1616000.0,29752000.0,,32483000.0,,,,,,,,,,,,,-3000.0,-3000.0,-3000.0,,390000.0,88000.0,,,,,,0.001,10000000.0,0.0,0.0,3475000.0,,,,,,,,,,,,,,9618000.0,6906000.0,-10000.0,,17401000.0,1825000.0,-133430000.0,9417000.0,,,,,,,7.2,,,4614.0,,166040000.0,,,,,203000.0,,,,,,,,,,,34238394.0,,,,,,,,,,,,
2021-09-30,2021-11-15,10-Q,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,3607000.0,,5197000.0,666000.0,,3447000.0,3000.0,305663000.0,,5886000.0,5886000.0,7977699.0,202185000.0,149909000.0,36040000.0,12397000.0,,112034000.0,113760000.0,,8370005.0,0.001,200000000.0,34551875.0,34551875.0,35000.0,-25159000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,735000.0,-0.73,0.21,,,,,,,,3522000.0,46901000.0,,-4000.0,,,9328000.0,,,,-25152000.0,,,3000.0,,,,,,,182000.0,,172000.0,,,,,,,,,,,55069000.0,202185000.0,10485000.0,,15000000.0,,0.0,,,,,-25155000.0,,24990000.0,-24990000.0,,,,1681000.0,29306000.0,,31921000.0,,,,,,,,,,,,,-4000.0,-4000.0,-4000.0,,278000.0,139000.0,,,,,,0.001,10000000.0,0.0,0.0,1835000.0,,,,,,,,,,,,,,9679000.0,6232000.0,-9000.0,,15662000.0,1726000.0,-158585000.0,,,,,,,,5.64,,3418000.0,,,147116000.0,,,61000.0,,288000.0,,,,,,,,,,,34448746.0,,,,,,,,,,,,
2021-12-31,2022-03-15,10-K,"FREQUENCY THERAPEUTICS, INC.",FREQ,CIK0001703647,USD,2748000.0,,6101000.0,767000.0,,4184000.0,-62000.0,310936000.0,,21750000.0,,7456337.0,185358000.0,134748000.0,51072000.0,11719000.0,,79635000.0,81334000.0,-140827000.0,8382667.0,0.001,200000000.0,34611213.0,34611213.0,35000.0,-84775000.0,,,,0.0,15000.0,,0.0475,,0.0,,,,392000.0,50931000.0,,36590000.0,176000.0,7026000.0,6554000.0,107000.0,50931000.0,723000.0,0.05,1.0,1.0,0.9,2775000.0,-2.47,0.21,-0.282,,0.0,0.016,-0.007,0.027,0.036,4375000.0,,39112000.0,16000.0,-16000.0,,37176000.0,,0.0,-84624000.0,-84671000.0,-47000.0,,15000.0,,-2292000.0,-794000.0,,-14068000.0,173000.0,764000.0,,397000.0,,44470000.0,22389000.0,4159000.0,4681000.0,4545000.0,4412000.0,4284000.0,,13872000.0,54534000.0,185358000.0,11429000.0,,14167000.0,600000.0,0.0,0.0,1358000.0,-66126000.0,-76059000.0,-84686000.0,-84686000.0,98099000.0,-84031000.0,,4960000.0,30598000.0,1747000.0,28851000.0,,31350000.0,44471000.0,4161000.0,4681000.0,4545000.0,4412000.0,4284000.0,22388000.0,,,0.085,185000.0,,-89000.0,-89000.0,-89000.0,,87000.0,266000.0,347000.0,,,92445000.0,2914000.0,0.001,10000000.0,0.0,0.0,4041000.0,2384000.0,,1298000.0,,,,,,29233000.0,,,60000.0,-84686000.0,9706000.0,5522000.0,-23000.0,,60923000.0,1699000.0,-180085000.0,14068000.0,,,21750000.0,0.0,0.798,0.005,22.39,,16304000.0,,,130824000.0,,,60000.0,,1298000.0,,,,,,,,0.0,0.0,,34351274.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,-84671000.0,703000.0,833000.0,0.0
