end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AreaOfLand,Assets,AssetsCurrent,BuildingsAndImprovementsGross,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,CapitalizedContractCostAccumulatedAmortization,CapitalLeasesFutureMinimumPaymentsReceivable,CapitalLeasesFutureMinimumPaymentsReceivableCurrent,CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,CapitalLeasesFutureMinimumPaymentsReceivableNextRollingTwelveMonths,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EquityMethodInvestments,FairValueAdjustmentOfWarrants,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets1,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInOtherOperatingLiabilities,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLineOfCredit,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesPayableToBank,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherIncome,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherOperatingIncome,PaymentsToAcquireAdditionalInterestInSubsidiaries,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleOfFinanceReceivables,ProceedsFromShortTermDebt,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesHeldForSaleAmount,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RentalIncomeNonoperating,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueServicesNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-09-30,2016-12-07,10-Q,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,15041.0,,,78442.0,,,15616.0,,15862.0,,,,219852.0,218602.0,,,,,,,,,,,,,,80774.0,80774.0,,,,0.001,200000000.0,8000000.0,8000000.0,8000.0,,87833.0,,,,,,0.0,72866.0,72866.0,,145.0,,,,,,,59386.0,0.0,0.0,,363187.0,,-0.01,,,,,,,0.0,88796.0,-40798.0,-143536.0,0.0,,,,,,,,,,,,,,,,,,,11130.0,,,,0.0,,,16459.0,,,,,410303.0,219852.0,47116.0,,,0.0,,,,,,,,,,,,317187.0,,,,-143536.0,,,,,0.0,0.0,363187.0,0.0,,91608.0,-132406.0,,,,,,214313.0,,,,,,,,,-11130.0,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1250.0,,,,,,,,-214313.0,,15580.0,47035.0,,,31455.0,2667.0,,,,,,,,,,,-190451.0,,,,,,,,,,8000000.0,
2016-12-31,2017-03-28,10-K,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,3832.0,100820.0,100820.0,100820.0,,,60615.0,-625.0,374397.0,0.0,,,433780.0,432674.0,,,,,,,,,,,,,,307395.0,307395.0,304558.0,307395.0,,0.001,200000000.0,10988036.0,10988036.0,10988.0,,385226.0,,,,,,0.0,128221.0,128221.0,577.0,577.0,577.0,,,,,,23500.0,0.0,0.0,,363187.0,-0.03,-0.04,-0.03,,,,,,0.0,345294.0,122995.0,-298839.0,0.0,0.0,,2291.0,-137.0,56954.0,21471.0,30674.0,,,17548.0,-15500.0,,959.0,,,0.0,,,39809.0,,,,72.0,22261.0,22261.0,21952.0,,,,38258.0,494586.0,433780.0,131399.0,363187.0,,0.0,,,,,,,,,,,,317187.0,541410.0,0.0,-236852.0,-298839.0,,0.0,,,0.0,0.0,0.0,0.0,,382097.0,-259102.0,187489.0,62902.0,60225.0,64362.0,,377121.0,,0.0,959.0,0.0,,,,,-39737.0,,,,,,0.0,0.0,,0.001,20000000.0,0.0,0.0,0.0,0.0,,,,361523.0,,268527.0,,,,,,,,,1731.0,1106.0,29918.0,,,,,,13196.0,-446191.0,,305885.0,508221.0,,,202336.0,36226.0,,,,,,,,,,,-60806.0,,,,,,0.0,361523.0,0.0,10687015.0,8015261.0,10687015.0
2017-03-31,2017-05-12,10-Q,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,9909.0,,,53617.0,,,41181.0,,709011.0,,,,419742.0,381280.0,,,,,,,,,,,,,,304484.0,304484.0,-2911.0,,,0.001,200000000.0,8462408.0,8462408.0,8462.0,,298650.0,,,,,,0.0,259023.0,259023.0,144.0,144.0,,,,,,,23179.0,,,22500.0,363187.0,,-0.03,,,,,,,,171788.0,-128010.0,-315642.0,0.0,0.0,,6077.0,-22500.0,-47203.0,-321.0,-19434.0,,,5373.0,0.0,,-959.0,,,,,,5373.0,,,,0.0,5373.0,5373.0,27325.0,,50000.0,,,464102.0,419742.0,100915.0,,,,,,,,,,,,,,,317187.0,282088.0,-37500.0,-247499.0,-315642.0,,,,,,,363187.0,,,182259.0,-310269.0,,,,,,761833.0,,,0.0,37500.0,0.0,,,,-5373.0,,,,,,,37500.0,,0.001,20000000.0,0.0,0.0,0.0,,,,,282088.0,0.0,0.0,,,,,,,,,,962.0,,,16000.0,0.0,,0.0,,-761833.0,,20000.0,170640.0,,,150640.0,10327.0,,,,,,,,,,,-44360.0,,,,,,,,,,11066132.0,
2017-06-30,2017-08-03,10-Q,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,15547.0,,,112430.0,,,13225.0,,1071471.0,,,,464547.0,458139.0,,,,,,,,,,,,,,249823.0,249823.0,,,,0.001,200000000.0,8624408.0,8624408.0,8624.0,,2839028.0,,,,,,,,,14508.0,14508.0,,,,,,,28000.0,,,0.0,96000.0,,0.0,,,,0.0,,,172872.0,164551.0,48960.0,17827.0,0.0,,,,,,,,,,,,,,,,,,,4919.0,4919.0,,,0.0,,,3686.0,0.0,,,,128458.0,464547.0,32458.0,,,,,,,,,,,,,,,0.0,,,,17827.0,,,,,,,96000.0,,,199086.0,-150126.0,,,,,,,,,67886.0,5590.0,,,,,167953.0,,2843988.0,,,,,,,0.001,20000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,818.0,,,44000.0,0.0,,,,-744006.0,,44000.0,2887988.0,,,2843988.0,20027.0,,,,,,,,,,,336089.0,,,,,,,,,,11334179.0,
2017-09-30,2017-11-09,10-Q,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,68100.0,,,31218.0,,,13795.0,,1183456.0,,,,439254.0,431110.0,,,,,,,,,,,,,,286632.0,286632.0,,,,0.001,200000000.0,8638832.0,8638832.0,8639.0,,2384582.0,,,,,,,,,,21676.0,,14508.0,,,,,0.0,,,,96000.0,,-0.023,,,,,,,0.0,215872.0,120553.0,-196968.0,0.0,,,,,,,,,,,,,,,,,,,1452.0,,,-1452.0,0.0,,,5138.0,,,,,188133.0,439254.0,92133.0,,,,,,,,,,,,,,,0.0,,,,-196968.0,0.0,,,,,,96000.0,,,316069.0,-195516.0,,,,,,,,,113260.0,3700.0,,,,,-1452.0,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4444.0,,,,,,,,-940974.0,2495135.0,10000.0,2505135.0,,,2495135.0,78521.0,,,,,,,,,,,251121.0,,,,,,,,,,8632432.0,
2017-12-31,2018-04-10,10-K,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,48280.0,91532.0,91532.0,91532.0,30771.0,,20514.0,1887.0,2651178.0,0.0,0.0,,3088996.0,621148.0,,,,,,,,68083.0,,,,,,410096.0,410096.0,102095.0,410096.0,102095.0,0.001,200000000.0,11797231.0,11797231.0,11797.0,0.0,8261921.0,,,,,0.0,0.0,275781.0,275781.0,58002.0,58002.0,1262.0,,,,0.0,,30771.0,,,,352100.0,-0.08,,-0.08,0.0,,,,,172872.0,973095.0,145167.0,-867035.0,0.0,0.0,,44448.0,0.0,-9288.0,7271.0,-40101.0,,,14038.0,0.0,-40101.0,118373.0,118373.0,,-4471.0,4471.0,,14039.0,,14039.0,,0.0,,14039.0,7433.0,,74750.0,,62780.0,1739247.0,3088996.0,132876.0,1606371.0,,56649.0,1310920.0,56649.0,1606371.0,,56649.0,1068225.0,64821.0,61973.0,59252.0,1606371.0,352100.0,1254271.0,1133188.0,-40113.0,-990374.0,-867035.0,,1310920.0,,158833.0,,,1663020.0,56649.0,1310920.0,1171035.0,-1025868.0,124587.0,64362.0,,60225.0,,1313226.0,20514.0,4471.0,88749.0,4471.0,,,,,158833.0,1663020.0,,,,,37500.0,37500.0,2613.0,0.001,20000000.0,0.0,0.0,0.0,116623.0,88749.0,116623.0,,827088.0,,306100.0,,,,,,,,,2465264.0,2463377.0,0.0,,,,,,450000.0,-1313226.0,8303088.0,104000.0,8407088.0,,,8303088.0,139938.0,,,,0.0,,,,,0.0,,1349749.0,,,47781.0,,,74750.0,827088.0,7880.0,11362120.0,,11362120.0
2018-03-31,2018-05-15,10-Q,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,15455.0,,,257079.0,,,59704.0,19042.0,2651178.0,,,,3275665.0,824972.0,,,,,,,,,275453.0,109680.0,37616.0,128157.0,,471837.0,471837.0,61741.0,471837.0,61741.0,0.001,200000000.0,11797231.0,11797231.0,11797.0,,3817972.0,,,,,-267901.0,,,,17155.0,19654.0,17155.0,,,,,,30771.0,,,,,,-0.05,,,,,,,,270585.0,-239397.0,-555820.0,0.0,0.0,,-32824.0,0.0,165547.0,0.0,39189.0,,,5209.0,,39189.0,-23464.0,-23464.0,,,,,45554.0,,,-45554.0,,,40345.0,12642.0,,0.0,,,2481736.0,3275665.0,889930.0,1591806.0,,,1296995.0,,1591806.0,1000427.0,42724.0,67798.0,64821.0,61973.0,59252.0,,352100.0,1239706.0,730915.0,0.0,-669174.0,-555820.0,0.0,,,-6990.0,,,2393935.0,802129.0,1296995.0,309433.0,-548830.0,108405.0,48180.0,,60225.0,,,,,65285.0,4471.0,37910.0,,,,654.0,1012741.0,,,,,,0.0,,0.001,20000000.0,0.0,0.0,0.0,57997.0,,,,0.0,772500.0,,,,730915.0,,,,,,2465264.0,2446222.0,,,0.0,37910.0,,41585.0,,-1869046.0,3578575.0,0.0,3578575.0,,,3578575.0,19194.0,,,,,,,,,,,793929.0,,,,,,,,,,11797231.0,
2018-06-30,2018-08-20,10-Q,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,61024.0,,,393417.0,,,121143.0,36195.0,3166053.0,,92102.0,,4055006.0,861116.0,,,,910738.0,783126.0,9346.0,16576.0,,239225.0,73452.0,37616.0,128157.0,,402105.0,402105.0,,402105.0,,0.001,200000000.0,11922231.0,11922231.0,11922.0,152026.0,2639182.0,,,,,,,,,14654.0,14654.0,,,-20455.0,,20455.0,,0.0,,,,,,-0.13,,511120.0,,-20455.0,35197.0,,0.0,1240379.0,454048.0,-1524513.0,0.0,,,,,,,,,,,,,,,,,,,693172.0,687084.0,,-693172.0,,,,18889.0,35197.0,,,,4270590.0,4055006.0,2826876.0,1443714.0,,,1278272.0,2605365.0,,996427.0,28001.0,67798.0,64821.0,61973.0,59252.0,1443714.0,218600.0,1225114.0,,,,-1524513.0,,,,678430.0,,,4049079.0,2453339.0,,1300131.0,-846083.0,92345.0,32120.0,,60225.0,,,,,65594.0,253701.0,0.0,,,,-678430.0,,3093230.0,,,,,,,0.001,20000000.0,0.0,0.0,0.0,53565.0,,,,,,,,,,,,,,,2465264.0,2429069.0,,,0.0,36228.0,,,,-3393559.0,3093230.0,0.0,3093230.0,,,,45098.0,,,,2.96,,,,,90000.0,,-215584.0,,,,,,,,,,11900256.0,
2018-09-30,2018-11-19,10-Q,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,58998.0,,,324435.0,,,1246142.0,41682.0,9200576.0,,,,14981288.0,1858675.0,,,,,,,,,202001.0,36228.0,37616.0,128157.0,,,137850.0,,137850.0,,0.001,200000000.0,27843674.0,27843674.0,27844.0,,2349304.0,,,,,,,,,,323777.0,,5487.0,-78626.0,27524.0,27525.0,,,,,,,,0.04,,11120.0,,-78626.0,4250000.0,,0.0,578666.0,744173.0,623916.0,,,,,,,,,,,,,,,,,,,,,47335.0,,-3415503.0,,,,933469.0,,,,,8586344.0,14981288.0,5471519.0,3114826.0,,,1210220.0,3205385.0,,929681.0,15061.0,70906.0,67791.0,64813.0,61697.0,3114826.0,1428314.0,1210220.0,,,,560082.0,63834.0,,,783112.0,,,,3205385.0,,903369.0,-159196.0,71963.0,11738.0,,60225.0,,,,,1396390.0,3700.0,27241.0,,476291.0,27241.0,783112.0,6320211.0,,,,,,,,0.001,20000000.0,0.0,0.0,,,,1229014.0,,,,,,,,,,,,,13465264.0,13107792.0,,,,36475.0,,,,-2833476.0,3093477.0,0.0,3093477.0,,,,926.0,,,,2.96,,,,,90000.0,,6394943.0,,,,,,,,,,13369097.0,
2018-12-31,2019-04-15,10-K,"GEX MANAGEMENT, INC.",GXXM,CIK0001681556,USD,22705.0,,18265.0,18265.0,,,,70502.0,14503021.0,,,,18606923.0,1804477.0,2125642.0,,,,,,,,191839.0,,,39028.0,152811.0,,30242.0,-370314.0,30242.0,-379854.0,0.001,200000000.0,3090637.0,3090637.0,46575.0,,8477836.0,,,,,,,,,2957406.0,2957406.0,,,1188685.0,,931315.0,,,,,,542978.0,-0.11,,-0.11,,,1188685.0,2130000.0,2130000.0,,2584560.0,784074.0,-5105429.0,,,,-25575.0,,-73267.0,-30771.0,1505316.0,,,142384.0,,1505316.0,,1667222.0,,,17397433.0,,,,279662.0,,,,279662.0,149817.0,,4848167.0,11333778.0,,10475982.0,18606923.0,8678715.0,1797267.0,,,1254289.0,6026039.0,,,59250.0,,67797.0,64820.0,61973.0,2260293.0,542978.0,1254289.0,18069915.0,-750000.0,-17699769.0,-5105429.0,,,11000000.0,2904194.0,,,8286332.0,6049047.0,,5541966.0,-4757893.0,65700.0,65700.0,,,,,1525830.0,,1755971.0,3406093.0,,,,,-134829.0,,,,750000.0,750000.0,,,,0.001,20000000.0,800000.0,0.0,,,1755971.0,,,11886621.0,5992416.0,190878.0,190878.0,-653922.0,5992416.0,,5969390.0,,,,13400408.0,13396353.0,108646.0,,,146543.0,,,,-6418655.0,9261910.0,,9261910.0,,,,15464.0,450650.0,,1.19,1.19,,,,2125000.0,2125000.0,,8130941.0,,,,,,6758548.0,48640.0,,46575244.0,,46575244.0
