end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdministrativeFeesExpense,AdvancesToAffiliate,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsHeldInTrustNoncurrent,AssetsNoncurrent,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionPreacquisitionContingencyAmountOfSettlement,BusinessCombinationConsiderationTransferred1,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,ContractualObligation,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CustomerDepositsNoncurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentRedemptionPricePercentage,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCostsCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsGross,DeferredFinanceCostsNet,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOther,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmbeddedDerivativeFairValueOfEmbeddedDerivativeNet,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquitySecuritiesFvNiGainLoss,FairValueAdjustmentOfWarrants,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfIntangibleAssets,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InvestmentIncomeInvestmentExpense,InvestmentIncomeNet,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LongTermDebt,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionDebtAssumed1,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsMiscellaneousNoncurrent,OtherDeferredCostsNet,OtherDepreciationAndAmortization,OtherLoansPayableLongTerm,OtherNonoperatingIncomeExpense,OtherUnderwritingExpense,PaymentForAdministrativeFees,PaymentsForAdvanceToAffiliate,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromSaleOfOtherInvestments,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReclassificationsOfTemporaryToPermanentEquity,RelatedPartyTaxExpenseEffectOfChangeInAllocationMethodology,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfBankDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,ShortTermLeaseCost,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,TangibleAssetImpairmentCharges,TemporaryEquityAccretionOfDividends,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAggregateAmountOfRedemptionRequirement,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityRedemptionPricePerShare,TemporaryEquitySharesIssued,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,CapitalExpendituresIncurredButNotYetPaid,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,CurrentIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,EmbeddedDerivativeLossOnEmbeddedDerivative,GoodwillAcquiredDuringPeriod,NumberOfOperatingSegments,NumberOfReportableSegments,RepaymentsOfConvertibleDebt,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,WeightedAverageNumberDilutedSharesOutstandingAdjustment
2018-09-30,2018-11-09,10-Q,Fisker Inc./DE,FSR,CIK0001720990,USD,250697.0,,214650.0,,,,4643190.0,14040000.0,,,10000.0,,,,,,,555021306.0,1849574.0,,553171732.0,,,,,,1534467.0,,,,250000.0,1.5,,,,,,,,,,,,31184262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553171732.0,,,,,,,,,587993.0,,573379.0,,214650.0,,,,,,,,,,,,,,,1171732.0,,,,,,,,,,19785347.0,555021306.0,465347.0,,,,,,,359089.0,,,,,,597993.0,,,,,,,,,,,,,824262.0,,,1171732.0,,10000.0,,,,,,,,0.0001,1000000.0,,,,,290107.0,,,,,,,,,,,,,,,,,,,,,,355221.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,0.002,,,5000009.0,,,,,,,,,530235950.0,,,,,530235950.0,,53023595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2019-03-22,10-K,Fisker Inc./DE,FSR,CIK0001720990,USD,22249.0,,398369.0,,,,2349053.0,14040000.0,60000.0,,40000.0,,100000.0,60000.0,0.0,,,557475687.0,1779924.0,,555695763.0,,,,,,5546000.0,1506595.0,,4149000.0,250000.0,1.5,,,,878369.0,,,,,,1.0,,31184262.0,-136729.0,,,,,,,,,,,,,136729.0,3432000.0,,,100000.0,,204949.0,,-0.04,-0.04,-0.04,0.249,0.21,0.039,0.0,0.0,,,,,0.0,0.0,555695763.0,,,,,-1000.0,0.0,0.0,0.0,1476000.0,,3531619.0,,878369.0,680000.0,0.0,136729.0,-228000.0,398369.0,156000.0,,5000.0,248329.0,,1000.0,4375763.0,0.0,,7000.0,,,,,,,,,,19945567.0,557475687.0,625567.0,,,,7614000.0,-48000.0,-3417000.0,-3431000.0,-4653000.0,,-16000.0,,,3415000.0,-3415000.0,,,,,,,0.0,,,,,824262.0,17000.0,,-21000.0,30360000.0,40000.0,,294354.0,,,,48000.0,1222000.0,0.0001,1000000.0,,,,,248329.0,,0.0,,,552000000.0,0.0,14040000.0,,0.0,680000.0,6000.0,,-3431000.0,,,,,-204949.0,,603329.0,1939000.0,2649382.0,,,10.0,60000.0,,,,,,,,,6009669.0,,,,,,17861966.0,0.08,,,,,,0.002,,,-6358000.0,,55200000.0,7200000.0,,,,5000.0,,532530110.0,5000001.0,1222000.0,1222000.0,,532530110.0,,53253011.0,0.0,,,,105238482.0,105238482.0,105238482.0,,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-09,10-Q,Fisker Inc./DE,FSR,CIK0001720990,USD,71341.0,,913411.0,,,,180485.0,,,,30000.0,,,,,,,560152979.0,1237774.0,,558915205.0,,,,,,967472.0,-564123.0,,,250000.0,1.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,149517.0,,,,,,,,,,,,,,,,558915205.0,,,,,,,,,363015.0,,2834317.0,,665727.0,,,,49092.0,515042.0,,,,21973.0,,,3219442.0,,,7890.0,,,,,,,,,,20454269.0,560152979.0,1134269.0,,,,,,-564123.0,2168590.0,,,,,,393015.0,,,,,,,,,,,,,,,,3227332.0,,30000.0,,294354.0,,,,,,0.0001,1000000.0,,,,,270302.0,,,,,552000000.0,,,,,,,,,,,,,-149517.0,,341964.0,,4817972.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,5000010.0,,55200000.0,7200000.0,,,,,,2168590.0,5000001.0,,,,534698700.0,,53469870.0,,,,,27760000.0,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-13,10-Q,Fisker Inc./DE,FSR,CIK0001720990,USD,30779.0,,99178.0,,,,,,,,30000.0,294354.0,,,,,,561865154.0,1256970.0,,560608184.0,,,,,,983324.0,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149517.0,,,,,,,,,,,,,,,,560608184.0,,,,,,,,,232894.0,,3304265.0,,737295.0,,,,,,,,,,,,3560791.0,,,6368.0,,,,,,,,,,19599474.0,561865154.0,279474.0,,,,,,,2566970.0,,,,,,262894.0,,,,,,,,,,,,,,,,3567159.0,,30000.0,,,,,,,,0.0001,1000000.0,,,,,273646.0,,,,,,,,,,,,,,,,,,-149517.0,,,,4998482.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,5000010.0,,,,,,,,,-2566970.0,,,,,537265670.0,,53726567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-12,10-Q,Fisker Inc./DE,FSR,CIK0001720990,USD,95686.0,,149589.0,,,,,,,,30000.0,294354.0,,,,,,564026302.0,1001349.0,,563024953.0,,,,,,708069.0,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149517.0,,,,,,,,,,,,,,,,563024953.0,,,,,,,,,425846.0,,2696065.0,,650235.0,,,,,,,,,,,,3146769.0,,,5142.0,,,,,,,,,,19714792.0,564026302.0,394792.0,,,,,,,2045830.0,,,,,,455846.0,,,,,,,,,,,,,,,,3151911.0,,30000.0,,,,,,,,0.0001,1000000.0,,,,,293280.0,,,,,,,,,,,,,,,,,,-149517.0,,,,4998503.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,5000010.0,,,,,,,,,2045830.0,,,,,539311500.0,,53931150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-03-12,10-K,Fisker Inc./DE,FSR,CIK0001720990,USD,116001.0,2134000.0,200000.0,928000.0,1760000.0,51000.0,756000.0,,86000.0,,120000.0,294354.0,100000.0,85000.0,137000.0,,66108178.0,2076000.0,1876000.0,1731000.0,565152589.0,200000.0,,,,,1858000.0,-982834.0,,-3688000.0,250000.0,,,,0.0,2615474.0,946000.0,,,4099000.0,,1.0,,,-221059.0,4094000.0,3579000.0,97000.0,,6648000.0,0.0,6551000.0,5540000.0,,,396000.0,672000.0,357788.0,6551000.0,41000.0,56000.0,100000.0,0.0,0.0,1500000.0,-0.1,-0.1,-0.1,0.0,0.21,-0.287,-0.007,0.067,0.017,1325000.0,,,0.0,0.0,565152589.0,,,,0.0,-42000.0,-12000.0,-80000.0,0.0,3626000.0,0.0,11424534.0,,2615474.0,,0.0,221059.0,2685000.0,-198369.0,588000.0,-135000.0,-11000.0,25502.0,0.0,179000.0,12654638.0,0.0,100000.0,9000.0,149000.0,,,,,,,,,8199000.0,2076000.0,3456000.0,1325000.0,4743000.0,4100000.0,3586000.0,-14000.0,-7260000.0,-10879000.0,-10879000.0,,-291000.0,250000.0,0.0,10588000.0,-10588000.0,137000.0,,144000.0,0.0,142000.0,135000.0,130000.0,,,0.032,0.0,,25000.0,3797000.0,1000.0,,120000.0,294354.0,,0.0,,14000.0,14000.0,0.0,0.0001,1000000.0,0.0,0.0,0.0,18000.0,273831.0,0.0,0.0,0.0,3900000.0,,3578000.0,,,0.0,3197812.0,8000.0,0.0,-10879000.0,116000.0,65000.0,,,,,502529.0,6962000.0,-17900000.0,0.0,265000.0,10.0,86000.0,,,28974067.0,0.0,0.837,,0.02,,6437135.0,200000.0,608343.0,180877.0,0.8,,17316728.0,0.09,0.07,0.27,1.12,,1.41,,12000.0,,-17143000.0,,55200000.0,7200000.0,117773.0,,,8000.0,,8809060.0,5000001.0,,,,541339170.0,,54133917.0,100000.0,100000.0,3119000.0,,105343914.0,105343914.0,105343914.0,,,,-3688000.0,,,,,,,,0.0,,,,,,,,0.0
2020-03-31,2020-05-08,10-Q,Fisker Inc./DE,FSR,CIK0001720990,USD,125885.0,,770966.0,,,,,,18000.0,,30000.0,294354.0,,18000.0,197000.0,,66230750.0,569995371.0,523100.0,,569472271.0,,,,,,2263000.0,-143345.0,,405000.0,250000.0,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1600000.0,-0.01,-0.01,-0.01,,,,,,,,,,,,569472271.0,,,,,22000.0,21000.0,-106000.0,,432000.0,0.0,4344412.0,,905072.0,,0.0,,53000.0,570966.0,1033000.0,,5000.0,-156147.0,,248000.0,4359732.0,0.0,100000.0,3000.0,,,,,,,,,,20216851.0,569995371.0,896851.0,,,,145000.0,0.0,260000.0,-1125000.0,,,-325000.0,,,800000.0,-800000.0,,,,,,,33000.0,,,,,,6000.0,,4000.0,,30000.0,294354.0,,,,0.0,,,0.0001,1000000.0,,,,,117684.0,,,,3900000.0,,144000.0,,,,40050.0,1000.0,0.0,-1125000.0,,,,,,,115325.0,368000.0,4998558.0,0.0,,10.0,18000.0,,,,0.0,0.837,,0.02,,,,,,,,,,,,,,1.41,,,,-18249000.0,,,,,,,1000.0,,3439340.0,5000001.0,,,,544778510.0,,54477851.0,,,,,105409457.0,105409457.0,105409457.0,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-07-31,10-Q,Fisker Inc./DE,FSR,CIK0001720990,USD,949047.0,,835578.0,,,,894951.0,,52000.0,,30000.0,294354.0,,52000.0,,,,569988185.0,395820.0,,569592365.0,,,,,,3625000.0,,,,250000.0,,1e-05,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,-0.02,,,,,,,,,,,,,569592365.0,,,,,-59000.0,,,,1103000.0,0.0,-880211.0,,14749.0,,,,,,,,,,,313000.0,120094.0,,,2000.0,,,,,,,,,,21104625.0,569988185.0,1784625.0,,,,,,,-1815000.0,,,-520000.0,,,1295000.0,-1295000.0,,,,,,,,,,,,,,,4000.0,,30000.0,,,,,,,,0.0001,1000000.0,,,,,60456.0,,,,,,,,,,,,,,,,,,11801.0,,,192000.0,4103598.0,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,11.5,,,-19990000.0,,,,,,,22000.0,,,,,,,543883550.0,,54388355.0,,,,,,105433103.0,,,,,,,,,,,,,,,,,,,,,
2020-09-30,2020-10-28,10-Q,Fisker Inc./DE,FSR,CIK0001720990,USD,2722389.0,,262301.0,,,,4145926.0,,264000.0,,30000.0,294354.0,,264000.0,,,,569245438.0,204263.0,,569041175.0,,,,,,44976000.0,,,,250000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385118.0,3200000.0,,-0.38,,,,,,,,,,,,,569041175.0,,,,,159000.0,,,,6521000.0,0.0,-3246006.0,,5002.0,,,,,,,,,,,765000.0,74232.0,,,8000.0,,,,,,,,,,23689808.0,569245438.0,4369808.0,,,,,,,-39664000.0,,,-29741000.0,,,9923000.0,-9923000.0,,,,,,,,,,,,,,,6000.0,,30000.0,,,,,,,,0.0001,1000000.0,,,,,39340.0,,,,,,,,,,,,,,,,,,0.0,,,3402000.0,852590.0,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,11.5,,,-59330000.0,,,,,,,60000.0,,,,,,76922.0,540555620.0,10.31,54055562.0,,,,,,105549787.0,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-03-31,10-K,Fisker Inc./DE,FSR,CIK0001720990,USD,,5159000.0,,7408000.0,3971000.0,98000.0,1055128000.0,,711000.0,58041000.0,,,800000.0,711000.0,1610000.0,0.0,52906676.0,1063893000.0,1001030000.0,987728000.0,,62863000.0,,,,,991158000.0,,991000000.0,989300000.0,,,1e-05,,0.0,,3527000.0,11487000.0,,,,,,,,9991000.0,9200000.0,579000.0,,15141000.0,0.0,14562000.0,13448000.0,59000000.0,17000000.0,120000.0,994000.0,,14562000.0,579000.0,,100000.0,138102000.0,,,-0.96,-0.96,-0.96,0.0,0.21,-0.062,-0.004,-0.007,0.001,,58041000.0,8200000.0,-9647000.0,150763000.0,,138100000.0,0.0,58041000.0,58041000.0,320000.0,-34000.0,-406000.0,-28000.0,22272000.0,0.0,,0.0,,,0.0,,9213000.0,,2581000.0,2423000.0,13823000.0,,58041000.0,1610000.0,,0.0,,79000.0,303000.0,2884000.0,169000.0,650000.0,304000.0,392000.0,667000.0,702000.0,317000.0,156763000.0,1063893000.0,13222000.0,138102000.0,143541000.0,0.0,1027982000.0,-676000.0,-38006000.0,-130004000.0,-130004000.0,,-86680000.0,0.0,795000.0,43324000.0,-43324000.0,274000.0,2567000.0,655000.0,1912000.0,175000.0,2548000.0,228000.0,,,0.0535,1329000.0,,77000.0,0.0,-52000.0,,,,,0.0,,676000.0,676000.0,0.0,1e-05,15000000.0,0.0,0.0,0.0,9077000.0,,7481000.0,976023000.0,0.0,,,5372000.0,,,46500000.0,,87000.0,0.0,-130004000.0,1043000.0,945000.0,11020000.0,,,,,21052000.0,-147904000.0,0.0,2636000.0,,711000.0,,,18724096.0,0.0,1.22,0.9,0.005,24097751.0,28974067.0,500000.0,1204348.0,2765167.0,14.65,262000000.0,18724096.0,0.69,0.55,2.66,5.29,241000000.0,5.29,,29000.0,0.0,907130000.0,0.0,,,153451.0,976023000.0,59647000.0,87000.0,,,,,,,,,,229000.0,129000.0,8011000.0,174297000.0,135034921.0,135034921.0,135034921.0,,,300000.0,989300000.0,,,,10100000.0,,,,0.0,,,,,0.0,,0.0,0.0
