end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AircraftRental,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BuildingsAndImprovementsGross,CapitalLeasedAssetsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CertificatesOfDepositAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountIssued1,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentPeriodicPaymentPrincipal,DeferredCompensationEquity,DeferredCompensationPlanAssets,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredRevenueLeasesCurrent,DeferredRevenueLeasesNetNoncurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,DeferredTaxLiabilitiesNoncurrent,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeStockOwnershipPlanESOPSharesContributedToESOP,EquityIssuancePerShareAmount,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeposits,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcessAndRawMaterials,InventoryWorkInProcessNetOfReserves,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LeaseCost,LegalFees,LesseeFinanceLeaseDiscountRate,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LinesOfCreditCurrent,LitigationSettlementExpense,LongTermDebt,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLineOfCredit,LongTermNotesPayable,LongtermDebtWeightedAverageInterestRate,MachineryAndEquipmentGross,MinimumLeasePaymentsSaleLeasebackTransactions,MinimumLeasePaymentsSaleLeasebackTransactionsThereafter,MinimumLeasePaymentsSaleLeasebackTransactionsWithinFiveYears,MinimumLeasePaymentsSaleLeasebackTransactionsWithinFourYears,MinimumLeasePaymentsSaleLeasebackTransactionsWithinOneYear,MinimumLeasePaymentsSaleLeasebackTransactionsWithinThreeYears,MinimumLeasePaymentsSaleLeasebackTransactionsWithinTwoYears,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OtherAmortizationOfDeferredCharges,OtherAssets,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherDeferredCreditsCurrent,OtherDeferredCreditsNoncurrent,OtherInventoryInventoryAtOffSitePremises,OtherLongTermDebtCurrent,OtherNoncashIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfOtherEquity,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRestrictedCertificatesOfDeposit,PrepaidExpenseCurrent,ProceedsFromAnnuitiesAndInvestmentCertificates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleOfBuildings,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfRestrictedInvestments,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,ProvisionForLoanLeaseAndOtherLosses,ReceivablesNetCurrent,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SaleLeasebackTransactionDeferredGainNet,SaleLeasebackTransactionRentExpense,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,SharePrice,SharesIssuedPricePerShare,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssued1,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,TaxesPayableCurrent,TreasuryStockCommonShares,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,DeferredRevenue,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherReceivables,OtherIncome,OtherReceivables,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,StockRepurchaseProgramAuthorizedAmount1
2009-02-28,2009-05-29,10-K,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,2010-06-01,10-K,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,,,,,,,,,,,,,,,,,,,,813383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688894.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,2010-10-15,10-Q,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,,,,,,,,,,,,,,,,,,,,1022818.0,,,,,,,,,,,,,366327.0,900360.0,,,,,,,,,,,,,,,,,,,,,,15690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1970.0,,,,,,171447.0,,70215.0,,,,,,,,,,,,,,,,,,,,,,,9092.0,,,,,,,,,,,3481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101232.0,,-7581.0,,,,,,,,,,,179028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10394.0,,,,,,1079388.0,507949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,2011-01-14,10-Q,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,,,,,,,,,,,,,,,,,,,,1362903.0,,,,,,,,,,,,,411080.0,963884.0,,,,,,,,,,,,,,,,,,,,,,16184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393.0,,,,,,285483.0,,117334.0,,,,,,,,,,,,,,,,,,,,,,,8230.0,,,,,,,,,,,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168149.0,168149.0,-4831.0,,,,,,,,,,,290314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8444.0,,,,,,1254198.0,528176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2011-05-27,10-K,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,158108.0,713906.0,71330.0,1316822.0,3017809.0,,12511.0,,,,,12128.0,,,,3434688.0,3015333.0,,,1322250.0,508867.0,,,,,0.01,50000000.0,36577667.0,34302667.0,365777.0,100000.0,,1657184.0,3725894.0,,,,,,,,487343.0,,,,,,45641.0,,,,,152399.0,28156.0,,65774.0,0.02,,0.02,,,,21195.0,,,,,,,,,,,,,,,,,,102314.0,,,,,,,,-2461.0,,,,,,1193119.0,,489034.0,,,,,,,77391.0,58946.0,-47410.0,,,,8540.0,-54183.0,33616.0,,-72188.0,,,45326.0,,29839.0,36392.0,36392.0,,,,,668200.0,,,,,8718.0,6970.0,,,,,,,,,,,,,954228.0,3434688.0,314053.0,640175.0,,,,,,,,,,,,,,3552.0,,,,,,,,,,,-166227.0,,-353371.0,,1028465.0,,704085.0,,-1710.0,1928.0,39011.0,479248.0,,,,,,,,1194829.0,,,,,,,,,,,,,,57995.0,,22481.0,157375.0,,,22480.0,,28425.0,,,,,,,200522.0,152399.0,112937.0,,,,,,,-450.0,,,,,361360.0,,,,,,,29483.0,136744.0,35519.0,-761126.0,,,,,4920723.0,1967417.0,12511.0,,,,,,,,,,,,,,2480460.0,2622460.0,6970.0,,,,,5950.0,1020.0,,,,,2275000.0,142000.0,,36850760.0,36244542.0,,,,,,,,,
2011-05-31,2011-07-15,10-Q,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,,,,,,,,,,,,,,,,,,,,1627406.0,305156.0,,,,,,,,,,,,540185.0,1162009.0,,,,,,,,,,,,,,,,,,,,,,22319.0,0.01,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9891.0,,,,,,339218.0,,141259.0,3125.0,,,,,,-26483.0,-101711.0,28098.0,92493.0,-45641.0,,24126.0,,161954.0,,,,,-28329.0,,,8076.0,8076.0,,,,,,,,,,5442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10003.0,,-31460.0,,346619.0,,197959.0,,7257.0,,,,,,,,,,,331961.0,,,,,,,,,,,,,,,,,,,,5620.0,,,,,,,,,31460.0,,,,,,,,,,,,,,,,,,,,,469.0,9534.0,12727.0,,,,,,1493970.0,586778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37327204.0,36577667.0,,,,,,,,,
2011-08-31,2011-10-17,10-Q,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,171972.0,608668.0,149121.0,1360342.0,3321135.0,,,,,,,14748.0,,,,4154183.0,3692431.0,,,1708780.0,,,,,,0.01,50000000.0,38602667.0,38602667.0,386027.0,,,493064.0,1183330.0,,,,,,,,,,,,,,27192.0,,,,,152399.0,28156.0,,23959.0,,,,,,,40826.0,,,,,,,,,,,,,,,,,,105072.0,,,,,,,,1375.0,,,,,,197339.0,,79266.0,,,,,,,,,,,,,,,,,,,,,,27080.0,7823.0,,,,,,1089943.0,,,,,24900.0,,,,,,,,,,,,,,1034115.0,4154183.0,426598.0,607517.0,,,,,,,,,,,,,,2532.0,,,,,,,,,,,,,,,,,118073.0,,18452.0,2002.0,40196.0,458850.0,,,,,,,,178887.0,,,,,,,,,,,,,,55236.0,5375.0,22481.0,146135.0,,,,,,,,,,,,,,105449.0,,,,,,,,,,,,406516.0,,,,,,,,,9969.0,-445094.0,,,,,1362217.0,656338.0,,,,,,,,,,,,,,,3120068.0,3262068.0,,,,,,,,,,,,2275000.0,142000.0,,36967975.0,36863808.0,,,,,,,,,
2011-11-30,2012-01-17,10-Q,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,309746.0,878163.0,129794.0,1386170.0,3318010.0,,,,,,,16248.0,,,,4451744.0,3902373.0,,,1565604.0,,,,,,0.01,50000000.0,38602667.0,38602667.0,386027.0,,,589390.0,1275085.0,,,,,,,,,,,,,,,,,,,253932.0,28156.0,,27113.0,0.0,,0.0,,,,21592.0,,,,,,,,,,,,,,,,,,106357.0,,,,,,,,1238.0,,,,,,309416.0,,127169.0,,,,,,,,,,,,,,,,,,,,,,25796.0,8200.0,,,,,,1061926.0,,,,,90181.0,,,,,,,,,,,,,,1152554.0,4451744.0,561611.0,590943.0,,,,,,,,,,,,,,2007.0,,,,,,,,,,,,,,,,,182247.0,182247.0,83219.0,2039.0,40801.0,448420.0,,,,,,,,226197.0,,,,,,,,,,,,,,53952.0,5375.0,22481.0,140516.0,,,,,,,,,,,,,,142748.0,,,,,,,,,,,,495419.0,,,,,,,,,26606.0,-262847.0,,,,,1501282.0,631976.0,,,,,,,,,,,,,,,3299190.0,3441190.0,,,,,,,,,,35158.0,,2275000.0,142000.0,,38698821.0,38602667.0,,,,,,,,,
2012-02-29,2012-05-29,10-K,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,199527.0,884727.0,153800.0,1415477.0,3263244.0,,,,132875.0,,,17718.0,,,851886.0,4805145.0,4253536.0,,21500.0,1757223.0,434973.0,,,,,0.01,50000000.0,37471667.0,35196667.0,374717.0,,,2251398.0,5101376.0,296287.0,2000.0,,,,167004.0,,167004.0,,,,,,,-121363.0,,121363.0,,255228.0,28156.0,98655.0,103981.0,0.02,,0.02,,,,41551.0,,,132875.0,,,,,,,,,,,,,,,107640.0,,,,,,,,10718.0,,,,,,1281184.0,,465291.0,89644.0,,,435603.0,27688.0,2000.0,41419.0,170821.0,82470.0,98000.0,,,20356.0,,499256.0,,,,,75965.0,,24513.0,31540.0,31540.0,,,324297.0,,1167456.0,788092.0,,,55067.0,12848.0,,,,,,,,,,,,,,1254417.0,4805145.0,558853.0,695564.0,,,482800.0,-43494.0,479249.0,,,,,,,439306.0,,1474.0,,,,,,,,,,,213436.0,,-339064.0,,560601.0,,815893.0,,-7974.0,2077.0,41417.0,437832.0,,,,,,,,1289158.0,,,,,,,,,,,,,28156.0,52669.0,,22481.0,134895.0,,3551.0,22480.0,,,,,,,,,236235.0,102829.0,188902.0,,121500.0,,,,,,,,,1914417.0,498940.0,,,,,,,1929.0,39010.0,90329.0,54767.0,,,,132504.0,6390534.0,2655668.0,,,,,,,,125000.0,0.06,,,,,,3550728.0,3692728.0,,,,,,,,121500.0,,98000.0,,2275000.0,142000.0,,35102446.0,34250560.0,,,,,,,,,
2012-05-31,2012-07-16,10-Q,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,226649.0,736990.0,119417.0,,3263244.0,,,,,,,19206.0,,,,4805120.0,4169340.0,,,1727378.0,-29845.0,,,,,0.01,50000000.0,37471667.0,35196667.0,374717.0,,,637362.0,1598044.0,,,,,,,,,,,,,,,,,121363.0,,255356.0,30968.0,,40537.0,,,,,,,25399.0,,,,,,,,,,,,,,,,,,108736.0,,,,,,,,-3013.0,,,,,,137635.0,,47296.0,98000.0,,,,,,27122.0,-147737.0,-34383.0,-50704.0,,-2812.0,-16152.0,,149988.0,,-2812.0,,,-56730.0,,23417.0,7207.0,7207.0,,,,,1317444.0,,,,,1734.0,,,,,,,,,,,,,,1164053.0,4805120.0,485400.0,678653.0,,,,,,,,,,,,,,930.0,,,,,,,,,,,-10627.0,,-122024.0,,102806.0,,90339.0,,-8486.0,2117.0,42041.0,427085.0,,,,,,,,146121.0,,,,,,,,,,,,,,54385.0,,22481.0,129275.0,,,5620.0,,,,,,,,,121896.0,128.0,132172.0,,,,,,,,,,,,581395.0,,,,,,,504.0,10123.0,38375.0,145106.0,,,,,1744165.0,881770.0,,,,,,,,,,,,,,,3641067.0,3783067.0,,,,,,,,,,47296.0,,2275000.0,142000.0,,35287576.0,35196667.0,,,,,,,,,
2012-08-31,2012-10-15,10-Q,"REPRO MED SYSTEMS, INC.",KRMD,CIK0000704440,USD,112504.0,962154.0,107547.0,,3512294.0,,,,,,,21456.0,,,,5211276.0,4311633.0,,,1684369.0,,,,,,0.01,50000000.0,38936667.0,36661667.0,389367.0,,,666235.0,1409615.0,,,,263700.0,,,,,,,,,,,,,121363.0,,255356.0,30968.0,,42933.0,0.01,,0.01,,,,56540.0,,,,,,,,,,,,,,,,,,109838.0,,,,,,,,-3572.0,,,,,,532440.0,,181796.0,,,,,,,,,,,,,,,,,,,,,,23315.0,7179.0,,,,,,1251385.0,,,,,1198.0,,,,,,,,,,,,,,1219565.0,5211276.0,557996.0,661569.0,,,,,,,,,,,,,,375.0,,,,,,,,,,,,,,,,,350644.0,,-9553.0,2157.0,42675.0,416175.0,,,,,,,,541993.0,,,,,,,,,,,,,,54283.0,5375.0,22481.0,123656.0,349000.0,,,,,,,,,,,,,158369.0,,,,,,,,,,,,845360.0,,,,,,,,,37015.0,495750.0,,,,,1951608.0,663432.0,,,,,,,,,,,,,,,3991711.0,4397411.0,,,,,,,,,,214092.0,,2275000.0,142000.0,,35551934.0,35546993.0,,,,,,,,,
