end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedBonusesCurrentAndNoncurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockSharesIssued1,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DeferredRevenueCurrent,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfInvestments,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxContingencies,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestAndOtherIncome,InterestIncomeExpenseNet,InterestReceivable,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsNoncurrent,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,OtherThanTemporaryImpairmentLossDebtSecuritiesPortionRecognizedInEarnings,PaymentsForProceedsFromShortTermInvestments,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRestrictedInvestments,PaymentsToAcquireShortTermInvestments,PreferredStockDividendRatePercentage,PreferredStockDividendsIncomeStatementImpact,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RestrictedCashCurrent,RestrictedInvestmentsCurrent,RestrictedInvestmentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharesPaidForTaxWithholdingForShareBasedCompensation,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredTaxAssetsNet,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,LessorOperatingLeasePaymentsToBeReceivedFourYears,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions
2018-12-31,2019-02-28,10-K,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,8540000.0,4272000.0,,,,,747000.0,,212921000.0,212921000.0,30642000.0,30642000.0,103559000.0,102243000.0,,,,89965000.0,89965000.0,,,,,101318000.0,,,101571000.0,64374000.0,,0.01,100000000.0,16214883.0,16214883.0,44000.0,-75657000.0,,1803000.0,,,,,,,,,,629000.0,16943000.0,1500000.0,1700000.0,84000.0,3891000.0,4769000.0,598000.0,61000.0,28249000.0,,417000.0,400000.0,-6.26,,0.23,4925000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-100000.0,39571000.0,-675000.0,,-75532000.0,,125000.0,,,,,,,4205000.0,,,-650000.0,2975000.0,-316000.0,,,-318000.0,54000.0,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,13465000.0,103559000.0,13465000.0,,,,66421000.0,35287000.0,-37334000.0,-99373000.0,-75657000.0,,,100522000.0,-101197000.0,,1200000.0,,,,,,,,3989000.0,1136000.0,301000.0,567000.0,676000.0,1251000.0,,72100000.0,1786000.0,317000.0,,,,,-124000.0,,-35901000.0,215000.0,,,560000.0,54000.0,,,,672000.0,64235000.0,,,,,,2401000.0,,1695000.0,948000.0,36934000.0,,253000.0,253000.0,51000.0,-122871000.0,1128000.0,1128000.0,,,30642000.0,,31600000.0,1195000.0,38900000.0,,38.64,1297108.0,2522981.0,59.23,,,90094000.0,,64193000.0,2401000.0,,100000.0,,,,-16524000.0,,15754193.0,,,,,,
2019-03-31,2019-05-09,10-Q,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,5942000.0,1700000.0,,,,,804000.0,,383850000.0,,7447000.0,7447000.0,252052000.0,248295000.0,,,,,,,,,,246692000.0,,,247099000.0,145528000.0,,0.01,100000000.0,20758348.0,20758348.0,56000.0,-21444000.0,,,,,,,,,,,,,,,,,,,,,,,63000.0,100000.0,1.11,,,3334000.0,63200000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12707000.0,,,,,,,,,,,,-2440000.0,,,,-1591000.0,,,,41000.0,,,,,,,,,,1010000.0,,332000.0,3606000.0,,301000.0,492000.0,649000.0,1220000.0,886000.0,421000.0,,,,,,12461000.0,252052000.0,10277000.0,2184000.0,,,163506000.0,-44000.0,-17934000.0,-21444000.0,,,,22433000.0,-22433000.0,302000.0,,0.0,3185000.0,1001000.0,2184000.0,256000.0,2777000.0,,,,,,,,0.0724,,709000.0,2777000.0,,,,1001000.0,,,,,,,44000.0,,,,,1196000.0,161974000.0,,,,,,1532000.0,,1733000.0,929000.0,9726000.0,,,407000.0,51000.0,-144315000.0,,,3022000.0,12707000.0,7447000.0,,,,,,,,,,,,239591000.0,,161447000.0,2047000.0,,,,,,,30000.0,19340082.0,,,,,,
2019-06-30,2019-08-09,10-Q,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,7071000.0,2101000.0,,,,,864000.0,281000.0,391233000.0,,7212000.0,7212000.0,238566000.0,191194000.0,290000.0,9000.0,160799000.0,117229000.0,161080000.0,98739000.0,43851000.0,,,90424000.0,,,90731000.0,,,0.01,100000000.0,20849515.0,20849515.0,57000.0,-22196000.0,,,,,,,0.0,19200000.0,,23.0,,,,,,,,,,,,,,100000.0,-1.08,,,3706000.0,58100000.0,,,0.0,0.0,0.0,0.0,,,,,,,,,13775000.0,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000.0,3379000.0,,301000.0,497000.0,664000.0,1235000.0,624000.0,369000.0,,,,,,13787000.0,238566000.0,11844000.0,1943000.0,,,,,,-22477000.0,,,,23771000.0,-23753000.0,301000.0,,,3010000.0,1067000.0,1943000.0,,2557000.0,,,,,,,,0.0724,,978000.0,2557000.0,281000.0,,281000.0,1067000.0,,,,,,,,,,,,1724000.0,,,,,,,,,1773000.0,909000.0,9996000.0,,,307000.0,55000.0,-166792000.0,18000.0,,,13775000.0,,,,,,,,,,,,,224779000.0,,,172000.0,,,,,,,29000.0,20833671.0,,,,,,
2019-09-30,2019-11-12,10-Q,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,7880000.0,2638000.0,,,,,926000.0,303000.0,399600000.0,,7243000.0,7243000.0,226753000.0,159876000.0,328000.0,25000.0,161777000.0,98574000.0,162080000.0,92046000.0,63506000.0,,,66147000.0,,,66670000.0,,,0.01,100000000.0,20944250.0,20944250.0,57000.0,-22230000.0,,,,,,,0.0,20900000.0,,14.0,,,,,,,,,,,,,,100000.0,-1.06,,,5082000.0,54600000.0,,,0.0,0.0,0.0,0.0,,,,,,,,,13972000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000.0,3203000.0,,301000.0,528000.0,711000.0,1282000.0,323000.0,328000.0,,,,,,15837000.0,226753000.0,14088000.0,1749000.0,,,,,,-22252000.0,,,,23453000.0,-23453000.0,298000.0,,,2875000.0,1126000.0,1749000.0,,2423000.0,,,,,,,,0.0724,,731000.0,2423000.0,22000.0,,22000.0,1126000.0,,,,,,,,,,,,1160000.0,,,,,,,,,1819000.0,893000.0,9481000.0,,,523000.0,55000.0,-189044000.0,,,,13972000.0,,,,,,,,,,,,,210916000.0,,,1124000.0,,,,,,,22000.0,20916780.0,,,,,,
2019-12-31,2020-03-02,10-K,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,11186000.0,4694000.0,,572000.0,,,998000.0,276000.0,,407986000.0,29967000.0,29967000.0,202388000.0,148634000.0,280000.0,4000.0,162666000.0,114386000.0,162942000.0,97389000.0,48555000.0,,1741000.0,49688000.0,,,50211000.0,-51360000.0,,0.01,100000000.0,21026184.0,21026184.0,57000.0,-104870000.0,,,,,,,0.0,17900000.0,,17.0,,2749000.0,33817000.0,2600000.0,600000.0,62000.0,4591000.0,6543000.0,762000.0,,50593000.0,,296000.0,300000.0,-6.98,,0.23,6711000.0,,30800000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60199000.0,18000.0,,-105146000.0,-105146000.0,,22344000.0,20000.0,-24184000.0,2076000.0,-257000.0,,2928000.0,,,,1786000.0,,,,394000.0,,,,,,,,,,4616000.0,,1329000.0,4534000.0,1758000.0,,348000.0,1101000.0,1269000.0,,345000.0,,,,,,22086000.0,202388000.0,19482000.0,,,,165250000.0,-145593000.0,-71017000.0,-144119000.0,-105146000.0,,,149335000.0,-149317000.0,1243000.0,1200000.0,0.0,4189000.0,1585000.0,2604000.0,1192000.0,3735000.0,,4534000.0,1758000.0,,348000.0,1101000.0,1269000.0,0.0554,151900000.0,682000.0,264000.0,276000.0,,276000.0,1585000.0,-284000.0,,,,76000.0,197686000.0,325000.0,172000.0,,,,1034000.0,161662000.0,,,52590000.0,,,3664000.0,,1975000.0,977000.0,49297000.0,,523000.0,,223000.0,-228017000.0,18000.0,,1741000.0,60199000.0,29967000.0,,14200000.0,955732.0,22000000.0,,33.21,1574999.0,2871335.0,47.57,,,180302000.0,,161447000.0,3664000.0,19000.0,,0.0,,,-22344000.0,105000.0,20528727.0,,,,,,
2020-03-31,2020-05-07,10-Q,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,8500000.0,4152000.0,,-98000.0,400000.0,6600000.0,1080000.0,311000.0,,415895000.0,7617000.0,7617000.0,166929000.0,121866000.0,850000.0,539000.0,147952000.0,108126000.0,148263000.0,92623000.0,40137000.0,,,26468000.0,,,27691000.0,-22520000.0,,0.01,100000000.0,21212940.0,21212940.0,58000.0,-37758000.0,,,,,,,,33700000.0,,41.0,,,,,,,,,,,,,82000.0,100000.0,-1.79,,,4075000.0,50800000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-2498000.0,,,,-2636000.0,,,,518000.0,,,,600000.0,,,,,,811000.0,,430000.0,,,,,,,,,,,,,,16475000.0,166929000.0,14207000.0,,,,90000.0,13025000.0,-35635000.0,-37793000.0,,,,,-38561000.0,430000.0,,0.0,,1632000.0,2268000.0,390000.0,3433000.0,,,,,,,,0.0547,,360000.0,279000.0,35000.0,,35000.0,1632000.0,,0.0,,,203000.0,9378000.0,96000.0,,,,,1552000.0,,,,22499000.0,,,293000.0,,2071000.0,991000.0,16588000.0,,1223000.0,,223000.0,-265810000.0,,,180000.0,21973000.0,7617000.0,,,,,,,,,,,,150454000.0,,,293000.0,56000.0,,,,,,56000.0,21158161.0,,,,,,
2020-06-30,2020-08-10,10-Q,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,9203000.0,4598000.0,402000.0,,,,1173000.0,760000.0,,438999000.0,7119000.0,7119000.0,161077000.0,129943000.0,760000.0,,135470000.0,109732000.0,136230000.0,88773000.0,26499000.0,,,36350000.0,,,37574000.0,,,0.01,100000000.0,22001296.0,22001296.0,60000.0,-30900000.0,,48000.0,,,,,,17600000.0,,10.0,,,,,,,,,,,,,,100000.0,-1.44,,,5744000.0,42300000.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,324000.0,,-31349000.0,,,,,,,,,,,,,,,,,,,,,500000.0,232000.0,,1125000.0,893000.0,,,,402000.0,,,,,,,,,,,,,,18417000.0,161077000.0,16423000.0,,,,,,,-31349000.0,,,,,-31800000.0,428000.0,,,,1476000.0,1994000.0,,3011000.0,,,,,,,,0.0545,,598000.0,,449000.0,,449000.0,1476000.0,,,,,,,,,,,,2069000.0,,,,,,,,,2574000.0,1401000.0,8106000.0,,1224000.0,,223000.0,-297159000.0,372000.0,,,24018000.0,,,,,,,,,,,,,142660000.0,,15777000.0,210000.0,56000.0,,,,,,30000.0,21753001.0,,,,,,
2020-09-30,2020-11-09,10-Q,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,8492000.0,4134000.0,2810000.0,,,,1291000.0,492000.0,,445950000.0,6763000.0,6763000.0,139893000.0,129338000.0,492000.0,,103754000.0,98346000.0,104246000.0,95058000.0,5900000.0,,,24565000.0,,,25789000.0,,,0.01,100000000.0,22071432.0,22071432.0,60000.0,-29084000.0,,309000.0,,,,,,0.0,,,,,,,,,,,,,,,,100000.0,-1.31,,,7791000.0,34300000.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,3152000.0,,-28816000.0,,0.0,,,,,,,,,,,,,,,,,,,300000.0,419000.0,,1346000.0,927000.0,,,,396000.0,,,,,,,,,,,,,,19366000.0,139893000.0,17618000.0,,,,,,,-28816000.0,,,,,-29124000.0,424000.0,,,,1335000.0,1748000.0,,2652000.0,,,,,,,,0.0542,,430000.0,55000.0,-268000.0,-268000.0,-268000.0,1335000.0,,,,,,,,,,,,4335000.0,,,,,,,,,3016000.0,1725000.0,10211000.0,,1224000.0,,223000.0,-325975000.0,3461000.0,,,22065000.0,,,,,,,,,,,,,120527000.0,,,188000.0,56000.0,,0.0,,,,28000.0,22058343.0,,,,,,
2020-12-31,2021-03-18,10-K,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,10023000.0,3271000.0,7047000.0,-439000.0,,,1395000.0,271000.0,,452525000.0,28025000.0,28025000.0,122005000.0,115619000.0,271000.0,,90520000.0,88898000.0,90791000.0,49154000.0,1893000.0,270000.0,51000.0,52864000.0,,,54090000.0,3879000.0,,0.01,100000000.0,22167791.0,22167791.0,60000.0,-128489000.0,,1009000.0,3218000.0,3374000.0,156000.0,,,0.0,,,,2329000.0,57607000.0,,,18000.0,5362000.0,9278000.0,1589000.0,,76963000.0,,416000.0,416000.0,-5.9,,0.23,9554000.0,,13500000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10790000.0,,-125110000.0,-125110000.0,3374000.0,26370000.0,17000.0,-28775000.0,1439000.0,105000.0,2717000.0,-1245000.0,7047000.0,657000.0,,2843000.0,1964000.0,657000.0,0.0,2330000.0,,,,,913000.0,913000.0,1964000.0,1051000.0,1051000.0,1986000.0,,1717000.0,2872000.0,1307000.0,,58000.0,357000.0,1150000.0,,173000.0,778000.0,235000.0,,251000.0,243000.0,25650000.0,122005000.0,21436000.0,,2717000.0,,16527000.0,93238000.0,-105886000.0,-128484000.0,-128484000.0,,,,-126739000.0,1812000.0,,,2699000.0,1202000.0,1497000.0,1726000.0,2158000.0,1628000.0,,,,,,,0.0538,250200000.0,1215000.0,66000.0,-5000.0,-5000.0,-5000.0,1859000.0,,0.0,,,66000.0,29688000.0,1215000.0,,,,,3364000.0,15853000.0,,124141000.0,124141000.0,0.0,,740000.0,,3441000.0,2046000.0,47310000.0,,1226000.0,,223000.0,-356501000.0,11799000.0,,135000.0,90219000.0,28025000.0,,2300000.0,400600.0,7700000.0,,16.5,2030738.0,2726331.0,29.41,,,96355000.0,,15777000.0,740000.0,224000.0,,2717000.0,700000.0,2717000.0,26370000.0,129000.0,21780826.0,,0.0,-17000000.0,2940000.0,49000.0,0.0
2021-03-31,2021-05-13,10-Q,UroGen Pharma Ltd.,URGN,CIK0001668243,USD,10558000.0,6096000.0,6301000.0,-191000.0,,,1586000.0,143000.0,,458723000.0,6195000.0,6195000.0,97414000.0,93082000.0,143000.0,,65687000.0,65830000.0,65830000.0,35417000.0,,,,40492000.0,,,41717000.0,-12373000.0,,0.01,100000000.0,22280394.0,22280394.0,61000.0,-26063000.0,,897000.0,,,,,,0.0,,,,,,,,,,,,,,,191000.0,200000.0,-1.17,,,4712000.0,33600000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6588000.0,,,,,,,,,,,535000.0,-746000.0,,,-4842000.0,1367000.0,,,2952000.0,,,,100000.0,888000.0,,3331000.0,2443000.0,,167000.0,,233000.0,,,,,,,,,,,,,,20923000.0,97414000.0,17005000.0,,2717000.0,,4000.0,15024000.0,-27401000.0,-25935000.0,,,,,-26114000.0,267000.0,,0.0,,1077000.0,1201000.0,2157000.0,1901000.0,,,,,,,,0.0536,,1288000.0,66000.0,-128000.0,,-128000.0,1735000.0,,0.0,,,,,287000.0,,,,,6316000.0,,,,15311000.0,,,4000.0,,3728000.0,2142000.0,10513000.0,,1225000.0,,223000.0,-382436000.0,7485000.0,,135000.0,22189000.0,6195000.0,,,,,,,,,,,,76491000.0,,,4000.0,56000.0,,2700000.0,700000.0,,,22000.0,22242375.0,,,,,,
