end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingRevenue,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,BusinessAcquisitionPurchasePriceAllocationTangibleAssets,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockSharesIssued,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DividendsCommonStockCash,DividendsPayableAmount,DividendsPayableCurrentAndNoncurrent,DividendsStock,DueFromJointVenturesCurrent,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeBenefitsAndShareBasedCompensation,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfDerivatives,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfSecuritiesNet,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestPaid,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermInvestments,LongTermNotesPayable,MinorityInterestInJointVentures,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfReportableSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherLiabilitiesCurrent,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingGainsLosses,OtherNonoperatingIncome,OtherNotesPayable,OtherNotesPayableCurrent,OtherShortTermBorrowings,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForRepurchaseOfOtherEquity,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireInvestments,PaymentsToAcquireMiningAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstateAndRealEstateJointVentures,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RealEstateRevenueNet,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueMineralSales,Revenues,SalesDiscountsReturnsAndAllowancesGoods,SalesRevenueNet,SalesRevenueServicesGross,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharePrice,ShortTermBorrowings,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TaxesPayableCurrent,TreasuryStockValue,WeightedAverageNumberOfSharesOutstandingBasic
2011-03-31,2011-04-08,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,,23644.0,,,,,1549075.0,,,,,,,,1911192.0,156192.0,,,,,,132548.0,,127026.0,,,,15778.0,,,,,,,,,,,,,,,-13000.0,,-33275.0,-14000.0,,,,,0.0,,,,,16500.0,,,,,,,,,,,,0.0,22571.0,,,27648.0,,1156.0,0.0,0.0,,,12000.0,,,,,,370.0,15000.0,,370.0,15000.0,,,0.0,100.0,16500.0,,339185.0,1911193.0,18185.0,,15000.0,321000.0,1725000.0,,,136000.0,-15000.0,6026.0,1156.0,100.0,,,,,,,26592.0,1056.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,1700000.0,,15000.0,,,,,,,,163000.0,321000.0,,,,4021.0,,,,15000.0,,,14000.0,,,46683.0,,,,43426.0,,16500.0,,,,,1572008.0,,,,,,,,,,,3185.0,,52680556.0
2011-06-30,2011-08-12,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,,15387.0,,,,,,,,,157253.0,,,,1834515.0,23544.0,,,,,,8158.0,,,,,,14330.0,,,15000.0,,,,,,,,,,,,,,,,,,,,0.0,-0.008,,,,,,,,,,,,,,,,,21288.0,,,23452.0,,-407454.0,0.0,,,,8257.0,-1413.0,,,,,-370.0,15000.0,,,15000.0,,,0.0,0.0,,487000.0,270426.0,,25088.0,245338.0,,,1725000.0,181007.0,,-59269.0,-55971.0,-9151.0,-407454.0,0.0,,,,64331.0,,341090.0,430906.0,-407454.0,,,,9387.0,,,-25000.0,,58.0,,100.0,,,,,,,3000.0,,,,,,88000.0,12000.0,14942.0,,,,,,,402506.0,,73718.0,,,239073.0,,,,70971.0,,2010.0,139993.0,,170545.0,,9980.0,195243.0,7429.0,37782.0,26000.0,392500.0,,,,,,392500.0,,,,,,,,,,701.0,,96059066.0
2011-09-30,2011-11-07,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,9374.0,18268.0,,,,,,,,,25838.0,,,,1829633.0,18891.0,,,,,,623.0,,,,,,14330.0,,,15000.0,,,,,,,,,,,,,-36275.0,,,,,,,0.0,-0.003,,,,,,,,,,,,,,,,,21288.0,,,23452.0,,-407454.0,0.0,,,,,,,,,,,,,,15000.0,,,,0.0,,237500.0,291617.0,1829633.0,34634.0,256983.0,,,1725000.0,181007.0,,,,,-407454.0,-229.0,,,,75976.0,,23362.0,430906.0,-407454.0,,,,9653.0,,,,,229.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,239073.0,,,,70742.0,,450.0,,,170545.0,45526.0,0.0,31588.0,165.0,37782.0,5300.0,,,,,,1538016.0,,,,,,,,,,,607.0,0.0,96059066.0
2011-12-31,2012-04-13,10-K,GRAYSTONE CO,GYST,CIK0001510524,USD,10495.0,17120.0,1637.0,-1287.0,,,2495781.0,42500.0,11491.0,42500.0,,0.0,0.0,-1000.0,451626.0,367913.0,1269343.0,-168993.0,350.0,-203019.0,4990.0,793.0,,-4729.0,,0.0,45660.0,45660.0,,,,-38658.0,,,,0.0,740000.0,740000.0,1287.0,0.0,0.0,0.0,16000.0,-46764.0,-46764.0,24489.0,,350000.0,0.0,94448.0,-0.02,,,,,,,,-1000.0,15000.0,14000.0,0.0,-25000.0,,,25000.0,,-25000.0,416265.0,1269343.0,1269343.0,85058.0,,-2163126.0,532.0,0.0,10495.0,0.0,-5476.0,,-1178.0,5476.0,,,,,,0.0,14000.0,3842.0,,0.0,100.0,796035.0,,119293.0,451626.0,24845.0,,12713.0,94448.0,,,,116959.0,-71350.0,-50338.0,-2163658.0,-28742.0,,12713.0,,,,,2219442.0,-2134384.0,,0.0,350000.0,,,12972.0,,,,,,,,,,350000.0,,16000.0,0.0,350.0,0.0,,350.0,,71000.0,,,,,,0.0,,169105.0,153976.0,0.0,,,325825.0,,,71000.0,69713.0,0.0,,190122.0,0.0,208009.0,-2118132.0,,,,130718.0,,796035.0,0.0,0.0,,,332333.0,0.0,,,,,0.0,,,2428138.0,,1637.0,,109078130.0
2012-03-31,2012-04-30,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,12829.0,13166.0,3765.0,,,,2476359.0,,,,,20540.0,,250.0,100237.0,17403.0,,,,,,4237.0,,3444.0,,,,5340.0,,0.0,,0.0,,,,,,,629.0,629.0,0.0,,,,-46764.0,,,,,,0.0,,,,0.0,169000.0,,,,,,0.0,,,,,,0.0,36242.0,,,9761.0,,-401855.0,0.0,2208.0,2334.0,,-3954.0,,-310.0,-4446.0,,,,,0.0,0.0,13750.0,20540.0,,0.0,8.0,169000.0,,178515.0,100237.0,71674.0,,55080.0,106841.0,,,,192610.0,,-189166.0,-401855.0,-20532.0,,,,,,,391084.0,-381323.0,,,493.0,,,5000.0,,,,,,,,,131800.0,-218200.0,,,,,0.0,,,,,,,,,,,,181000.0,12392.0,0.0,,,320174.0,,,,69084.0,,,782.0,0.0,34039.0,-2575172.0,,,,15101.0,,184800.0,,,,,-78278.0,,,,,,,,,,,1320.0,,190466056.0
2012-06-30,2012-08-20,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,18232.0,21930.0,,,,,2995473.0,,,,,,,,134961.0,67948.0,,,,,,46018.0,63053.0,,76174556.0,,,8938.0,,,77660.0,,,,-109840.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,1500.0,15000.0,13500.0,,,-5329.0,,,0.0,-5329.0,270487.0,,,18431.0,,-526041.0,0.0,,,,,,,,,,,,,,13500.0,27642.0,,,,,,256048.0,134961.0,108675.0,,83465.0,147373.0,,,,,,,-526041.0,-32971.0,,,,,,,511501.0,-493070.0,,,,,,,,,,0.0,,,,187500.0,,,,,,,,,,,,,,,,,,,,,,,,230018.0,,,,53513.0,,,,,10996.0,-3129177.0,,,,27369.0,,,,,,,-121087.0,,,,,,,,,,,6978.0,,231494808.0
2012-09-30,2012-11-19,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,13438.0,28830.0,,,,,3420614.0,,,,,,,,365966.0,63053.0,,,,,,63053.0,,,285604200.0,,,40999.0,,,,,,,,,,,,,,,,,,,,,115373.0,,-20.77,,,,,,,,15000.0,15000.0,0.0,,,-13250.0,,,,-13250.0,609209.0,,,5009.0,,-877139.0,0.0,,,,,,,,,,,,,,0.0,31308.0,,,,,,661065.0,365966.0,661065.0,,123297.0,0.0,,,,,,,-877139.0,-44558.0,,,281372.0,,,,837590.0,-832581.0,,,,120795.0,5805.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,182611.0,,,,302913.0,,,,,45770.0,-4006317.0,,,,46008.0,,,,,,520042.0,-295099.0,,,209429644.0,,,,,,,,6790.0,,42229.0
2012-12-31,2013-04-16,10-K,GRAYSTONE CO,GYST,CIK0001510524,USD,10487.0,0.0,8604.0,-13271.0,-11984.0,0.0,5506241.0,,,347107.0,,166067.0,22500.0,-750.0,135763.0,64922.0,,,,,,14922.0,,14129.0,,136373.0,,457774.0,,,,0.0,,,,0.0,1140000.0,1140000.0,11984.0,12734.0,-220431.0,19807.0,,,0.0,0.0,0.0,,82908.0,0.0,,,344209.0,14758.0,-339160.0,,0.0,2.5,,,,-220431.0,0.0,,,,,0.0,2126984.0,16392.0,0.0,-298323.0,,-3792117.0,0.0,0.0,-8.0,78399.0,,,13167.0,9020.0,,,,,,50000.0,0.0,217052.0,,20471.0,0.0,,,581528.0,135763.0,581528.0,,,,,,,907389.0,-16254.0,-877006.0,-3792117.0,-437483.0,,244950.0,,,,,3056311.0,-3354634.0,3250000.0,78399.0,0.0,,,,,,,,,,,,,0.0,,0.0,-347107.0,0.0,-16392.0,75000.0,,,16254.0,,0.001,500000000.0,0.0,0.0,50000.0,,0.0,497450.0,92658.0,,430350.0,900201.0,28112.0,15000.0,84112.0,70841.0,26140.0,,0.0,113069.0,0.0,-5957013.0,,,,159451.0,,1721202.0,0.0,0.0,,,-445765.0,176200.0,,,,,0.0,176200.0,1721202.0,,430350.0,,,
2013-03-31,2013-05-15,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,19434.0,,9660.0,,,,5993073.0,,,,,65000.0,,0.0,105333.0,45160.0,,,,,,17061.0,,2139.0,,143500.0,,129463.0,,86400.0,,65000.0,,,64108.0,,,,10668.0,10668.0,23933.0,0.0,,,,,28099.0,,113033.0,,0.0,,,88041.0,49947.0,,,,,,,23933.0,,,,,,,408509.0,,,-102814.0,,-767725.0,0.0,0.0,8947.0,,,,4956.0,0.0,,,,,28099.0,-50000.0,,69956.0,,0.0,0.0,,,779726.0,105333.0,,,,,,,,279375.0,,-277236.0,-767725.0,-46023.0,,376950.0,,,,,618888.0,-721702.0,,117149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,210500.0,138038.0,,,199712.0,,,,60173.0,,,0.0,69163.0,0.0,-6724738.0,,,,26649.0,,402950.0,,,,,-674393.0,,,,,,,,,,,,,413626841.0
2013-06-30,2013-08-14,10-Q,GRAYSTONE CO,GYST,CIK0001510524,USD,10480.0,,10147.0,,,,6579009.0,,,,,,,,147733.0,92515.0,,,,,,2891.0,,,,143500.0,,67449.0,,,,,,,62388.0,,,,,4956.0,0.0,0.0,,,,,89624.0,,116539.0,,0.0,,,,,,,,,,,,,0.0,,,-210000.0,,160545.0,,,-53777.0,,-587502.0,,,,,,,,,,,,,,,,50200.0,,,,,,759515.0,147733.0,,,,,,,,,,,-587502.0,-151600.0,,357950.0,,,,,382125.0,-435902.0,,120899.0,,,,,,,,-101400.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,6624.0,,,,55218.0,,,,,0.0,-7312239.0,,,,13672.0,,,,,,,-611782.0,,,,,,,,,,,,,655988102.0
