end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashCollateralForBorrowedSecurities,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DeferredIncomeTaxExpenseBenefit,DeferredRentCredit,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,GainLossOnDispositionOfAssets,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestIncomeExpenseNonoperatingNet,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,PaymentsOfDividendsCommonStock,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AmortizationOfFinancingCostsAndDiscounts,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,InterestExpense,InterestPaidNet,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtNoncurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfLongTermDebt,RestrictedCash,StockIssuedDuringPeriodSharesNewIssues
2018-06-30,2018-08-09,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,1105000.0,,2007000.0,635000.0,548000.0,-120000.0,157192000.0,988000.0,,988000.0,2368346.0,,125671000.0,120584000.0,16414000.0,16414000.0,16412000.0,16412000.0,,101973000.0,101973000.0,,,,,,0.001,125000000.0,19108221.0,19108221.0,19000.0,-6761000.0,,,,,,332000.0,2728000.0,,,,,,,,200000.0,,-3.31,,,,,,,,,688000.0,4671000.0,0.0,0.0,,1722000.0,0.0,,,,,,,175000.0,300000.0,,,,,,,,,,,6330000.0,125671000.0,3602000.0,16412000.0,,,,-6775000.0,,6950000.0,-6950000.0,,,,,,,,,,,,,,,74000.0,661000.0,282000.0,14000.0,14000.0,,158000.0,,,,0.001,10000000.0,0.0,0.0,1538000.0,,,,,,,,,,5353000.0,4805000.0,5228000.0,,-37750000.0,,,,0.828,,,0.028,,,535218.0,1.46,,,,29609000.0,2177666.0,3.7,,,,8478000.0,,119341000.0,,,77931000.0,,24000.0,,,0.001,0.0,0.0,0.0,,,,,,,100000.0,2044027.0,2044027.0,,,,,,,,,,,,,
2018-09-30,2018-11-08,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,662000.0,,2345000.0,74000.0,753000.0,-160000.0,157681000.0,430000.0,,430000.0,2306720.0,,120267000.0,115325000.0,73184000.0,73184000.0,73161000.0,73161000.0,,39594000.0,39594000.0,,,,,,0.001,125000000.0,19108221.0,19108221.0,19000.0,-5703000.0,,,,,,343000.0,2638000.0,,,,,,,,200000.0,,-0.3,,,,,,,,,722000.0,4242000.0,0.0,0.0,,1600000.0,0.0,,,,,,,601000.0,300000.0,,,,,,,,,,,6140000.0,120267000.0,3502000.0,73161000.0,,,,-5663000.0,,6264000.0,-6264000.0,,,,,,,,,,,,,,,71000.0,894000.0,282000.0,-14000.0,-40000.0,-26000.0,152000.0,,,,0.001,10000000.0,0.0,0.0,1676000.0,,,,,,,,,,5413000.0,4660000.0,4664000.0,,-43413000.0,,,,,,,,,,747477.0,2.02,,,,38559000.0,2177666.0,3.7,,,,14493000.0,0.0,114127000.0,,,,,,,,0.001,0.0,0.0,0.0,,,,,,,100000.0,18955384.0,18955384.0,,,,,,,,,,,,,
2018-12-31,2019-03-26,10-K,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,193000.0,476000.0,2678000.0,138000.0,935000.0,-203000.0,158176000.0,1993000.0,,1993000.0,2270723.0,0.0,114682000.0,109805000.0,83270000.0,83270000.0,83250000.0,83250000.0,38000.0,24182000.0,24182000.0,-26864000.0,,,,,0.001,125000000.0,19114421.0,19114421.0,19000.0,-23259000.0,,,,0.0,2900000.0,354000.0,2548000.0,13188000.0,628000.0,10985000.0,1194000.0,1009000.0,12560000.0,628000.0,700000.0,690000.0,-2.5599999999999996,0.21,-0.292,0.0,0.001,0.003,0.064,0.014,-81000.0,736000.0,3981000.0,0.0,0.0,-106000.0,6590000.0,0.0,1440000.0,,295000.0,-8000.0,-61000.0,,1559000.0,1000000.0,,,,,,,,,,,5885000.0,114682000.0,3337000.0,83250000.0,77913000.0,-83904000.0,-20792000.0,-28949000.0,1.0,31152000.0,-24726000.0,,,,,,4200000.0,9681000.0,1453000.0,1635000.0,1588000.0,1542000.0,1497000.0,282000.0,,224000.0,489000.0,282000.0,-72000.0,-92000.0,-20000.0,112000.0,0.0,119244000.0,1120000.0,0.001,10000000.0,0.0,0.0,1884000.0,77695000.0,77695000.0,,218000.0,36450000.0,0.0,10000.0,218000.0,-23167000.0,5530000.0,4595000.0,18136000.0,,-49195000.0,,1993000.0,0.0,,,,,,,833679.0,2.0,370000.0,10917.0,1121901.0,43189000.0,2181466.0,3.8,1.54,0.9,5.93,18008000.0,,108797000.0,0.1779,142528.0,77931000.0,,55000.0,,,0.001,0.0,0.0,0.0,,0.0,0.0,,,5100000.0,400000.0,10264584.0,10264584.0,,,,,,,,,,,,,
2019-03-31,2019-05-07,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,1448000.0,359000.0,2406000.0,90000.0,1141000.0,-130000.0,159093000.0,901000.0,,901000.0,2816731.0,,113056000.0,103789000.0,82619000.0,82619000.0,82664000.0,82664000.0,423000.0,18470000.0,18470000.0,-5712000.0,,,,,0.001,125000000.0,19118421.0,19118421.0,19000.0,-7569000.0,,,,,,,,,,,,,,,200000.0,303000.0,-0.4,,,,,,,,8000.0,554000.0,12245000.0,0.0,0.0,,2382000.0,0.0,,560000.0,,,,282000.0,667000.0,,0.1,9323000.0,,1095000.0,1635000.0,1588000.0,1542000.0,1497000.0,,2366000.0,10911000.0,113056000.0,4758000.0,82664000.0,4000.0,976000.0,-6700000.0,-7642000.0,1.0,8309000.0,-8309000.0,,6957000.0,804000.0,6153000.0,181000.0,4139000.0,,,,,,,,,106000.0,991000.0,282000.0,8000.0,73000.0,65000.0,100000.0,,35936000.0,34000.0,0.001,10000000.0,0.0,0.0,1664000.0,,,,4000.0,36946000.0,,,4000.0,-7642000.0,5987000.0,4846000.0,5927000.0,,-56837000.0,,901000.0,,,0.819,0.799,,0.026,0.024,1104476.0,2.93,78000.0,,578000.0,30395000.0,2755466.0,7.73,0.9,,22.5,16468000.0,,102145000.0,,4000.0,,,4000.0,,,,,,,,,,,,,,19042524.0,19042524.0,,,,,,,,,,,,,
2019-06-30,2019-08-07,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,955000.0,,2858000.0,145000.0,1363000.0,-156000.0,160295000.0,1009000.0,,1009000.0,2920733.0,,105267000.0,96236000.0,80324000.0,80324000.0,80392000.0,80392000.0,,13031000.0,13031000.0,,,,,,0.001,125000000.0,19132645.0,19132645.0,19000.0,-8744000.0,,,,,,,,,,,,,,,200000.0,,-0.46,,,,,,,,,640000.0,,0.0,0.0,,2430000.0,0.0,,,,,,,637000.0,,,8958000.0,,,1635000.0,1588000.0,1542000.0,1497000.0,730000.0,2194000.0,10664000.0,105267000.0,4735000.0,80392000.0,,,,-8718000.0,,9355000.0,-9355000.0,275000.0,6764000.0,835000.0,5929000.0,193000.0,4036000.0,,,,,,,,0.1,99000.0,1160000.0,282000.0,-49000.0,-26000.0,23000.0,87000.0,,,,0.001,10000000.0,0.0,0.0,1653000.0,,,,,,,,,,6076000.0,4713000.0,6925000.0,,-65555000.0,,,,,0.813,0.787,,0.024,0.019,1323030.0,3.74,,,,9234000.0,2875446.0,8.02,,,,6198000.0,,94603000.0,,,,,180000.0,,,,,,,,,,,,,122000.0,19073830.0,19073830.0,,,,,,,,,,,,,
2019-09-30,2019-11-07,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,824000.0,,3560000.0,147000.0,1589000.0,-224000.0,161405000.0,1090000.0,,1090000.0,3385701.0,,97523000.0,88803000.0,64836000.0,64836000.0,64878000.0,64878000.0,,20365000.0,20365000.0,,,,,,0.001,125000000.0,19141645.0,19141645.0,19000.0,-9216000.0,,,,,,,,,,,,,,,200000.0,,-0.48,,,,,,,,,1455000.0,,0.0,0.0,,2601000.0,0.0,,,,,,,533000.0,,,8593000.0,,,1635000.0,1588000.0,1542000.0,1497000.0,365000.0,2026000.0,11026000.0,97523000.0,5327000.0,64878000.0,,,,-9148000.0,,9681000.0,-9681000.0,275000.0,6567000.0,868000.0,5699000.0,198000.0,3929000.0,,,,,,,,0.1,106000.0,1098000.0,282000.0,-42000.0,-68000.0,-26000.0,75000.0,,,,0.001,10000000.0,0.0,0.0,2462000.0,,,,,,,,,,6098000.0,4509000.0,7080000.0,,-74703000.0,,,,,0.81,0.806,,0.019,0.015,1452440.0,4.24,,,,2027000.0,3348044.0,7.39,,,,1670000.0,,86497000.0,,,,,8000.0,,,,,,,,,,,,,148000.0,19095870.0,19095870.0,,,,,,,,,,,,,
2019-12-31,2020-03-12,10-K,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,823000.0,979000.0,4218000.0,53000.0,1817000.0,-196000.0,162505000.0,4007000.0,,4007000.0,3137093.0,0.0,89513000.0,81132000.0,77955000.0,77955000.0,77986000.0,77986000.0,,14951000.0,14951000.0,-9231000.0,,,,,0.001,125000000.0,19208077.0,19208077.0,19000.0,-35080000.0,0.0,4535000.0,1000.0,0.0,,,,21555000.0,1359000.0,16986000.0,2177000.0,1056000.0,20196000.0,557000.0,900000.0,1301000.0,-2.34,0.21,-0.223,0.0,0.002,-0.017,0.009,0.019,-45000.0,1293000.0,,0.0,0.0,,9979000.0,0.0,2208000.0,,,,,,2255000.0,1100000.0,,8228000.0,282000.0,1497000.0,1684000.0,1635000.0,1588000.0,1542000.0,,1864000.0,11467000.0,89513000.0,6003000.0,63255000.0,272000.0,20419000.0,-29877000.0,-44666000.0,1.0,47339000.0,-37342000.0,1099000.0,6364000.0,900000.0,5464000.0,774000.0,3817000.0,,,,,,,,0.1,158000.0,1048000.0,282000.0,-45000.0,7000.0,52000.0,62000.0,0.0,102255000.0,607000.0,0.001,10000000.0,0.0,0.0,1878000.0,,,,272000.0,123281000.0,0.0,,,-35087000.0,6099000.0,4282000.0,27363000.0,,-84282000.0,4236000.0,4007000.0,0.0,,,,,,,1478773.0,4.59,292000.0,256271.0,1248871.0,3151000.0,3107066.0,7.19,0.9,10.04,13.36,2322000.0,,78046000.0,,67000.0,,,,,,,,,,,0.0,0.0,,,7600000.0,505000.0,19083826.0,19083826.0,,,,,,,,,,,,,
2020-03-31,2020-05-07,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,1583000.0,96000.0,4202000.0,220000.0,2061000.0,-122000.0,217032000.0,1173000.0,3447000.0,1173000.0,4094899.0,,134644000.0,126532000.0,122928000.0,122928000.0,123152000.0,123152000.0,,20571000.0,20571000.0,5620000.0,,,,,0.001,125000000.0,38176462.0,38176462.0,38000.0,-9938000.0,0.0,12775000.0,60000.0,,,,,,,,,,,,200000.0,362000.0,-0.3,,,,,,,,-117000.0,961000.0,11410000.0,,,,3021000.0,0.0,,,,,,256000.0,466000.0,,,7859000.0,282000.0,,1684000.0,1635000.0,1588000.0,1542000.0,1128000.0,1706000.0,11990000.0,134644000.0,6771000.0,102779000.0,53368000.0,-39330000.0,-8301000.0,-10012000.0,1.0,10478000.0,-10478000.0,275000.0,6153000.0,934000.0,5219000.0,211000.0,3699000.0,,,,,,,,0.1,151000.0,1060000.0,282000.0,-117000.0,74000.0,191000.0,52000.0,,72518000.0,93000.0,0.001,10000000.0,0.0,0.0,2122000.0,,,,3000.0,33281000.0,0.0,,,-10012000.0,6192000.0,4131000.0,7457000.0,,-94294000.0,,1173000.0,0.0,,0.871,0.838,,0.016,0.007,1677155.0,4.87,10000.0,12500.0,978600.0,4796000.0,4070166.0,6.21,0.9,22.85,3.3,2847000.0,,122654000.0,,3000.0,,,,,,,,,,,,,,,,131000.0,32867597.0,32867597.0,,,,,,,,,,,,,
2020-06-30,2020-08-06,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,1007000.0,,3027000.0,296000.0,2307000.0,25000.0,262041000.0,1219000.0,3087000.0,1219000.0,4497483.0,,168323000.0,160563000.0,157002000.0,157002000.0,157275000.0,157275000.0,,17296000.0,17296000.0,,,0.001,909091.0,,0.001,125000000.0,45826798.0,45826798.0,46000.0,-9353000.0,0.0,8117000.0,1000.0,,,,,,,,,,,,300000.0,,-0.22,,,,,,,,,973000.0,,,,,2705000.0,0.0,,,,,,,353000.0,,,7483000.0,282000.0,,1684000.0,1635000.0,1588000.0,1542000.0,752000.0,1554000.0,10005000.0,168323000.0,5045000.0,140175000.0,,,,-9500000.0,,9853000.0,-9853000.0,275000.0,5929000.0,969000.0,4960000.0,224000.0,3576000.0,,,,,,,,0.1,174000.0,1312000.0,282000.0,97000.0,147000.0,50000.0,42000.0,,,,0.001,10000000.0,0.0,0.0,1780000.0,,,,,,,,,,6209000.0,3902000.0,7148000.0,,-103794000.0,,,,,0.908,0.881,,0.005,0.004,,,,,,7229000.0,4478042.0,6.09,,,,,,158318000.0,,,,,,,,,,,,,,,,,,81000.0,42936991.0,42936991.0,,,,,,,,,,,,,
2020-09-30,2020-11-05,10-Q,"Kezar Life Sciences, Inc.",KZR,CIK0001645666,USD,1285000.0,,3872000.0,227000.0,2508000.0,-112000.0,265472000.0,1271000.0,214000.0,1271000.0,4474072.0,,161210000.0,153811000.0,147859000.0,147859000.0,147959000.0,147959000.0,,12833000.0,12833000.0,,,0.001,3793706.0,,0.001,125000000.0,46267525.0,46267525.0,46000.0,-11426000.0,0.0,15282000.0,2000.0,,,,,,,,,,,,200000.0,,-0.23,,,,,,,,,1198000.0,,,,,3292000.0,0.0,,,,,,,262000.0,,,7107000.0,,1542000.0,,1684000.0,1635000.0,1588000.0,376000.0,1408000.0,10887000.0,161210000.0,6193000.0,137121000.0,,,,-11289000.0,,11551000.0,-11551000.0,275000.0,5699000.0,1005000.0,4694000.0,230000.0,3448000.0,,,,,,,,,168000.0,1270000.0,282000.0,35000.0,-137000.0,-172000.0,31000.0,,,,0.001,10000000.0,0.0,0.0,2587000.0,,,,,,,,,,6177000.0,3669000.0,8259000.0,,-115083000.0,,,,,0.919,0.908,0.004,,,,,,,,6087000.0,4459922.0,6.12,,,,,,150323000.0,,,,2138000.0,,,,,,,,,,,,,,136000.0,49999239.0,49999239.0,,,,,,,,,,,,,
