end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesPayable,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonUnitIssued,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DecreaseInRestrictedCash,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DepositAssets,DepositContractsLiabilities,Deposits,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeNet,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentInProcess,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseAmortization,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityFairValueAdjustment,FairValueAdjustmentOfWarrants,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueInputsProbabilityOfDefault,FinanceLeaseInterestExpense,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiabilityCurrent,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfProperty,GainLossOnSaleOfProperties,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingenciesForeign,IncomeTaxReconciliationTaxContingenciesStateAndLocal,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInSecurityDeposits,IncreaseInRestrictedCash,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeNet,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LicenseCosts,LineOfCredit,LongTermDebtAndCapitalLeaseObligations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReduction,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCostAndExpenseOperating,OtherFinancialServicesCosts,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNonoperatingExpense,OtherPrepaidExpenseCurrent,OtherRestrictedAssetsCurrent,PaymentsForLeasingCosts,PaymentsForRent,PaymentsToAcquireFinanceReceivables,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,RegulatedOperatingRevenueOther,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,SubleaseIncome,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashAndCashEquivalentsFairValueDisclosure,CostOfRevenue,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsInProcessResearchAndDevelopment,IncreaseDecreaseInOtherCurrentLiabilities,OtherLiabilities,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense,StockRepurchasedDuringPeriodShares
2008-12-31,2009-02-20,10-K,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,,,,,,,,,269618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5570905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269618.0,,,,,,,,,,,,,,,,,4158765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-16,10-K,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,,,,,,,,,112382.0,,,,,,,,,,,,,,,2122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3425986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-07-28,10-Q,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,35064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-04,10-Q,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-03,10-K,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,13694.0,,,,1120.0,0.0,63885.0,,21166.0,,,,0.0,,,,150.0,150.0,0.0,,,,150.0,196135.0,-1972.0,,,,,,,,0.01,100000000.0,11155008.0,11155008.0,111550.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,-834.0,,,,,,,,,,,,,191.0,,,,,,,6440.0,0.0,,,,,,,,,-6439.0,,,,,21247.0,,,,94768.0,150.0,,36061.0,,,,-9807.0,0.0,7835.0,-467266.0,,,27727.0,,58707.0,58707.0,,,26053.0,-26053.0,,,,,,,,,,,,,,,,466.0,,,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,,,,,,,,,,,14403.0,,,25405.0,1674.0,0.0,0.0,,,0.0,-24210.0,,,,,,,-270053.0,,,,,,,0.0,,21166.0,,,,,,,,,,,,,,,,,399061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,0.0,,,,810.0,,63885.0,,,,,,0.0,,,,150.0,150.0,,,,,150.0,150.0,,,,,,,,,0.01,100000000.0,11155008.0,11155008.0,111550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23755.0,,,,78318.0,150.0,,24565.0,,,,,,,,,,,,53753.0,,,-3936.0,,,,,,,,,,,,,,,,,,,,-1184.0,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-253603.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-78168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,1500.0,,,,1740.0,,63885.0,,,,,,0.0,,,,150.0,150.0,,,,,150.0,150.0,,,,,,,,,0.01,100000000.0,11155008.0,11155008.0,111550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10694.0,,,,20046.0,,,,,,,,,,,,24839.0,,,,81832.0,150.0,,28079.0,,,,,,,-3514.0,,,,,53753.0,,25000.0,-2430.0,,-2430.0,,,,,,,,,,,,,,,,,,-1084.0,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-257117.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-81682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-04-12,10-K,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,237834.0,6.0,,644511.0,6.0,,0.0,0.0,300.0,153863.0,48237620.0,372850.0,19935.0,,,,,124363.0,40444.0,,6200497.0,6199264.0,0.0,,,,5703798.0,5703798.0,5507663.0,,,,,,,,0.01,100000000.0,13664802.0,13664802.0,136648.0,,124363.0,0.0,,,,,,372850.0,,,,,,252248.0,,,13089314.0,,13835483.0,741420.0,4749.0,13835483.0,8885.0,,,,,0.0,633.0,633.0,633.0,,4439613.0,4439613.0,-13966.0,,4439613.0,,47382258.0,,,-4.31,,-0.34,0.0013,,0.0163,0.2139,0.1085,,,,2173377.0,,,,,,1.56,0.0135,0.25,,,,,,,,0.0,,,0.0,,2959246.0,,0.0,0.0,,4748.0,,-1171230.0,56033.0,,736796.0,373653.0,,,,,-15908.0,556019.0,,-41567.0,,,,6082.0,0.0,,,,,,-4766.0,,,-176419.0,,,,,,0.0,,,84479.0,6200497.0,,5208487.0,,,,6029375.0,0.0,-521712.0,-3448800.0,,,159803.0,,,58168.0,,,3286347.0,-3286347.0,,,,,,,,,,,,,,,,542.0,,,,,,,,,,0.0,,0.01,100000000.0,0.0,0.0,0.0,5384.0,,645888.0,,5379367.0,,5379367.0,,,,28581.0,,,12090.0,10289.0,155096.0,1233.0,,,0.0,-25000.0,323788.0,,,,,,-259764.0,,,,,,,0.0,,2173377.0,,,,,,,,,,,,,,,,,992010.0,,,,,,,,,,,,,,,,,801799.0,,,,,,,,,,,,
2012-03-31,2012-04-23,10-Q,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,1006.0,,,,,,0.0,1710.0,0.0,63885.0,,,,,40410.0,,221918.0,72972.0,,150.0,150.0,0.0,,,,150.0,150.0,-288920.0,,,,,,,,0.01,100000000.0,,11155008.0,111550.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158.0,158.0,158.0,,,,409301.0,,,,,,,-0.07,,,,,,,,,,,199990.0,,,,,,,,,,,,,,,,,,,0.0,,560276.0,,0.0,0.0,,,,,,,,,,,,,1000.0,-163255.0,,-50068.0,,,,1212.0,,,,,,,11568.0,,,312890.0,,,,,,0.0,,,94106.0,150.0,,29933.0,,,,660164.0,-1157.0,-947927.0,-908909.0,,,96411.0,,,64173.0,,,1005320.0,-1005320.0,,,,,,,,,,,,,,,,1006.0,,,,,,,,,,0.0,1157.0,0.01,100000000.0,,0.0,0.0,,,,,0.0,,660164.0,,,,6006.0,,,7410.0,,0.0,0.0,,,,,444886.0,,,,,,-269392.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-93956.0,,,,,,,,,,,,,,,,,13701674.0,,,,,,,,,,,,
2012-06-30,2012-08-20,10-Q,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,6.0,,0.0,,550.0,0.0,63885.0,,,,,,,,,,142.0,142.0,0.0,,,,142.0,4500572.0,,,,,,,,,0.01,100000000.0,,11155008.0,111550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159.0,159.0,,,,,-402524.0,,,,,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320728.0,,,,,,0.0,,,100418.0,142.0,,29158.0,,,,,,,-1562591.0,,,-723252.0,,,71260.0,,-13350.0,839339.0,-839339.0,,,,,,,,,,,,,,,,,,-2597.0,,,,,,,,,,0.01,100000000.0,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,601272.0,,,,,,-275711.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-100276.0,,,,,,,,,,,,,,,,,17020192.0,,,,,,,,,,,,
2012-09-30,2012-11-14,10-Q,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,,0.0,,0.0,,1090.0,0.0,63885.0,,,,,72100.0,,,,,0.0,0.0,0.0,,,,0.0,2566669.0,,,,,,,,,0.01,100000000.0,,11155008.0,111550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,112.0,,,,,-294381.0,,,,,,,-3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722037.0,,,,,,,,,,,,,,,,-6.0,,,,,,0.0,4040.0,,,14689.0,,,,,,,318623.0,,,,,,0.0,,,103993.0,0.0,,31136.0,,,,,,,-3012454.0,,,-613004.0,,,72857.0,0.0,-2273.0,2399450.0,-2399450.0,,,,,,,,,,,,,,,,,,-1444.0,,,,,,,,,,0.01,100000000.0,,0.0,0.0,,,,,,,,,,,14690.0,,,,,0.0,,,,,,1677301.0,,,,,,-279428.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-103993.0,,,,,,,,,,,,,,,,,801799.0,,,,,,,,,,,,
2012-12-31,2013-03-29,10-K,"ACTINIUM PHARMACEUTICALS, INC.",ATNM,CIK0001388320,USD,,,,897044.0,,31185.0,,,,154444.0,56867706.0,,266172.0,,,200000.0,,775637.0,252248.0,,5788822.0,5785812.0,,,,,5618669.0,5618669.0,-85129.0,,,,,,,,0.001,200000000.0,21391665.0,21391665.0,21392.0,,,,,,,,,,0.78,,,,,,,,14075122.0,,15805720.0,1497556.0,233043.0,15805720.0,9000.0,0.5,,,,,581.0,581.0,581.0,,3574958.0,3574958.0,685420.0,3574958.0,3574958.0,,55743463.0,,,-7.58,,-0.34,-0.0279,,0.0418,0.0904,0.2356,,,,2223926.0,2000000.0,,,,,,,0.25,,,,,,,,,,,,,4506232.0,,,,,-233043.0,,-2842810.0,349480.0,,756136.0,1970237.0,,,,,,334263.0,31185.0,-234088.0,,,,,,,,,,,18013.0,,,1099327.0,,,,,,,,,4643187.0,5788822.0,,4643187.0,,,,5129940.0,-2359.0,-5212710.0,-8361205.0,,,-413907.0,140000.0,,,,,7947298.0,-7947298.0,,,,,,,,,,,,,43000000.0,,,,,,,,,,,,,,2359.0,0.001,50000000.0,0.0,0.0,,167143.0,,,,5129940.0,,5129940.0,,,,,,,,,157454.0,3010.0,,,,,3440485.0,,,,,,55743463.0,,,,,,,,,2223926.0,,,,,,,,,,,,,,,,,1145635.0,,,,,,,,,,,,,,,,,1103521.0,,,,,,,,,,,,
