end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsReceivableRelatedPartiesCurrent,AccretionExpense,AccruedInsuranceCurrent,AccruedInvestmentIncomeReceivable,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdvanceRoyalties,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,Capital,CapitalizedComputerSoftwareNet,CapitalLeasesFutureMinimumPaymentsReceivableCurrent,CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,DebtInstrumentInterestRateDuringPeriod,DeferredOfferingCosts,DeferredRevenue,DeferredRevenueAndCreditsNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossRealized,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxCreditsOther,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInFinanceReceivables,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCashAndInvestments,InterestIncomeExpenseNet,InterestIncomeOperating,InterestReceivable,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseAndServicesRevenue,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesIssued1,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherCostOfServices,OtherInventory,OtherLiabilitiesCurrent,OtherNoncashIncomeExpense,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromProductiveAssets,PaymentsForRepurchaseOfWarrants,PaymentsOfFinancingCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidTaxes,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndInvestmentsCurrent,RestrictedCashAndInvestmentsNoncurrent,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TranslationAdjustmentFunctionalToReportingCurrencyIncreaseDecreaseGrossOfTax,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,WarrantsAndRightsOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,CostOfGoodsAndServicesSold,GrossProfit,OtherExpenses,RestrictedStockExpense,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction
2014-06-30,2014-09-11,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,,105461.0,,,,,,,,-12893.0,,2924672.0,,,,,,,1904276.0,1832652.0,71624.0,,,,,,,,1111694.0,-777040.0,,,,,0.001,420000000.0,200000000.0,200000000.0,200000.0,-273261.0,,,,,,,,,1687800.0,,,,,,,1404.0,,0.0,,,,,,,,,,,,,,,,,,,71624.0,,,15593.0,,106764.0,,,,,,,,,,,,106781.0,,,,,,,,,,,106781.0,,44015.0,,561132.0,-44015.0,9455.0,,,,,1803637.0,1904276.0,115837.0,1687800.0,,,,,,,,0.0,-10828.0,-766212.0,-269250.0,,,,269250.0,-269250.0,,,,,,,,,10376.0,,,,,,1373.0,-1373.0,,0.0,,,,,,,64909.0,561132.0,,,,,,,,,,,,,,-269250.0,,,,,,,,,162486.0,94917.0,,-3011140.0,0.0,,,,100639.0,,,,,,,-4011.0,,,,200000000.0,,,,,,
2014-09-30,2014-11-12,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,,138656.0,,,,,,,,-4028.0,,2924672.0,,,,,,,1565487.0,1467899.0,97588.0,,,,,,,,907302.0,,,,,,0.001,420000000.0,200000000.0,200000000.0,200000.0,-347020.0,,,,,,,,,1664600.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,91524.0,,1.665,,,104552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811868.0,1565487.0,147268.0,1664600.0,,,,,,,,,,,-355885.0,,,,355885.0,-355885.0,,,6064.0,,,,,,8612.0,,,,,,,,,,,,,,,,50562.0,510035.0,,,,,,,,,,,,,,,,,,,,,,,251333.0,,,-3367025.0,0.0,,,,-246381.0,,,,,,,8865.0,,,,200000000.0,,,,,,
2014-12-31,2015-02-12,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,,50408.0,,,,,,,,20552.0,,2924672.0,,,,,,,1240803.0,1118786.0,122017.0,,,,,,,,613608.0,,,,,,0.001,420000000.0,200000000.0,200000000.0,200000.0,-134186.0,,,,,,,,,1566600.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,115863.0,,1.567,,,16790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621370.0,1240803.0,54770.0,1566600.0,,,,,,,,,,,-158766.0,,,,158766.0,-158766.0,,,6154.0,,,,,,4362.0,,,,,,,,,,,,,,,,39724.0,465454.0,,,,,,,,,,,,,,,,,,,,,,,141976.0,,,-3525791.0,0.0,,,,-380567.0,,,,,,,24580.0,,,,200000000.0,,,,,,
2015-03-31,2015-06-23,10-K,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,170000.0,66191.0,,,,,,,1204.0,19647.0,,2924672.0,,1538000.0,,,,,913108.0,766349.0,146759.0,,,,,,,,354749.0,-1439603.0,,,,,0.001,420000000.0,200000000.0,200000000.0,200000.0,-1291311.0,,,,,,,,,1538300.0,0.0,,0.0,879000.0,-879000.0,,7556.0,55091.0,,-0.01,0.0,0.34,0.35,,0.1,0.0,-0.11,0.0,,17708.0,,9900.0,9900.0,9900.0,9900.0,9900.0,150798.0,133090.0,,1.538,-78789.0,,495337.0,-340826.0,-1319840.0,-979014.0,0.0,458000.0,133000.0,-449000.0,0.0,148000.0,6000.0,,117226.0,,170000.0,,0.0,0.0,,0.0,,,,,,407805.0,,0.0,,-85462.0,,,,,1830519.0,913108.0,122219.0,1708300.0,,,,,,,,0.0,-6740.0,-1432863.0,-1319840.0,,,,1319840.0,-1319840.0,2800000.0,,,,28529.0,,,,937.0,,,,,,76745.0,,,15457.0,,,,,,,164004.0,247596.0,,,0.0,,,,,,,,,,,-1319840.0,14873.0,13669.0,,192484.0,,,,,824503.0,,0.0,-4061730.0,0.0,,,-917411.0,-917411.0,,,,,,,28529.0,,,,200000000.0,,,,,,
2015-06-30,2015-08-13,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,0.0,96130.0,,,,,,,,8259.0,,2924672.0,,,,,,,551852.0,353827.0,198025.0,,,,,,,,125831.0,-230184.0,,,,,0.001,420000000.0,200000000.0,200000000.0,200000.0,-414214.0,,,,,,,,,1516125.0,38875.0,,,,,,4077.0,55693.0,,0.0,,,,,,,,,,,,,,,,,,,,1.555,1266.0,,138547.0,,,,,,,,,,,,,,,,,,,,,,,35064.0,,-9085.0,,-177794.0,,0.0,,,,,1883477.0,551852.0,367352.0,1516125.0,,,,,,,,0.0,-53378.0,-176806.0,-402826.0,,,,402826.0,-402826.0,,,,,,,,,176654.0,,,,,,48611.0,,,4767.0,,,,,,,158194.0,69802.0,,,,,,,,,0.0,,,,,-402826.0,,,,14114.0,,,,,264279.0,,,-4464556.0,0.0,,,,-1331625.0,,,,,,,-11388.0,,,,200000000.0,,,,,,
2015-09-30,2015-11-12,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,0.0,30444.0,,,,,,,,1379.0,,2924672.0,,1565000.0,,,,,379569.0,178381.0,201188.0,,,,,,,,99820.0,,,,,,0.001,420000000.0,200000000.0,200000000.0,200000.0,-397189.0,,,,,,,,,1564800.0,,,,,,,,310711.0,,0.0,,,,,,,,,,,,,,,,,,180278.0,,1.565,,,59574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108383.0,379569.0,543583.0,1564800.0,,,,,,,,,,,-390309.0,,,,390309.0,-390309.0,,,,,,,,,202428.0,,,,,,,,,,,,,,,,78561.0,0.0,,,,,,,255000.0,,,,,,,,,20910.0,,-310711.0,,,,,330735.0,,,-4854865.0,0.0,,,,-1728814.0,,,,,,,-6880.0,,,,200000000.0,,,,,,
2015-12-31,2016-02-11,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,0.0,61434.0,,,,,,,,47041.0,,12919672.0,,1521000.0,,,,,10102004.0,9921314.0,180690.0,,,,,,,,9851306.0,,,,,,0.001,420000000.0,205000000.0,205000000.0,205000.0,-283122.0,,,,,,,,,1521000.0,,,,,,,,485904.0,,0.0,,,,,,,,,,,,,,,,,,171801.0,,1.521,,,83116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113940.0,10102004.0,592940.0,1521000.0,,,,,,,,,,,-328784.0,,,,328784.0,-328784.0,,,,,,,,,45602.0,,,,,,,,,,,,,,,,70008.0,0.0,,,,,,,,,,,,,,,,8889.0,,-485904.0,,,,,245668.0,,,-5183649.0,0.0,,,,7988064.0,,,,,,,45662.0,,,,201902174.0,,,,,,
2016-03-31,2016-06-13,10-K,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,0.0,73015.0,,,,,,,3847.0,155460.0,,12919672.0,,1432000.0,,,10000000.0,0.0,9732783.0,9552239.0,180544.0,,,,,,,9403965.0,9403965.0,9002505.0,,,,,0.001,420000000.0,205000000.0,205000000.0,205000.0,-1403824.0,,,,,,,,,1396005.0,,,0.0,1363000.0,1363000.0,-3847.0,17404.0,494145.0,,-0.01,0.0,0.34,0.31,,0.14,0.0,-0.11,0.0,,28731.0,,10700.0,10700.0,10700.0,10700.0,10700.0,201629.0,172895.0,,1.432,46711.0,,511413.0,-239169.0,-1539637.0,-1300468.0,0.0,484000.0,216000.0,-523000.0,0.0,177000.0,0.0,,-31279.0,0.0,-129704.0,,,-299434.0,,0.0,,,,,,-224392.0,,249459.0,,0.0,,0.0,,,2054018.0,9732783.0,658013.0,1396005.0,,,,,,,,10299434.0,-87564.0,-1209365.0,-1957355.0,,,,1539637.0,-1957355.0,4500000.0,,180544.0,,135813.0,,,,90853.0,,,,,,78197.0,,,9367.0,,,,,,,148274.0,0.0,,,10000000.0,,,,,,,,,,,-1539637.0,11496.0,7649.0,23428.0,494145.0,,,,,1028224.0,,0.0,-5601367.0,0.0,,,7678765.0,7678765.0,,,,10000000.0,,,135813.0,,,,403452054.0,,,,,,
2016-06-30,2016-08-09,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,,93742.0,,,,,,,,-374555.0,,12919672.0,,1332000.0,,,10000000.0,,8797305.0,8600886.0,196419.0,,,,,,,8494149.0,8494149.0,-254167.0,,,,,0.001,420000000.0,205000000.0,205000000.0,205000.0,-1024198.0,,,,,,,,,1265020.0,,,,,,,4917.0,645897.0,,-0.01,,,,,,,,,,,,,,,,,,189974.0,,1.332,-655649.0,,188102.0,,,,,,,,,,,,41876.0,,,0.0,,,193419.0,,,,,41876.0,,-34573.0,,0.0,,,0.0,,,,2142738.0,8797305.0,877718.0,1265020.0,,,,,,,,193419.0,-34769.0,-219398.0,-494183.0,,,,494183.0,-494183.0,,,,,,,,,138079.0,,,34769.0,,,34769.0,,,0.0,,,,,,,106737.0,,,,,,,,,,193419.0,,,,,-494183.0,,6445.0,,-645897.0,,,,,306081.0,,,-6095550.0,0.0,,,,6654567.0,,,,,,,-530015.0,,,,205000000.0,,,,,,
2016-09-30,2016-11-09,10-Q,Nemaura Medical Inc.,NMRD,CIK0001602078,USD,,49059.0,,,,,,,,-234243.0,,12919672.0,,1325000.0,,,,,8590488.0,8374163.0,216325.0,,,,,,,8318282.0,8318282.0,,,,,,0.001,420000000.0,,,205000.0,-182170.0,,,,,,,,,1258750.0,,,,,,,,717935.0,,-0.01,,,,,,,,,,,,,,,,,,204428.0,,1.325,,,101768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2118091.0,8590488.0,859341.0,1258750.0,,,,,,,,,,,-322482.0,,,,322482.0,-322482.0,,,,,,,,,92347.0,,,,,,,,,,,,,,,,55881.0,,,,,,,,,,,,,,,,,11897.0,,-717935.0,,,,,220714.0,,,-6418032.0,0.0,,,,6472397.0,,,,,,,140312.0,,,,205000000.0,,,,,,
