end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,CapitalizedComputerSoftwareGross,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentIncreaseAccruedInterest,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxContingencies,EffectiveIncomeTaxRateReconciliationTaxSettlementsOther,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossRealized,GainsLossesOnExtinguishmentOfDebt,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeOperating,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherCostAndExpenseOperating,OtherDepreciationAndAmortization,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredRevenueCurrent,NotesPayable,PaymentsOfDividendsMinorityInterest,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited
2019-06-30,2020-01-30,10-K,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,73681.0,,,25250.0,556317.0,,,27959.0,0.0,23522.0,,10980278.0,0.0,0.0,270577.0,91086179.0,,,,0.0,55147059.0,53190.0,47690.0,,,,5500.0,0.0,963.0,-4523.0,-4523.0,,,,,,0.005,1000000000.0,48281128.0,48281128.0,241406.0,365850.0,0.0,1875000.0,74996.0,74996.0,0.0,0.0,0.0,0.0,,,,165038.0,210890.0,0.0,45852.0,219472.0,0.0,219472.0,0.0,0.0,219472.0,0.0,,0.0,,0.01,0.0,0.0,0.34,-0.008,-0.007,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,-2841.0,-774738.0,365850.0,365850.0,852595.0,0.0,0.0,10229.0,10229.0,,27959.0,0.0,-1411744.0,,260000.0,260000.0,18768.0,,,,0.0,0.0,,853175.0,0.0,0.0,,18768.0,18768.0,0.0,0.0,0.0,0.0,,,,,,,,,13688834.0,53190.0,13688834.0,,0.0,0.0,823369.0,-5500.0,-822392.0,365850.0,0.0,,1411165.0,0.0,305272.0,,,,1042474.0,-1045315.0,,,0.0,0.0,0.0,73637.0,20088.0,,18112.0,17980.0,17457.0,,,,818000.0,0.0,,0.0,,,270577.0,,,0.0,0.0,,0.0,,5500.0,0.01,100000.0,0.0,0.0,0.0,0.0,0.0,823369.0,,,5500.0,5500.0,,50050.0,-104963229.0,72155.0,,72155.0,721847.0,,,,,,-13635644.0,-13635643.0,0.0,,,,,38585.0,,210890.0,102576132.0,,47429073.0,,,,,
2019-09-30,2020-02-26,10-Q,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,,,53023.0,570488.0,,,9343.0,,23685.0,14063.0,11174724.0,,,,91086179.0,,,,,55560676.0,51372.0,43594.0,,,,,,12694.0,11731.0,11731.0,,,,,,0.005,1000000000.0,48281128.0,48281128.0,241406.0,-620731.0,,1875000.0,6611.0,6611.0,,,,,,,,,,,,,,,,,,0.0,,,,-0.01,-0.01,,,,,,,,0.0,,,,,,,,,,,,0.0,,,10706.0,-410144.0,-620731.0,-620731.0,194446.0,0.0,0.0,4392.0,,,-18616.0,163.0,194446.0,0.0,132091.0,0.0,-2211.0,,,,0.0,5000.0,,210587.0,0.0,0.0,,,16557.0,,,,,,,,,,,,,14307747.0,51372.0,14307747.0,,,,287821.0,-2278.0,-273812.0,-620731.0,0.0,,-210587.0,,610827.0,1875000.0,,,420850.0,-410144.0,,,,,,,,,,,,,,,,,,0.0,,,149826.0,,0.0,,,,,,2278.0,1000.0,100000.0,0.0,0.0,0.0,5000.0,,287821.0,,-620731.0,,7778.0,,0.0,-105583960.0,17317.0,0.0,17317.0,271024.0,,,,,,-14256375.0,,,,,,,,,,48281128.0,48281128.0,48281128.0,,,,,
2019-12-31,2020-04-14,10-Q,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,,,174924.0,477313.0,,,6325.0,,40313.0,28125.0,10095766.0,,2100.0,,91329795.0,,,,,55767463.0,701852.0,313818.0,,,,,,110971.0,,,,,,,,0.005,1000000000.0,54399128.0,54399128.0,271996.0,190560.0,182850.0,1875000.0,7493.0,,,,,,170.0,,,,,,,,,,,,,,,132.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-4412.0,,143152.0,24673.0,,188460.0,188460.0,,0.0,,,,,,,,,,,,,,,,,,223008.0,0.0,,,,134366.0,,,,,,,,,,,,,14493411.0,701852.0,14370838.0,,,,,,,188460.0,0.0,,1049417.0,,1524672.0,1875000.0,,,885630.0,-860957.0,,,,122573.0,121788.0,,,,,,,,,,,,,2100.0,,2100.0,20433.0,,0.0,,,,43673.0,,,0.01,100000.0,5000.0,5000.0,50.0,18351.0,,,,188460.0,,123094.0,,271935.0,-105395500.0,32166.0,0.0,,593262.0,,,,,,-13791559.0,,,274086.0,,,,,,,105711091.0,,49943628.0,,,,,
2020-03-31,2020-06-29,10-Q,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,,,258677.0,363274.0,,,210897.0,,184133.0,42758.0,10268020.0,,2159.0,,91709595.0,,,,,57188206.0,1450544.0,931162.0,,,,,,104093.0,,,,,,,,0.005,1000000000.0,63999128.0,63999128.0,319996.0,-1039444.0,180745.0,1875000.0,185902.0,,,,,,170.0,,,,,,,,,,,,,,,124.0,,-0.02,-0.02,,,,,,,,,,,,,,,,,,,,16583.0,,143152.0,165422.0,,-1039503.0,-1039503.0,,0.0,,,,,,,,,,,,,,,,,,219483.0,0.0,,,,239273.0,,,,,,,,,,,,,15790747.0,1450544.0,15677205.0,,,51936.0,,,,-1028439.0,-11064.0,,-202900.0,,2483844.0,1875000.0,,,1002025.0,-836603.0,,,,113542.0,112116.0,,,,,35827.0,46726.0,,34109.0,0.03,,,,59.0,,59.0,-355.0,,0.0,63512.0,,,267165.0,,,0.01,100000.0,5000.0,5000.0,50.0,109610.0,,,,-1039503.0,,264114.0,,177874.0,-106423939.0,351324.0,58906.0,,824506.0,,,,,,-14340203.0,,,318000.0,172800.0,,,,,,60737965.0,,60737965.0,,,,,
2020-06-30,2020-10-15,10-K,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,556317.0,,297720.0,556317.0,,229167.0,265812.0,69952.0,231865.0,56250.0,10519440.0,68453.0,-7897.0,,91904874.0,,34000.0,93000.0,0.0,56801471.0,2783671.0,1251537.0,,,,52665.0,206987.0,75165.0,,83524.0,,74202.0,,0.0,,0.005,1000000000.0,68464742.0,68464742.0,342324.0,-2485454.0,176291.0,1875000.0,625916.0,,0.0,0.0,0.0,0.0,170.0,,,522084.0,667134.0,219999.0,145050.0,886606.0,0.0,768085.0,450.0,118071.0,886606.0,46602.0,46602.0,,0.0,-0.04,-0.04,0.0,0.21,-0.27,0.0,0.059,-0.066,0.105,-9322.0,,355934.0,-28891.0,,,,,,,693385.0,664494.0,15304.0,0.0,143152.0,552238.0,-2477557.0,-2477557.0,-2477557.0,768361.0,0.0,0.0,146226.0,,,143021.0,84823.0,-1690037.0,0.0,472136.0,,521592.0,,0.0,,-84162.0,66742.0,0.0,1041732.0,8769.0,0.0,37364.0,389256.0,650422.0,140477.0,120689.0,195300.0,112366.0,,,,,,,,,17922106.0,2783671.0,17029243.0,0.0,143930.0,51821.0,2463056.0,12914.0,-2392446.0,-2466378.0,-11179.0,,211540.0,93217.0,3053782.0,3053782.0,,4.0,3241335.0,-2689097.0,16245.0,1118474.0,129662.0,288053.0,321560.0,1235453.0,264371.0,194616.0,207901.0,259215.0,267113.0,42237.0,,,6130145.0,30000.0,30000.0,7897.0,,,250.0,0.0,0.0,,155055.0,93217.0,76013.0,,194073.0,0.01,100000.0,5000.0,5000.0,50.0,121413.0,69824.0,2393232.0,69824.0,,308961.0,240508.0,,471963.0,-107429607.0,1178154.0,223566.0,1178154.0,2769372.0,0.0,,,,,-15138435.0,-15138435.0,499086.0,592086.0,195300.0,,195107.0,,,667134.0,56801796.0,,56801796.0,,,,,
2020-09-30,2020-11-16,10-Q,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,,,149638.0,1252826.0,,,207747.0,121615.0,304823.0,70313.0,10637282.0,65606.0,6312.0,,91904874.0,,2300.0,0.0,14721.0,57214074.0,2897764.0,1373327.0,,,,59252.0,,139403.0,,50120.0,,50120.0,,0.0,,0.005,1000000000.0,68464742.0,68464742.0,342324.0,-895132.0,0.0,1875000.0,233428.0,,,,,,,,,,,0.0,,,,,,,,10644.0,10644.0,,,-0.01,-0.01,,,,,,,,14118.0,,,,,,,,,,,,-12582.0,,143152.0,525965.0,-909341.0,-909341.0,-909341.0,127235.0,0.0,0.0,-284560.0,,,838.0,72958.0,117842.0,-176291.0,832987.0,,41082.0,,,,8003.0,7629.0,,129060.0,525.0,0.0,,,691504.0,,,,131793.0,,,,,,,,,18931331.0,2897764.0,18106537.0,,172524.0,56836.0,511532.0,-68099.0,-393313.0,-914356.0,5015.0,-2477557.0,-104943.0,93126.0,3565314.0,1875000.0,,4.0,1330363.0,-804398.0,,1052679.0,228528.0,824794.0,1053322.0,1169658.0,198576.0,194616.0,207901.0,259215.0,267113.0,42237.0,,,,,30000.0,-14209.0,-14209.0,14209.0,0.0,0.0,36174.0,,,,84016.0,0.0,68099.0,0.01,100000.0,5000.0,5000.0,50.0,129042.0,,511532.0,0.0,-2909341.0,363569.0,297963.0,,22822.0,-108343963.0,759393.0,66033.0,759393.0,1307541.0,0.0,,,,,-16033567.0,-16033567.0,,,,,,,,,68464742.0,,68464742.0,,,,,
2020-12-31,2021-02-12,10-Q,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,1059610.0,,201946.0,1059610.0,,767490.0,767490.0,105233.0,393718.0,84375.0,10756448.0,91526.0,16362.0,,91904874.0,,,0.0,28478.0,57628876.0,3399103.0,1902566.0,,,,69177.0,,186660.0,,,,,,,,0.005,1000000000.0,68464742.0,68464742.0,342324.0,-1814470.0,126120.0,1875000.0,458833.0,,,,,,,,,,,126120.0,,,,,,,,,,,,-0.03,-0.03,,,,,,,,,,,,,,,,,,,,7134.0,,143152.0,-3316.0,-1824520.0,-1224520.0,-1224520.0,,0.0,,,,,,,,,,,,,,,,,,154751.0,377.0,,,,628849.0,,,,150288.0,,,,,,,,,20647140.0,3399103.0,19867377.0,,184372.0,32217.0,,,,-1799901.0,-24619.0,,-146616.0,100504.0,5122722.0,,,,1674588.0,-1677904.0,,,231309.0,779763.0,1011072.0,,,,,,,,,,,,30000.0,-10050.0,,10050.0,0.0,,624.0,,,,56840.0,,,0.01,100000.0,5000.0,5000.0,50.0,157494.0,,,,-1824520.0,403839.0,312313.0,,255679.0,-109543864.0,455517.0,89115.0,455517.0,1418909.0,,,,,,-17248037.0,-17848037.0,,,,,,,,,68464742.0,,68464742.0,,,,,
2021-03-31,2021-05-17,10-Q,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,568805.0,,394515.0,568805.0,,1169861.0,1169861.0,83758.0,400618.0,,10884158.0,126230.0,728.0,,92717074.0,,,,28478.0,58042294.0,5135504.0,2372090.0,,,,84796.0,,265212.0,,,,,,,,0.005,1000000000.0,73264742.0,73264742.0,366324.0,-2485083.0,20000.0,2656580.0,854791.0,,,,,,,,,,,20000.0,,,,,,,,,,,98000.0,-0.04,-0.04,,,,,,,,,,,,,,,,,,,,21393.0,,1429841.0,733538.0,,-2469449.0,-2469449.0,,0.0,,,,,,,,,,,,,,,,,,184370.0,2991.0,,181039.0,,591756.0,,,,149889.0,,,,,,,,,23344624.0,5135504.0,22321264.0,299900.0,237746.0,27493.0,,,,-2464725.0,-4724.0,,-159528.0,,6937324.0,7718904.0,,,3043459.0,-2309921.0,,,233912.0,723460.0,957372.0,,,,,,,,,,,,30000.0,-15634.0,,-15634.0,,,458.0,,,127352.0,30822.0,,,0.01,100000.0,5000.0,5000.0,50.0,230681.0,,,,-2469449.0,472431.0,346201.0,,125752.0,-112008589.0,1588329.0,285307.0,1588329.0,2917707.0,,,,,,-18209120.0,,,794000.0,,730000.0,,,,,70278075.0,,70278075.0,,,,,
2021-06-30,2021-10-13,10-K,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,414073.0,,910339.0,414237.0,417237.0,265812.0,265812.0,69952.0,641380.0,112500.0,1953024.0,243457.0,32287.0,,92965821.0,71673.0,563907.0,801673.0,37465.0,58628294.0,4703105.0,1640511.0,,,,186549.0,,110285.0,,,,35120.0,110285.0,,,0.005,1000000000.0,68464742.0,68464742.0,369194.0,41405.0,219999.0,1875000.0,2471966.0,,0.0,0.0,2400.0,2400.0,,,0.0,1607556.0,2054182.0,219999.0,446626.0,2940788.0,0.0,2688360.0,1521.0,250907.0,2940788.0,141388.0,83606.0,,,0.0,0.0,1.966,0.21,1685.22,-1681.11,-364.23,102.24,-1557.21,40184.0,,,28891.0,69338.0,317804.0,69338.0,69338.0,69338.0,69338.0,693385.0,664494.0,66924.0,78479.0,736456.0,934718.0,1221.0,,1221.0,491953.0,0.0,0.0,563338.0,,,-29274.0,370789.0,487625.0,7194.0,1345875.0,,191686.0,,-30000.0,,-11685.0,163613.0,664494.0,670272.0,6278.0,0.0,182147.0,669881.0,842108.0,172227.0,0.0,,323669.0,1247673.0,8651.0,356235.0,34193.0,195412.0,300945.0,352237.0,75931.0,18110493.0,4703105.0,17175111.0,,223141.0,-38391.0,5964554.0,-385830.0,-5583788.0,91433.0,-90212.0,,8571372.0,415817.0,10508955.0,10508955.0,0.0,5.0,9504869.0,-8570151.0,,1171742.0,76570.0,455757.0,532327.0,,,,,,,,,,20036664.0,0.0,,-40184.0,,,,28891.0,114401.0,,0.0,415817.0,67328.0,,357961.0,0.01,100000.0,5000.0,5000.0,50.0,285026.0,,5967054.0,-2500.0,,733359.0,489902.0,,520510.0,-107338174.0,3406684.0,332657.0,3406684.0,8984359.0,801672.0,0.47,0.0,1.492,0.008,-13368997.0,-13407388.0,887969.0,887969.0,,730000.0,,,,2054182.0,128946367.0,,70318073.0,219999.0,,,,
2021-09-30,2021-11-19,10-Q,DALRADA FINANCIAL CORPORATION,DFCO,CIK0000725394,USD,,,237129.0,711189.0,515233.0,,,4265049.0,44455.0,1124337.0,,1976714.0,263921.0,71631.0,,93705061.0,,93000.0,677507.0,37465.0,,8646481.0,5887946.0,,,,194487.0,,92335.0,,,,-57294.0,92335.0,,,0.005,1000000000.0,75721684.0,75721684.0,378609.0,-937329.0,469525.0,0.0,1204335.0,,,,,,6532206.0,,,,,469525.0,,,,,,,,41637.0,23532.0,,,-0.03,-0.03,,,,,,,,39344.0,,,46226.0,,,,,,,788385.0,742159.0,43751.0,,736456.0,3398018.0,-976673.0,,-976673.0,23690.0,0.0,0.0,-140754.0,,,3973740.0,711573.0,23690.0,249526.0,500597.0,,270687.0,,,,-5557.0,26515.0,742159.0,123804.0,527.0,0.0,146807.0,784890.0,1112795.0,327905.0,,,316127.0,,,,,,,,,15626567.0,8646481.0,5459903.0,,453733.0,1361963.0,3373297.0,-217871.0,-3212720.0,-2265842.0,1289169.0,-976673.0,-64818.0,,0.0,10115962.0,9878837.0,5.0,4309873.0,-911855.0,,,96919.0,0.0,130587.0,,,,,,,,,,,,,-39344.0,-39344.0,,,18105.0,14708.0,,,404906.0,61771.0,95000.0,122871.0,0.01,100000.0,,,,311541.0,,3399035.0,-10911.0,-976673.0,964347.0,700426.0,,60174.0,-109604016.0,4602353.0,15309.0,4602353.0,4249699.0,677507.0,,,,,,-6980086.0,,,,,,677507.0,14826.0,,73955420.0,,73955420.0,,,,,
