end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableInterestBearingCurrent,AccountsPayableInterestBearingInterestRate,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligationAccretionExpense,Assets,AssetsCurrent,AssetsFairValueAdjustment,AuctionMarketPreferredSecuritiesStockSeriesParValuePerShare,BankOverdrafts,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashEquivalentsAtCarryingValue,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CostsAndExpensesRelatedParty,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationPlanAssets,DeferredFinanceCostAmortizationExpense,DeferredFinanceCostsNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DemutualizationByInsuranceEntitySecuritiesIssuedGrossCashProceeds,DemutualizationByInsuranceEntitySecuritiesIssuedPricePerShareOrUnit,DepreciationAndAmortization,DividendsSharebasedCompensationStock,DueFromRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeBenefitsAndShareBasedCompensation,EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,EscrowDeposit,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueConcentrationOfRiskGuarantees,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,GainLossOnInvestments,GainLossRelatedToLitigationSettlement,GainOrLossOnSaleOfPreviouslyUnissuedStockByEquityInvestee,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayable,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementExpense,LoansPayableCurrent,LossContingencyDamagesSoughtValue,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReduction,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OriginationOfNotesReceivableFromRelatedParties,OtherAssetsNoncurrent,OtherIncome,OtherIntangibleAssetsNet,OtherInventory,OtherLiabilities,OtherLiabilitiesCurrent,OtherLoansPayableCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherSellingGeneralAndAdministrativeExpense,OtherShortTermBorrowings,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharesIssued,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,TaxCreditCarryforwardAmount,TemporaryEquitySharesSubscribedButUnissuedSubscriptionsReceivable,TreasuryStockRetiredParValueMethodAmount,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesRestrictedStock
2009-12-31,2010-04-16,10-K,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49395.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,2010-05-14,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,148190.0,,,,,-39040.0,,,,,,53735.0,,,,,,,,,,25000.0,,,,,,,,,,121361.0,113343.0,,,-222657.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,38782.0,8659.0,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4617.0,0.0,,44198.0,,,,,,,,,,,,,,,336000.0,0.0,,,,-1241761.0,,,,,,,,,,,,,,1198362.0,-1198362.0,,,,,,,,,,,,,,1173362.0,,,,,,,,,,0.0,,,,,267500.0,,,,,68500.0,,,,,,-1360374.0,,,,,,,,,,,0.0,,,,,921975.0,,,,,,,,,,,,,,,,,,,,,,,,,110706.0,,,,,,,66539327.0,
2010-09-30,2010-11-22,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,,,,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,,,28030.0,,,,,,,,,,,,,,,,,,,,,,40329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,1026329.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091658.0,,-1058048.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-1062499.0,,,,,,,,,,,33610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69844178.0,
2010-12-31,2011-04-15,10-K,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,342597.0,,,,,,,,,,,-4527812.0,,3943270.0,3943270.0,100000.0,,,,,100000.0,,,390398.0,40398.0,,,,150000000.0,2381.0,2381.0,-5637.0,2381.0,,,,,0.001,,150000000.0,80428215.0,80428215.0,,,80428.0,,,,,,,,56447.0,,,,,,,,,146335.0,,,,,,,,,,,,,,,,,,,,175781.0,175781.0,,-0.06,,,,,,,,,,,-180000.0,,,,2547093.0,,,,,,,,,132595.0,,3550.0,,,,,,,83561.0,,,180000.0,,-38017.0,,350000.0,,81133.0,,,,,,342597.0,,,,,,,,,,390398.0,894512.0,118800.0,,,,,686301.0,,,-691938.0,,,,,,110999.0,,,,,,,,,2703540.0,,-2634469.0,,,,,,350000.0,,,110999.0,,,,,,,,,-492601.0,,,,,38017.0,38017.0,,,,,,,,,75000.0,,,,,,,-2895602.0,,,,,,118700.0,,,,-4527812.0,69071.0,,,,,1741975.0,,,,,,80428215.0,80428215.0,146335.0,-504114.0,-504114.0,,,,,,,,,,,,,,,,,,,,,,50958334.0,
2011-03-31,2011-05-16,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,,,,,,,,,,,,,,,,25000.0,,,,,25000.0,,,,,,,,,,6901.0,4520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,526606.0,,,,,,,,,34523.0,,,,,,4850.0,,,11449.0,,,,,-3981.0,,,,12015.0,,,,,,,,,,,,,,,,,,,,,,,100500.0,-4850.0,,-91130.0,-563621.0,,,,,,,,,,,,,,551606.0,,-551606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100500.0,,,,,,,,,,405500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80262438.0,
2011-06-30,2011-08-22,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,109298.0,451895.0,,,,0.0,,,,,,50000.0,-5339525.0,,,4461166.0,,,,,,25000.0,,,364758.0,59908.0,,,,,,0.0,-2381.0,0.0,,-162550.0,,,,,,,,,,80840.0,,,,,,,0.0,,,,,,,,,,283526.0,,,,,,,,,0.0,0.0,,,,,,,,,,,175781.0,,0.0,,,,,,,,,,,,,,,212567.0,,,,,,,,,,,,,,,-4850.0,,,,,,,,,,304850.0,,10525.0,,,,,10525.0,6276.0,,15280.0,,,,,,,,364758.0,1028477.0,133800.0,,,,,165019.0,-4850.0,,,-248092.0,-248092.0,,,,,,,,,,,,,237567.0,237567.0,-237567.0,,,,,,,,,117275.0,,,,,212567.0,,,,,,,,,59908.0,-641.0,,,,,0.0,,,,,165019.0,,,,,,-811713.0,,,,,,,,,,,0.0,,,,,468950.0,,2000.0,,,,,,,,-797519.0,,,,,,,,,,,,,,,43108.0,,,,,,,80738196.0,
2011-09-30,2011-11-21,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,,,,,,,,,,,,,,4461166.0,,,,,,,25000.0,,,358363.0,78513.0,,,,150000000.0,728.0,728.0,,,,,,,0.001,,,,,,,80840.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175781.0,,0.0,,,,,,,,,,,,,,,165253.0,,,,,,,,,,,,,,,,,,,,,0.0,,38017.0,,,,17789.0,,,,,17789.0,532469.0,,,,,,,,,,358363.0,1363924.0,133800.0,,,,,,,,,-208042.0,,2000.0,,,,,,,,,,,,190253.0,,-190253.0,,,,,,279850.0,,,120349.0,,,,,,,,0.0,,,,,,77785.0,,,,,,,,,,,,,,,,,-208042.0,,,,,,,,,,-5547567.0,0.0,,,,,,,,,,,80840394.0,80840394.0,401525.0,-1005561.0,,,,,,,,,,,,,,,,,,,,,,,80840394.0,
2011-12-31,2013-06-19,10-K,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,705856.0,,,,,,,,,,,,,4510882.0,,100000.0,,,,,100000.0,,,250226.0,226.0,,,,,226.0,226.0,-2155.0,,,,,,0.001,,150000000.0,80840394.0,80840394.0,,,80840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175781.0,345023.0,,-0.02,,,,,,,,,,,,,,,1217409.0,,,,,,,,,363259.0,,,,,,,,,230116.0,,,750.0,,37267.0,,,,270953.0,,,,,,,,44734.0,,,,,,,,250226.0,1774678.0,202692.0,,,,,282164.0,,,-284319.0,,,,,,111709.0,,,,,409398.0,,,,1317409.0,,-1317409.0,5200000.0,,,,,250000.0,,,,,,,,,409398.0,,,,,,,,,,,,,,,,9765.0,,,,,,,,,-1588362.0,,,,,,282164.0,,,,-6116174.0,,,,,,562886.0,,,,,,,,409398.0,-1524452.0,,,,,,,,,,,,,,,,,,,,,,,80850378.0,
2012-03-31,2013-06-19,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,724477.0,,,,,,,,,,,,,4584553.0,,25000.0,,,,,25000.0,,,225144.0,144.0,,,,,144.0,144.0,-82.0,,,,,,0.001,,150000000.0,83644133.0,83644133.0,,,83644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175781.0,,,0.0,,,,,,,,,,,,,,,20203.0,,,175399.0,,,,,,18620.0,,,,,,,,,22755.0,,,,,,,,,22754.0,,,,,,,,,,,,,,,,225144.0,1741078.0,496723.0,,,,,1500.0,,,-1582.0,-67957.0,,,,,114758.0,,,,,,,,,45203.0,,-45203.0,,,,,,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67957.0,,,,,,1500.0,,,,-6184131.0,,,,,,,,,,,,,,405120.0,-1515934.0,,,,,,,,,,19000.0,,,,,,,,,,,,,82209553.0,
2012-06-30,2013-06-19,10-Q,"UNITED HEALTH PRODUCTS, INC.",UEEC,CIK0001096938,USD,,740695.0,,,,,,,,,,,,,4584553.0,,,,,,,25000.0,,,200090.0,,,,,,90.0,90.0,,,,,,,0.001,,150000000.0,83644133.0,83644133.0,,,83644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,16759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16190.0,,,,,,,,67096.0,,,,,,,,200090.0,1773973.0,496723.0,,,,,,,,,-57949.0,,,,,117808.0,,,,,,,,,41759.0,,-41759.0,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57949.0,,,,,,,,,,-6242080.0,,,,,,,,,,,,,,418747.0,-1573883.0,,,,,,,,,,,,,,,,,,,,,,,83644133.0,
