end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedIncomeTaxes,AccruedInvestmentIncomeReceivable,AccruedLiabilitiesFairValueDisclosure,AccruedRentCurrent,AccumulatedAmortizationOfDebtIssuanceCostsLineOfCreditArrangements,AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,AccumulatedCapitalizedInterestCosts,AccumulatedDeferredInvestmentTaxCredit,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdministrativeFeesExpense,AdvancesToAffiliate,AllocatedShareBasedCompensationExpense,AllowanceForNotesAndLoansReceivableCurrent,Assets,AssetsCurrent,AssetsDesignatedToClosedBlock,AssetsNet,AssetsNoncurrent,BenefitsLossesAndExpenses,BusinessCombinationAcquisitionRelatedCosts,CarryingValueOfSecuritiesSoldUnderRepurchaseAgreementsAndDepositsReceivedForSecuritiesLoaned,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockOtherSharesOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,CostOfGoldProductsAndServices,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfOtherPropertyOperatingExpense,CreditAndDebitCardReceivablesAtCarryingValue,CumulativeEarningsDeficit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesAndDeposits,CustomerDepositsCurrent,DebtInstrumentIncreaseDecreaseOtherNet,DeferredCompensationEquity,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationTaxEffectOfAdjustmentToPriorPeriodGainLossOnDisposal,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,EarningsPerShareBasicAndDiluted,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,ExcessStockSharesIssued,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,ExtinguishmentOfDebtGainLossNetOfTax,FacilityCosts,FederalIncomeTaxExpenseBenefitContinuingOperations,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeCostsInInventoryAmountIncurred,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaidNet,IncomeTaxReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInCustomerLoyaltyProgramLiability,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOutstandingChecksOperatingActivities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndCasualtyInsuranceLiabilities,IncreaseDecreaseInRegulatoryAssetsAndLiabilities,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseDecreaseInSecurityDeposits,InterestCostsIncurred,InterestExpenseLesseeAssetsUnderCapitalLease,InterestPaid,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryWorkInProcessAndRawMaterialsNetOfReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LinesOfCreditCurrent,LoansAndLeasesReceivableRelatedParties,LoansPayableCurrent,LossContingencyAccrualProductLiabilityNet,LossContingencyLossInPeriod,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAllocatedToLimitedPartners,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NetInvestmentIncome,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherLiabilitiesAndDeferredRevenueNoncurrent,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherSellingGeneralAndAdministrativeExpense,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromProductiveAssets,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireLoansReceivable,PaymentsToAcquireOtherPropertyPlantAndEquipment,PreconfirmationRetainedEarningsDeficit,PreferredStockShareSubscriptions,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleOfTreasuryStock,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOwnedNet,PropertySubjectToOrAvailableForOperatingLeaseNet,PublicUtilitiesInventory,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RegulatedOperatingRevenueExplorationAndProduction,RegulatoryLiabilityCurrent,RelatedPartiesAmountInCostOfSales,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,RevenuesNetOfInterestExpense,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOtherShareIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharesHeldInEmployeeStockOptionPlanAllocated,SharesHeldInEmployeeStockOptionPlanCommittedToBeReleased,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueShareBasedCompensation,TreasuryStockCommonValue,TreasuryStockRetiredCostMethodAmount,TreasuryStockValueAcquiredCostMethod,UtilitiesOperatingExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesPeriodIncreaseDecrease,VariableInterestEntityActivityBetweenVIEAndEntityPurchases,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccruedIncomeTaxesCurrent,DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,DeferredIncomeTaxesAndOtherAssetsNoncurrent,IncreaseDecreaseInOperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset
2017-04-30,2017-06-08,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,,,,,,,,,,,,,-1146.0,0.0,,,,,2212.0,12742.0,,,14954.0,,,,,2541.0,,1986.0,,,-9732.0,,,,,,,,3000.0,,,,,,968.0,,,,,0.0,,5000.0,,,,,0.0,,,,,,37.0,,,,,0.0,,8100.0,,,,,,,,,,,6252.0,5152.0,,,,,,,0.0,,0.0,,,,,,,5000.0,,,,,,,3530.0,,,,,,,0.0,,,,,,,,,,,14954.0,13100.0,13100.0,,,,,,,6500.0,-2249.0,-2249.0,-2265.0,-1100.0,,,,,,,-6252.0,,,,,,,,,,,,,,-2249.0,,6500.0,,,,,,,470.0,0.0,,,,,,-1100.0,2212.0,,,9731.0,,,,,,,6120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,
2017-07-31,2017-08-16,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,940.0,,,,,,,,,,,,-2314.0,,,,,,2099.0,7627.0,,,9726.0,,,,,941.0,,,,,,,,,,,,,3000.0,,,,,,3046.0,,,,,,,,,,,,0.0,,,787.0,,,,,,,,0.0,,8100.0,,,,,,,,,,,3122.0,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9726.0,,9040.0,9040.0,,,,,,,,,,,-1168.0,,,,,,,3122.0,,,,-787.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-1168.0,2099.0,,,6686.0,,,,,,,5000.0,,,,,,,,,,,,,,,,686.0,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,
2017-10-31,2017-11-15,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,,,,,,,,,,,-869.0,,-2528.0,,,,,,1987.0,6585.0,,,8572.0,,,,,387.0,,,,,,,,,,,,,3000.0,,,,,,487.0,,,,,,,,,,,,0.0,,,885.0,,,,,,,,0.0,,,,,,,,,,,,,3187.0,2973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8572.0,,8100.0,8100.0,,,8100.0,,,,,,,,-214.0,,,,,,,3187.0,,,,-885.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-214.0,1987.0,,,6198.0,,,,,,,3460.0,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,
2018-01-31,2018-05-16,10-K,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,1410.0,,,-6419.0,,,,,,,,,-6419.0,0.0,,,,,1874.0,11017.0,,,12891.0,,,,5207.0,5207.0,,,5207.0,,4652.0,,,,,,,3000.0,3000.0,3000000.0,0.001,,,,4889.0,,,,,0.0,,6800.0,,,,,,,,1378.0,,,375.0,,,,,0.0,,8100.0,,-1338.0,,,,,,,,,17714.0,11341.0,,,,,,,0.0,,1410.0,,,,,,,6800.0,,,,,,,4000.0,,,-5810.0,,,,0.0,,,,,,,,,,12891.0,-3419.0,16310.0,16310.0,,,8100.0,,-6374.0,,6500.0,-2249.0,,401.0,-6374.0,,,-6374.0,3000000.0,,,-17714.0,-6374.0,,,-1378.0,,,,,,,,,,-2249.0,100.0,6500.0,,,,,,,0.0,0.0,,,,,,-6374.0,1874.0,,,5810.0,,,,,,,16230.0,,,,,,,,,,,,,,,,-3419.0,,,,,,,,,,,,,,1338.0,,,,,2293151.0,,,,,,,,
2018-04-30,2018-06-04,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,651.0,,,,,,,,,,,,-1439.0,1064.0,,,,,1762.0,9652.0,,,11414.0,,,,3281.0,3281.0,,-1926.0,,,-1926.0,,,,,,,3038167.0,3038.0,,,,,,2719.0,,,,,0.0,,0.0,,,,,0.0,,,302.0,,,112.0,,,,,0.0,,8100.0,,998.0,,,,,,,,,4752.0,9731.0,4979.0,,,,,,0.0,,-759.0,,,,,,,-6800.0,,,,,,,-3280.0,,,,,,,0.0,,,,,,,,,,11414.0,,8751.0,8751.0,,,,,4979.0,,1102.0,0.0,,-3028.0,4979.0,,,,,,,4752.0,4979.0,,,-302.0,,,,,,,,,,0.0,,0.0,,,,,,,3280.0,1102.0,,,,,,4979.0,1762.0,,,3091.0,,,,,,,12450.0,,,,,,,,,,,,,,,,2663.0,,,,,,,,,,,,,,-998.0,,,,,3010611.0,,,,,,,,
2018-07-31,2018-08-15,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,651.0,,,,,,,,,,,,-13408.0,2723.0,,,,,1649.0,9615.0,,,11264.0,,,,537.0,537.0,,,,,,,,,,,,75000000.0,3098.0,3098167.0,0.001,,412.0,,412.0,,,,,0.0,,0.0,,,,,0.0,,,2816.0,,,,,,,,0.0,,18200.0,,,,,,,,,,,13557.0,1588.0,-11696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264.0,,18851.0,18851.0,,,,,,,,,,,-11969.0,,,,,,,13557.0,,,,-2816.0,,,,,,,,,,,,,,,,,,,1870.0,,,,,,,-11696.0,1649.0,,,7208.0,,,,,,,2000.0,,,,,,,,,,,,,,,,-7587.0,,,,,,,,,,,,,,,,,,,3087686.0,,,,,,,,
2018-10-31,2018-11-21,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,0.0,,,-20041.0,14525.0,31424.0,,,,,-4208.0,,,18262.0,,,,,1537.0,11632.0,468.0,,13637.0,,,,468.0,468.0,,,,,,,,,,3634002.0,,5540.0,3634.0,3443502.0,,,,11.0,,,,,,0.0,,0.0,,,,,0.0,,,4208.0,,,,,,,,0.0,,,,,,,,,,,,,13116.0,64.0,-13052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8812.0,,,,,,13637.0,,18200.0,18200.0,,18200.0,18200.0,20040.0,,,,,,,-13052.0,,,,,,,13116.0,,,,-4208.0,,,,,,,2820.0,,,,,,,,,,,,2820.0,,,,,,,-13052.0,1537.0,,,8812.0,,,,,,,75.0,,,,,,,,,,,,,,5540.0,,-4563.0,,,,,,,,,,,,,,,,,,,3372580.0,,,,,,,,
2019-01-31,2019-04-26,10-K,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,0.0,,,,,,,,825.0,,,1424.0,-28815.0,18262.0,,,,,0.0,10007.0,,0.0,11431.0,-4703.0,,,105.0,105.0,,-5102.0,105.0,,-5102.0,,,,,,10902006.0,,3634.0,10902006.0,0.001,,,3462.0,,6909.0,,,0.0,0.0,,0.0,279.0,,,,0.0,,,6051.0,,,450.0,450.0,,-22396.0,0.0,0.0,,18350.0,,-4703.0,,0.0,,,0.0,0.0,,,36114.0,13718.0,,-22396.0,,-22396.0,0.0,,0.0,,-1410.0,-1410.0,,,-6800.0,,,-6800.0,,,,,,-1410.0,-1410.0,,,-2682.0,,,,0.0,,8492.0,,,,8492.0,-2682.0,,5640.0,11431.0,-6919.0,18350.0,18350.0,,,18350.0,,-22396.0,6943.0,29146.0,0.0,,-34248.0,-22396.0,,-22396.0,-22396.0,,,,-36114.0,-22396.0,,,,-6051.0,8492.0,,,0.0,0.0,,36114.0,10250.0,0.0,,10250.0,,,,,1410.0,,1410.0,18896.0,,,,,15168.0,,1424.0,,0.0,8492.0,,,0.0,,-28815.0,,17180.0,,,36114.0,,,,,,,,,,,,,-6919.0,,18896.0,18896.0,,,-3419.0,,3000.0,,,,,725.0,4703.0,6051.0,,,,9820448.0,,,,,,,,
2019-04-30,2019-06-03,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,,,7600.0,,,,,,,,,,,,-37325.0,18262.0,14821.0,,,,1312.0,9209.0,,,10521.0,,,,1621.0,1621.0,1621.0,1516.0,,,1516.0,,,,,,10902006.0,,3634.0,10902006.0,,,,904.0,,,,,,0.0,,0.0,,,,,0.0,,,7465.0,,,112.0,,,,,0.0,,,,-1702.0,0.0,,,,,,,,14821.0,6311.0,-8510.0,-8510.0,,,0.0,,0.0,,7600.0,,0.0,,,,0.0,0.0,,,,,,1410.0,1410.0,,7600.0,,,125.0,,0.0,,,7588.0,,,,904.0,,,10521.0,-15429.0,25950.0,25950.0,,,18350.0,,-8510.0,,0.0,,,1516.0,-8510.0,,,,,,,14821.0,-8510.0,18.0,,,,,7215.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,13156.0,-8510.0,1312.0,,,7588.0,,,,,,,7215.0,,,14821.0,,,,,,,,,,,,,-15429.0,,,,,,,,,,,,,14821.0,1702.0,7465.0,,,,10902006.0,,,,,,,,
2019-07-31,2019-08-27,10-Q,VITASPRING BIOMEDICAL CO. LTD.,VSBC,CIK0001697884,USD,,5010.0,,5010.0,,,,,,,,,,,,,18262.0,,,,,1200.0,7494.0,,,8694.0,,,,418.0,105.0,,,418.0,,,,,,,,10902006.0,75000000.0,3634.0,10902006.0,,,512.0,3538.0,,,,,,0.0,,,,,,11190.0,0.0,,,7678.0,,,,,,,,0.0,,18350.0,,,,,,,,,,,2701.0,3538.0,-6145.0,-6145.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7076.0,,,,,8694.0,-14666.0,23360.0,23360.0,,,,,,,,,,,,,,,,,,2701.0,-6145.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,762.0,1200.0,,,7076.0,,,,,-36562.0,,0.0,,,2607.0,,,,,,,,,,,,,-14666.0,,,,,,,,,,,,,,,,,,,10902006.0,,,,,,,,
