end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanPlanAssetsTargetAllocationPercentage,DevelopmentCosts,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DividendIncomeOperating,DividendsShareBasedCompensationCash,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentAggregateCost,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestments,EquityMethodInvestmentsFairValueDisclosure,EquitySecuritiesFvNi,ExtinguishmentOfDebtAmount,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FDICIndemnificationAssetCashPaymentsReceived,FinanceLeaseImpairmentLoss,FinancingReceivableAllowanceForCreditLosses,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherAssets,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GeneralInsuranceExpense,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryNoncurrent,InventoryRawMaterials,InventoryWriteDown,InvestmentIncomeInterest,InvestmentIncomeNet,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,InvestmentOwnedUnrecognizedUnrealizedAppreciation,Investments,InvestmentsFairValueDisclosure,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsNoncurrent,LongTermDebtPercentageBearingVariableInterestRate,LongTermNotesAndLoans,LongTermNotesPayable,ManagementFeePayable,ManagementFeePayable,MarketableSecuritiesUnrealizedGainLoss,NetAssetValuePerShare,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAllocatedToLimitedPartners,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersDiluted,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NetInvestmentIncome,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableGross,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherDepreciationAndAmortization,OtherGeneralExpense,OtherIncome,OtherInvestmentsAndSecuritiesAtCost,OtherNonoperatingIncomeExpense,OtherResearchAndDevelopmentExpense,PaymentsForRepurchaseOfPrivatePlacement,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireNotesReceivable,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfProductiveAssets,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,RealizedInvestmentGainsLosses,RelatedPartyTransactionAmountsOfTransaction,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,SupplementalUnemploymentBenefitsSalaryContinuation,TaxBasisOfInvestmentsCostForIncomeTaxPurposes,TaxBasisOfInvestmentsGrossUnrealizedAppreciation,TaxBasisOfInvestmentsGrossUnrealizedDepreciation,TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,TaxesPayableCurrent,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityParOrStatedValuePerShare,TemporaryEquityRedemptionPricePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TransferToInvestments,UnrealizedGainLossOnInvestments,ValuationAllowanceAmount,WarrantExercisePriceDecrease,WarrantExercisePriceIncrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,AuctionMarketPreferredSecuritiesSharesOutstanding,CapitalUnits,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestIncomeExpenseNet,InterestReceivableNoncurrent,NetCashProvidedByUsedInContinuingOperations,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAvailableToCommonStockholdersBasic,OtherLongTermDebt,OtherPrepaidExpenseCurrent,OtherReceivablesNetCurrent,PaymentsToAcquireReceivables,ReceivablesNetCurrent,TemporaryEquityAccretionToRedemptionValueAdjustment,VentureCapitalGainsLossesNet,WeightedAverageNumberDilutedSharesOutstandingAdjustment
2011-06-30,2011-08-15,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,,3500.0,,,1123497.0,,,,,,,,,25804.0,25804.0,,,,,,,,,25804.0,25804.0,,,,,,,0.0001,0.0,100000000.0,30631200.0,30631200.0,,3063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104256.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25804.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-13853.0,,,,,,,,,,,,,,,,,,,,0.0,,22304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30631200.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-10,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,,,,,1123497.0,,,,,,,,,4585.0,4585.0,,,,,,,,,4585.0,8085.0,,,,,,,0.0001,0.0,100000000.0,30631200.0,30631200.0,,3063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121975.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-17719.0,,,,,,,,,,,,,,,,,,,,0.0,,4585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30631200.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-01-26,10-K,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,3500.0,3500.0,,,1123497.0,,,,,,,,,1752.0,1752.0,-1748.0,,,,,,,,1752.0,1752.0,-45728.0,,0.0,,,,0.0001,0.0,100000000.0,30631200.0,30631200.0,,3063.0,,,,,,,,49803.0,,,,,,,,,,,,,,,,,,,,21000.0,,-21000.0,21000.0,,,1128308.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49803.0,,,,,,0.0,,,,,0.0,20000.0,,-16000.0,-4000.0,,3500.0,3500.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3500.0,1752.0,3500.0,0.0,0.0,,,0.0,,,,,575.0,,-46303.0,-49803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,575.0,,,,,,,,,,,,,-49803.0,,,,,,,,,,,,0.0,,,,,,,,0.0,-1748.0,-1748.0,575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000.0,,,,30631200.0,,30631200.0,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,2012-05-15,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,,3500.0,,,1123497.0,,,,,,,,,3713.0,3713.0,,,,,,,,,3713.0,3713.0,1961.0,,,,,,0.0001,,100000000.0,30631200.0,30631200.0,,3063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141347.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13039.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3713.0,3500.0,15000.0,,,,15000.0,,,,,15000.0,,-13039.0,-13039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,0.0,,,,15000.0,,,,,,,,,-13039.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,-14787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30631200.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-08-01,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,,6268.0,,,1123497.0,,,,,,,,,813.0,813.0,,,,,,,,,813.0,813.0,,,0.0,,,,0.0001,,100000000.0,30631200.0,30631200.0,,3063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147015.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21268.0,813.0,6268.0,15000.0,,,,15000.0,,,,,,,,-5668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-5668.0,,,,,,,,,,,,,,,,,,,,0.0,,-20455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30631200.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-13,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,,14284.0,,,1123497.0,,,,,,,,,279.0,279.0,,,,,,,,,279.0,279.0,,,0.0,,,,0.0001,,100000000.0,30631200.0,30631200.0,,3063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155565.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29284.0,279.0,14284.0,15000.0,,,,15000.0,,,,,,,,-8550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,-8550.0,,,,,,,,,,,,,,,,,,,,,,-29005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30631200.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-03-05,10-K,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,20691.0,,,,1123497.0,,,,,,,,,279.0,279.0,-41194.0,,,,,,,,279.0,279.0,-1473.0,,0.0,,,,0.0001,,100000000.0,30631200.0,30631200.0,,3063.0,,,,,,,,39446.0,-12000.0,-3000.0,,,,,,,,,,,,,,,,,,36000.0,,36000.0,-36000.0,,,1167754.0,,,,,,,,,,0.0,,0.34,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,39446.0,,,,,,0.0,,,,,,15000.0,,-12000.0,-3000.0,,17973.0,17973.0,,,,,,,,,,,,,,,,,,,,,782.0,,,,,,,,,,0.0,,,,,41473.0,279.0,25691.0,15782.0,0.0,,,15000.0,,,,,20000.0,,-21473.0,-39446.0,,,,,,,,,20000.0,5000.0,,,,,,,93000.0,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30631200.0,,30631200.0,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,2013-05-15,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,33107.0,,,,1143487.0,,,,,,,,,10096.0,10096.0,,,,,,,,,10096.0,10096.0,9817.0,,0.0,,,,0.0001,,100000000.0,30731200.0,30731200.0,,3073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190636.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22882.0,,,,,,,,,,,,,,,,,,12699.0,,,,,,,,,,,,,,,,,,,,1065.0,,,,,,,,,,,,,,,,54172.0,10096.0,54172.0,,,,,,,,,,20000.0,,-10183.0,-22882.0,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44076.0,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,30634533.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,2013-08-08,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,13883.0,,,,1543487.0,,,,,,,,,368682.0,368682.0,,,,,,,,,368682.0,368682.0,,,,,,,0.0001,,100000000.0,30731200.0,30731200.0,,3073.0,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213113.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.0,,,,,,,,,,,,,,,,35235.0,368682.0,35235.0,,,,,,,,,,,,,-22477.0,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,4000.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30731200.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-14,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,9950.0,,,,1858856.0,,,,,,,,,1259100.0,1259100.0,,,,,,,,,1259100.0,1259100.0,,,,1009100.0,,,0.0001,100000.0,100000000.0,36231200.0,36231200.0,,3623.0,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218857.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.0,,,,,,,,,,,,,,,,715478.0,1259100.0,715478.0,,,,,,,,,,,,,-5744.0,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,0.0001,5000000.0,4000.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500000.0,,,543622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30731200.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2014-03-31,10-K,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,2050.0,,,,2919449.0,,,,,,,,,2207384.0,,1788667.0,,,,,,,,,2010620.0,2010341.0,,,,,,0.0001,,100000000.0,40606200.0,40606200.0,,4061.0,,,,,2000000.0,,,72611.0,13000.0,1000.0,,,,,,,,,,,,26000.0,,,,,,48000.0,,48000.0,-22000.0,,,1167754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104897.0,-88733.0,,,,,,10300.0,,,,,,,,,,,,14000.0,,,,,-17756.0,,,,,600.0,,,116925.0,,,,,,,,,,,1136.0,,,1667.0,600.0,,,,,,,625.0,600.0,131023.0,196164.0,-65143.0,,,18717.0,2207384.0,,,,,,,,,,,2191950.0,,-181609.0,,,,,,-20883.0,,,,15000.0,15000.0,,,,,,,124000.0,,,10296.0,,,,,,198050.0,,,180000.0,,,,,,,400000.0,,,,,,,1995000.0,400000.0,,1100000.0,,,-5000.0,,,,,,52015.0,,,79508.0,,,,,,,,,,,,,,,,,0.2,,1788667.0,,,,,,9975000.0,,6049662.0,,,,1995000.0,,,,1209932.0,,,,,,,,,,,,,,,,65143.0,,,,,,,32436953.0,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,2017-03-31,10-K,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,,,,,,,,,,,,,,,,,,,,,,,,,579209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,2017-05-17,10-Q,"SILO PHARMA, INC",SILO,CIK0001514183,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
