end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccruedRentNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossRealizedGainLossNet,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractsRevenue,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod,ConversionOfStockAmountConverted1,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleRealizedGainLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpense,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquitySecuritiesFvNiRealizedGain,EquitySecuritiesFvNiUnrealizedGain,FairValueAdjustmentOfWarrants,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FinanceLeaseLiabilityNoncurrent,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestPaid,InterestPaidNet,InvestmentIncomeNet,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsMiscellaneousCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsOfDebtExtinguishmentCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashAndInvestmentsCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StraightLineRentAdjustments,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncreaseDecreaseInOperatingLeaseLiability,NetIncomeLossAvailableToCommonStockholdersDiluted
2015-12-31,2016-03-30,10-K,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,1381000.0,5456000.0,382000.0,88000.0,,629000.0,,5234000.0,394000.0,1168000.0,3513000.0,0.0,0.0,,28263023.0,149363000.0,144985000.0,,,,,,,,,,,58000.0,,,143180000.0,132557000.0,143500000.0,,,29475462.0,0.0001,92000000.0,4869829.0,3233638.0,,-72900000.0,2421000.0,,,,,,,,,,,,,,,137000.0,-283000.0,,25321000.0,,,5985000.0,20075000.0,137000.0,11466000.0,,242000.0,730000.0,1652000.0,19938000.0,,0.0,,,471000.0,,-28.55,,0.34,-0.194,,-0.179,,0.025,0.008,1016000.0,,,,,,,289000.0,,18095000.0,0.0,-4.05,-1436000.0,1019000.0,3526000.0,,25321000.0,-40000.0,,373000.0,,91000.0,91000.0,-143000.0,1000000.0,,,,,,,,,,,32562000.0,149363000.0,6925000.0,,,,139391000.0,139391000.0,-1431000.0,-1431000.0,-5443000.0,-5403000.0,-85533000.0,-86026000.0,-37848000.0,,,,50106000.0,-35312000.0,,,,,,,,,,,,,,,58300000.0,380000.0,6000.0,2248000.0,,,,27000.0,-53000.0,-37445000.0,80000.0,1746000.0,,1431000.0,0.0001,0.0,0.0,0.0,786000.0,460000.0,1500000.0,,141711000.0,6000.0,,,,,-72900000.0,2759000.0,2130000.0,1019000.0,,,2000000.0,,18846000.0,,300000.0,300000.0,,320000.0,-88348000.0,,,,,3513000.0,,,,,1596853.0,0.0188,,,,,,,,15580000.0,1713385.0,6.31,,,,,,,37038000.0,-83114000.0,,,,,,,,,,17000.0,,6000.0,-96000.0,394000.0,394000.0,0.0,,,289000.0,,2566916.0,,,
2016-03-31,2016-05-13,10-Q,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,2909000.0,7251000.0,1048000.0,62000.0,71000.0,,,307448000.0,,,4210000.0,,,,3803326.0,248808000.0,232186000.0,,,,,,,,,,,526000.0,11649000.0,11649000.0,229204000.0,86024000.0,,,,,0.0001,195000000.0,36608136.0,35169842.0,4000.0,,805000.0,,,,,,199915000.0,,,,,,,,0.0,,,,25479000.0,,,,,,,,,,,,,,,,187000.0,,-0.8,,,,,,,,,677000.0,,,,87000.0,87000.0,376000.0,,,9762000.0,,-0.8,544000.0,89000.0,1814000.0,,158000.0,-2248000.0,,1088000.0,1619000.0,,,124000.0,,,,,,,,,,,,47445000.0,248808000.0,10222000.0,,,,,98215000.0,,-2562000.0,,-9629000.0,-17745000.0,-17792000.0,94000.0,,,,18644000.0,-17839000.0,,,,,,,,,,,,,,,,236000.0,,1619000.0,,,,24000.0,-45000.0,-30000.0,,,,943000.0,0.0001,5000000.0,0.0,0.0,1874000.0,,,98182000.0,,,,,33000.0,,,,15003000.0,1108000.0,,,,,8882000.0,,,,,,-106089000.0,,,,,4210000.0,,,,,1403302.0,0.0192,193551.0,0.0162,113801.0,4.88,,,695312.0,59134000.0,2400024.0,9.9,58172000.0,2360999.0,9.9,3.85,18.68,3376000.0,,201363000.0,,,,,8673.0,199915000.0,,,,,,,45000.0,47000.0,47000.0,,,,,,22280797.0,,,
2016-06-30,2016-08-10,10-Q,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,5844000.0,7846000.0,672000.0,31000.0,212000.0,1062000.0,,312456000.0,,,5197000.0,,,,,249602000.0,221218000.0,,,,,,,,,,,,,22676000.0,217650000.0,,,,,,0.0001,195000000.0,36614081.0,35373690.0,4000.0,-19042000.0,3388000.0,,,,,,,,,,,,,,,,,,25642000.0,,,,,,,,,,,,,,,,,,-0.54,,,,,,,,,1323000.0,,,,,,,,,12158000.0,,-0.54,,,,,,,,,,,,153000.0,,,,,,,,,,,,62272000.0,249602000.0,13721000.0,,,,,,,,,,-19042000.0,-19042000.0,158000.0,,,,22588000.0,-19200000.0,,,,,,,,,,,,,,,,508000.0,,1643000.0,,,,21000.0,,5000.0,,,,,0.0001,5000000.0,0.0,0.0,2373000.0,,,,,,,,,,,27803000.0,26741000.0,1195000.0,,,,,10430000.0,,,,,,-125130000.0,,,,,,,,,,1209744.0,0.0197,,,216154.0,4.7,,,,35056000.0,2596228.0,12.35,34486000.0,2554012.0,12.35,,,4258000.0,,187330000.0,,,,,,,,,,,,,,,,,,,,,35286719.0,,,
2016-09-30,2016-11-09,10-Q,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,3718000.0,9492000.0,1163000.0,,353000.0,1343000.0,,316322000.0,,,3691000.0,,,,,242153000.0,203449000.0,,,,,,,,,,,,,32048000.0,199874000.0,,,,,,0.0001,195000000.0,36651129.0,35608637.0,4000.0,-21020000.0,962000.0,,,,,,,,,,,,,,,,,,25800000.0,,,,,,,,,,,,,,,,,,-0.59,,,,,,,,,1930000.0,,,,,,,,,11295000.0,,-0.59,,,,,,,,,,,,142000.0,,,,,,,,,,,,71977000.0,242153000.0,13757000.0,,,,,,,,,,-21020000.0,-21020000.0,145000.0,,,,22127000.0,-21165000.0,,,,,,,,,,,,,,,,637000.0,,1632000.0,,,547000.0,19000.0,,3000.0,,,,,0.0001,5000000.0,0.0,0.0,2453000.0,,,,,,,,,,,38415000.0,37072000.0,1122000.0,,,,,10832000.0,,,,,,-146150000.0,,,,,,,,,,1016191.0,0.0203,,,362474.0,5.2,,,,11639000.0,3090810.0,13.41,11449000.0,3040552.0,13.41,,,3055000.0,,170176000.0,,,,,,,,,,,,,,,,,,,,,35505429.0,,,
2016-12-31,2017-03-03,10-K,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,4640000.0,17439000.0,729000.0,18000.0,380000.0,1556000.0,,320129000.0,47000.0,8566000.0,16881000.0,0.0,0.0,445000.0,4234421.0,229182000.0,187183000.0,,,,185323000.0,,,185323000.0,,,0.0,130000.0,35941000.0,35096000.0,185323000.0,42143000.0,186942000.0,43442000.0,,6309915.0,0.0001,195000000.0,36662724.0,35818131.0,4000.0,-97183000.0,6951000.0,,,,,,,,,,,,,,,13918000.0,,256000.0,26000000.0,13685000.0,9672000.0,16025000.0,68218000.0,13918000.0,16490000.0,,2979000.0,2014000.0,7353000.0,54300000.0,,0.0,,,1202000.0,,-3.02,,0.34,-0.354,,-0.036,,0.035,0.015,2480000.0,,,,87000.0,,,,,46262000.0,0.0,-1.1,3251000.0,-931000.0,11841000.0,935000.0,935000.0,-2246000.0,,1306000.0,1619000.0,465000.0,465000.0,62000.0,2500000.0,,,,,,,,,,,94575000.0,229182000.0,33083000.0,,,,97161000.0,97161000.0,-3473000.0,-5092000.0,-50246000.0,-49926000.0,-136559000.0,-136606000.0,-387000.0,,10000000.0,,143123000.0,-97188000.0,,,,,,,29057000.0,3957000.0,4362000.0,4257000.0,4155000.0,4055000.0,8271000.0,,82400000.0,536000.0,110000.0,1621000.0,,,748000.0,396000.0,-869000.0,-57000.0,,,,3493000.0,0.0001,5000000.0,0.0,0.0,1772000.0,1662000.0,,97488000.0,,,,20000.0,233000.0,,-97183000.0,41934000.0,40378000.0,88000.0,,560000.0,,,56979000.0,10000000.0,1600000.0,1600000.0,1619000.0,,-185526000.0,,,6053000.0,,16881000.0,,,,,822638.0,0.0213,,,,,,,,16190000.0,3411783.0,13.71,,,,,,,,134607000.0,,,,,,199962000.0,,97488000.0,,11000.0,,233000.0,310000.0,47000.0,47000.0,0.0,34400000.0,,,,32219717.0,,,
2017-03-31,2017-05-15,10-Q,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,15233000.0,6769000.0,378000.0,,,2163000.0,,423080000.0,,,5804000.0,,,,5602444.0,395041000.0,353786000.0,,,,,,,,,,,7000.0,,33929000.0,351552000.0,166229000.0,353171000.0,166229000.0,,,0.0001,195000000.0,41344250.0,40712296.0,4000.0,-31097000.0,682000.0,,,,,,,,,,,,,,,,,,104033000.0,,,,,,,,,,,,,,,,631000.0,,-0.85,,,,,,,,,1645000.0,,,,,,,,,12288000.0,,-0.85,10078000.0,857000.0,-10539000.0,,90214000.0,-2000.0,,-486000.0,,,,-610000.0,,,,,,,,,,,,188580000.0,395041000.0,50287000.0,,,,97094000.0,97094000.0,-656000.0,-656000.0,69791000.0,69791000.0,-31097000.0,-31097000.0,-470000.0,,15000000.0,31309000.0,31309000.0,-30627000.0,,,,,,,,,,,,,,,,175000.0,,1619000.0,,,13285000.0,331000.0,-69000.0,140000.0,,,,656000.0,0.0001,5000000.0,0.0,0.0,1289000.0,,,97102000.0,,,,,435000.0,,-31097000.0,41799000.0,39636000.0,945000.0,0.0,443000.0,,,19021000.0,5000000.0,,,1619000.0,,-216623000.0,,682000.0,682000.0,,5804000.0,,,,,614345.0,0.0227,208293.0,0.0171,838769.0,11.37,83902.0,11.67,1067741.0,31863000.0,4309750.0,16.51,31863000.0,4309750.0,16.51,5.11,24.18,10268000.0,,206461000.0,,,,,85872.0,,,,,,,,,,,,,,,,36485421.0,,,
2017-06-30,2017-08-09,10-Q,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,8156000.0,11160000.0,927000.0,,,2769000.0,-67000.0,428129000.0,,,5016000.0,,,,,368849000.0,327872000.0,,,,324795000.0,1000.0,68000.0,324862000.0,180700000.0,,,,,33878000.0,144096000.0,,145715000.0,,,,0.0001,195000000.0,41354833.0,40913418.0,4000.0,-26506000.0,3097000.0,,,,,,,,,,,,,,,,,13239000.0,100953000.0,,,,,,,,,,,,,,,,,,-0.65,,,,,,,,,2356000.0,,,,,,,,,11894000.0,,-0.65,,,,,,,,,,,,-446000.0,,,,,,,,,,,,183845000.0,368849000.0,48686000.0,,180699000.0,,,,,,,,-26439000.0,-26439000.0,-324000.0,,15000000.0,,29212000.0,-26115000.0,,,,,,,,,,,,,,,,51000.0,,1619000.0,-67000.0,,1131000.0,328000.0,,122000.0,,,,,0.0001,5000000.0,0.0,0.0,2257000.0,,,,,,,,,,,42127000.0,39358000.0,820000.0,,,,,17318000.0,,,,1619000.0,,-243062000.0,,3097000.0,3097000.0,,,,,,,428153.0,0.0258,,,1062695.0,12.71,,,,16161000.0,4444708.0,16.55,16161000.0,4444708.0,16.55,,,7023000.0,,185004000.0,,,,,,,,,,,,,,,,,,,,,40830161.0,,,
2017-09-30,2017-11-08,10-Q,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,6976000.0,8450000.0,499000.0,,,3431000.0,-23000.0,447468000.0,,,4468000.0,,,,,339127000.0,298416000.0,,,,292941000.0,,23000.0,292964000.0,135200000.0,,,,,33667000.0,86542000.0,,88161000.0,,,,0.0001,195000000.0,42109822.0,41840122.0,4000.0,-26555000.0,6282000.0,,,,,,,,,,,,,,,,,13239000.0,97851000.0,,,,,,,,,,,,,,,,,,-0.64,,,,,,,,,2973000.0,,,,,,,,,12635000.0,,-0.64,,,,,,,,,,,,-46000.0,,,,,,,,,,,,161339000.0,339127000.0,29496000.0,,209149000.0,,,,,,,,-26599000.0,-26599000.0,150000.0,,,,33031000.0,-26749000.0,,,,,,,,,,,,,,,,109000.0,,1619000.0,44000.0,,831000.0,325000.0,,196000.0,,,,,0.0001,5000000.0,0.0,0.0,2030000.0,,,,,,,,,,,42523000.0,39092000.0,695000.0,,,,,20396000.0,,,,1619000.0,,-269661000.0,,6282000.0,6282000.0,,,,,,,260784.0,0.03,,,1397719.0,13.73,,,,37294000.0,4423820.0,16.59,37294000.0,4423820.0,16.59,,,15956000.0,,177788000.0,,,,,,,,,,,,,,,,,,,,,41307092.0,,,
2017-12-31,2018-03-08,10-K,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,4020000.0,11049000.0,487000.0,,,4058000.0,-76000.0,514002000.0,,15289000.0,23374000.0,0.0,0.0,,5130247.0,373260000.0,332199000.0,,76000.0,329215000.0,329139000.0,,76000.0,329215000.0,174000000.0,329139000.0,0.0,623000.0,,33431000.0,146630000.0,,148249000.0,-38693000.0,,7621134.0,0.0001,195000000.0,45025448.0,44507960.0,4000.0,-120400000.0,17395000.0,107963000.0,13238000.0,94725000.0,,,,,,,,,0.0,,,9551000.0,,13238000.0,94725000.0,9352000.0,7151000.0,26307000.0,82852000.0,9551000.0,27726000.0,,4978000.0,5259000.0,2079000.0,73301000.0,,500000.0,0.03,2.0,2683000.0,,-2.98,,0.34,-0.156,-0.247,-0.009,-0.012,0.059,0.025,3708000.0,,,,,,,,,50502000.0,0.0,-0.84,-1515000.0,591000.0,-8334000.0,81707000.0,81707000.0,-2000.0,-13000.0,596000.0,,,13000.0,-978000.0,1200000.0,,,,,,,,,,,165180000.0,373260000.0,36707000.0,,182509000.0,,154534000.0,,-183810000.0,,-9417000.0,,-156513000.0,-156513000.0,-138000.0,,7500000.0,,173770000.0,-119933000.0,,,,,,,,,,,,,,,202700000.0,183000.0,517000.0,1619000.0,-76000.0,-76000.0,900000.0,317000.0,300000.0,587000.0,,,375266000.0,2059000.0,0.0001,5000000.0,0.0,0.0,2381000.0,1864000.0,,154143000.0,,,193500000.0,15000.0,1755000.0,,-120324000.0,43500000.0,39442000.0,679000.0,,764000.0,,600000.0,83159000.0,14500000.0,,1600000.0,1619000.0,,-305850000.0,13728000.0,3667000.0,13728000.0,,23364000.0,,,,,513225.0,18.7,,,,,,,,60591000.0,4372136.0,17.28,,,,,,,,208080000.0,,14823000.0,,,,,,,,4096000.0,,1768000.0,,,,0.0,19000000.0,,,,40323631.0,,,
2018-03-31,2018-05-04,10-Q,"EDITAS MEDICINE, INC.",EDIT,CIK0001650664,USD,8996000.0,7767000.0,618000.0,,,4650000.0,-52000.0,584825000.0,,6530000.0,6528000.0,,,,5712775.0,403982000.0,362812000.0,1000.0,53000.0,358624000.0,,,,,,358572000.0,,129000.0,,33190000.0,217671000.0,,219290000.0,71041000.0,,,0.0001,195000000.0,47119176.0,46711695.0,4000.0,-30915000.0,,,13323000.0,91972000.0,2895000.0,,,-474000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,751000.0,,-0.67,,,,,,,,,2799000.0,,,,,,,,,14186000.0,,-0.67,5095000.0,252000.0,-1252000.0,-3142000.0,,,,761000.0,,,,438000.0,,,,,,,,,,,,156467000.0,403982000.0,30994000.0,,141150000.0,,52681000.0,,40820000.0,,-22460000.0,,-30939000.0,-30939000.0,620000.0,,,35486000.0,35486000.0,-31559000.0,,,,,,,,,,,,,,,,164000.0,,1619000.0,24000.0,24000.0,908000.0,311000.0,430000.0,182000.0,,,52674000.0,1011000.0,0.0001,5000000.0,0.0,0.0,3060000.0,,,48474000.0,,,94500000.0,5000.0,4410000.0,,-30939000.0,44201000.0,39551000.0,931000.0,,203000.0,,,21300000.0,1942000.0,,,1619000.0,,-337262000.0,3927000.0,3927000.0,3927000.0,,6528000.0,,,,,409200.0,22.22,104025.0,4.88,1553297.0,15.83,229945.0,21.54,1469881.0,61944000.0,5303575.0,22.61,61944000.0,5303575.0,22.61,14.17,36.48,27662000.0,,247514000.0,,9530000.0,,,308497.0,,,48493000.0,1942000.0,652000.0,,4328000.0,,,,,,,,,45992008.0,,,
