end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCostsAndDiscounts,AreaOfRealEstateProperty,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentConvertibleThresholdConsecutiveTradingDays1,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EffectOfExchangeRateOnCashContinuingOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeFairValueOfEmbeddedDerivativeNet,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeRelatedLiabilitiesCurrent,FederalIncomeTaxExpenseBenefitContinuingOperations,ForeignCurrencyTransactionGainLossBeforeTax,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidRent,IncreaseDecreaseInRestrictedCash,IncreaseInRestrictedCash,InterestExpense,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessAndRawMaterialsNetOfReserves,InventoryWriteDown,InvestmentIncomeInterest,InvestmentsFairValueDisclosure,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndServicesRevenue,LongTermInvestments,MarketableSecuritiesGainLoss,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesIssued1,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForProceedsFromInvestments,PaymentsForRoyalties,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireInProcessResearchAndDevelopment,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RevenueRecognitionMilestoneMethodRevenueRecognized,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,SharePrice,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesOutstanding,TenantImprovements,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleDebtSecuritiesGrossUnrealizedGain,AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,DebtInstrumentCarryingAmount,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,IncreaseDecreaseInOtherOperatingAssets,InterestPayableCurrentAndNoncurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,OtherAssets
2013-09-30,2013-12-20,10-Q,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,1749000.0,,1920000.0,486000.0,312000.0,,2639000.0,,,,,,1323000.0,,,,,55904000.0,53586000.0,,,,,,,,,,,,,,,,,52928000.0,,,,,0.0001,83500000.0,2591333.0,2591333.0,,-9321000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50423000.0,,-3.66,,,,,,,,,,,,,,,,,643000.0,,,,,1583000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55904000.0,3996000.0,,,,,,,,,,,,-9321000.0,,,,,,,,9321000.0,-9321000.0,,,,,,,,,,,,,,,,170000.0,2072000.0,,,327000.0,,,,,,,,,,,,,,,,,658000.0,,,,,,,,,,,558000.0,246000.0,,,,7738000.0,,,,,,,,,,,,,,,,,,-47784000.0,,,,,,,,,,,,,,,,,,2544587.0,,,,,,,,,,,,,
2013-12-31,2014-03-21,10-K,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,1740000.0,,1168000.0,215000.0,350000.0,,217500000.0,,,,,3785000.0,3785000.0,,,,,158226000.0,157956000.0,,,,,,,,,,,,,,,,,155974000.0,155765000.0,155583000.0,,,0.0001,100000000.0,29587258.0,29587258.0,3000.0,-33947000.0,,,99691000.0,,,,,,,,,,,,,,,,,,,79000.0,,,25096000.0,,0.0,,2731000.0,2670000.0,,25096000.0,200000.0,91000.0,,144000.0,144000.0,62569000.0,0.0,-6.31,0.0,0.34,-0.391,,-0.029,0.0,-0.008,,0.049,0.039,,,,,,,100000.0,-23025000.0,0.0,-10922000.0,,5885000.0,,,,,-33947000.0,664000.0,,382000.0,,13000.0,,,,1419000.0,,,,,,,,,,,,,3000.0,,,,,,,,,,3292000.0,158226000.0,3292000.0,,,,155583000.0,,185930000.0,,-57000.0,,-30290000.0,-33947000.0,-46093000.0,,3000.0,,1.0,,,,46506000.0,-46098000.0,,,,,,106000.0,98000.0,,,,8000.0,,,,174000.0,155000.0,30000.0,,,305000.0,,,5000.0,,,,,,,,,57000.0,0.0001,5000000.0,0.0,0.0,1982000.0,,,,113155000.0,,341000.0,,,341000.0,,590000.0,240000.0,,418000.0,,28452000.0,,,,-62569000.0,,,,,,408000.0,,,3785000.0,,,,,154934000.0,,13980000.0,,,,,,113155000.0,,5000.0,34000.0,,0.0,,0.0,0.0,13300000.0,6067679.0,,,,,,,,,,,,,
2014-03-31,2014-05-08,10-Q,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,3273000.0,,1550000.0,469000.0,393000.0,,220360000.0,,,,,,,,,,29933.0,149285000.0,147566000.0,,,,,,,,,,,,,,,,,144893000.0,,-11081000.0,,,0.0001,100000000.0,29618879.0,29618879.0,3000.0,-13694000.0,,,,,,,,,,,,,,,,,,,,,,57000.0,,,,,,,,,,,,,,,43000.0,76263000.0,,-0.46,,,,,,,,,,,,,,,,,415000.0,,,,,2904000.0,,,,,,1533000.0,,383000.0,,-22000.0,,,967000.0,691000.0,,400000.0,400000.0,,,,,,,,,,18000.0,,,,,,,,,,,149285000.0,5015000.0,,,,-11081000.0,,13000.0,,-525000.0,,-10569000.0,-13694000.0,-13694000.0,,18000.0,,,,,,13883000.0,-13712000.0,,,,,,,,,,,,,,,47000.0,352000.0,997000.0,,,135000.0,170000.0,,18000.0,,,,,,,,,125000.0,0.0001,5000000.0,0.0,0.0,2673000.0,,,,,,13000.0,,,13000.0,,715000.0,322000.0,,,,10979000.0,,,400000.0,,,,,,,171000.0,400000.0,,2846000.0,,,,,144100000.0,,,,,,,,,,,,,,,,,,29606683.0,,,,,,,,,,,,,
2014-06-30,2014-08-07,10-Q,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,3456000.0,,2003000.0,333000.0,435000.0,,224371000.0,,,,,,,,,,,137679000.0,135283000.0,,,,,,,,,,,,,,,,,132307000.0,,,,,0.0001,100000000.0,29720422.0,29720422.0,3000.0,-16431000.0,,,,,,,,,,,,,,,,,,,22000.0,201000.0,,36000.0,,,,,,,,,,,,,,,,92694000.0,,-0.55,,,,,,,,,,,,,,,,,749000.0,,,,,3310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,,,,,,,,,,5999000.0,137679000.0,5647000.0,,,,,,,,,,,-16431000.0,-16431000.0,,17000.0,,,,,,16469000.0,-16448000.0,,,,,,,,,,,,,,,104000.0,77000.0,1392000.0,,,130000.0,151000.0,,17000.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,2976000.0,,,,,,,,,,,1039000.0,604000.0,,,,13159000.0,,,400000.0,,,,,,,21000.0,,,,,,,,131680000.0,,,,,,,,,,,,,,,,,,29659457.0,,,,,,,,,,,,,
2014-09-30,2014-11-10,10-Q,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,2102000.0,,3649000.0,167000.0,363000.0,,340219000.0,,,,,,,,,,,235155000.0,231346000.0,,,,,,,,,,,,,,,,,227131000.0,,,,,0.0001,100000000.0,32614387.0,32614387.0,3000.0,-19724000.0,,,,,,,,,,,,,,,,,,,142000.0,1117000.0,,14000.0,,,,,,,,,,,,,,,,112418000.0,,-0.61,,,,,,,,,,,,,,,,,1228000.0,,,,,3814000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,7351000.0,235155000.0,6234000.0,,,,,,,,,,,-19724000.0,-19724000.0,,20000.0,,,,,,19765000.0,-19744000.0,,,,,,,,,,,,,,,197000.0,594000.0,675000.0,,,327000.0,,,20000.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,4215000.0,,,,,,,,,,,3097000.0,2734000.0,,,,15951000.0,,,400000.0,,,,,,,21000.0,,,,,,,,227804000.0,,,,,,,,,,,,,,,,,,32558646.0,,,,,,,,,,,,,
2014-12-31,2015-03-13,10-K,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,6288000.0,-2000.0,5825000.0,324000.0,494000.0,-29000.0,345166000.0,345166000.0,,,,14240000.0,14240000.0,,,,,220337000.0,207751000.0,192982000.0,63773000.0,3000.0,25000.0,63795000.0,12635000.0,,55115000.0,,,,11.0,,0.0,,,150609000.0,129209000.0,-5365000.0,,,0.0001,100000000.0,32699380.0,32699380.0,3000.0,-75806000.0,,,,,,,,,,,,274000.0,,,,,,,126000.0,1242000.0,,,,,56266000.0,4505000.0,0.0,0.0,,4161000.0,6405000.0,56266000.0,3824000.0,197000.0,0.04,,323000.0,,,-3.22,0.0,0.34,-0.411,,-0.013,0.007,0.028,,0.049,0.014,-8000.0,,-8000.0,,,,1568000.0,-72890000.0,-27000.0,-2887000.0,-50000.0,15948000.0,-72890000.0,-75777000.0,-2887000.0,,-75777000.0,4496000.0,,4445000.0,,-79000.0,,,470000.0,45000.0,-1368000.0,400000.0,,1000.0,,,,,,,,,97000.0,63773000.0,,,,,,,,,13543000.0,220337000.0,12301000.0,,8658000.0,,-5365000.0,,113121000.0,,-67031000.0,,-51447000.0,-101705000.0,-101705000.0,52000.0,69000.0,,,1.0,,,102033000.0,-101788000.0,,,,,,10321000.0,784000.0,1458000.0,1435000.0,1412000.0,1338000.0,3894000.0,,,520000.0,309000.0,774000.0,-7000.0,-22000.0,62000.0,,27000.0,-13000.0,,63797000.0,,,,,,63797000.0,2834000.0,0.0001,5000000.0,0.0,0.0,2027000.0,,,,112837000.0,,284000.0,,,,,3248000.0,2754000.0,,,,60127000.0,,,400000.0,-138346000.0,,,,,,245000.0,,,14240000.0,1958210.0,,,55115000.0,206794000.0,,,,6202.0,,,141000.0,112837000.0,,305000.0,284000.0,,,,0.0,0.0,31170000.0,31135694.0,,,,,,,,,,,,,
2015-03-31,2015-05-11,10-Q,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,6957000.0,-231000.0,7417000.0,267000.0,630000.0,19000.0,,439914000.0,,,,,,,,,,292040000.0,249319000.0,267185000.0,233495000.0,90000.0,60000.0,233465000.0,91976000.0,,,,,,49.0,,0.0,,,51453000.0,,-99156000.0,,,0.0001,100000000.0,35687196.0,35687196.0,4000.0,-26019000.0,,,,,,,,,,,,160000.0,,,,,,,200000.0,1813000.0,,,,,,,,,,,,,,,,,136000.0,,,-0.74,,,,,,,,,,,-11000.0,,-11000.0,,,,971000.0,,,,,5399000.0,,,,,,268000.0,,1701000.0,,,,,,887000.0,-644000.0,,,,,,,,,,,,141000.0,233495000.0,,,,,,,,,16515000.0,292040000.0,14702000.0,,38539000.0,,,,91160000.0,,-170080000.0,,-20225000.0,-26067000.0,-26067000.0,486000.0,83000.0,,,,,,26150000.0,-26150000.0,,,,,,,,,,,,,,,224000.0,299000.0,500000.0,-4000.0,52000.0,128000.0,,58000.0,83000.0,,,,,,,,184902000.0,178000.0,0.0001,5000000.0,0.0,0.0,2910000.0,,,,90990000.0,,170000.0,,15000000.0,,,3912000.0,3282000.0,,,,20751000.0,,,400000.0,-164412000.0,,,,,,,,,3749000.0,,,,194956000.0,275525000.0,,,,,,,,,,,,,,1616000.0,,,,35317181.0,,,,,,,,,,,,,
2015-06-30,2015-08-10,10-Q,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,4469000.0,,9333000.0,260000.0,784000.0,-143000.0,,444574000.0,,,,,,,,,,263293000.0,225252000.0,244983000.0,231362000.0,38000.0,102000.0,231426000.0,116237000.0,,,,,,64.0,,0.0,,,24231000.0,,,,,0.0001,100000000.0,35703418.0,35703418.0,4000.0,-32857000.0,,,,,,,,,,,,,,,,,,,200000.0,1867000.0,,,,,,,,,,,,,,,,,,,,-0.92,,,,,,,,,,,,,,,,,1995000.0,,,,,6157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,267000.0,231362000.0,,,,,,,,,15966000.0,263293000.0,14099000.0,,34407000.0,,,,,,,,,-32695000.0,-32695000.0,,318000.0,,,,,,33163000.0,-33013000.0,,,,,,,,,,,,,,,240000.0,241000.0,,-68000.0,-94000.0,97000.0,,-51000.0,318000.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,4066000.0,,,,,,,,,,,4018000.0,3234000.0,,,,27006000.0,,,400000.0,-197108000.0,,,,,,150000.0,,,,,,,196955000.0,247327000.0,,,,,,,,,,,,,,568000.0,,,,35697012.0,,,,,,,,,,,,,
2015-09-30,2015-11-09,10-Q,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,4568000.0,,9469000.0,492000.0,951000.0,-26000.0,,448095000.0,,,,,,,,,,236971000.0,198344000.0,200398000.0,186168000.0,91000.0,46000.0,186123000.0,78779000.0,,,,,,45.0,,0.0,,,43499000.0,,,,,0.0001,100000000.0,35711950.0,35711950.0,4000.0,-30255000.0,,,,,,,,,,,,,,,,,,,200000.0,1939000.0,,,,,,,,,,,,,,,,,,,,-0.85,,,,,,,,,,,,,,,,,2083000.0,,,,,4762000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,239000.0,,,,,,,,,,16379000.0,236971000.0,14440000.0,,34430000.0,,,,,,,,,-30373000.0,,,237000.0,,,,,,30685000.0,-30610000.0,,,,,,,,,,,,,,,299000.0,377000.0,52000.0,8000.0,110000.0,203000.0,,,237000.0,,,,,,,,,,0.0001,5000000.0,0.0,0.0,3107000.0,,,,,,,,,,,4611000.0,3660000.0,,,,25923000.0,,,485000.0,-227481000.0,,,,,,75000.0,,,,,,,151738000.0,220592000.0,,,,,,,,,,,,,,568000.0,,,,35708739.0,,,,,,,,,,,,,
2015-12-31,2016-03-15,10-K,KARYOPHARM THERAPEUTICS INC.,KPTI,CIK0001503802,USD,3808000.0,-1778000.0,11023000.0,270000.0,1128000.0,-282000.0,,455170000.0,,,,17057000.0,17057000.0,,,,,215443000.0,177600000.0,200325000.0,151153000.0,26000.0,215000.0,151342000.0,117851000.0,,,,,,69.0,,0.0,,,58358000.0,,-92251000.0,58840000.0,,0.0001,100000000.0,35864765.0,35864765.0,4000.0,-118434000.0,,,,,,,,,,,,26000.0,,,,,,,206000.0,1946000.0,,,,,102802000.0,3883000.0,,0.0,,21590000.0,11574000.0,102802000.0,4600000.0,366000.0,0.04,,634000.0,,,-4.13,-0.001,0.34,-0.394,,-0.063,0.051,0.01,,0.035,0.122,-99000.0,,,,,,2445000.0,-96676000.0,-2000.0,-21409000.0,,21582000.0,-96676000.0,-118181000.0,-21409000.0,-118085000.0,-118085000.0,-2426000.0,,5766000.0,,,,,-500000.0,55000.0,-213000.0,82000.0,,,,,,,,,,,897000.0,,,,,,,,,,17078000.0,215443000.0,15132000.0,250000.0,33878000.0,,,,92700000.0,,-90823000.0,,-94029000.0,-147227000.0,,,895000.0,,,1.0,,,148654000.0,-148379000.0,,,,,,9483000.0,1326000.0,1389000.0,1447000.0,1423000.0,1400000.0,2498000.0,,,1033000.0,301000.0,,-86000.0,-167000.0,95000.0,,,255000.0,,,,,,,,305192000.0,1416000.0,0.0001,5000000.0,0.0,0.0,1967000.0,,,,,,616000.0,,215867000.0,,,4611000.0,3483000.0,,,,97744000.0,,,482000.0,-256527000.0,,,,,,275000.0,,,17057000.0,1958210.0,429180.0,,117275000.0,198365000.0,,,,25421.0,,,352000.0,90830000.0,,0.0,616000.0,,,1616000.0,0.0,0.0,46536000.0,35619506.0,,,,,,,,,,,,,
