end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,AcquisitionCosts,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AmortizationOfAcquisitionCosts,Assets,AssetsCurrent,BasicEarningsPerShareAdjustmentProForma,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,CarryingCostsPropertyAndExplorationRights,Cash,CashAcquiredFromAcquisition,CashAcquiredInExcessOfPaymentsToAcquireBusiness,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CommonStockAdditionalSeriesParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeLossNetOfFederalHomeLoanBankAssessmentsAttributableToParent,ComprehensiveIncomeNetOfTax,ConvertibleNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsSold,CostOfRevenue,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredOfferingCosts,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsCommonStock,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,ExcessStockSharesAuthorized,ExplorationExpense,ExplorationExpenseMining,ForeignCurrencyExchangeRateRemeasurement1,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossUnrealized,FurnitureAndFixturesGross,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,GeneralPartnersContributedCapital,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestPayableCurrent,InterestReceivableCurrent,LegalFees,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityInterestRateDuringPeriod,LoansAndLeasesReceivableRelatedPartiesCollections,LongDurationContractsAssumptionsByProductAndGuaranteeOtherRate,MachineryAndEquipmentGross,ManagementFeeExpense,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrent,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OtherAccountsPayableAndAccruedLiabilities,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherExpenses,OtherIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherOwnershipInterestsOfferingCosts,OtherUtilityCosts,PaymentsForPreviousAcquisition,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireMortgageNotesReceivable,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOtherPropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSecuredNotesPayable,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOwnedNet,RepaymentOfNotesReceivableFromRelatedParties,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,SharesIssued,ShortTermDebtPercentageBearingFixedInterestRate,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueOther,TaxesOther,TradeReceivablesHeldForSaleReconciliationToCashFlowAdditionsToHeldForSale,TravelAndEntertainmentExpense,ValueAddedTaxReceivableCurrent,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2011-12-31,2012-03-01,10-K,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,33413.0,,,,,,,10000.0,,,63222.0,63222.0,,,,,,,43722.0,,,43722.0,,43722.0,,,200.0,0.0001,1000000000.0,200000000.0,200000000.0,,,20000.0,,,,,,,,,19500.0,44.0,,-44.0,-44.0,,,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63222.0,33413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29809.0,,,,,,,,,,,
2012-03-31,2012-05-15,10-Q,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,44150.0,,,,,,,50260.0,,,67039.0,67039.0,,,,,,,67021.0,,,67021.0,,67021.0,,23299.0,240.0,0.0001,100000000.0,,,,-3074.0,,,,,,51810.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1924.0,,26690.0,,,-24346.0,,,,,,,,,10737.0,19500.0,,,,,,,,,,-18.0,23299.0,,,,,67039.0,44150.0,,,,,,,17426.0,,5873.0,-24346.0,,,,,,,51036.0,-24346.0,,,,,,,,,595.0,,,,,,,0.0001,10000000.0,,,,,,17426.0,,,,,,21852.0,,,,,,,78500.0,,,,,,,22889.0,,22889.0,,,,,,,2560.0,,,207032967.0,2070330.0
2012-06-30,2012-07-31,10-Q,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,,,,,,,,,,,,,,,,,,,7734.0,,,,,7734.0,,,,,,,,,,,,-39874.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,21325.0,,,-39874.0,,-39874.0,0.0,,,0.0,,,,,,,,,,,,,,,,,7734.0,,,,,,,,,,,,,,,,-39874.0,,,,,,,39874.0,-39874.0,,,,,,,,,1961.0,,,,,,,,,,,,,,,,,,,,18549.0,,,,,,,,,,,,,,-13911.0,,,,,,,,,17360.0,,,240000000.0,2400000.0
2012-09-30,2012-11-20,10-Q,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,21021.0,,,,,,,50260.0,,,2487.0,2487.0,,,,,,,2469.0,,,,,,,,,0.0001,100000000.0,2000000.0,2400000.0,,,240.0,,-4623.0,,,,,,,,,,,,,,69034.0,,,,0.0,,,,,,,,,,,1698.0,,,-4623.0,,-4623.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,1666.0,,,2487.0,21021.0,,,,,,,,,,-4623.0,,,,,,,4623.0,-4623.0,,,,,,,,,270.0,,,,,,,0.0001,10000000.0,,,,,,,,,,,,2925.0,,,,,,,,,,,,,,,,-18534.0,,,,,928.0,,,,,240000000.0,
2012-12-31,2013-03-29,10-K,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,19037.0,,,,,,,45253.0,,,2346.0,2346.0,0.0,,,,,,2346.0,,,2346.0,,,250000.0,-41376.0,,0.0001,1000000000.0,42381281.0,240000000.0,,,24000.0,,,,,51810.0,,,,,31267.0,136000.0,-31267.0,-31223.0,,,-135944.0,,,,0.0,,,,,,,,,,,14590.0,,26690.0,-162443.0,-162443.0,-135753.0,,0.0,,,,0.0,,,-16042.0,19500.0,,1666.0,,,,,,,,,,-1665.0,1666.0,1666.0,24700.0,2346.0,69037.0,,,,,,,89253.0,,-130629.0,-135753.0,,50000.0,50000.0,50000.0,,,160778.0,-160778.0,,,,-1665.0,,1666.0,,,,,,,,,,0.0001,20000000.0,,,,,18753.0,20500.0,,,50000.0,,,101568.0,,,,,,,78500.0,,,,,,,,,-66691.0,,,20500.0,,928.0,,19920.0,,,231803279.0,
2013-03-31,2013-05-20,10-Q,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,17970.0,,,,,,,45253.0,15000.0,,49547.0,49547.0,,,,,,,21452.0,,,21452.0,,,,19106.0,,0.0001,1000000000.0,240000000.0,240000000.0,,120000.0,24000.0,,,,,,,,,,,,,,,,193682.0,,,0.0,0.0,,,,,,,,,,,31026.0,,,-284733.0,,-57737.0,,0.0,,0.0,-284733.0,,,,599.0,,,4340.0,,,10000.0,,,,,-18095.0,,18476.0,6005.0,6005.0,122865.0,49547.0,173975.0,,,,,,,100000.0,-10000.0,-70894.0,-284733.0,,,150000.0,150000.0,,10000.0,266257.0,-266257.0,,,,18476.0,,,,,,,,,,10000.0,,0.0001,20000000.0,,,18095.0,,,,,,100000.0,,,97366.0,,,,,,,,15000.0,,,,0.001,,,,-124429.0,,,,,,,4301.0,,136832418.0,240000000.0,
2013-06-30,2013-08-19,10-Q,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,155992.0,,,-1452.0,,48578.0,,65228.0,,,736517.0,97159.0,,,,,,,5588.0,,,5588.0,,,250000.0,,,0.0001,1000000000.0,40250000.0,40250000.0,,,4025.0,,-333311.0,,,,,,,,,,,,,,478415.0,,23266.0,,0.0,,,,122865.0,,2.6323,2.7304,-48578.0,953.0,,31026.0,,,-284733.0,,-284733.0,0.0,,,0.0,,79381.0,79381.0,,,,,,,,,,,,,,,18476.0,24424.0,,,736517.0,1194258.0,,,0.18,3446.0,,616530.0,,,,-284733.0,1015000.0,,1015000.0,,,,266257.0,-266257.0,23266.0,639358.0,,,,,,,,,,,,,,0.0001,20000000.0,,,12189.0,,,,,,,,,97366.0,24280.0,22828.0,19881.0,22828.0,,,,15000.0,,,,,,,,-457741.0,,,,,,,,,,136832418.0,
2013-09-30,2013-11-18,10-Q,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,148785.0,,,2930.0,-42818.0,,,65228.0,16600.0,,728586.0,85120.0,,,,,,,0.0,,,155.0,,,250000.0,,,0.0001,1000000000.0,40250000.0,40250000.0,,,4025.0,-107614.0,-50927.0,,,,,,,,,,,,,,535102.0,,23468.0,-0.0012,0.0,,,,17875.0,17875.0,2.6296,2.7068,5760.0,,,10855.0,,,-56687.0,,-56687.0,0.0,,,0.0,-56687.0,,,,,,,,,,,,,,,,,26586.0,51067.0,,,728586.0,1237253.0,,,,,,621906.0,,,,-56687.0,,1065000.0,,,,,50607.0,-50607.0,,643466.0,5760.0,6080.0,20506.0,,-6080.0,,,,,,,,,0.0001,20000000.0,,,8249.0,,,,,,,,,5277.0,24490.0,21560.0,,21560.0,,,,16600.0,,,,,,,,-508667.0,,,,,,,,76716.0,88277322.0,88277322.0,
2013-12-31,2014-03-27,10-K,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,20539.0,20539.0,,,,,,152488.0,,,17094.0,17094.0,0.0,,,,,,17094.0,,,17094.0,,,,,,0.0001,1000000000.0,42674381.0,42381281.0,,,4238.0,,,,,,,,,,,,,,,21926.0,-160171.0,,,,,,,,,,,,,,463622.0,20304.0,,,-363683.0,-363683.0,,,0.0,,,,,,,,,,,12956.0,,,,,,,,,-76130.0,,,,17094.0,20539.0,,,,,,,1076049.0,-700000.0,,-24227.0,,,,,,,287553.0,-287553.0,,,,-76130.0,,,,,,,,-700000.0,,10000.0,,0.0001,20000000.0,0.0,0.0,,,,,48093.0,,1015000.0,,,205649.0,,,,,10000.0,-160171.0,,,,,,,,-3445.0,,-3445.0,,39380.0,,,,,,,,,
2014-03-31,2014-05-19,10-Q,"SANBORN RESOURCES, LTD.",CHNO,CIK0001530874,USD,11386.0,,,,,,,163919.0,,,1173.0,,,,,,,,1173.0,,,1173.0,,,,,,0.0001,1000000000.0,42674381.0,42381281.0,,,4531.0,,,,,,,,,,,,,,,,-207263.0,,,0.0,,,,,,,,,,,,4653.0,,,-10983.0,,,,0.0,,,-10983.0,,,,,,,,,,,,,,,,,,,,,1173.0,39986.0,,,,,,,28600.0,,,-10983.0,,,,,28600.0,,10983.0,-10983.0,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,28600.0,,,6330.0,,,,,,,,,,,,,,,,-38813.0,,,,,,,,,42674381.0,,
