end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableOtherCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableNoncurrentNonaccrualInterestIncome,AccountsReceivableRelatedParties,AccruedFeesAndOtherRevenueReceivable,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedRentCurrent,AccruedRentNoncurrent,AccruedSalariesCurrent,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossesAdjustmentsNet,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDeferredLeasingFees,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashDividendsPaidToParentCompany,ClassOfWarrantOrRightOutstanding,ClassOfWarrantOrRightUnissued,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesHeldInEmployeeTrustShares,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ContractWithCustomerAssetPurchase,ConversionOfStockAmountConverted1,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpensesRelatedParty,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscountCurrent,DebtSecuritiesGainLoss,DebtSecuritiesRealizedGainLoss,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,DeferredCompensationEquity,DeferredCostsLeasingNetCurrent,DeferredCostsLeasingNetNoncurrent,DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,DeferredIncome,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DerivativeLiabilities,DerivativeNetLiabilityPositionAggregateFairValue,DilutiveSecurities,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationConsideration,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,EquityMethodInvestmentOwnershipPercentage,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,FairValueOptionChangesInFairValueGainLoss1,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,FloorBrokerageExchangeAndClearanceFees,GainLossOnDispositionOfAssets,GainLossOnDispositionOfIntangibleAssets,GainLossOnTerminationOfLease,GeneralAndAdministrativeExpense,GrossProfit,ImpairedFinancingReceivableInterestIncomeCashBasisMethod,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfInvestments,ImpairmentOfLeasehold,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationDeductionsDividends,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInConstructionPayables,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInSecurityDeposits,IndefinitelivedIntangibleAssetsAcquired,InterestExpense,InterestExpenseDebt,InterestIncomeOperating,InterestPaid,InterestPaidNet,InterestReceivable,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableGrossCarryingAmount,LoansReceivableBasisSpreadOnVariableRate,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermInvestments,MinorityInterestOwnershipPercentageByNoncontrollingOwners,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesAndLoansReceivableNetCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherAssetsNoncurrent,OtherCommitmentDueInNextTwelveMonths,OtherComprehensiveIncomeLossBeforeReclassificationsTax,OtherDepreciationAndAmortization,OtherNonrecurringIncomeExpense,OtherRealEstateImprovements,PaymentsForLeasingCostsCommissionsAndTenantImprovements,PaymentsForRepurchaseOfWarrants,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireFurnitureAndFixtures,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaymentFeesOnAdvancesNet,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromLoans,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromMaturitiesPrepaymentsAndCallsOfLongtermInvestments,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfProductiveAssets,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,RealEstateImprovements,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,ReceivableWithImputedInterestDiscount,ReceivableWithImputedInterestNetAmount,RelatedPartyTaxExpenseDueToAffiliatesCurrent,RelatedPartyTransactionPurchasesFromRelatedParty,RentalIncomeNonoperating,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SalesRevenueNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharesIssued,ShortTermLeaseCommitmentAmount,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,AccountsAndOtherReceivablesNetCurrent,CapitalLeaseObligations,DividendsPayableCurrent,FinancingInterestExpense,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableRelatedParties,InterestOnConvertibleDebtNetOfTax,LesseeOperatingLeaseLiabilityPaymentsDue,NotesReceivableNet,OperatingLeasePayments,OtherOperatingIncomeExpenseNet,UnrealizedGainLossOnDerivatives,DepreciationExpenseOnReclassifiedAssets,DueToOfficersOrStockholdersCurrentAndNoncurrent,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,DueToOfficersOrStockholdersCurrent,Capital,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1
2015-02-28,2015-04-15,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,,2775.0,,,,,,,,,,,,22230.0,,,,,,,,,,,,,,28715.0,28032.0,,,,28032.0,,,,,,75000000.0,,3370000.0,,,,3370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13906.0,0.0,0.0,,,,,,,,,,,,,,,,,,8390.0,,,,,,,-8390.0,-8390.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16681.0,28715.0,,,,,,,,,,,,,,,-8390.0,,8390.0,-8390.0,,,,,,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13566.0,,,,,,,,,,,,8390.0,,,,,,,,3370000.0,,,12034.0,12034.0,,,,,,,,,,,,,,,,,,,,2974833.0,,2974833.0,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,2015-06-23,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,,,,,,,,,,,,,,22230.0,,,,,,,,,,,,,,25600.0,24957.0,,,,24957.0,,,,,,75000000.0,,3370000.0,,,,3370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,13906.0,0.0,0.0,,,,,,,,,,,,,,,,,,340.0,,,,,,,-340.0,-340.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13906.0,25600.0,,,,,,,,,,,,,,,-340.0,,340.0,-340.0,,,,,,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13906.0,,,,,,,,,,,,340.0,,,,,,,,3370000.0,,,11694.0,11694.0,,,,,,,,,,,,,,,,,,,,3370000.0,,3370000.0,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,2015-10-01,10-K,AB International Group Corp.,ABQQ,CIK0001605331,USD,,,,,,,,,,,,,,,22230.0,,,22230.0,,,,,,,,,,,15627.0,15024.0,,,,5857.0,2288.0,,,,0.001,75000000.0,,3370000.0,3370000.0,10000000.0,,3370.0,,,,,,,,7000.0,7000.0,,,,,,,,,,,,,,,,,,11333.0,-11333.0,,160.0,,,,,,,-0.01,,,,,,,,,,22406.0,22406.0,,-0.01,0.0,-0.35,0.35,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,-28605.0,,,,,,,,,,,,,,,,,,,,,-6779.0,,-9167.0,,,,,,,,,,,,,,6779.0,15627.0,,6779.0,,,,,,,39900.0,39900.0,0.0,,-37612.0,-35384.0,-28605.0,,29805.0,-28605.0,,,,,,,,,,29805.0,,,,,,,,,,,,,,,,,,9167.0,,,,17100.0,,,22800.0,,,,,,,,17100.0,,,,,,,-28605.0,,603.0,,,,,,,,,,,,,,,-32379.0,,8200.0,,,,,,,8200.0,,,,,,,,,,,3370000.0,,,-6779.0,-6779.0,,,,,,,570000.0,,,,,,22800.0,,,,,,,3130452.0,,3130452.0,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,2015-12-15,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,,,,,,,,,,,,,,22230.0,,,,,,,,,,,,,,9437.0,,,,,2207.0,-3650.0,,,,,75000000.0,,3370000.0,3370000.0,,,3370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,0.0,,,,,,,,,,,22406.0,,0.0,0.0,-0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,-6190.0,,,,,,,,,,,,,,,,,,,,,2540.0,,2500.0,,,,,,,,,,,,,,22406.0,9437.0,,,,,,,,,0.0,,0.0,,-3650.0,-3650.0,-6190.0,,6190.0,-6190.0,,,,,,,,,,6190.0,,,,,,,,,,,,,,,,,,6667.0,,,,,,,,,,,,,,,,,,,,,,-6190.0,,563.0,,,,,,,,,,,,,,,-38569.0,,,,,,,,,,,,,,,,,,,,,,,,-12969.0,,,,,,,,,,,,,,,,,,,,3370000.0,,3370000.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,2016-04-14,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,,,,,,,,,,,,,,44373.0,,,,,,,,,,,,,,4177.0,4177.0,,,,,,,,,0.001,75000000.0,,3370000.0,3370000.0,,,3370.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-4410.0,-4410.0,-4410.0,0.0,,,-587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177.0,,,,,,,,,,,,,,,-4997.0,,4410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43566.0,,,,,,,,,,,,4410.0,,,,,,,,,,,4177.0,,,,,,,,,,,,,,,,,,,,,3370000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,2016-07-15,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,,,,,,,,,,,,,,217173.0,,,,,,,,,,,,,,74657.0,74657.0,,,,72990.0,,,,,0.001,75000000.0,,12570000.0,12570000.0,10000000.0,10000.0,12570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-21520.0,-21520.0,-21520.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74657.0,,,,,,,,,,,,,,,-21520.0,,21520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,,,,,,,92000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65086.0,,,,,,,,0.001,,,,21520.0,,,,,,,,,,,74657.0,,,100000.0,,,,,9200000.0,,,,,,,,,,,,,11191739.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,2016-12-16,10-K,AB International Group Corp.,ABQQ,CIK0001605331,USD,,77226.0,,,,,28200.0,,,,,,,,285193.0,,,,,,,,,,,3616.0,,,314498.0,218114.0,587.0,587.0,166826.0,166826.0,160968.0,,,,0.001,75000000.0,11.0,26150000.0,26150000.0,,,26150.0,,,,,,,,,3616.0,15000.0,,,,22143.0,,,,,,,,,,,,,25638.0,-25638.0,,3616.0,,,,,,,0.0,,,,,,,,,,2797.0,2797.0,,0.0,0.0,0.35,0.35,,,,,,,3616.0,100000.0,96384.0,,,,,,,24584.0,,,,,-36679.0,-36679.0,-36679.0,0.0,,,-7810.0,,-36679.0,,,,7226.0,28200.0,,,,,,,,,,,,,,-8619.0,,,22501.0,,,,,,,,,,,,,80023.0,314498.0,80023.0,,,,,,,0.83,,266697.0,,-30000.0,,-75729.0,-44489.0,,61263.0,,,,,73251.0,,,,,,,,,,,,,30000.0,,70000.0,,,,,,,,,22501.0,,,2797.0,,,,163600.0,,,,,,,,300.0,100000.0,2797.0,,,,,,,,,,,,,,,,,,,,,,-36679.0,,2820000.0,,,15000.0,,,,,,,46263.0,,,,,,,,,,,234475.0,,,,,,,12780000.0,,,,,,100000.0,,,,,,,,9465574.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,2017-01-12,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,5618.0,,,,,42829.0,,,,,,,,285193.0,,,,,,,,,,,5000.0,,,250189.0,158805.0,,,109308.0,109308.0,-57518.0,,,,0.001,75000000.0,,26150000.0,26150000.0,,,26150.0,,,,,,,,,5000.0,7500.0,,,,,,,,,,,,,,,,,12838.0,-10919.0,,,,,,,,37829.0,0.0,,,,,,,,,,,4613.0,,0.0,0.0,-0.35,0.35,,,,,,,,,91384.0,,,,,,,37829.0,,,,,,-32346.0,5482.0,0.0,,,37829.0,,32346.0,,,,-71608.0,-14629.0,,,,,,,,,,,,,,587.0,,,15833.0,,,,,,,,,,,,,,250189.0,10231.0,,,,,,,0.83,,1816.0,,,,-59334.0,5483.0,,32346.0,-32346.0,,,,71385.0,,,,,,,,,,,,,,,,,,,,,,,,6668.0,,,1816.0,,,,,,,,,,,,,,1816.0,,,,,,,,,,,,,,,,,,,,,,-31196.0,,42829.0,,,,,,,,,,24846.0,,,,,,,,,,,239958.0,,,,,,,,,,,,,,,,,,,,,26150000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,2017-04-14,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,153.0,,,,,68736.0,,,,,,,,285193.0,,,,,,,,,,,,,,291805.0,205421.0,,,132517.0,132517.0,,,,,0.001,75000000.0,,26150000.0,26150000.0,,,26150.0,,,,,,,,,5000.0,7500.0,,,,,,,,,,,,,,,,,25638.0,6191.0,,,,,,79424.0,,,,0.0,,,,,5000.0,,84424.0,,1613.0,,,0.0,,,,,,,,,,,,86384.0,,,,,,,79424.0,,,,,50082.0,50082.0,-29342.0,0.0,,,79424.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291805.0,1766.0,,,,,,,0.83,,,,,,,50082.0,,29342.0,-29342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18886.0,,84424.0,,,,,,,,,,21842.0,,,,,,,,,,,290039.0,,,,,,,,,,,,,,,,,,,,,26150000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,2017-07-14,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,561.0,,,,,17024.0,,,,,,,4100.0,631693.0,,,,,,,,,,,,,,676909.0,457285.0,,,,404426.0,,,,,0.001,75000000.0,,29650000.0,26150000.0,,,29650.0,,,,,,,,,5000.0,7500.0,,,,,,,,,,,,,,,,,,,,,,,,58988.0,,,,3980.0,,,,,5000.0,,67968.0,,1613.0,,,0.0,,,,,,,,,,18616.0,238240.0,219624.0,,,,,,,62968.0,,,,,26616.0,-32372.0,-32372.0,0.0,,,58988.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676909.0,10792.0,,,,,,0.83,,,,,,,,26616.0,,32372.0,-32372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963.0,,67968.0,,,,,,,,,,24872.0,,,,,,,,,,,666117.0,,,,,,,,,,,,,,,,,,4518.0,,,27194022.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,2018-01-12,10-K,AB International Group Corp.,ABQQ,CIK0001605331,USD,,168664.0,,,,,88320.0,,,,,,,2500.0,631693.0,,,,,,,,,,,25000.0,,,954031.0,271319.0,,88320.0,,147164.0,-19662.0,,,,0.001,1000000000.0,11.0,29650000.0,29650000.0,,,29650.0,,,,,,,25000.0,,51912.0,30000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,325826.0,325826.0,,0.01,55347.0,-55347.0,88320.0,207712.0,,26912.0,207712.0,408085.0,,1613.0,,,0.01,0.35,0.35,0.0,,,,,,,25000.0,738240.0,475000.0,,,,,,,-25000.0,,,,,-184394.0,-184394.0,-184394.0,-0.01,,,325826.0,,196779.0,,,,-46802.0,60120.0,,55347.0,,2500.0,,,,,,,,,,-587.0,-27499.0,,13334.0,,,,,,,,,,,,,,954031.0,228124.0,,,,,,,,313816.0,313816.0,-500000.0,-500000.0,166522.0,166522.0,141432.0,,159394.0,-184394.0,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,35835.0,,,,,,,15000.0,,,,,,,,,,2797.0,,,,35000.0,,,,,,,,,,,361760.0,,,,1184.0,,,64564.0,,408085.0,,,,,,,,,,129394.0,,,,,,,,,,,725907.0,,,,35000.0,,350000.0,,,,,,,35000.0,,,,,55347.0,,,26501832.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,2018-01-22,10-Q,AB International Group Corp.,ABQQ,CIK0001605331,USD,,46298.0,,,,,71552.0,,,,,,,,631693.0,,,,,,,,,,,36912.0,,,894355.0,444355.0,,,,341968.0,194804.0,,,,0.001,75000000.0,,29650000.0,29650000.0,,,29650.0,,,,,,,33166.0,,33166.0,6300.0,,,,,,,,,,,,,,,,,,,,,,,,10997.0,10997.0,68197.0,0.0,-27011.0,,,,,11912.0,,49920.0,,1687.0,,,0.0,,,,,,,,,,50000.0,500000.0,450000.0,,,,57200.0,,,7666.0,,,,,38105.0,-30092.0,-30092.0,0.0,,,68197.0,,30092.0,,,,-122366.0,-16768.0,,27011.0,,-2500.0,,,,,,,,,,,,,-5000.0,,,,,,,,,,,,,,894355.0,130343.0,,,,,,,,74.0,74.0,253000.0,253000.0,-58270.0,-58270.0,38105.0,,37758.0,-30092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30835.0,,,74.0,,,,,,,,,,,,,,74.0,253000.0,,,,,,,,,,,,,,,,,,,,,102669.0,40832.0,40832.0,,,,,,,,,,31458.0,,,,,,,,,,,764012.0,,,,,,,,,,,,,,,,,,82358.0,,,29650000.0,,,,,,,,,,,,,,,,,,,,,,,,
