end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdministrativeFeesExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldInTrust,AssetsHeldInTrustNoncurrent,AssetsNoncurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,CapitalUnitsAuthorized,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldDepreciation,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredCompensationLiabilityCurrent,DeferredCosts,DeferredCostsCurrentAndNoncurrent,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DueFromRelatedParties,DueFromRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityFairValueDisclosure,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeInterest,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestExpenseOfferingCost,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableToBankCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherNotesPayableCurrent,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromCommissionsReceived,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,ReceivableWithImputedInterestNetAmount,RedeemableNoncontrollingInterestEquityCommonCarryingAmount,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCash,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SecurityDeposit,ShareBasedCompensation,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityParOrStatedValuePerShare,TemporaryEquityShareSubscriptions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,InterestExpenseDebt,IssuanceOfStockAndWarrantsForServicesOrClaims,NotesPayable,OtherAssets,OtherIncome,ProceedsFromWarrantExercises,SecuredLongTermDebt
2017-08-31,2017-10-16,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,,38211.0,,,,4997214.0,,,,,10000.0,,,,,,51255363.0,492561.0,,50762802.0,,,,,,,,,462561.0,462561.0,,,,,250000.0,0.0001,20000000.0,2373156.0,2373156.0,4367531.0,237.0,,,,,,,,,,,,,1820000.0,1750000.0,100000.0,,,,,,,,,,,,,,,,,101707.0,,0.0,,,,,,,,715000.0,3250000.0,0.35,0.0173,,,,,,,,,,,,,10106.0,,,,,3222.0,,,,,,,38211.0,,,,,,,,5000.0,,,,,13328.0,,,,,,,,,,,,1911593.0,51255363.0,161593.0,,,,,,,,,51178930.0,-50749474.0,33105.0,3222.0,,,3728000.0,,,,18382.0,,,,-10106.0,,,,,,,,,,,,,253880.0,,,50749474.0,,0.0001,1000000.0,0.0,0.0,,48900100.0,48900100.0,,2545000.0,,71035.0,,,,,,,,44343769.0,-83325.0,83321.0,,,2550.0,,,750000.0,,,2.86,,5000001.0,,500000.0,,,,,,,,,,46271220.0,,,,,,,0.0001,4368844.0,,1529094.0,,,,,,,,
2017-11-30,2018-01-16,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,,25000.0,,,,5038371.0,,,,,,,,,,,53289229.0,432750.0,,52856479.0,,,,,,,,,432750.0,,432750.0,,,,250000.0,0.0001,20000000.0,2255607.0,2255607.0,4557893.0,239.0,,,,,,,,,,,,,,1820000.0,100000.0,,,,,,,,,,,,,,,,,201707.0,,-0.02,,,,,,,,743600.0,,,,,,,,,,,,,,,,181119.0,,,,,-41159.0,,,,,,,,,,,,,,,,,,,,139960.0,,,,,,,,,,,,2026618.0,53289229.0,206618.0,,,,,,,,,,,,-41159.0,,,,,,,81618.0,,,,-181119.0,,,,,,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,,,,,,,,,,,,,,,46262610.0,,,,,-38609.0,,,,,,2.86,,5000001.0,,,,,,,,,,,,,,,,,,,0.0001,4557893.0,,2390257.0,,,,,,,,
2018-02-28,2018-04-16,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,2145.0,49750.0,,,,4996283.0,,,,,,,,,,,53358226.0,483867.0,,52874359.0,,,,,,,,,483867.0,,483867.0,,,,250000.0,0.0001,20000000.0,2251459.0,2251459.0,4562252.0,225.0,,,,,,,,,,,,,,1820000.0,100000.0,,,,,,,,,,,,,,,,,201707.0,,0.01,,,,,,,,743600.0,,,,,,,,,,,,,,,,114465.0,,,,,44247.0,,15044.0,,,,,,,,,,,,,,,,,,158712.0,,,,,,,,,,,,2053513.0,53358226.0,233513.0,,,,,,,,,,,,29203.0,,,,158712.0,,,81618.0,,,,-114465.0,,,,,,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,,,,,,,,,,,,,,,46304712.0,,,,,3493.0,,,,,,,,5000001.0,,,,,,,,,,,,,,,,,,,0.0001,4562041.0,,2268539.0,,,,,,,,
2018-05-31,2018-07-24,10-K,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,,63579.0,,,5009310.0,5009310.0,,,,,10000.0,,,,,,53356883.0,461231.0,,52895652.0,,,,,,,,,458063.0,428063.0,,458063.0,428063.0,,250000.0,0.0001,20000000.0,2252743.0,2252743.0,4560757.0,225.0,,,,,,,,,,,,,1820000.0,1820000.0,100000.0,,,,,,2000.0,,2000.0,,,,2000.0,,,,,201707.0,,0.0,0.0,0.28,0.21,-0.07,0.07,,0.0,743600.0,3250000.0,,,,,,,,,,,,,,,530564.0,,,,,-8862.0,,,,,,-3168.0,63579.0,,,,3168.0,,,,,,,,,521702.0,,,,,,,,,,,,2065197.0,53356883.0,245197.0,,,,,,1820000.0,,,53272166.0,-52373950.0,-470153.0,-8862.0,,,3728000.0,521702.0,,,81618.0,,,,-530564.0,,,,,,,,9500.0,52895652.0,52895652.0,,,253880.0,,,52780000.0,,0.0001,1000000.0,0.0,0.0,3168.0,50860100.0,50000000.0,,2615000.0,,171035.0,,,,,,,,46291685.0,,120089.0,120089.0,,-9534.0,,,750000.0,,,,,5000001.0,5000001.0,44327271.0,,,,,,,,,48161220.0,,,,,,-46291685.0,46291685.0,0.0001,4560757.0,2000.0,2050790.0,,,,,,,,
2018-08-31,2018-10-16,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,,182807.0,,,,5013621.0,,,,,10000.0,,,,,,53475420.0,355909.0,,53119511.0,,,,,,,,,355828.0,-102235.0,,355828.0,-102235.0,,250000.0,0.0001,20000000.0,2253168.0,2253168.0,4560332.0,225.0,,,,,,,,,,,,,,1820000.0,100000.0,,,,,,,,,,,,,,,,,201707.0,,0.0,,,,,,,,743600.0,3250000.0,,,,,,,,,,,,,,,246661.0,,,,,-4311.0,,,,,,,119228.0,,,,-3087.0,,,,,,,,,242350.0,,,,,,,,,,,,2188045.0,53475420.0,368045.0,,,,,,,,,,18491.0,-120726.0,-4311.0,,-4311.0,3728000.0,242350.0,,,85238.0,,,,-246661.0,,,,,,,,,,,,,,,,271610.0,,0.0001,1000000.0,0.0,0.0,81.0,,50000000.0,,,,,,,,,,,,46287374.0,,120089.0,,,-13845.0,,,750000.0,,,,,5000001.0,5000001.0,,,,,,,,,,4311.0,4311.0,,,,137500.0,,,0.0001,4560332.0,,2253168.0,,,,,,,,
2018-11-30,2019-01-22,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,,935870.0,,,,379680.0,,,,,,,,,,,8184882.0,414450.0,,,,,,,,,,,414396.0,,8034828.0,8034828.0,,,250000.0,0.0001,20000000.0,5119390.0,5119390.0,,512.0,,,,,,,,,,,,,,1800000.0,,,,,,,,,,,,,,,,,,201707.0,,-1.21,,,,,,,,743600.0,,,,,,,,,,,,,,,,3139567.0,,,,,-2975873.0,,,,,,,,,,,,,,,,,,,,163694.0,,,,,,,,,,,,10794408.0,8184882.0,10794408.0,,,,,,,,,,,,-2975873.0,,-2975873.0,,163694.0,,1800000.0,85238.0,,,,-3139567.0,,,,,,,,,7770432.0,,,,,,,,,0.0001,1000000.0,0.0,0.0,54.0,,,,,,,,,,,,,,0.0,,,,7620432.0,-2989718.0,,,,,,,,-2609526.0,-2107009.0,,,,,,,,,,2120689.0,,,,,,,,0.0001,0.0,,2457256.0,,,,,,,,
2019-02-28,2019-04-15,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,,871315.0,,,,7515541.0,,,,,,,,,,,7367438.0,1245720.0,,,,,,,,,,,1245666.0,,1245666.0,1245666.0,,,250000.0,0.0001,20000000.0,6313038.0,6313038.0,,632.0,,,,,,1000000.0,,,,,,,,1800000.0,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,743600.0,,,,,,,,,,,,,,,,430010.0,6070368.0,14070.0,,-115776.0,-115776.0,,,,,,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,2956556.0,7367438.0,2956556.0,,,,,,,,,,,,-115776.0,,-115776.0,,300164.0,,,85238.0,,,,-415940.0,,,,,,,,,6121718.0,,,,,,,,,0.0001,1000000.0,0.0,0.0,54.0,,,,,,,,,,,51350.0,,,,,,,,-3105494.0,14070.0,14070.0,,,,,,4410882.0,4367418.0,,,,,,,,6090000.0,500000.0,,,,,,,,,0.0001,0.0,,5790781.0,,,,,,,,
2019-05-31,2019-08-29,10-K,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,,,,691940.0,,5298.0,9442027.0,,,,,,,,,85677.0,,,7754543.0,1540158.0,,,6214385.0,,,,,,,75930.0,1540158.0,,,1540158.0,1082095.0,,250000.0,0.0001,20000000.0,7003975.0,7003975.0,,700.0,,,,,1000000.0,1000000.0,,,,6942000.0,,,,1820000.0,,,,1800000.0,,,402000.0,21000.0,364000.0,,38000.0,,381000.0,21000.0,5298.0,,,,,-1.0,0.0,0.21,0.104,,,0.15,-0.044,743600.0,,,,85677.0,,205624.0,,119362.0,204624.0,205207.0,205624.0,,940441.0,,,4353189.0,4456250.0,37995.0,,-3565272.0,-3565272.0,-3565272.0,,,,,,641270.0,,,,-3170.0,-12318.0,1528441.0,23268.0,,,,,,403984.0,,14818.0,,141840.0,25858.0,24484.0,31703.0,30484.0,29311.0,,40919.0,1886622.0,7754543.0,1817746.0,,,1093761.0,,,,107711.0,,2673174.0,-195824.0,-1395255.0,-3565272.0,,-3565272.0,3728000.0,749922.0,,,93761.0,,,,-4315194.0,10000.0,100921.0,32045.0,68876.0,7000.0,100146.0,0.12,1474000.0,,6214385.0,,46291685.0,,,,150000.0,122529.0,0.0001,1000000.0,,,,,,,1925000.0,,12143.0,,,122529.0,117231.0,,,8523.0,,,,,,-3574806.0,37995.0,,,12317.0,,,,5867921.0,5867921.0,6090000.0,,,,,,,6090000.0,500000.0,2125000.0,1925000.0,,45000.0,-6635252.0,,,,0.0001,0.0,379000.0,3566488.0,,,,,,,,
2019-08-31,2019-10-15,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,9578.0,57074.0,,476860.0,,13949.0,10908952.0,,,,,,,,,51406.0,,,9650000.0,1003207.0,,,,,,,,,,26180.0,946133.0,,,946133.0,-594025.0,,250000.0,0.0001,20000000.0,7753975.0,7753975.0,,775.0,818275.0,715350.0,,,,1000000.0,,,,6942000.0,,,,,,,805975.0,,715350.0,102925.0,,,,,,,,,8651.0,8600.0,,,14108.0,-0.04,,0.21,,,,,,,,,,137083.0,,,,,,,,,,,,438953.0,6682000.0,74493.0,,-283393.0,-283393.0,,,14108.0,6004.0,57074.0,,-223603.0,,14108.0,,,-2568.0,1477035.0,6675.0,,,,,,2504.0,,,,,,,,,,,,2595517.0,9647046.0,2313035.0,,,,,,,,,50000.0,-71102.0,-572923.0,-283393.0,,-283393.0,,81067.0,,,,,1.0,,-364460.0,12000.0,240806.0,61247.0,179558.0,8000.0,240806.0,0.12,,,8643839.0,,,,,,,96506.0,0.0001,1000000.0,,,,,,,50000.0,,,,,228538.0,214589.0,,,,,,,,,-3858199.0,74000.0,,,14885.0,45000.0,,,7051528.0,7051528.0,1440000.0,,,,,,,,,,,,27000.0,,,,,,,,7264845.0,,,,,,,,
2019-11-30,2020-01-13,10-Q,SIMPLICITY ESPORTS AND GAMING COMPANY,WINR,CIK0001708410,USD,17232.0,67971.0,,602839.0,,26431.0,11034952.0,,,,90000.0,,,,,,,,10164505.0,740086.0,,,,,,,,,,,647460.0,,,647460.0,,,250000.0,0.0001,20000000.0,7858975.0,7858975.0,,786.0,,,,,,1000000.0,,,,,,,,,,,,,715350.0,923712.0,,,,,,,,,,,,,13342.0,-0.57,,,,,,,,,,,,188489.0,,,,,,,,,,,,819305.0,6682416.0,245498.0,,-571502.0,-571502.0,,,,,,,,,,,,,1425629.0,6675.0,,457.0,,,18984.0,457.0,,,,,,,,,,,,3534454.0,10164505.0,2461980.0,,,,,,,,15841.0,,,,-571502.0,-8172.0,-563329.0,,2305.0,,,,,,,-573807.0,,225321.0,76559.0,148762.0,,225322.0,0.1,,,9424419.0,,,,,,,,0.0001,1000000.0,,,5671.0,,,,,,,,,288336.0,261905.0,,,,,,,,,-4421528.0,245498.0,,,14885.0,90000.0,,,6614210.0,6630092.0,,,,,,,,,,,,11.0,36000.0,,,,,,,,980064.0,,,,,,,,
