end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrentOther,CapitalExpendituresIncurredButNotYetPaid,CapitalizedComputerSoftwareGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,ConversionOfStockAmountConverted1,CostOfGoodsAndServicesSold,DebtInstrumentCarryingAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Depreciation,DepreciationAndAmortization,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,FairValueAdjustmentOfWarrants,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestPaidNet,InventoryAdjustments,InventoryNet,InventoryValuationReserves,InventoryWriteDown,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionOfDividends,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesDeductions,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccountsReceivableSale,DeferredRevenueRevenueRecognized1,DepreciationDepletionAndAmortization,FinanceLeaseLiability,OperatingLeaseRightOfUseAssetAmortizationExpense,ProceedsFromIssuanceOfDebt,ProceedsFromWarrantExercises,RepaymentsOfDebt,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum
2018-09-30,2018-12-20,10-Q,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,793000.0,,404000.0,,3390000.0,,,165000.0,,,,,7525000.0,6803000.0,,,,6603000.0,,6603000.0,,,,0.001,50000000.0,6218980.0,6218980.0,6000.0,,,,,,,,397000.0,,,,,,,,,,,,,729000.0,,-0.65,,,,,,,,,561000.0,,,,,,,,,,,,,830000.0,,,-2910000.0,,,,,,,25000.0,,,,,,,,,,,,,,,,,,2774000.0,7525000.0,1197000.0,1577000.0,,,,,,,,,,,,,-2910000.0,-3639000.0,,,2374000.0,-2374000.0,,,,,,,,,,,,,,454000.0,,,,,,200000.0,,,,,,,,,,-2910000.0,,268000.0,,,1544000.0,-19806000.0,,,,,,,,,237500.0,0.84,,,,2010000.0,1205000.0,1.45,1923000.0,1.45,1155000.0,,,542000.0,2.21,-16410000.0,,,,,165000.0,,,21161000.0,21598000.0,0.001,10000000.0,6685082.0,6685082.0,,,,,,,5615000.0,,,,,,,,,,,
2018-12-31,2019-03-25,10-K,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,1421000.0,,603000.0,62000.0,72153000.0,,3103000.0,1850000.0,,,,8262381.0,28327000.0,27502000.0,,469000.0,93000.0,26735000.0,13579000.0,26735000.0,13579000.0,3.04,1718184.0,0.001,50000000.0,17607928.0,17607928.0,18000.0,492000.0,21746000.0,,,,,1900000.0,,679000.0,4355000.0,3968000.0,233000.0,154000.0,,4355000.0,1.0,0.04,62000.0,51000.0,63000.0,24489000.0,,-8.04,,0.0,0.21,0.203,0.0,0.0,0.06,-0.053,2583000.0,,2583000.0,,,,,,,98000.0,,,,4694000.0,,,-12740000.0,413000.0,,349000.0,,663000.0,,164000.0,,,,,,,115000.0,53000.0,,308000.0,31000.0,140000.0,137000.0,,,,,2024000.0,28327000.0,2024000.0,,,,,,,,,,99000.0,21960000.0,-236000.0,-8145000.0,-16470000.0,-63291000.0,164000.0,,12607000.0,-10321000.0,115000.0,,,,,,308000.0,137000.0,31000.0,140000.0,,,13921000.0,52000.0,843000.0,2055000.0,,236000.0,767000.0,767000.0,9000.0,22803000.0,,,,20055000.0,,,,-12740000.0,835000.0,773000.0,835000.0,,5627000.0,-45868000.0,,,1850000.0,0.0,0.85,,0.029,0.028,404167.0,1.06,20000.0,0.21,225000.0,5627000.0,1295000.0,1.78,5390000.0,1.79,1245000.0,,4.26,2046000.0,3.39,26303000.0,,21746000.0,,,1850000.0,,2534000.0,,0.0,0.001,10000000.0,,,-2579000.0,,,,,,18058000.0,,,,,,,,,,,
2019-03-31,2019-05-07,10-Q,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,3208000.0,,448000.0,84000.0,72502000.0,,,345000.0,,,,3310631.0,23017000.0,21527000.0,,51000.0,130000.0,19584000.0,-7151000.0,19584000.0,-7151000.0,3.04,1718184.0,0.001,50000000.0,17627928.0,17627928.0,18000.0,873000.0,,,,,,,,,,,,,,,,,,22000.0,55000.0,,,-0.42,,,,,,,,,,,,,,,,,,101000.0,,,,1589000.0,500000.0,,-7410000.0,1736000.0,,-306000.0,,1187000.0,,144000.0,,,,,,,,71000.0,,,,,,,,,,3775000.0,23017000.0,3656000.0,,,,,,,,,,99000.0,4000.0,,-6767000.0,-7410000.0,-7410000.0,144000.0,,8054000.0,-7554000.0,,242000.0,,119000.0,33000.0,252000.0,262000.0,,19000.0,140000.0,103000.0,0.078,,48000.0,,,,388000.0,1943000.0,,,,,,,,,,4000.0,-7410000.0,1274000.0,1190000.0,,,6465000.0,-53278000.0,500000.0,,345000.0,0.0,0.85,,0.025,0.023,442813.0,1.25,,,617500.0,8315000.0,1892500.0,3.61,7984000.0,3.67,1842500.0,0.21,7.33,2988000.0,5.25,19242000.0,20000.0,,,,345000.0,4000.0,,,,,,,,,,,,,,17502000.0,,,,,,,,,,,
2019-06-30,2019-08-06,10-Q,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,883000.0,,576000.0,173000.0,73208000.0,,,505000.0,,,59000.0,,18244000.0,16755000.0,,,170000.0,14947000.0,,14947000.0,,3.04,1650450.0,0.001,50000000.0,17763045.0,17763045.0,18000.0,,,,,,,,,,,,,,,,,,,89000.0,,,,-0.18,,,,,,,,,,,,,,,,,,115000.0,,,,1910000.0,,,-3249000.0,,,,,,,100000.0,,,,,,,,147000.0,0.078,228000.0,,,,19000.0,140000.0,69000.0,15000.0,1545000.0,18244000.0,1459000.0,,,,,,,,,,964000.0,,,,-3249000.0,-3249000.0,100000.0,,3349000.0,-3349000.0,,213000.0,,86000.0,,222000.0,,,,,,0.078,,44000.0,,,,,1808000.0,,,,,,,,,,,-3249000.0,1396000.0,1223000.0,,,1439000.0,-56527000.0,,,505000.0,,,,,,,,,,,,,,,,,,,,5.54,16699000.0,,,128000.0,,505000.0,73000.0,,,,,,,,,,,,,,17733.0,,,,,,,,,,,
2019-09-30,2019-11-14,10-Q,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,549000.0,,558000.0,259000.0,73822000.0,,,537000.0,,,,,13507000.0,12107000.0,,,170000.0,11777000.0,,11177000.0,,3.04,1650447.0,0.001,50000000.0,17807167.0,17807167.0,18000.0,3000.0,,,,,,,,,,,,,,,,,,86000.0,,,,-0.28,,,,,,,,,,,,,,,,,,115000.0,,,,1624000.0,,,-4965000.0,,,,,,,77000.0,,,,,,,,147000.0,0.078,193000.0,,,,19000.0,140000.0,34000.0,11000.0,1159000.0,13507000.0,1107000.0,,,,,,,,,,993000.0,,,,-4965000.0,-4965000.0,77000.0,,5042000.0,-5042000.0,,182000.0,,52000.0,,191000.0,,,,,,0.078,,40000.0,,,,,330000.0,,,,,,,,,,,-4965000.0,1428000.0,1169000.0,,,3418000.0,-61492000.0,,,537000.0,,,,,,,,,,,,,,,,,,,,5.54,12348000.0,,,,,537000.0,77000.0,,,,,,,,,,,,,,17878000.0,,,,,,,,,,,
2019-12-31,2020-03-05,10-K,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,575000.0,473000.0,1388000.0,345000.0,74720000.0,74720000.0,,1888000.0,16000.0,25000.0,,3590465.0,17072000.0,15009000.0,,,174000.0,12066000.0,,12066000.0,-14669000.0,3.13,1672335.0,0.001,50000000.0,17877486.0,17877486.0,18000.0,9000.0,,453000.0,5000000.0,82000.0,460000.0,3961000.0,,1415000.0,9731000.0,8879000.0,662000.0,190000.0,,9731000.0,1.0,0.04,113000.0,,447000.0,,,-1.18,,0.0,0.21,0.293,0.0,0.0,-0.006,-0.077,,,,,25000.0,,,,,133000.0,,,,7552000.0,506000.0,0.0,-18320000.0,-377000.0,473000.0,534000.0,380000.0,1361000.0,725000.0,281000.0,98000.0,,,380000.0,,,,152000.0,0.078,,,,,,,,,6522000.0,17072000.0,1963000.0,,4540000.0,,717000.0,3805000.0,996000.0,1173000.0,1165000.0,,994000.0,5203000.0,-1846000.0,-18026000.0,-21016000.0,-21016000.0,281000.0,1.0,21769000.0,-18601000.0,140000.0,,,19000.0,120000.0,160000.0,,,,,,0.078,31151000.0,61000.0,,,750000.0,1096000.0,2090000.0,,,,,4750000.0,,,453000.0,,453000.0,,1462000.0,1117000.0,,,11555000.0,-64188000.0,1418000.0,,1888000.0,0.0,0.9,,0.025,0.019,,,,,,,,,,,,,,,5.54,10550000.0,,,239000.0,,1888000.0,214000.0,,,,,,,,-5376000.0,116000.0,116000.0,,,,35684761.0,,,,283000.0,,121000.0,,,,,
2020-03-31,2020-05-14,10-Q,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,1183000.0,205000.0,868000.0,432000.0,,83836000.0,,,27000.0,,,3588523.0,17241000.0,15341000.0,,,174000.0,12335000.0,,12335000.0,269000.0,3.13,1672335.0,0.001,50000000.0,20761960.0,20761960.0,21000.0,4000.0,,102000.0,5000000.0,58000.0,433000.0,,,,,,,,,,,,,87000.0,162000.0,,-0.5,-0.5,-0.5,,,,,,,,,,,,,,,,,133000.0,,,,2610000.0,-3000.0,,-9049000.0,608000.0,-268000.0,-536000.0,1346000.0,-1020000.0,688000.0,,195000.0,189000.0,,1726000.0,,,,152000.0,0.078,,,,,,,,,6621000.0,17241000.0,2051000.0,,4570000.0,,,3805000.0,996000.0,1173000.0,1165000.0,528000.0,994000.0,7490000.0,-4000.0,-7217000.0,-9049000.0,,168000.0,,8878000.0,-8881000.0,,,,,32000.0,129000.0,,,,,,0.078,,58000.0,,,750000.0,4000.0,1075000.0,,,,15215000.0,,,,,,31000.0,,1457000.0,1025000.0,,,6268000.0,-73237000.0,99000.0,,365000.0,0.0,0.95,0.007,,,,,,,,,,,,,,,,,2.7,10620000.0,,,,7459000.0,365000.0,31000.0,,,,,,,,,,,,,18143000.0,18143000.0,18143000.0,,,,,,,,,,
2020-06-30,2020-08-12,10-Q,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,1953000.0,,627000.0,519000.0,,84977000.0,,,,,33000.0,3307335000.0,14559000.0,12823000.0,,,174000.0,10270000.0,,10270000.0,,3.13,1672335.0,0.001,50000000.0,20956033.0,20956033.0,21000.0,,,28000.0,5000000.0,,413000.0,,,,,,,,,,,,,87000.0,,,-0.23,-0.23,-0.23,,,,,,,,,,,,,,,,,134000.0,,,,2921000.0,-8000.0,,-4730000.0,,,,,,650000.0,,,,,1709000.0,,,,155000.0,0.078,,,,,,,,,7528000.0,14559000.0,2739000.0,,4587000.0,,607000.0,,3991000.0,1327000.0,1364000.0,359000.0,994000.0,,,,-4730000.0,,-192000.0,,4530000.0,-4538000.0,,,,,,96000.0,,,,,,0.078,,52000.0,,,,,844000.0,,,,7756000.0,,,,,,,,1457000.0,938000.0,,,1609000.0,-77967000.0,20000.0,,714000.0,,,,,,,,,,,,,,,,,,,,2.76,7031000.0,,,64000.0,297000.0,714000.0,66000.0,,,,,,,,,,,,,21004910.0,21005.0,21004910.0,,,,,,,,,,
2020-09-30,2020-11-12,10-Q,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,2208000.0,,792000.0,605000.0,,85838000.0,,,,,33000.0,,11395000.0,9785000.0,,,175000.0,7332000.0,,7332000.0,,3.17,1690476.0,0.001,50000000.0,20988533.0,20988533.0,21000.0,1000.0,,144000.0,7000000.0,,504000.0,,,,,,,,,,,,,86000.0,,,,-0.31,,,,,,,,,,,,,,,,,,134000.0,,,,3429000.0,-17000.0,,-6504000.0,,,,,,612000.0,,,,192000.0,1699000.0,,,,155000.0,0.078,,,,,,,,,10007000.0,11395000.0,3219000.0,,6496000.0,,879000.0,,5299000.0,1756000.0,2202000.0,247000.0,994000.0,,,,-6504000.0,,-232000.0,,6255000.0,-6272000.0,,,,,,63000.0,,,,,,0.078,,81000.0,,,,,754000.0,,,,,,,,,,,,1459000.0,854000.0,,,2826000.0,-84471000.0,-161000.0,,724000.0,,,,,,,,,,,,,,,,,,,,2.91,1388000.0,,,,,724000.0,43000.0,,,,,,,,,,,,,,21052174.0,,,,,,,,,,,
2020-12-31,2021-03-16,10-K,"ETON PHARMACEUTICALS, INC.",ETON,CIK0001710340,USD,2344000.0,48000.0,1170000.0,692000.0,,107797000.0,,,121000.0,150000.0,,3371489.0,26319000.0,24701000.0,,,182000.0,21295000.0,,21295000.0,9229000.0,3.17,1690476.0,0.001,50000000.0,24312808.0,24312808.0,24000.0,,,286000.0,7000000.0,48000.0,468000.0,6020000.0,,2151000.0,17903000.0,16250000.0,1257000.0,396000.0,,17903000.0,1.0,0.04,117000.0,,651000.0,,,-1.33,,0.0,0.21,0.292,0.0,0.0,-0.005,-0.077,,,,,175000.0,150000.0,125000.0,150000.0,150000.0,143000.0,,,,12760000.0,-247000.0,0.0,-27970000.0,1769000.0,-425000.0,-300000.0,862000.0,20000.0,575000.0,,884000.0,797000.0,,1242000.0,623000.0,,,184000.0,0.078,,,,,,,,,10656000.0,26319000.0,3794000.0,,6532000.0,,849000.0,,5300000.0,1756000.0,2202000.0,,994000.0,31625000.0,-50000.0,-22346000.0,-27970000.0,-27970000.0,-859000.0,1.0,26864000.0,-27111000.0,139000.0,,,99000.0,131000.0,192000.0,,,,,,0.054,57008000.0,40000.0,,,,50000.0,2116000.0,,,,28782000.0,1965000.0,,,,,367000.0,,1503000.0,811000.0,,,14104000.0,-92158000.0,39000.0,195000.0,2576000.0,0.0,0.95,,0.007,0.004,,,,,,,,,,,,,,,3.06,15663000.0,,,112000.0,28782000.0,2576000.0,255000.0,,,,,,,,-8171000.0,71000.0,90000.0,-135000.0,,,21010058.0,,,,347000.0,0.0,129000.0,511000.0,0.0,,,
