end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AccumulatedCapitalizedInterestCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockOtherSharesOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,CostOfGoodsAndServicesSold,CostOfRevenue,CostOfServices,CurrentStateAndLocalTaxExpenseBenefit,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentInterestRateIncreaseDecrease,DeferredRevenueAndCreditsNoncurrent,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DerivativeLiabilities,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseInterestExpense,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnSaleOfAccountsReceivable,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LinesOfCreditCurrent,LoanPortfolioExpense,LoansAndLeasesReceivableConsumerOther,LoansAndLeasesReceivableRelatedParties,LoansPayableCurrent,LoansReceivableCommercialAndIndustrial,LongTermLineOfCredit,LongTermNotesPayable,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonrecurringIncomeExpense,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockDividendsIncomeStatementImpact,PreferredStockSharesIssued,ProceedsFromCollectionOfLoansReceivable,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfLoansHeldForInvestment,ProceedsFromSaleOfLoansReceivable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,PublicUtilitiesPropertyPlantAndEquipmentGenerationOrProcessing,RealEstateInvestmentPropertyAccumulatedDepreciation,ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueServicesNet,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockOptionDownRoundFeatureIncreaseDecreaseInEquityAmount,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2017-04-30,2017-06-14,10-Q,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,,,,,,,,,,,,,,,,,,,,11872.0,,,,,,,,,,,7872.0,,,,,,,,,,,75000000.0,3350000.0,3350000.0,8000.0,,,0.0,,,,,,,,,,,,,,,,,,,1064.0,,0.0,,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.0,11872.0,,,,,,,,,,,,,,,,,5248.0,,,,,,,,,,,3752.0,5248.0,,,,,,,,,,,,,,,3752.0,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,2808.0,9000.0,,,9000.0,,,,,,10808.0,,,,,,,,,,,,,8000000.0
2017-07-31,2017-11-16,10-K,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,0.0,,,,,,7850.0,,506.0,5994.0,,3330.0,3330.0,3330.0,,,,,,5994.0,5981.0,11975.0,,,,,,,,,5981.0,5895.0,5981.0,,,,,75000000.0,8370.0,,,75000000.0,370000.0,8370000.0,0.001,,,0.0,,0.0,,,,2500.0,2500.0,,,,,786.0,506.0,,,,,,1064.0,,0.0,,,,,,,,,,,,,,8000.0,20511.0,18200.0,-2311.0,,-2311.0,-2311.0,,0.0,,0.0,,,,,2500.0,,,,,,,,0.0,,,,,,,,,,,,,,,11975.0,8411.0,3564.0,3564.0,,,,,,1064.0,8000.0,,,,,11700.0,-6500.0,695.0,-2311.0,,,,,,,,,,,20511.0,-2311.0,,,,,,,,,,,,,,,20511.0,-6500.0,-6500.0,,,8000000.0,8000.0,,,,3700.0,,,,2500.0,,,,,-2311.0,,5994.0,5994.0,,6500.0,-506.0,,,,,,,,,,-3289.0,18200.0,,,18200.0,8370000.0,,8411.0,,8411.0,8411.0,3700.0,,,370000.0,,,,-786.0,,,8057561.0,,8057561.0
2017-10-31,2017-12-21,10-Q,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,,,,,,,,,,,,,18099.0,,,,,,,34221.0,,,,,,,,,,,26279.0,20298.0,,,,,,,,,,75000000.0,10011000.0,10011000.0,10011.0,,,5300.0,5300.0,,,,,,,,,,,,552.0,,,,,,1064.0,,0.0,,,,,,,,,,,,,,,,12755.0,,,,,,,,,,,,,-2500.0,,,,,,,,,,,,,,,,,,,,,,,1064.0,34221.0,,,,,,,,,,,,,,12610.0,-2500.0,10188.0,12136.0,,,,,,,,,,,619.0,12136.0,,,,,,,,,,,,,,,619.0,,-2500.0,,,,,,,,12610.0,,,,,,,,,12136.0,,7942.0,,,,,,-3800.0,,,,,,,,8847.0,18055.0,,,18055.0,,,,,,33157.0,,,,,,,,,,,,,9389663.0
2018-01-31,2018-03-22,10-Q,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,,,,,,,,,,,,,22599.0,,,,,,,36589.0,,,,,,,,,,,29396.0,,,,,,,,,,,75000000.0,10511000.0,10511000.0,10511.0,,,0.0,,,,,,,,,,,,,,,,,,,1064.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.0,36589.0,,,,,,,,,,,,,,,,,-6432.0,,,,,,,,,,,6432.0,-6432.0,,,,,,,,,,,,,,,6432.0,,,,,,,,,,,,,,,,,,,,,7193.0,,,,,,,,,,,,,,2415.0,0.0,,,,,,,,,35525.0,,,,,,,,,,,,,10337631.0
2018-04-30,2018-06-18,10-Q,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,2000.0,,,,,,,,,,,,,22599.0,,,,,,,35098.0,,,,,,,,,,,28654.0,,,,,,,,,,,75000000.0,10511000.0,10511000.0,10511.0,,,0.0,,,,,,,,,,,,,,,,,,,1064.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064.0,35098.0,,,,,,,,,,,,,,,,,-3491.0,,,,,,,,,,,3491.0,-3491.0,,,,,,,,,,,,,,,3491.0,,,,,,,,,,,,,,,,,,,,,6444.0,,,,,,,,,,,,,,-1076.0,0.0,,,,,,,,,32034.0,,,,,,,,,,,,,10511000.0
2018-07-31,2018-11-14,10-K,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,2000.0,2000.0,,,,,,7100.0,3305.0,,,,22599.0,22599.0,,,,,,,20349.0,14654.0,5695.0,,,,,,,,14654.0,14654.0,8673.0,14654.0,0.0,,,,,10511.0,10511000.0,,75000000.0,10511.0,10511000.0,0.001,0.01,,5300.0,,0.0,,,,,0.0,,,,,2212.0,2799.0,2799.0,,,,,1064.0,,0.0,,,,,,1064.0,,,,,,,,,25291.0,12755.0,-12536.0,,-12536.0,-12536.0,0.0,0.0,,2000.0,,,,,-2500.0,,,,,,,,0.0,,,,,,,,,,,,,,,20349.0,17285.0,3064.0,3064.0,,,,1064.0,8000000.0,1064.0,,,,9000.0,,21410.0,-2500.0,-10327.0,-12536.0,-12536.0,,,,,,,,,,,-12536.0,,,,,,,,,,,,,,,,-2500.0,,,,,0.0,,,,21410.0,,,,,,0.0,,,-12536.0,5695.0,5695.0,5695.0,-3305.0,9000.0,-3305.0,,,,,,,,,,-15825.0,18055.0,,,,,21410.0,17285.0,,17285.0,17285.0,,21410.0,21410.0,,0.01,,,-2212.0,,,10204831.0,,
2018-10-31,2018-12-12,10-Q,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,,,,,,,,,,,,,22599.0,,749.0,,,,,13850.0,,,,,,,,,,8904.0,8904.0,-5750.0,,,,,,,,,,75000000.0,10511000.0,10511000.0,10511.0,,,0.0,,,,,,,,,,,,,749.0,,,,,,1064.0,,0.0,,,,,,,,,,,,,,,4499.0,0.0,-4499.0,,,,,0.0,-2000.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1064.0,13850.0,,,,,,,,,,,,,,0.0,0.0,-5750.0,-4499.0,,,,,,,,,,,4499.0,-4499.0,,,,,,,,,,,,,,,4499.0,,,,,,,,,,,,,,,,,0.0,,-4499.0,,4946.0,,,,,,,,,,,,,,-20324.0,0.0,,,,,,,,,12786.0,,,,,,,,,,,10511000.0,,10511000.0
2019-01-31,2019-03-05,10-Q,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,,,,,,,,,,,,,22599.0,,,,,,,7387.0,,,,,,,,,,,3190.0,,,,,,,,,,,75000000.0,10511000.0,10511000.0,10511.0,,,0.0,,,,,,,,,,,,,,,,,,,1064.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.0,7387.0,,,,,,,,,,,,,,,,,-6463.0,,,,,,,,,,,6463.0,-6463.0,,,,,,,,,,,,,,,6463.0,,,,,,,,,,,,,,,,,,,,,4197.0,,,,,,,,,,,,,,-26787.0,0.0,,,,,,,,,6323.0,,,,,,,,,,,,,10511000.0
2019-04-30,2019-06-06,10-Q,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,,,,,,,,,,,,,22599.0,,,,,,,3690.0,,,,,,,,,,,242.0,,,,,,,,,,,75000000.0,10511000.0,10511000.0,10511.0,,,0.0,,,,,,,,,,,,,,,,,,,1464.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.0,3690.0,,,,,,,,,,,,,,,,,-4097.0,,,,,,,,,,,4097.0,-4097.0,,,,,,,,,,,,,,,4097.0,,,,,,,,,,,,,,,,,,,,,3448.0,,,,,,,,,,,,,,-30884.0,0.0,,,,,,,,,2226.0,,,,,,,,,,,,,10511000.0
2019-07-31,2019-10-09,10-K,"BOOMER HOLDINGS, INC.",BOMH,CIK0001678746,USD,,159870.0,0.0,0.0,0.0,0.0,,,,35642.0,,0.0,519480.0,,,,,0.0,,,285853.0,209925.0,75928.0,,,,,,,,433.0,152667.0,-14221.0,433.0,152667.0,152667.0,,0.0,,,,0.001,2000000000.0,520.0,128513739.0,520.0,,,25550.0,,,110000.0,,,,0.0,47894.0,0.0,47894.0,0.0,47894.0,2996.0,2996.0,0.0,,,74000.0,,,-0.12,,0.0,0.21,0.21,0.0,5664.0,,,,,,,,,129444.0,42125.0,-19817.0,-594755.0,-19817.0,,0.0,0.0,,0.0,,0.0,16738.0,0.0,0.0,53724.0,1934.0,0.0,,,,0.0,0.0,0.0,0.0,53724.0,45092.0,,,,,,,,,,,360608.0,285853.0,286608.0,5664.0,,0.0,,,1600.0,,,110000.0,0.0,9000.0,110201.0,704000.0,-77528.0,-473805.0,-1189510.0,,-30069.0,,74000.0,0.0,74000.0,1600.0,1600.0,,,606811.0,-564686.0,,,,0.0,0.0,,0.0,,,35642.0,1934.0,16738.0,0.0,0.0,,0.0,75928.0,1600.0,,,,0.0,,0.0,520000.0,0.0,,0.0,,110000.0,4600.0,,183098.0,-19817.0,2699.0,75928.0,75928.0,-6301.0,,,,,,0.0,,0.0,0.0,0.0,3907.0,-594755.0,67675.0,,,,,,,110000.0,-74755.0,,,,,,,520000.0,,-4161.0,,,10511000.0,4821429.0,
