end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BilledContractReceivables,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationConsiderationTransferred1,CapitalLeaseObligationsIncurred,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ConvertibleNotesPayable,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent,DeferredIncomeTaxLiabilities,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueFromOfficersOrStockholders,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityMethodInvestmentOwnershipPercentage,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromSubsidiariesBeforeTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,InterestAndDebtExpense,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityCollateralFeesAmount,LoansPayableCurrent,LongTermDebtCurrent,LongTermDebtPercentageBearingFixedInterestRate,LongTermLineOfCredit,LongTermLoansPayable,ManagementFeeExpense,ManagementFeePayable,MinorityInterest,MortgageLoansOnRealEstate,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesAssumed1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseImpairmentLoss,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherNoncashIncomeTaxExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsForDepositsAppliedToDebtRetirements,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToPurchaseMortgageLoansHeldForSale,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligationPercentage,SaleOfStockNumberOfSharesIssuedInTransaction,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,SharesIssued,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockRedeemedOrCalledDuringPeriodValue,TaxCreditCarryforwardAmount,TaxesOther,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,TradeReceivablesHeldForSaleAmount,TransferOfPortfolioLoansAndLeasesToHeldForSale1,TreasuryStockShares,TreasuryStockValue,UnbilledContractsReceivable,UnbilledReceivablesCurrent,VariableInterestEntityInitialConsolidationGainOrLoss,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2010-06-30,2010-08-13,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9630.0,9630.0
2010-09-30,2010-11-15,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9985.0,9985.0
2010-12-31,2011-03-08,10-K,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,9000.0,,,,,,,,,,,,,2000.0,2000.0,,,,,,,,1953000.0,-19000.0,,,0.0,,20000000.0,10784300.0,,9817000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000.0,,,,-32000.0,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,9000.0,,,,,,,,,,,,10000.0,,-29000.0,-32000.0,,,,,,,,,,32000.0,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,-8730000.0,,,,,,,,,,,-6572000.0,,,,10000.0,,,,,,,,,354300.0,1094000.0,,,,9965.0,9965.0
2011-03-31,2011-05-10,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,,,,,,,,,,,,,,,,,,,,,,,4000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,-3000.0,,,,0.0,,,,,,,,-8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,-11000.0,-3000.0,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11284.0,11284.0
2011-06-30,2011-08-02,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,0.0,,,,,,,,,,,,,8.0,8.0,,,,,,,,8000.0,,,,0.0,,20000000.0,12013333.0,,9838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3000.0,,,,-3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,,,,,,,,,,,,,,,-3000.0,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8736.0,,,,,,,,,,,8.0,,,,,,,,,,,,,354300.0,1094.0,,,,11876.0,11876.0
2011-09-30,2011-11-14,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,0.0,,,,,,,,,,,,,4.0,4.0,,,,,,,,4000.0,,,,,,20000000.0,12367633.0,,9838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4000.0,,,,-4000.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,-4000.0,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8740.0,,,,,,,,,,,4.0,,,,,,,,,,,,,354300.0,1094.0,,,,12013.0,12013.0
2011-12-31,2012-03-07,10-K,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,8897000.0,8897.0,,,,,,,,,,,,4393000.0,4393000.0,,,,,,,,4393.0,2440000.0,,,0.0,0.0,300000000.0,12367633.0,12367633.0,9838150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23932000.0,,,,-23932000.0,,,,,,,,,,,,372000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4393000.0,,13897000.0,,,,,,,,,,,,26000000.0,,-23560000.0,-23932000.0,,,,,,,,,,23932000.0,,,,,,,,,,,,,,,,,,1000000.0,,,,,21000000.0,,,5000.0,,,,,,,,,,,,,,,,,,,-8753137000.0,,,,,,0.0,0.0,370000.0,0.21,,-9504.0,,,0.0,21000.0,,,,,,,,,354300.0,1094517000.0,,,,11557.0,11557.0
2012-03-31,2012-05-03,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,2000.0,,,,,,,,,,,,,12000.0,12000.0,,,,,,,,12428000.0,8035000.0,,,0.001,0.0,20000000.0,13867633.0,,9862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4282000.0,,,,-4282000.0,,,,0.0,,,,,,,,-6683000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,2000.0,,,,,,,,,,,,19000000.0,,-10965000.0,-4282000.0,,,,,,,,,,4282000.0,,,,,,,,,,,,,,,,,,,,,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,-8758000.0,,,,,,,,,,,10000.0,,,,,,,,,,,,,354000.0,1094000.0,,,,12396000.0,12396000.0
2012-06-30,2012-08-01,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,2000.0,,,,,,,,,,,,,8000.0,8000.0,,,,,,,,8161.0,,,,0.0,,20000000.0,13867633.0,,9862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4281.0,,,,-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,2000.0,,,,,,,,,,,,,,,-4281.0,,,,,,,,,,4281.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8762000.0,,,,,,,,,,,6000.0,,,,,,,,,,,,,354000.0,1094000.0,,,,13533000.0,13533000.0
2012-09-30,2012-11-13,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,2000.0,,,,,,,,,,,,,3000.0,3000.0,,,,,,,,3272.0,,,,,,300000000.0,13867633.0,,9862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4890.0,,,,-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,2000.0,,,,,,,,,,,,,,,-4890.0,,,,,,,,,,4890.0,-4890.0,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-8767000.0,,,,,,,,370000.0,0.21,,1000.0,,,,,,,,,,,,,354300.0,1094000.0,,,,13513333.0,13513333.0
2012-12-31,2013-02-28,10-K,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,10372.0,10372.0,,0.0,,,,,,,,,,486.0,486.0,,,,,,,,486.0,-3907.0,,,0.0,,300000000.0,13867633.0,13867633.0,9862150.0,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27382.0,,,,-27382000.0,,,,,,,,,,,,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,,13372.0,,,,,,,,,,,,22000.0,,-25907.0,-27382.0,,,,,,,,,,27382.0,,,,15000000.0,,,,,,,,,,,,0.0,,1000000.0,0.0,0.0,,,19000.0,,,,,3000.0,,,,,,,,,,,,,,,,,-8780519.0,,,,,,0.0,0.0,370000.0,0.21,,-12886.0,,,0.0,,,,,,,,,,354300.0,1094517.0,,,,13406.0,13406.0
2013-03-31,2013-05-02,10-Q,RELIABILITY INCORPORATED,RLBY,CIK0000034285,USD,2266000.0,,,,,,,,,,,,,3053000.0,3053000.0,,,,,,,,3053.0,2567.0,,,0.0,,300000000.0,13867633.0,13867633.0,9862150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4327.0,,,,-4327000.0,-4327.0,,,,,,,,,,,-8106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3053000.0,,20266000.0,,,,,,,,,,,,15000.0,,-12433.0,-4327.0,,,,,,,,,,4327.0,-4327.0,,,,,,,,0.0,,,,,,,0.0,,1000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-8784846000.0,,,,,,,,370000.0,0.21,,-17213000.0,,,,,,,,,,,,,354300.0,1094517000.0,,,,13513333.0,13513333.0
