end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,Cash,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanEmployerMatchingContributionPercent,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,GainLossOnDispositionOfAssets,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestIncomeExpenseNonoperatingNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherNonoperatingIncome,PaymentsForRestructuring,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RestructuringAndRelatedCostExpectedCost1,RestructuringCosts,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationGross,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2017-12-31,2018-02-14,10-K,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,4302000.0,3210000.0,20000.0,235034000.0,3184000.0,3184000.0,,203494000.0,202946000.0,88000.0,198105000.0,198105000.0,195506000.0,0.0,0.01,100000000.0,26890356.0,26890356.0,240000.0,,,2037000.0,306000.0,0.0,945000.0,3400000.0,3400000.0,786000.0,0.0,,,2037000.0,200000.0,,20000.0,20000.0,-2.31,0.34,169000.0,,,4842000.0,0.0,907000.0,-1296000.0,0.0,116000.0,-222000.0,214000.0,3642000.0,3184000.0,,4956000.0,,,,,,,,,,,7512000.0,203494000.0,7512000.0,,221447000.0,,-83000.0,,-25858000.0,,-32744000.0,32744000.0,-32744000.0,,,,,,,0.0,,8000.0,383000.0,,,,83000.0,,4841000.0,221447000.0,,-32744000.0,185000.0,165000.0,27902000.0,,,,,-39292000.0,,,,3184000.0,0.0,,0.78,0.73,,0.023,0.02,,,0.0,,,,17.47,,3115101.0,5.5,,,,300000.0,,,195982000.0,,,,,221447000.0,,0.0,0.0,0.0,14169464.0
2018-03-31,2018-05-03,10-Q,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,5166000.0,4533000.0,,245953000.0,1011000.0,1011000.0,,199723000.0,198814000.0,49000.0,195246000.0,195496000.0,-2609000.0,,0.01,100000000.0,26885689.0,26885689.0,244000.0,,,,,,,,,,,,,,,,16000.0,16000.0,-0.69,,1451000.0,20900000.0,,2421000.0,0.0,,,,,,,815000.0,1323000.0,,-1199000.0,,,,,,,,,,,,199723000.0,9699000.0,,9848000.0,9848000.0,-4000.0,-4000.0,-12453000.0,-12453000.0,-16881000.0,16881000.0,-16881000.0,100000.0,,,,,,,,102000.0,457000.0,,,,4000.0,,3568000.0,9848000.0,,-16881000.0,,202000.0,14460000.0,250000.0,,,,-56173000.0,,,,1011000.0,0.0,0.73,,,,0.026,0.023,681102.0,0.54,0.0,473669.0,8.15,647271.0,16.14,,3288703.0,8.87,,24.57,,400000.0,,,190024000.0,,,,,9848000.0,,0.0,,,24351019.0
2018-06-30,2018-07-30,10-Q,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,4702000.0,5553000.0,,247641000.0,1589000.0,1589000.0,,183006000.0,180754000.0,,177427000.0,177677000.0,,0.0,0.01,100000000.0,26890708.0,26890708.0,244000.0,39000.0,390000.0,,,,,,,,,,,,,,47000.0,,-0.79,,2115000.0,23000000.0,,2755000.0,0.0,,,,,,,,,,,389000.0,,,,,,,,,,10684000.0,183006000.0,10294000.0,,,,,,,,-19390000.0,19779000.0,-19779000.0,200000.0,,,,,,,,94000.0,498000.0,,,,,,3327000.0,,,,,1504000.0,17024000.0,250000.0,,,,-75563000.0,,,,,,,,,,,,813667.0,0.73,,,,,,,3643617.0,10.32,,,,,,,172322000.0,,,,,,99000.0,0.0,,,24402466.0
2018-09-30,2018-10-23,10-Q,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,6017000.0,8943000.0,,249922000.0,2175000.0,2175000.0,,166145000.0,163302000.0,,160969000.0,161219000.0,,0.0,0.01,100000000.0,26826699.0,26826699.0,244000.0,29000.0,479000.0,,,,,,,,,,,,,,100000.0,,-0.98,,2615000.0,24700000.0,,2960000.0,0.0,,,,,,,,,,,701000.0,,,,,,,,,,15468000.0,166145000.0,14989000.0,,,,,,,,-23926000.0,24627000.0,-24627000.0,200000.0,,,,,,,,71000.0,699000.0,,,,,,2333000.0,,,,,1894000.0,21667000.0,250000.0,,,,-99489000.0,,,,,,,,,,,,797772.0,2.31,,,,,,,3644739.0,11.81,,,,,,,150677000.0,,,,,,106000.0,0.0,,,24453910.0
2018-12-31,2019-02-22,10-K,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,10777000.0,7365000.0,276000.0,252012000.0,6721000.0,6721000.0,,142673000.0,139800000.0,83000.0,139050000.0,139301000.0,-58804000.0,0.0,0.01,100000000.0,26747438.0,26747438.0,244000.0,66000.0,461000.0,28332000.0,3594000.0,0.0,23450000.0,83300000.0,85400000.0,574000.0,714000.0,0.0,,28332000.0,1000000.0,0.06,300000.0,350000.0,-3.64,0.21,1619000.0,37700000.0,,10816000.0,0.0,26295000.0,-18682000.0,98000.0,1227000.0,-6213000.0,2725000.0,6392000.0,4155000.0,433000.0,-3751000.0,1804000.0,,,,,,,,,,18669000.0,142673000.0,18208000.0,,10197000.0,,-1907000.0,,-67094000.0,,-88960000.0,90764000.0,-90764000.0,700000.0,,,,,,700000.0,,14000.0,723000.0,,,,1907000.0,750000.0,750000.0,9848000.0,349000.0,-88960000.0,2175000.0,1899000.0,79948000.0,251000.0,,,,-128252000.0,,,,6721000.0,0.0,,0.75,0.7,,0.03,0.023,1002800.0,4.02,4200000.0,866256.0,11.23,3352787.0,11.92,20700000.0,5361920.0,12.63,0.82,18.05,10600000.0,7500000.0,14.08,,124004000.0,,,239712.0,349000.0,9848000.0,349000.0,0.0,0.0,0.0,24462293.0
2019-03-31,2019-04-25,10-Q,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,7797000.0,11657000.0,380000.0,255096000.0,2925000.0,2925000.0,,120475000.0,115538000.0,47000.0,112060000.0,112311000.0,-26990000.0,,0.01,100000000.0,26752426.0,26752426.0,244000.0,,,,,,,,,,,,,,,,100000.0,90000.0,-1.16,,2530000.0,35500000.0,,2591000.0,0.0,,,,,,,-3023000.0,4289000.0,,2744000.0,577000.0,3024000.0,806000.0,,427000.0,399000.0,385000.0,376000.0,631000.0,446000.0,22032000.0,120475000.0,20057000.0,,159000.0,,-41000.0,,-27108000.0,,-28645000.0,29222000.0,-29222000.0,200000.0,2578000.0,603000.0,1975000.0,,2066000.0,,,138000.0,737000.0,,,,41000.0,3478000.0,,,159000.0,-28645000.0,2263000.0,1883000.0,26631000.0,251000.0,,,,-156897000.0,,,,2925000.0,0.0,0.75,,,0.025,,,1184736.0,7.4,2000000.0,160566.0,19.3,206869.0,11.24,51100000.0,5285478.0,12.86,0.96,16.76,18000000.0,4000000.0,,,98443000.0,,,122745.0,,,159000.0,0.0,,,24682410.0
2019-06-30,2019-07-24,10-Q,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,7961000.0,13360000.0,484000.0,376168000.0,2990000.0,2990000.0,,214592000.0,209820000.0,,206904000.0,207155000.0,,,0.01,100000000.0,31474990.0,31474990.0,292000.0,,,,,,,,,,,,,,,,100000.0,,-1.15,,3009000.0,33600000.0,,2783000.0,0.0,,,,,,,,,,,534000.0,2821000.0,806000.0,,427000.0,399000.0,385000.0,376000.0,428000.0,411000.0,23731000.0,214592000.0,21823000.0,,,,,,,,-28702000.0,29236000.0,-29236000.0,200000.0,2410000.0,502000.0,1908000.0,,1913000.0,,,269000.0,810000.0,534000.0,,,,2916000.0,,,,,2282000.0,1798000.0,26453000.0,251000.0,,,,-185599000.0,,,,,,,,,,,,1347938.0,8.02,,,,,,123000000.0,5215342.0,13.02,,,38700000.0,,,,190861000.0,,,,,117703000.0,427000.0,0.0,,,24893232.0
2019-09-30,2019-11-06,10-Q,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,12964000.0,11385000.0,592000.0,398127000.0,2780000.0,2780000.0,,212787000.0,208196000.0,,204245000.0,204496000.0,,,0.01,100000000.0,32083991.0,32083991.0,300000.0,,,,,,,,,,,,,,,,100000.0,,-0.88,,4525000.0,29000000.0,,2666000.0,0.0,,,,,,,,,,,1136000.0,2619000.0,806000.0,,427000.0,399000.0,385000.0,376000.0,226000.0,382000.0,26586000.0,212787000.0,24747000.0,,,,,,,,-26627000.0,27763000.0,-27763000.0,200000.0,2237000.0,398000.0,1839000.0,100000.0,1759000.0,,,179000.0,835000.0,1136000.0,,,,3951000.0,,,,,2338000.0,1746000.0,25097000.0,251000.0,,,,-212226000.0,,,,,,,,,,,,1356566.0,9.03,,,,,,57000000.0,4693270.0,14.25,,,23100000.0,,26.03,,186201000.0,,,,,17392000.0,1795000.0,0.0,,,30268295.0
2019-12-31,2020-02-20,10-K,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,15583000.0,8881000.0,698000.0,402077000.0,11444000.0,11444000.0,0.0,188827000.0,183928000.0,24000.0,180460000.0,181174000.0,41873000.0,0.0,0.01,100000000.0,32050906.0,32050906.0,300000.0,,,61564000.0,7748000.0,0.0,50760000.0,180100000.0,185400000.0,556000.0,2276000.0,224000.0,61564000.0,61564000.0,1400000.0,0.06,400000.0,426000.0,-4.05,,2122000.0,61800000.0,,10896000.0,0.0,33232000.0,-23483000.0,-295000.0,1688000.0,-7809000.0,3333000.0,4782000.0,1516000.0,,2936000.0,3105000.0,2512000.0,362000.0,496000.0,439000.0,428000.0,401000.0,386000.0,,449000.0,26527000.0,188827000.0,24779000.0,,138677000.0,,-166000.0,,-96638000.0,,-111825000.0,114930000.0,-114930000.0,800000.0,2063000.0,315000.0,1748000.0,600000.0,1581000.0,,,92000.0,941000.0,3105000.0,,,166000.0,3468000.0,,135096000.0,3581000.0,-111825000.0,2361000.0,1663000.0,104034000.0,714000.0,,,,-240077000.0,2215000.0,,,11444000.0,0.0,,0.8,0.73,,0.025,0.017,1868546.0,10.26,7900000.0,966249.0,14.21,2069656.0,22.83,84200000.0,5972765.0,18.46,7.99,29.08,41500000.0,14800000.0,32.45,,162300000.0,,,492562.0,,135096000.0,3581000.0,0.0,0.0,0.0,27625468.0
2020-03-31,2020-04-28,10-Q,"Odonate Therapeutics, Inc.",ODTC,CIK0001717452,USD,14894000.0,9871000.0,793000.0,405183000.0,2586000.0,2586000.0,,161984000.0,157167000.0,7000.0,153117000.0,153831000.0,-27343000.0,,0.01,100000000.0,32076095.0,32050906.0,301000.0,,,,,,,,,,,,,,,,100000.0,62000.0,-0.99,,3424000.0,61200000.0,,2874000.0,0.0,,,,,,,-696000.0,990000.0,,624000.0,658000.0,2376000.0,362000.0,,439000.0,428000.0,401000.0,386000.0,360000.0,401000.0,26740000.0,161984000.0,25044000.0,,521000.0,,-19000.0,,-27845000.0,,-30163000.0,30821000.0,-30821000.0,200000.0,1975000.0,279000.0,1696000.0,100000.0,1526000.0,,,70000.0,983000.0,658000.0,,,19000.0,4050000.0,,,521000.0,-30163000.0,2387000.0,1594000.0,27947000.0,714000.0,,,,-270240000.0,,,,2586000.0,0.0,0.81,,,0.019,,,2107957.0,10.73,300000.0,127805.0,25.09,196318.0,25.22,59600000.0,6016891.0,18.73,17.11,30.89,35600000.0,2700000.0,27.61,,135244000.0,,,24387.0,,,521000.0,0.0,,,30610696.0
