end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostsAndExpenses,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesInvestments,DeferredTaxLiabilitiesOther,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquitySecuritiesFvNiRealizedGainLoss,FederalIncomeTaxExpenseBenefitContinuingOperations,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossRelatedToLitigationSettlement,GeneralAndAdministrativeExpense,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecuritiesCurrent,HeldToMaturitySecuritiesNoncurrent,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxesReceivable,IncomeTaxesReceivableNoncurrent,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestIncomeExpenseNonoperatingNet,InterestReceivableCurrent,InvestmentIncomeAmortizationOfPremium,InvestmentsAndCash,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireHeldToMaturitySecurities,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,PrepaidTaxes,ProceedsFromIncomeTaxRefunds,ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,ProceedsFromSaleOfEquitySecuritiesFvNi,ProceedsFromStockOptionsExercised,ProvisionForLossOnContracts,PurchaseObligation,PurchaseObligationDueAfterFifthYear,PurchaseObligationDueInFifthYear,PurchaseObligationDueInFourthYear,PurchaseObligationDueInNextTwelveMonths,PurchaseObligationDueInSecondYear,PurchaseObligationDueInThirdYear,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TaxesPayableCurrent,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockCommonShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-12-31,2019-03-27,10-K,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,309060.0,68996.0,318744.0,399576.0,0.0,94385230.0,467203.0,467203.0,0.0,3552890.0,43300807.0,42748052.0,0.0,85321.0,,2386314.0,2386314.0,2386314.0,,-3400034.0,0.001,100000000.0,38966988.0,26713486.0,38967.0,141002.0,1027278.0,8887896.0,,,,,0.0,2668000.0,11200.0,0.0,1656500.0,242700.0,4578400.0,,,-0.21,0.1495,0.21,-0.1025,0.0,0.0028,-0.0044,,0.0425,-21622.0,,268287.0,162786.0,,-1001233.0,-20778.0,,0.0,0.0,4522676.0,,,38816441.0,0.0,-6697913.0,-6622695.0,-75218.0,-1006157.0,506866.0,500616.0,-195755.0,59984.0,-100675.0,-195601.0,251617.0,141002.0,1007482.0,0.0,17395.0,894532.0,294240.0,676644.0,41117434.0,43300807.0,849638.0,,-2299542.0,3328319.0,-4407189.0,-5691756.0,894532.0,,,1.0,-7592445.0,9100000.0,81623.0,52139.0,,77249.0,2304042.0,49734681.0,0.0001,5000000.0,0.0,0.0,0.0,172001.0,91725.0,3027.0,500000.0,53063000.0,,4500.0,,2082183.0,0.0,0.0,0.0,2082183.0,0.0,0.0,2101628.0,-33043113.0,1295451.0,467203.0,,,,,,2135598.0,1.57,39360.0,0.0,250000.0,1120500.0,0.41,1149461.0,3552890.0,1.57,30000.0,0.15,0.0,1.69,1.44,1149461.0,0.0,42451169.0,,30000.0,,,4500.0,,,,0.0,,12253502.0,,18929915.0,2304042.0,,0.0,27673300.0
2019-03-31,2019-05-09,10-Q,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,948058.0,122712.0,425951.0,302970.0,80740.0,94694793.0,309563.0,309563.0,0.0,4541890.0,41859526.0,41307959.0,0.0,7922.0,,3975761.0,3975761.0,3975761.0,,1589447.0,0.001,100000000.0,38966988.0,26713486.0,38967.0,23024.0,327903.0,2843847.0,,,,,5000000.0,,,,,,,,,-0.08,,,,,,,,,-7177.0,,166168.0,,,,-5148.0,-6034.0,,,1428067.0,,,35778093.0,,-2174358.0,,,900.0,500617.0,500616.0,641799.0,106781.0,0.0,-3981.0,-96606.0,-117978.0,-6249.0,,-5049.0,266962.0,290259.0,32201.0,39745932.0,41859526.0,1274052.0,,0.0,3006145.0,-1409521.0,-2175258.0,,,,1.0,-2441320.0,,76551.0,50951.0,,119962.0,0.0,13190855.0,0.0001,5000000.0,0.0,0.0,0.0,166944.0,46982.0,0.0,6249.0,16197000.0,,0.0,,,,,,,,,692370.0,-35218371.0,402527.0,309563.0,,,,,,2936759.0,1.59,,0.0,0.0,989000.0,,7320547.0,4541890.0,1.64,,0.0,0.0,0.0,1.89,4860859.0,,40585474.0,,0.0,,,,,,,,,12253502.0,,18929915.0,,,0.0,26713486.0
2019-06-30,2019-08-13,10-Q,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,963264.0,127617.0,504510.0,396041.0,82018.0,95424178.0,580603.0,580603.0,0.0,4108390.0,40069342.0,38000481.0,26111.0,4775.0,,4781520.0,4781520.0,4781520.0,,,0.001,100000000.0,39364659.0,27111157.0,39365.0,90572.0,322228.0,3352388.0,,,,,5700000.0,,,,,,,,,-0.1,,,,,,,,,,,258616.0,,,,,-4932.0,,,1870678.0,,,32104149.0,1516670.0,-2695792.0,,,0.0,0.0,500616.0,,,,,,,,,,265722.0,399242.0,,38423674.0,40069342.0,1449877.0,,,,,-2695792.0,,,,,-2961514.0,,47340.0,51575.0,,103030.0,,,0.0001,5000000.0,0.0,0.0,0.0,112136.0,8214.0,892.0,,,,,,,,,,,,,818240.0,-37914163.0,390874.0,,,,,,,2848573.0,1.65,,,,,,18532876.0,4108390.0,1.75,,,,,,13139047.0,,38619465.0,149180.0,,149180.0,,,149180.0,,,,,12253502.0,,18929915.0,,,0.0,26828754.0
2019-09-30,2019-11-13,10-Q,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,713395.0,59684.0,418945.0,470117.0,17283.0,95747666.0,144180.0,144180.0,0.0,4006390.0,38521459.0,36456458.0,30574.0,15708.0,,4662327.0,4662327.0,4662327.0,,,0.001,100000000.0,39466659.0,27213157.0,39467.0,93276.0,384803.0,2397918.0,,,,,6900000.0,,,,,,,,,-0.06,,,,,,,,,,,353552.0,,,,,-13727.0,,,1056196.0,,,30793472.0,1514153.0,-1698384.0,,,0.0,9406.0,500616.0,,,,,,,,,,245027.0,235440.0,,36984818.0,38521459.0,1276788.0,,,,,-1698384.0,,,,,-1943411.0,,38710.0,50232.0,,81320.0,,,0.0001,5000000.0,0.0,0.0,0.0,336868.0,254997.0,551.0,,,,,,,,,,,,,841343.0,-39612547.0,454507.0,,,,,,,2764073.0,1.64,,,,,,17556185.0,4006390.0,1.75,,,,,,12408351.0,,37244671.0,179410.0,,,,,179410.0,,,,,12253502.0,,18929915.0,,,0.0,27181003.0
2019-12-31,2020-03-30,10-K,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,943378.0,150383.0,558530.0,566003.0,26994.0,96105851.0,1171079.0,1171079.0,0.0,3860390.0,37452496.0,35639238.0,22452.0,17991.0,1010510.0,4823544.0,4823544.0,4823544.0,4823544.0,2437230.0,0.001,100000000.0,39612659.0,27359157.0,39613.0,78644.0,1459701.0,10963665.0,,0.0,0.0,7150100.0,0.0,5214200.0,4400.0,,1656500.0,275000.0,7150100.0,0.0,,-0.31,0.0,0.21,0.3099,0.01,-0.0007,-0.0649,0.0,-0.0461,-37516.0,,474388.0,222330.0,,0.0,-27725.0,-27725.0,0.0,,5519922.0,22452.0,17991.0,29399146.0,1511636.0,-8297659.0,-8274712.0,-22947.0,10306.0,250308.0,250308.0,657658.0,252772.0,0.0,35471.0,166399.0,-62358.0,-506866.0,,105707.0,984930.0,329711.0,198208.0,35734326.0,37452496.0,1588025.0,3813034.0,550188.0,7707450.0,-5782892.0,-8307965.0,,,,1.0,-9282589.0,19700000.0,21820.0,51314.0,,101221.0,0.0,47615550.0,0.0001,5000000.0,0.0,0.0,0.0,277999.0,173890.0,2888.0,506866.0,55323000.0,,550188.0,0.0,4362075.0,,,,2762175.0,1103632.0,496268.0,3087597.0,-41351078.0,1681076.0,1171079.0,0.0,0.3729,0.2859,0.025,0.0169,2747073.0,1.65,2925662.0,0.0,0.0,1089000.0,0.69,13287932.0,3860390.0,1.76,645671.0,1.6,0.0,0.0,2.26,9712729.0,0.0,35864471.0,,781500.0,,,550188.0,,,,,,12253502.0,,18929915.0,,0.0,0.0,27003695.0
2020-03-31,2020-05-14,10-Q,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,653373.0,53139.0,518601.0,240003.0,9782.0,96707690.0,426939.0,426939.0,0.0,4663390.0,35388090.0,32819441.0,24812.0,154132.0,,4696831.0,4696831.0,4696831.0,4696831.0,-126713.0,0.001,100000000.0,39722659.0,27469157.0,39713.0,242443.0,278182.0,2697894.0,,,,,9600000.0,,,,,,,,,-0.08,,,,,,,,,-2983.0,-2983.0,162310.0,,,,-10867.0,-10867.0,,,1653392.0,,,26587752.0,2518160.0,-2214139.0,,,0.0,500616.0,0.0,-292361.0,-35258.0,,-102565.0,-326000.0,163799.0,0.0,,10529.0,168383.0,227146.0,107256.0,33673423.0,35388090.0,1135819.0,,175000.0,1697615.0,-1996345.0,-2214139.0,,,,1.0,-2382522.0,,57658.0,50489.0,,198554.0,,11652385.0,0.0001,5000000.0,0.0,0.0,0.0,288495.0,88607.0,1334.0,0.0,13350000.0,,175000.0,,,,,,,,,755453.0,-43565217.0,315372.0,426939.0,,,,,,3167983.0,1.67,,0.0,0.0,913000.0,,13017190.0,4663390.0,2.44,,1.78,0.0,0.0,5.24,11201783.0,,34252271.0,,110000.0,175000.0,,175000.0,,,,,,12253502.0,,18929915.0,,,0.0,27452490.0
2020-06-30,2020-08-13,10-Q,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,1143961.0,87577.0,564672.0,378124.0,5903.0,97200023.0,436613.0,436613.0,0.0,4650390.0,33731621.0,33725505.0,96852.0,4259.0,,11781549.0,11781549.0,11781549.0,11781549.0,,0.001,100000000.0,39735659.0,27482157.0,39736.0,41376.0,624240.0,3322280.0,,,,,7600000.0,,,,,,,,,-0.1,,,,,,,,,,,285133.0,,,,,-31690.0,,,1475232.0,,,20053019.0,0.0,-2651422.0,,,0.0,500616.0,0.0,,,,,,,,,,146587.0,226135.0,,31927161.0,33731621.0,1638416.0,,,,,-2651422.0,,,,,-2798009.0,,54280.0,6116.0,,416199.0,,,0.0001,5000000.0,0.0,0.0,0.0,599514.0,166334.0,720.0,,,,,74955.0,,,,,,,,1116163.0,-46216639.0,524271.0,,,,,,,3250294.0,1.76,,,,,,28939039.0,4650390.0,2.44,,1.59,,,,22413471.0,,32093205.0,,,436613.0,,55743.0,,,,,,12253502.0,,18929915.0,,,0.0,27467366.0
2020-09-30,2020-11-12,10-Q,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,976762.0,67950.0,806847.0,620633.0,181342.0,97600771.0,400680.0,400681.0,0.0,4650390.0,31745704.0,31740146.0,60300.0,0.0,,21862581.0,21862581.0,21862581.0,21862581.0,,0.001,100000000.0,39735659.0,27482157.0,39736.0,153855.0,266929.0,2992669.0,,,,,9400000.0,,,,,,,,,-0.09,,,,,,,,,,,396567.0,,,,,16240.0,,,1643493.0,,,8544815.0,0.0,-2499499.0,,,0.0,0.0,0.0,,,,,,,,,,76809.0,106405.0,,30467696.0,31745704.0,1751250.0,,,,,-2499499.0,76809.0,,,,-2576308.0,,47275.0,5558.0,0.0,315261.0,,,0.0001,5000000.0,0.0,0.0,0.0,419498.0,103809.0,428.0,,,,,,,,,,,,,986054.0,-48716138.0,416361.0,,,,,,,3292794.0,1.78,,,,,,23870114.0,4650390.0,2.44,,,,,,19067568.0,,29994454.0,,,,,68.0,,,,,,12253502.0,,18929915.0,,,0.0,27482157.0
2020-12-31,2021-03-30,10-K,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,1013099.0,84031.0,294199.0,489756.0,24496.0,98013079.0,1651893.0,1651893.0,0.0,4638390.0,30072432.0,29781498.0,,,149015.0,20637045.0,20637045.0,20637045.0,20637045.0,15813501.0,0.001,100000000.0,39747659.0,27494157.0,39748.0,123016.0,1424931.0,11627584.0,,0.0,0.0,9364800.0,9400000.0,7080600.0,7900.0,,1656500.0,689600.0,,69800.0,,-0.34,0.0,0.21,0.2419,0.0,-0.0013,-0.0045,-0.0034,-0.036,10370.0,,447881.0,477232.0,,,-62345.0,-62345.0,,,6084799.0,22473.0,6463.0,8457452.0,0.0,-9293955.0,-9246122.0,-47833.0,31318.0,0.0,0.0,-53200.0,-363365.0,,-217464.0,-80132.0,44372.0,-500616.0,,2410.0,446999.0,112247.0,331277.0,29094496.0,30072432.0,1625871.0,20488030.0,255470.0,22122053.0,-6574392.0,-9325273.0,,,1.0,,-10025663.0,27300000.0,13367.0,6225.0,,72403.0,,17638947.0,0.0001,5000000.0,0.0,0.0,0.0,280555.0,204988.0,3164.0,500616.0,39761000.0,,255470.0,,3229581.0,,,,2458506.0,771075.0,0.0,3868121.0,-50676351.0,1601921.0,1651893.0,0.0,0.5122,0.3994,0.0172,0.0025,3284794.0,1.78,481139.0,0.0,0.0,913000.0,2.09,13701610.0,4638390.0,2.44,,1.89,0.0,0.0,5.24,11886680.0,,28446561.0,,135000.0,,,255470.0,,,,,,12253502.0,,18929915.0,,284709.0,0.0,27471587.0
2021-03-31,2021-05-13,10-Q,"Dyadic International, Inc.",DYAI,CIK0001213809,USD,1473813.0,42987.0,384963.0,277668.0,93071.0,98549890.0,421071.0,421071.0,0.0,5324215.0,28282212.0,27991352.0,,,1217419.0,13055558.0,13055558.0,,13055558.0,-7581487.0,0.001,100000000.0,39807659.0,27554157.0,39808.0,842248.0,390762.0,3781139.0,,,,,10200000.0,,,,,,,,,-0.12,,,,,,,,,,-6834.0,175210.0,,,,-28272.0,-28272.0,,,1554007.0,1658.0,17847.0,14177441.0,,,,,,,,480455.0,131800.0,,44954.0,-212088.0,719232.0,,,-64297.0,25670.0,157201.0,63951.0,27232999.0,28282212.0,2593729.0,11838139.0,115800.0,-5783940.0,-1906513.0,-3294949.0,,,1.0,,-3320619.0,,60452.0,6151.0,,120534.0,,11283940.0,0.0001,5000000.0,0.0,0.0,0.0,216189.0,94841.0,814.0,,5500000.0,,115800.0,,,,,,,,,1808098.0,-53971300.0,460520.0,421071.0,,0.5607,0.5452,0.0055,0.0013,4016141.0,2.28,,0.0,0.0,745825.0,,14209431.0,5324215.0,2.84,,1.93,0.0,0.0,5.25,12927908.0,,25688483.0,,60000.0,115800.0,,115800.0,,,,,,12253502.0,,18929915.0,,,0.0,27533268.0
