end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesAndOtherLiabilities,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvancesToAffiliate,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BusinessAcquisitionsPurchasePriceAllocationYearOfAcquisitionNetEffectOnIncome,BusinessCombinationContingentConsiderationLiability,CapitalLeasesNetInvestmentInDirectFinancingLeasesAccumulatedAmortization,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommercialPaper,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockHeldBySubsidiary,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,CommonUnitIssuanceValue,CommonUnitIssued,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesAndDeposits,DebtConversionConvertedInstrumentRate,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentPrincipal,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromOtherRelatedPartiesCurrent,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCash,EquipmentExpense,EquityFairValueDisclosure,ExcessStockSharesAuthorized,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,GainLossOnContractTermination,GainLossOnTerminationOfLease,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromExtraordinaryItemsNetOfTaxPerDilutedShare,IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInsuranceAssets,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InventoryWriteDown,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansAndLeasesReceivableRelatedParties,LoansPayableCurrent,LoansReceivableFairValueDisclosure,LoansReceivableNet,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,MarketableSecuritiesUnrealizedGainLoss,MembersEquity,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherReceivables,PaymentsForLegalSettlements,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PostconfirmationLiabilitiesAndStockholdersEquity,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfOtherPropertyPlantAndEquipment,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,PurchaseOptionsLand,ReceivableWithImputedInterestEffectiveYieldInterestRate,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfAccountsReceivableSecuritization,RepaymentsOfConvertibleDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResultsOfOperationsProductionOrLiftingCosts,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,SharesIssued,SharesIssuedPricePerShare,ShorttermDebtAverageOutstandingAmount,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockOptionPlanExpense,SubscriptionRevenue,TravelAndEntertainmentExpense,TreasuryStockCommonShares,TreasuryStockRetiredParValueMethodAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,EmbeddedDerivativeGainOnEmbeddedDerivative,FairValueConcentrationOfRiskGuarantees,LeaseDepositLiability,RepaymentsOfAssumedDebt
2013-12-31,2014-02-14,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,1000.0,,,,,,,,,,,,,12644.0,,,4263.0,,,,,4263.0,,4263.0,,,,,,,,5000.0,0.001,,75000000.0,10000000.0,,,,,,,,,,,,,,2907.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,8564.0,,,,,,,,,,,,,,,,,,1367.0,,,,,,0.0,,0.0,,,,,,,1000.0,,,,0.0,,,4263.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-4737.0,,-4727.0,13000.0,,,,-8737.0,-12644.0,-2907.0,,,,2907.0,-12644.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,4263.0,,,,,,,,,,-4737.0,,,5000.0,,,,,,8000.0,,,4080.0,-7912.0,,,,,,8000.0,,,,,,-9737.0,,,,,,,,,,,,,,,,,,,-4737.0,,,,,,,,,,,,5000.0,0.0,,,,,,,,,,,10000000.0,,,,,,
2014-03-31,2014-07-14,10-K,ALLIED CORP.,ALID,CIK0001575295,USD,2500.0,,2300.0,200.0,,,,,,0.0,,,,,,2705.0,2905.0,,,,2705.0,2705.0,,,,,,,,,,5000.0,0.001,0.0,75000000.0,5000000.0,5000000.0,,,5000.0,,,,,,,,,,,-3662.0,,,,,,,,,,,,3724.0,-3724.0,,,,-9770.0,,,8000.0,,,0.34,,,-7595.0,75000000.0,,,,,,,,,,,,,,,,10770.0,,,,,10770.0,,,,,,,3662.0,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,10500.0,2705.0,10300.0,8000.0,8000.0,200.0,-200.0,,,,,-7595.0,,,,,-9970.0,,,,,,,-10770.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2905.0,,,,,,,-200.0,,,,,,,,,,,,,,,,,,,,,,8000.0,,,-8000.0,,,-12595.0,,,,,,,,,,,,,,0.0,,,,-7595.0,-7595.0,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,,,,
2014-06-30,2014-08-27,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,3000.0,,,,,,,,,11785.0,,,,-2148.0,,,5542.0,,,,5342.0,5342.0,,2637.0,,,,,,,,8000.0,0.001,,75000000.0,10000000.0,,,,-10500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2148.0,,,,,,,,,,,,,,,,,,2148.0,,,,,,,,,,,,,,500.0,500.0,,,,5342.0,,,,,,,,0.0,,,,,,,,,,,,,,,11000.0,,,200.0,,,,,,,,4285.0,,,-1648.0,-1648.0,-2148.0,,,,,2148.0,-2148.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5542.0,,,,,,,0.0,,,4285.0,,,,,,,,,0.0,,,0.0,,,,,,,8000.0,,,,,,-14743.0,,,,,,,,,,,,,,,,,,,-5458.0,,,,,,,,,,,,,,,,,,,,,,,13000000.0,5501370.0,,,,,,
2014-09-30,2014-11-18,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,0.0,,,200.0,,,,,,,,,,806.0,,5847.0,5847.0,,,,5647.0,5647.0,,,,,,,,,,,0.001,,75000000.0,10000000.0,,8395.0,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15548.0,,,,,0.0,,,806.0,,,,,,,,,,,,,,,,,,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5847.0,8000.0,8000.0,,,0.0,,,,,,,,,,,,-806.0,,,,,806.0,,,,,,,,,,,,,,,,,,,,,,,-806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2153.0,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,10000000.0,,,,,,
2014-12-31,2015-02-25,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,0.0,,,200.0,,,,,,,,,,,,5529.0,5529.0,,,,5329.0,,,,,,,,,,,,0.001,6000.0,20000.0,13000000.0,,,,,,,,,,,,,,923.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-2471.0,75000000.0,,,,,,,,,,,,,,,,923.0,,,,,,0.0,2266.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,5529.0,8000.0,,8000.0,,,,,,-4737.0,-2471.0,,,,,,,-923.0,-923.0,,,,923.0,-923.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,-16471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,5000.0,,,,,,,,,,13000000.0,13000000.0,,,,,,
2015-03-31,2017-01-13,10-K,ALLIED CORP.,ALID,CIK0001575295,USD,,,2831.0,,,,,,12000.0,,,,,,,4507.0,,,,,4507.0,,,1802.0,,,,,,,6000.0,,0.001,1200000.0,75000000.0,13000000.0,13000000.0,,,13000.0,,,,,,,,,,,-2560.0,,,,,,,,,,,,6284.0,-6842.0,,,,,,,2800.0,,0.0,0.34,,,,,,,,,,,,,,,,,,,,7529.0,,,,,-7529.0,,,,,,,2560.0,,531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4507.0,5631.0,,,,,,,,,,,8800.0,,,-6998.0,,-7529.0,,,,,7529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,-20124.0,,,,,,,,,,,,,,,,,,-1124.0,,6000.0,,,,,,,,,,,,,9000.0,,,,,,,,,11027397.0,,,,,,,
2015-06-30,2017-01-18,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,,,3128.0,,,,,,12000.0,,,,,,,4408.0,,,,,4408.0,,,-99.0,,,,,,,,,0.001,,75000000.0,13000000.0,13000000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,,0.0,,,,,,,,,,,,,,,,,,,,,396.0,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4408.0,5928.0,,,,,,,,,,,,,,-99.0,,-396.0,,,,,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20520.0,,,,,,,,,,,,,,,,,,-1520.0,,6000.0,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,,,
2015-09-30,2017-01-25,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,,,3425.0,,,,,,12000.0,,,,,,,10841.0,,,,,10841.0,,,,,,,,,,,,0.001,,75000000.0,13000000.0,13000000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,,0.0,,,,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10841.0,6725.0,,,,,,,,,,,,,,,,-364.0,,,,,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20884.0,,,,,,,,,,,,,,,,,,4116.0,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,,,
2015-12-31,2017-01-31,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,,,3722.0,,,,,,12000.0,,,,,,,10782.0,,,,,10782.0,,,,,,,,,,,,0.001,,75000000.0,13000000.0,13000000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,,0.0,,,,,,,,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10782.0,7022.0,,,,,,,,,,,,,,,,-356.0,,,,,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21240.0,,,,,,,,,,,,,,,,,,3760.0,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,,,
2016-03-31,2017-02-17,10-K,ALLIED CORP.,ALID,CIK0001575295,USD,,,396.0,,,,,,12000.0,,,,,,,7159.0,,,,,7159.0,,,2652.0,,,,,,,,,0.001,,75000000.0,13000000.0,13000000.0,,,13000.0,,,,,,,,,,,-701.0,,,,,,,,,,,,7544.0,7544.0,,,,,,,3950.0,,0.0,0.34,,,,,,,,,,,,,,,,,,,,2063.0,,,,,-2063.0,,,,,,,701.0,,-2435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7159.0,4346.0,,,,,,,,,,,7150.0,,,-4498.0,,-2063.0,,,,,2063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,1150.0,,,,,,,,,,,,,-1150.0,,,-22187.0,,,,,,,,,,,,,,,,,,2813.0,,,,,,,,,,,,,,,,,,,,6000.0,,,,13000000.0,,,,,,,
2016-06-30,2017-03-16,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,,,693.0,,,,,,12000.0,,,,,,,7159.0,,,,,7159.0,,,,,,,,,,,,0.001,,75000000.0,13000000.0,13000000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950.0,,0.0,,,,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7159.0,4643.0,,,,,,,,,,,,,,,,-297.0,,,,,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22484.0,,,,,,,,,,,,,,,,,,2516.0,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,,,
2016-09-30,2017-05-15,10-Q,ALLIED CORP.,ALID,CIK0001575295,USD,,,99.0,,,,,,12000.0,,,,,,,6253.0,,,,,6253.0,,,,,,,,,,,,0.001,,75000000.0,13000000.0,13000000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950.0,,0.0,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6253.0,4049.0,,,,,,,,,,,,,,,,-312.0,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22796.0,,,,,,,,,,,,,,,,,,2204.0,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,,,
