end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsUnrealizedCurrencyLosses,DeferredTaxLiabilities,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,DefinedContributionPlanCostRecognized,Depreciation,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLineOfCredit,LongTermNotesPayable,LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,MinorityInterest,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NotesIssued1,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherInventory,OtherInventorySupplies,OtherLiabilities,OtherLiabilitiesNoncurrent,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProductWarrantyAccrualPayments,ProductWarrantyAccrualWarrantiesIssued,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShortTermLeaseCost,StandardProductWarrantyAccrual,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsNet,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,OperatingLossCarryforwardsValuationAllowance
2019-06-30,2019-08-21,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,11255718.0,872253.0,8004168.0,7549789.0,565350.0,2852212.0,-976292.0,11348163.0,,,196255.0,,186824.0,,43349379.0,29640547.0,,,,,5473964.0,5473964.0,,,0.001,100000000.0,27612597.0,27612597.0,27613.0,,3145330.0,-4714.0,3140616.0,1731383.0,77265.0,19468141.0,,,,,,,,,,,,549257.0,,,,,,,,,,,,220270.0,,0.11,,,,647914.0,2335890.0,,,,,,,5931675.0,3595785.0,3518.0,,4589906.0,2349501.0,,,,10626013.0,,,3945715.0,,938405.0,,,,,,,,,,,,,,,,,29074.0,,,15304778.0,,115602.0,,,4844095.0,1378775.0,,600482.0,695870.0,778166.0,882469.0,508333.0,730459.0,17656557.0,43349379.0,13467923.0,,,,,,,,,,502080.0,,-188519.0,,,,,3006017.0,1293.0,,1172596.0,670516.0,,6654742.0,3971271.0,288091.0,4113636.0,976339.0,3137297.0,280352.0,4016516.0,,,,,,,,0.0587,,35999.0,133306.0,1355668.0,370166.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,1312016.0,,,,,,,3007310.0,6563243.0,3711031.0,,,,,,,15481857.0,30094154.0,2064836.0,,,19936.0,66642.0,25881341.0,25692822.0,,,,,,,,,131270.0,,27612597.0,,,,,,
2019-09-30,2019-11-08,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,10585352.0,1039819.0,7126796.0,7285327.0,540846.0,3028961.0,-1113240.0,11348163.0,,,169010.0,,199582.0,,47405913.0,33081472.0,,,,,7295906.0,7295906.0,,,0.001,100000000.0,27612597.0,27612597.0,27613.0,,4365735.0,15.0,4365750.0,1417960.0,1659056.0,23344968.0,,,,,,,,,,,,629397.0,,,,,,,,,,,,234297.0,,0.16,,,,1000777.0,2526425.0,,,,,,,6305219.0,3778794.0,-136951.0,,4798833.0,2334505.0,,,,12273030.0,,,5508357.0,,999072.0,,,,,,,,,,,,,,,,,23851.0,,,16428406.0,,129725.0,,,5514593.0,1528116.0,,781377.0,888620.0,962701.0,1071630.0,282149.0,908210.0,17347341.0,47405913.0,12774528.0,,,,,,,,,,399209.0,,-188504.0,,,,,4502683.0,6602.0,,985363.0,586154.0,,6603871.0,5669159.0,286534.0,4606383.0,1062176.0,3544207.0,293148.0,4515591.0,,,,,,,,0.0586,,29385.0,-143535.0,1372248.0,473141.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,2071833.0,,,,,,,4509285.0,6695127.0,3666166.0,,,,,,,19984540.0,35617998.0,1805038.0,,,15636.0,73041.0,30247076.0,30058572.0,,,,,,,,,119425.0,,27612597.0,,,,,,
2019-12-31,2020-03-16,10-K,"XPEL, INC.",XPEL,CIK0001767258,USD,10197353.0,829816.0,7440965.0,7154084.0,0.0,3262554.0,-908764.0,11348163.0,,908585.0,182488.0,61316.0,781105.0,66364.0,51601435.0,36280700.0,13927429.0,133400046.0,0.0,,11500973.0,11500973.0,7518709.0,7529747.0,0.001,100000000.0,27612597.0,27612597.0,27613.0,27613.0,14258916.0,21349.0,14280265.0,559232.0,115670.0,86426622.0,2412157.0,518528.0,2933753.0,3068.0,,37360.0,99870.0,-78267.0,21603.0,117328.0,1919772.0,604715.0,0.0,1315058.0,162005.0,27867.0,212.0,31073.0,9725.0,6282.0,604714.0,12713.0,174744.0,915918.0,0.51,0.51,0.51,0.21,11038.0,1367340.0,2756356.0,666417.0,796029.0,461122.0,576160.0,617107.0,703624.0,6576816.0,3820460.0,-40273.0,11298.0,18834535.0,2406512.0,44584.0,75024.0,35884.0,43506259.0,30480.0,15375731.0,16950428.0,1574697.0,2955356.0,4079962.0,93150.0,45994.0,3559590.0,115679.0,-509747.0,31446.0,3877024.0,1773371.0,-1340441.0,,1434052.0,4251134.0,-32576.0,1653420.0,0.0,96646.0,17850.0,,15141153.0,,120826.0,,,5722841.0,1077086.0,1060213.0,580481.0,908901.0,1011538.0,1084622.0,,586191.0,16708225.0,51601435.0,11786280.0,,806867.0,0.0,463025.0,0.0,0.0,42969.0,300873.0,0.0,307281.0,,-168680.0,,-1143240.0,-2303570.0,10965519.0,13977625.0,17447.0,0.0,806867.0,462226.0,1.0,26418912.0,17087347.0,1210969.0,5136650.0,1126701.0,4009949.0,1235264.0,5079110.0,,,,,,,,0.0584,841003.0,0.0,285193.0,1226708.0,496661.0,,0.0,127623.0,674581.0,1569823.0,0.0,0.001,10000000.0,0.0,0.0,0.0,2391340.0,0.0,0.0,0.0,68457.0,388873.0,384214.0,13995072.0,7277207.0,4014653.0,242091.0,0.0,0.0,0.0,1143240.0,602446.0,24594878.0,129932881.0,7584377.0,0.0,,157253.0,65591.0,35061890.0,34893210.0,,,0.0,0.0,0.0,0.0,0.0,,492771.0,27612597.0,27612597.0,27612597.0,,,,,
2020-03-31,2020-05-14,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,12431320.0,784029.0,9023190.0,7307475.0,321263.0,3447099.0,-1664286.0,10412471.0,,,182757.0,11017.0,233896.0,0.0,61690798.0,43256937.0,1461184.0,28515222.0,,,14787745.0,14787745.0,3235556.0,3286772.0,0.001,100000000.0,27612597.0,27612597.0,27613.0,,855832.0,-4533.0,851299.0,1076063.0,526202.0,18091575.0,,,,,,,,,,-31764.0,,846768.0,,,,,,,,,,,,270317.0,,0.06,,,51216.0,1548038.0,2898121.0,,,,,,,7537023.0,4638902.0,-415577.0,-3121.0,5069771.0,3396712.0,1184774.0,-194574.0,,10296888.0,,,2037733.0,,426379.0,77026.0,0.0,,,,,,2201806.0,157943.0,290610.0,,-94729.0,3932654.0,326798.0,18366.0,,30558.0,2290.0,,18791816.0,,130153.0,,,,,,,,,,,,26708768.0,61690798.0,14784623.0,6000000.0,,,,,,,,6000000.0,852687.0,,0.0,762479.0,5072054.0,-2108655.0,272157.0,1611354.0,0.0,893317.0,1552255.0,699568.0,1.0,7813020.0,2483868.0,,,1332472.0,4224690.0,,5507396.0,,,,,,,,,,346666.0,-760055.0,1431106.0,502101.0,,,1247843.0,109414.0,776057.0,784653.0,0.001,10000000.0,0.0,0.0,0.0,2369901.0,,,6000000.0,24659.0,82505.0,83116.0,1611354.0,7991284.0,4544185.0,22832.0,,,,143293.0,,26206232.0,28388463.0,2743249.0,,,,66202.0,34982030.0,34982030.0,,,,,,,,,,,27612597.0,,,,,,
2020-06-30,2020-08-12,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,13787059.0,999006.0,11339567.0,7215230.0,1456136.0,3745608.0,-1220564.0,10412471.0,,,198786.0,,232225.0,,68172888.0,49821377.0,,,,,25795909.0,25795909.0,,,0.001,100000000.0,27612597.0,27612597.0,27613.0,,4417412.0,0.0,4417412.0,218330.0,1022851.0,24066781.0,,,,,,,,,,,,844928.0,,,,,,,,,,,,293860.0,0.14,0.14,0.14,,,1230156.0,3169908.0,,,,,,,7756251.0,4586343.0,-4141.0,,4679092.0,3497883.0,,,,11739077.0,,,5061761.0,,1088071.0,,0.0,,,,,,,,,,,,,,,74554.0,,,14706582.0,,93397.0,,,,,,,,,,,,28773446.0,68172888.0,19107612.0,,,,,,,,,,4819237.0,,0.0,,,,,3973690.0,0.0,,7362538.0,2543301.0,,6598621.0,5140456.0,,,1321116.0,4001669.0,,5260732.0,,,,,,,,,,457020.0,443722.0,1430560.0,438905.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,2103656.0,,,,,,,3973690.0,8295141.0,4549533.0,,,,,,,30179922.0,35805858.0,1919529.0,,,,57434.0,39399442.0,39399442.0,,,,,,,,,,27612597.0,27612597.0,27612597.0,,,,,
2020-09-30,2020-11-10,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,16692018.0,1129326.0,11868312.0,8967710.0,326590.0,4045256.0,-801266.0,10412471.0,,,128237.0,,239571.0,,76197359.0,57957007.0,,,,,27224471.0,27224471.0,,,0.001,100000000.0,27612597.0,27612597.0,27613.0,,7027546.0,0.0,7027546.0,1643991.0,211537.0,30092964.0,,,,,,,,,,,,851329.0,,,,,,,,,,,,325643.0,0.24,0.24,0.24,,,2050389.0,3436779.0,,,,,,,7946940.0,4510161.0,-709.0,,5289277.0,3559614.0,,,,16029832.0,,,8344578.0,,1736330.0,,0.0,,,,,,,,,,,,,,0.0,68368.0,,,18961093.0,,92642.0,,,,,,,,,,,,29770371.0,76197359.0,20899603.0,,,,,,,,,,4193436.0,,0.0,,,,,6608248.0,0.0,,6747965.0,2554529.0,,7616177.0,8413655.0,,,1326466.0,3826003.0,,5100499.0,,,,,,,,,,478291.0,419298.0,1585041.0,517444.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,2803733.0,,,,,,,6608248.0,8637043.0,4591787.0,,,,,,,36788170.0,46122796.0,2326900.0,,,,55591.0,46426988.0,46426988.0,,,,,,,,,,27612597.0,27612597.0,27612597.0,,,,,
2020-12-31,2021-03-11,10-K,"XPEL, INC.",XPEL,CIK0001767258,USD,16797462.0,1298495.0,12987487.0,9944213.0,183961.0,4501481.0,66215.0,10412471.0,,571204.0,90844.0,64982.0,955937.0,0.0,83839831.0,62777212.0,21259199.0,201302152.0,541000.0,,29027124.0,29027124.0,17313686.0,17526151.0,0.001,100000000.0,27612597.0,27612597.0,27613.0,,19256670.0,-4533.0,19252137.0,244837.0,529268.0,104899439.0,3572812.0,815968.0,4795967.0,407187.0,348261.0,348261.0,-234176.0,13854.0,-273299.0,-273299.0,2710817.0,627806.0,-52977.0,2083011.0,160883.0,103350.0,399240.0,16081.0,25436.0,37432.0,627806.0,15150.0,278434.0,1274095.0,0.66,0.66,0.66,0.21,212465.0,2266643.0,3761593.0,1251601.0,1035158.0,511263.0,774585.0,903786.0,947587.0,9185573.0,5423980.0,-316093.0,3198.0,20906785.0,4472217.0,1938656.0,127049.0,,54025009.0,0.0,20546504.0,22804359.0,2257855.0,4522668.0,4461256.0,0.0,101625.0,4788915.0,49252.0,-8893.0,295097.0,6359365.0,2431292.0,281607.0,,-376336.0,6758855.0,442188.0,-948666.0,0.0,249480.0,178385.0,22364126.0,22364126.0,0.0,113091.0,0.0,,6918124.0,990187.0,1702807.0,415216.0,762478.0,1426574.0,1620862.0,,936161.0,30456963.0,83839831.0,21200344.0,,6484624.0,0.0,2761140.0,1357.0,16283.0,1156221.0,2549623.0,0.0,3568191.0,,0.0,762479.0,3511229.0,-4663554.0,18466011.0,18281691.0,0.0,893314.0,6484624.0,2568172.0,1.0,30655077.0,23369932.0,1515848.0,5981963.0,1650749.0,4331214.0,1460422.0,5973702.0,,,,,,,,0.0584,800000.0,486472.0,970446.0,0.0,22364126.0,729408.0,729408.0,2568538.0,374358.0,1781464.0,784653.0,0.001,10000000.0,0.0,0.0,0.0,1441749.0,0.0,6000000.0,,60806.0,297043.0,283458.0,18281691.0,9207729.0,4706248.0,113771.0,,8932016.0,0.0,1704118.0,143568.0,42876569.0,158924448.0,9748292.0,0.0,,513016.0,52006.0,53382868.0,53382868.0,,,129082.0,0.0,0.0,129082.0,0.0,100000.0,234175.0,27612597.0,27612597.0,27612597.0,2083011.0,0.0,0.0,1280068.0,
2021-03-31,2021-05-10,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,21358360.0,1002933.0,16151655.0,9903238.0,444437.0,4855491.0,-143920.0,10412471.0,,,97366.0,8945.0,262606.0,,95339097.0,72549313.0,,,,,35615477.0,35615477.0,6684546.0,6588353.0,0.001,100000000.0,27612597.0,27612597.0,27613.0,,6636924.0,0.0,6636924.0,2584740.0,167868.0,33579683.0,,,,,223128.0,,,,,23655.0,,657210.0,,,,,,,,,,,,383090.0,,0.25,,,-96193.0,1619032.0,4041380.0,,,,,,,9329189.0,5287809.0,-35612.0,-2031.0,6351491.0,4509419.0,0.0,37202.0,,18286431.0,,,8458779.0,,1611720.0,1356299.0,,,,,,,4571640.0,124628.0,270946.0,,0.0,2612306.0,113145.0,685955.0,,52719.0,45003.0,,24909271.0,,99720.0,,,,,,,,,,,,35319305.0,95339097.0,26109352.0,,,,,,,,,,2917061.0,-54401.0,,,-723236.0,-1519186.0,8926968.0,6847059.0,,0.0,5654580.0,2514391.0,1.0,9739321.0,8547110.0,,,1792164.0,4958742.0,,6792636.0,,,,,,,,,,487983.0,-210135.0,1937016.0,512398.0,676940.0,,0.0,114048.0,1405376.0,0.0,0.001,10000000.0,0.0,0.0,0.0,2121327.0,,,0.0,238.0,60755.0,57535.0,6847059.0,10567428.0,5711937.0,93030.0,,,,723236.0,,49723628.0,51866114.0,3387830.0,,,,48786.0,60019792.0,60019792.0,,,,,,,,,,,27612597.0,,,,,,
2021-06-30,2021-08-09,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,21957708.0,1282033.0,17772690.0,12625703.0,1382177.0,5291469.0,83086.0,10412471.0,,,116268.0,,422778.0,,105373151.0,50295374.0,,,,,8733902.0,8733902.0,,,0.001,100000000.0,27612597.0,27612597.0,27613.0,,10412555.0,0.0,10412555.0,619463.0,2519452.0,43488743.0,,,,,25936.0,,,,,,,646921.0,,,,,,,,,,,,419607.0,0.37,,0.37,,,2283522.0,4486897.0,,,,,,,26388974.0,21902077.0,62906.0,,7888213.0,15826655.0,,,,25247228.0,,,12691288.0,,2505739.0,,,,,,,,,,,,,,,,,43940.0,,,25728267.0,,109931.0,,,,,,,,,,,,34940804.0,105373151.0,24999500.0,,,,,,,,,,239055.0,,,,,,,10185549.0,,,778882.0,513891.0,,12574906.0,12672322.0,,,1145724.0,8190262.0,,9314337.0,,,,,,,,,,477920.0,227006.0,2211498.0,479322.0,,865066.0,,,,,0.001,10000000.0,0.0,0.0,0.0,3207502.0,,,,,,,10185549.0,12848257.0,7556788.0,,,,,,,59909177.0,68735971.0,4686693.0,,,,45764.0,70432347.0,70432347.0,,,,,,,,,,27612597.0,,27612597.0,,,,,
2021-09-30,2021-11-09,10-Q,"XPEL, INC.",XPEL,CIK0001767258,USD,31654155.0,1336733.0,27007788.0,14324671.0,0.0,5619406.0,-350021.0,10489295.0,76824.0,,191804.0,,734963.0,,124403313.0,65994251.0,,,,,7816332.0,7816332.0,,,0.001,100000000.0,27612597.0,27612597.0,27613.0,,7897654.0,0.0,7897654.0,559303.0,540391.0,44074368.0,,,,,11397.0,,,,,,,1049433.0,,,,,,,,,,,,455792.0,0.3,,0.3,,,2750331.0,5177429.0,,,,,,,26753153.0,21575724.0,-148825.0,,9183440.0,15747077.0,,,,24454555.0,,,10172011.0,,1841250.0,,839305.0,,,,,,,,,,,,,,527.0,46433.0,,35138989.0,39554300.0,3611993.0,,803318.0,,,,,,,,,,,45996488.0,124403313.0,34987257.0,,,,,,,,,,154763.0,,,,,,,8330761.0,,,590770.0,424610.0,,14087286.0,10367269.0,,,2908492.0,9084258.0,,11785675.0,,,,,,,,,,637662.0,-433107.0,,,,720777.0,,,,,0.001,10000000.0,0.0,0.0,0.0,3459643.0,,,,,,,8330761.0,14282330.0,8662924.0,,,,,,,68239938.0,68528923.0,4903846.0,,,,49927.0,78406825.0,78406825.0,,,,,,,,,,27613124.0,,27612597.0,,,,,
