end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedRoyaltiesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerAssetNetNoncurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleDebtNoncurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredCompensationArrangementWithIndividualRecordedLiability,DeferredCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsSeverancePayments,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationDeferredRevenueCurrent,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,DisposalGroupIncludingDiscontinuedOperationRevenue,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseOfRestrictedInvestments,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestExpenseDebtExcludingAmortization,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentsAndOtherNoncurrentAssets,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LicensesRevenue,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NontradeReceivablesCurrent,NotesIssued1,NotesPayableCurrent,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherIncome,OtherLiabilitiesNoncurrent,OtherLongTermNotesPayable,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherReceivablesNetCurrent,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRestrictedCertificatesOfDeposit,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,PensionAndOtherPostretirementBenefitContributions,PensionAndOtherPostretirementBenefitExpense,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PostemploymentBenefitsPeriodExpense,PrepaidExpenseCurrent,PrepaidRoyalties,ProceedsFromCollaborators,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleAndCollectionOfReceivables,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReimbursementRevenue,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueRemainingPerformanceObligation,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,SeveranceCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-03-06,10-K,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,,,,,,,,,,,,,,,,,,,,,,,,,42596000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44347000.0,,,,,,,,,,,,,,,
2009-12-31,2010-02-26,10-K,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,,,,,,,,,,,,,2683000.0,,,,,,,,,,,,81266000.0,38670000.0,,,,,,,,,,,,,,,,,,,,3575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,99000.0,,,,,,,529000.0,166000.0,-29000.0,,7144000.0,-3187000.0,,,,,,,,,7784000.0,1224000.0,,,64612000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293000.0,,-6174000.0,,44452000.0,,-31440000.0,,,,,-31969000.0,,,,,,,,,,,,,,,,,,52000.0,,6195000.0,,,81000.0,265000.0,,,,,60000000.0,,,,,,,,73000.0,293000.0,,,,5752000.0,,,27390000.0,,,,388000.0,,,,,,,2683000.0,,,,,,,,,,,,,,,,,15883000.0,,,,,,,,,,,293000.0,,,,
2010-06-30,2010-08-05,10-Q,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,,,,,,,,,,,,,,,,,,,,,,,,,54961000.0,,,,,,,0.001,150000000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,109000.0,,,,1265000.0,613000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10041000.0,,,,,-10150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000.0,,,10347000.0,,,,1141000.0,,,,,,,,,,,,,,,,,,,,,,,,-1554000.0,,,,,,,,,,,,,,,
2010-09-30,2010-11-08,10-Q,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,,,,,,,,,,,,,,,,,,,,,,,,,44401000.0,,,,,,,0.001,150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,374000.0,,,,1421000.0,2119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2474000.0,,,,,-2848000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776000.0,,,6322000.0,,,,3184000.0,,,,,,,,,,,,,,,,,,,,,,,,-3541000.0,,,,,,,,,,,,,,,
2010-12-31,2011-02-23,10-K,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,8068000.0,6272000.0,7013000.0,,,,,124044000.0,,,,,1282000.0,,1282000.0,,,7280469.0,43000.0,64729000.0,46333000.0,,,,35900000.0,-45366000.0,,,,,,0.001,150000000.0,81248472.0,81248472.0,81000.0,,,,,,,,,,4383000.0,,,,,,,,4563000.0,55486000.0,,,,,,,,,,,,26000.0,942000.0,531000.0,,,,,,,,,,,,,,-0.36,,,589000.0,,,,,,,968000.0,591000.0,,,6876000.0,6861000.0,,,,,,,,,-1029000.0,6860000.0,,,-4563000.0,1189000.0,,,,,,,,,,,,1189000.0,,,,,,,,,,,,,,,,76052000.0,64729000.0,18903000.0,57149000.0,,,,,501000.0,,-7992000.0,,-38464000.0,,-28998000.0,,,,,-29966000.0,,,,,,,,,,,942000.0,,,,,,2231000.0,137000.0,,7855000.0,,,26000.0,377000.0,1663000.0,,,,,,,,,,,,,501000.0,,,17454000.0,7740000.0,,,37691000.0,,-135448000.0,,6642000.0,,,,,,1100000.0,1282000.0,,0.0,0.75,0.0323,,,,,,,,,,,,,-11323000.0,,,,,,,,,,,510000.0,,,80960300.0,
2011-03-31,2011-05-04,10-Q,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,,,,,,,,,,,,,242000.0,1410000.0,,,,,,,,,,,50227000.0,14327000.0,,,,,,0.001,150000000.0,,,,,,,,,,,,,778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,29000.0,,,,,,,-14000.0,-64000.0,,,1989000.0,5222000.0,,,,,,,,,2561000.0,1654000.0,,,-1141000.0,-88000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20936000.0,,-2650000.0,,-3988000.0,,-5052000.0,,,,,-5038000.0,,,,,,,,,,,,,,,,,,46000.0,,2604000.0,,,7000.0,33000.0,,,,,,,,,,,,,,256000.0,,,,2292000.0,,,10563000.0,,,,4128000.0,,,,,,,242000.0,,,,,,,,,,,,,,,,,4705000.0,,,,,,,,,20590000.0,,248000.0,,,,
2011-06-30,2011-08-08,10-Q,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,8289000.0,5847000.0,1720000.0,,,,,,,,,,,,,,,,,71888000.0,51195000.0,,,,44054000.0,,,,,,,0.001,150000000.0,,,,,,,,,,,,,132000.0,,,,,,,674000.0,6146000.0,54052000.0,,,,,,,,,,,,,1075000.0,,,,,,,,,,,,,,-0.16,0.16,-0.16,,,,,,,,,179000.0,,,,1799000.0,-4750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,537000.0,,,,,,,,,,,,,,,,80591000.0,71888000.0,20282000.0,60309000.0,,,,4452000.0,,,,,,,-13689000.0,,,,,-13868000.0,,,,,,,,,,,1749000.0,,,,,,4884000.0,,,,,,,,1805000.0,,,,,,,,,,,,,,,,18944000.0,1449000.0,,,8768000.0,,,,764000.0,,,,,,,,,,,,,,,,,,,,,,,,-8703000.0,,,,,,,,,,,,,85579534.0,,85579534.0
2011-09-30,2011-11-07,10-Q,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,7726000.0,4955000.0,2276000.0,,,,,,,,,,,,,,,,,60829000.0,40282000.0,,,,34564000.0,,,,,,,0.001,150000000.0,,,,,,,,,,,,,220000.0,,,,,,,1009000.0,5633000.0,53425000.0,,,,,,,,,,,,,1028000.0,,,,,,,,,,,,,,,-0.1,,,,,,,,,,-108000.0,,,,1526000.0,677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,427000.0,,,,,,,,,,,,,,,,78182000.0,60829000.0,18314000.0,59868000.0,,,,4738000.0,,,,,,,-8875000.0,,,,,-8767000.0,,,,,,,,,,,2037000.0,,,,,,3015000.0,,,,,,,,1705000.0,,,,,,,,,,,,,,,,18510000.0,1422000.0,,,9340000.0,,,,1132000.0,,,,,,,,,,,,,,,,,,,,,,,,-17353000.0,,,,,,,,,,,,,,85585777.0,
2011-12-31,2012-02-27,10-K,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,7540000.0,5032000.0,1374000.0,2327000.0,89000.0,1221000.0,11148000.0,145814000.0,,,,,886000.0,1410000.0,886000.0,,,7469088.0,10000.0,51805000.0,32491000.0,,,,27001000.0,-8899000.0,,,,,,0.001,150000000.0,85630157.0,85630157.0,86000.0,,,,,,,,,,1525000.0,,,,,,,,6121000.0,50923000.0,4746000.0,4119000.0,,,4579000.0,-149000.0,305000.0,164000.0,13764000.0,,,14000.0,1043000.0,641000.0,,,,,,,,,,,,,,-0.43,,,-388000.0,,1108000.0,,,,,2000.0,-350000.0,-8000.0,,6931000.0,1443000.0,,,,,,,,,6147000.0,-3891000.0,,,-3005000.0,-910000.0,,,,,,,,,,,,279000.0,,279000.0,,,363000.0,,,,,,,,,,,77882000.0,51805000.0,18693000.0,59189000.0,,,,6566000.0,20927000.0,20927000.0,-5868000.0,-5868000.0,-23570000.0,-23570000.0,-36529000.0,2000.0,,,,-36531000.0,,,,,,,,,,,,,6566000.0,,,,3837000.0,165000.0,,5705000.0,,1700000.0,14000.0,155000.0,1700000.0,816000.0,235000.0,,,,,,,,,,2000.0,277000.0,,29419000.0,18271000.0,6775000.0,,,37818000.0,,-171977000.0,,8386000.0,,,,,,816000.0,886000.0,,,,,,,,,,,,,,,,85630157.0,-26077000.0,,,,,,,,,20590000.0,,299000.0,,,84645364.0,
2012-03-31,2012-05-09,10-Q,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,8298000.0,4568000.0,815000.0,,,,,,,,,129000.0,129000.0,1780000.0,,,,7373768.0,,68464000.0,49837000.0,,,,45605000.0,18604000.0,,,,,,0.001,150000000.0,,,,,,,,,,,,,1320000.0,,,,,,,,4858000.0,49781000.0,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,0.07,,,163000.0,,,,,,,161000.0,114000.0,,,1629000.0,2408000.0,,,,,,,,,-242000.0,-1270000.0,,,-2405000.0,-16000.0,,,,,,,,,,,,263000.0,,,,,,,,,,,,,,,,74921000.0,68464000.0,17724000.0,57197000.0,,,,,25574000.0,,-852000.0,,-6281000.0,,-5904000.0,,,,,-6065000.0,,,,,,,,,,,,,5623000.0,,,,3154000.0,42000.0,,810000.0,,,5000.0,44000.0,1793000.0,,,,,,,,,,,,,36000.0,,,17507000.0,2003000.0,,,8847000.0,,,,3861000.0,,,,,,,129000.0,,,,,,,,,,,,,,,,90822252.0,-6457000.0,,,,5175000.0,,17095.0,,,25388000.0,,7000.0,,,87821078.0,
2012-06-30,2012-08-03,10-Q,"Protalix BioTherapeutics,Â Inc.",PLX,CIK0001006281,USD,,11962000.0,4512000.0,1536000.0,,,,,,,,,,,,,,,1785542.0,,84304000.0,65890000.0,,,,59280000.0,,,,,,,0.001,150000000.0,,,,,,,,,,,,,3279000.0,,,,,,,,4858000.0,48640000.0,,,,,,,,,,,,,1072000.0,,,,,,,,,,,,,,0.11,,0.1,,,,,,,,,22000.0,,,,3504000.0,21979000.0,,,,,,,,,,,,,,,,,,,,,,,,,209000.0,1029000.0,,731000.0,,89000.0,,,,,,,,,,,,76441000.0,84304000.0,21332000.0,55109000.0,,,,4680000.0,,,,,,,9642000.0,22000.0,,,,9620000.0,,,,,,,,,,,,,,,,,4045000.0,,,,,,,,1789000.0,,,,,,,,,,,,,,,,17342000.0,,,,10544000.0,,,,26113000.0,,,,,,,,,,,,,,,,,,,,,,,,7863000.0,,,,,,,,,,,,3354943.0,94881167.0,,91526224.0
