end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedBonusesCurrent,AccruedEmployeeBenefitsCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DepreciationAndAmortization,EarningsPerShareBasicAndDiluted,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FutureMinimumSubleaseRentalsSaleLeasebackTransactions,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnTerminationOfLease,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDispositionOfBusiness,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,InvestmentIncomeNonoperating,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherSundryLiabilitiesCurrent,PaymentsForRestructuring,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestructuringCharges,RestructuringReserveAccrualAdjustment1,RestructuringReserveCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SecurityDepositLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationNumberOfEmployeesAffected,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,SubleaseIncome,TaxCreditCarryforwardAmount,TenantImprovements,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,CashEquivalentsAtCarryingValue,DeferredTaxAssetsTaxDeferredExpenseOther,GainsLossesOnExtinguishmentOfDebt,OperatingLeaseExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue
2019-03-31,2019-05-13,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,5671000.0,,,,1250000.0,,1157000.0,547000.0,1258000.0,16017000.0,,,3989000.0,3989000.0,,,9773000.0,939000.0,1029000.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,-37381000.0,,,,,,,,,,,,,,,525000.0,-1.37,0.0,,,,,,10977000.0,,,,,,,,,,,,,,2890000.0,,2890000.0,,,-5274000.0,,-5274000.0,-6000.0,52000.0,52000.0,60000.0,,,,,,,,,,,,,,,,,,,,,,9773000.0,17473000.0,36085000.0,-1814000.0,-34271000.0,-37381000.0,,,1.0,,37381000.0,-37381000.0,,,,,,,,12000.0,19000.0,,,5559000.0,52000.0,560000.0,358000.0,,1814000.0,927000.0,36085000.0,,,,,-37381000.0,24832000.0,8815000.0,26404000.0,,,,580000.0,,787000.0,,,,,,,3989000.0,,,,,,,,,,,,,,,,,-7752000.0,,,,,,,,,,27380.0,,,,,,,,,
2019-06-30,2019-08-12,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,6863000.0,1920000.0,,1857000.0,2524000.0,,1441000.0,1592000.0,1345000.0,30950000.0,-4000.0,173448000.0,6224000.0,6224000.0,7703.0,,235503000.0,144693000.0,,,141030000.0,,148756000.0,,,0.0,0.0,400000000.0,27411189.0,27411189.0,,-32258000.0,,,,,,,,,,,,,100000.0,,800000.0,-1.18,,,30500000.0,,,,8923000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,800000.0,3200000.0,,,126326000.0,73847000.0,,12228000.0,11913000.0,11578000.0,11253000.0,5507000.0,50774000.0,,,,,,,,,235503000.0,21916000.0,,,,-32254000.0,,,,,34682000.0,-33054000.0,73263000.0,866000.0,72397000.0,101000.0,70330000.0,200000.0,0.109,28000.0,,-4000.0,-4000.0,,,115000.0,,,,1778000.0,,,,,,,43704000.0,12754000.0,25759000.0,7726000.0,,,,,0.0,-32254000.0,1628000.0,,,71403000.0,,,2195792.0,14.71,,,9.23,903000.0,6822905.0,14.91,,,,,221000.0,4600000.0,,,141190000.0,,,164622000.0,,,2300000.0,,0.0,,27393000.0,,,,,,,,,
2019-09-30,2019-11-12,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,4818000.0,187000.0,,1440000.0,3419000.0,,885000.0,1687000.0,1271000.0,30962000.0,1000.0,178768000.0,4948000.0,4948000.0,7799.0,,209704000.0,120706000.0,,,117034000.0,,124760000.0,,,0.0,0.0,400000000.0,27468445.0,27468445.0,,-27312000.0,,,,,,,,,,,,,100000.0,,700000.0,-1.0,,,29400000.0,,,,7119000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,699000.0,3000000.0,,,123428000.0,73847000.0,,12217000.0,11872000.0,11537000.0,11212000.0,2743000.0,48767000.0,,,,,,,,,209704000.0,19096000.0,,,,-27317000.0,,,,,29414000.0,-28016000.0,74661000.0,3250000.0,71411000.0,,69158000.0,,0.109,68000.0,,5000.0,5000.0,,,36000.0,,,,2164000.0,,,,,,,43076000.0,12114000.0,22295000.0,7726000.0,,,,,0.0,-59572000.0,1398000.0,,,,,,2475077.0,14.84,,395000.0,6.54,1076000.0,6906830.0,14.86,,,,,315000.0,,,,119198000.0,,,,,,2300000.0,,0.0,,27434000.0,,,,,,,,,
2019-12-31,2020-03-12,10-K,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,3230000.0,81000.0,,1474000.0,3767000.0,2009000.0,441000.0,1730000.0,969000.0,21602000.0,-20000.0,183376000.0,15642000.0,19630000.0,,,186478000.0,101197000.0,823000.0,0.0,94895000.0,93859000.0,102621000.0,,102621000.0,,0.0,400000000.0,27598133.0,27598133.0,,-123028000.0,100000.0,18615000.0,,48264000.0,0.0,17228000.0,1954000.0,3733000.0,3593000.0,1561000.0,29649000.0,,600000.0,0.75,2700000.0,-4.49,-20000.0,,,,-751000.0,,34404000.0,-122437000.0,-122406000.0,31000.0,0.0,0.0,26478000.0,9800000.0,-25705000.0,1528000.0,55000.0,-6000.0,-7548000.0,4875000.0,,81000.0,-331000.0,,1474000.0,-1556000.0,115000.0,,515000.0,,,1099000.0,2029000.0,9300000.0,,,120685000.0,61274000.0,11212000.0,12573000.0,12217000.0,11872000.0,11537000.0,,46765000.0,16537000.0,1783000.0,1733000.0,1009000.0,,8693000.0,1683000.0,1636000.0,186478000.0,18249000.0,211571000.0,-6715000.0,-102215000.0,-123008000.0,,,1.0,,129544000.0,-125037000.0,73920000.0,3420000.0,70500000.0,3288000.0,68137000.0,,0.109,2862000.0,540000.0,-20000.0,-20000.0,,,404000.0,,10378000.0,6888000.0,1966000.0,46439000.0,175000000.0,510000.0,,173000.0,-123008000.0,33215000.0,11613000.0,95140000.0,7726000.0,2700000.0,4991000.0,,,2009000.0,-85627000.0,4507000.0,,,71266000.0,7700000.0,19631000.0,,,,,,,,,143.0,,,,,,0.0,,97729000.0,,,164622000.0,,3800000.0,,0.0,0.0,,27380000.0,,,,,,,,,
2020-03-31,2020-05-04,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,1463000.0,59000.0,,1026000.0,967000.0,676000.0,313000.0,981000.0,899000.0,20719000.0,-18000.0,187413000.0,4036000.0,4036000.0,,,140030000.0,70126000.0,39000.0,,67096000.0,,72087000.0,,-30533000.0,,0.0,400000000.0,27754894.0,27754894.0,,-20226000.0,,,,,,,,,,,,,300000.0,0.75,626000.0,-0.73,2000.0,,,,41000.0,,6891000.0,,,,,,,,,,,,,,,-22000.0,-1026000.0,,-448000.0,-4713000.0,9000.0,,519000.0,,,-98000.0,361000.0,2700000.0,,,76345000.0,39658000.0,,8139000.0,7909000.0,7686000.0,7469000.0,5484000.0,26622000.0,16527000.0,1783000.0,1733000.0,,998000.0,8694000.0,1683000.0,1636000.0,140030000.0,11435000.0,1000.0,-1356000.0,-29180000.0,-20228000.0,361000.0,,,,21603000.0,-20589000.0,49723000.0,2668000.0,47055000.0,2421000.0,52254000.0,,0.097,136000.0,1059000.0,2000.0,2000.0,,,727000.0,1491000.0,,1405000.0,1868000.0,,,1000.0,,49000.0,-20228000.0,32319000.0,11600000.0,16825000.0,4991000.0,,4991000.0,158000.0,,676000.0,-105855000.0,1014000.0,1014000.0,1014000.0,,,4036000.0,,,,,,,,,143.0,,,,,,,,81540000.0,,,,100000.0,,,,,,27669000.0,,,,,,,,,
2020-06-30,2020-08-03,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,2213000.0,375000.0,,751000.0,1924000.0,53000.0,617000.0,1106000.0,834000.0,21088000.0,-30000.0,191520000.0,3952000.0,3953000.0,,,128038000.0,59562000.0,,,56462000.0,,61453000.0,,,,0.0,400000000.0,27857710.0,27857710.0,,-19546000.0,,,,,,,,,,,,,100000.0,,600000.0,-0.7,,,,,,,6627000.0,,,,,,,,,,,,,,,,,,,,,,,,,,138000.0,2200000.0,,,74517000.0,39658000.0,,8139000.0,7909000.0,7686000.0,7469000.0,3656000.0,25438000.0,16329000.0,1783000.0,1733000.0,,800000.0,8694000.0,1683000.0,1636000.0,128038000.0,15645000.0,,,,-19534000.0,138000.0,3509000.0,,,20421000.0,-19672000.0,49079000.0,2787000.0,46292000.0,,51306000.0,,0.097,89000.0,1392000.0,-12000.0,-12000.0,,,579000.0,,,,2260000.0,,,,,,,31875000.0,10787000.0,13794000.0,4991000.0,,4991000.0,,,52000.0,-125389000.0,749000.0,749000.0,749000.0,,,,,,,,,,,,,,,,,,,,66101000.0,,,,,,,,,,27791000.0,,,,,,,,,
2020-09-30,2020-11-05,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,1360000.0,495000.0,,400000.0,2598000.0,,872000.0,1024000.0,768000.0,20780000.0,-27000.0,219582000.0,3796000.0,3796000.0,,,131402000.0,70124000.0,,,66840000.0,,70677000.0,,,,0.0,400000000.0,33961555.0,33961555.0,,-18809000.0,,,,,,,,,,,,,400000.0,,600000.0,-0.59,,,,,,,8033000.0,,,,,,,,,,,,,,,,,,,,,,,,,,93000.0,2000000.0,,,55807000.0,30486000.0,,6256000.0,6080000.0,5908000.0,5742000.0,1335000.0,12888000.0,,,,,,,,,131402000.0,16262000.0,,,,-18812000.0,93000.0,3509000.0,,,22180000.0,-21780000.0,42919000.0,3133000.0,39786000.0,,44396000.0,,0.061,1666000.0,2865000.0,3000.0,3000.0,,,343000.0,,,,1218000.0,,,,,,,30960000.0,10180000.0,13703000.0,3837000.0,,3837000.0,,,0.0,-144201000.0,400000.0,400000.0,400000.0,,,,,,,,,,,,,,,,,,,3500000.0,75354000.0,,,24250000.0,100000.0,,,,,,32096000.0,,,,,,,,,
2020-12-31,2021-02-25,10-K,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,1149000.0,286000.0,0.0,127000.0,1720000.0,3640000.0,689000.0,514000.0,555000.0,10287000.0,-27000.0,222949000.0,14992000.0,14992000.0,,,115378000.0,58501000.0,,0.0,54395000.0,,58232000.0,,-44389000.0,,0.0,400000000.0,34047300.0,34047300.0,0.0,-77809000.0,100000.0,13060000.0,,66182000.0,0.0,27007000.0,1362000.0,7185000.0,5890000.0,518000.0,53122000.0,,500000.0,0.75,2297000.0,-2.56,-7000.0,,300000.0,,159000.0,,28816000.0,-77884000.0,-122406000.0,82000.0,0.0,0.0,23473000.0,,-16338000.0,-94000.0,16000.0,-16000.0,-5619000.0,2469000.0,,205000.0,-1301000.0,0.0,1346000.0,-1983000.0,-55000.0,,-888000.0,,,1150000.0,588000.0,8600000.0,,,54471000.0,24047000.0,5742000.0,6438000.0,6256000.0,6080000.0,5908000.0,,12245000.0,,,,,,,,,115378000.0,16952000.0,28090000.0,18000.0,-72490000.0,-77802000.0,588000.0,3509000.0,1.0,,83561000.0,-81265000.0,42226000.0,3293000.0,38933000.0,7411000.0,43402000.0,,0.061,3163000.0,2773000.0,-7000.0,-7000.0,,,176000.0,,,1524000.0,816000.0,,24250000.0,331000.0,3509000.0,1542000.0,-77802000.0,17152000.0,6865000.0,56414000.0,3837000.0,,3837000.0,,,,-163429000.0,2296000.0,2296000.0,2296000.0,,3800000.0,14992000.0,,,,0.0,1.97,,,,143.0,,,,,,0.0,3500000.0,59493000.0,24250.0,,24250000.0,300000.0,7500.0,,0.0,0.0,,30403000.0,8321269000.0,,,0.0,,0.0,0.9173,0.0043,100.0
2021-03-31,2021-04-30,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,1095000.0,,,,368000.0,1779000.0,528000.0,457000.0,351000.0,10545000.0,-27000.0,225288000.0,1921000.0,2312000.0,,,99967000.0,44446000.0,,,41429000.0,,45266000.0,,-12966000.0,,0.0,400000000.0,34129925.0,34129925.0,,-13399000.0,,,,,,,,,,,,,200000.0,0.75,258000.0,-0.39,,200000.0,200000.0,,12000.0,,5365000.0,,,,,,,,,,,,,,,-286000.0,-54000.0,,-127000.0,-3435000.0,92000.0,,-91000.0,,,396000.0,,1600000.0,,,53066000.0,,5908000.0,,6438000.0,6256000.0,6080000.0,4337000.0,11614000.0,,,,,,,,,99967000.0,13467000.0,27000.0,1462000.0,-14455000.0,-13399000.0,-4000.0,3509000.0,,,13457000.0,-13395000.0,41452000.0,3385000.0,38067000.0,1405000.0,42396000.0,,0.061,1804000.0,2681000.0,,,,,375000.0,,,,1213000.0,,,27000.0,,1462000.0,-13399000.0,17152000.0,6607000.0,8092000.0,3837000.0,,3837000.0,,,,-176828000.0,,,62000.0,,,2312000.0,,,150000.0,,,,450000.0,2.01,143.0,,2.01,,,,,,48433000.0,,,,,,,,,,34081000.0,,,,,,,,,
2021-06-30,2021-07-29,10-Q,"CYCLERION THERAPEUTICS, INC.",CYCN,CIK0001755237,USD,1386000.0,,,,724000.0,639000.0,965000.0,489000.0,336000.0,2105000.0,-26000.0,258258000.0,1942000.0,2340000.0,,,75732000.0,72989000.0,,,70390000.0,,70390000.0,,,,0.0,400000000.0,43275249.0,43275249.0,,-16181000.0,,,,,,,,,,,,,200000.0,,100000.0,-0.45,,200000.0,200000.0,,,6300000.0,6241000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,6300000.0,,,,,,,,,,,,,,,,,,,75732000.0,10510000.0,,,,-16182000.0,-6000.0,3509000.0,,,19176000.0,-16176000.0,,,,,,,,1833000.0,2590000.0,1000.0,,,,222000.0,,,,766000.0,,,,,,,2258000.0,153000.0,12054000.0,,,,,,,-193010000.0,,,3000000.0,,,,,,150000.0,,,,450000.0,2.01,,,2.01,,,,,,65222000.0,,,30497000.0,,,,,,,35707000.0,,,,,,,,,
