end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedBonusesCurrent,AccruedBonusesCurrentAndNoncurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashUninsuredAmount,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsOtherTaxCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,DepositsAssets,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOwnedNet,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionRate,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,ReorganizationItems,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestructuringCosts,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,ShortTermBankLoansAndNotesPayable,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,TaxAdjustmentsSettlementsAndUnusualProvisions,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,UnsecuredDebtCurrent,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-06-30,2008-09-19,10-K,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44367.0,,,,,,,,,,,,,,,,,,,,,
2009-06-30,2009-09-03,10-K,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53767.0,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-09-10,10-K,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61435.0,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-10-29,10-Q,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-0.01,,,,,,,,,,0.0,,,,3917.0,0.0,,-3917.0,0.0,0.0,,,,,,,,,,0.0,3490.0,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,-3917.0,0.0,,,,-3917.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-01-28,10-Q,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,0.0,1510.0,0.0,-1510.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,-1510.0,,,,,-1510.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249816.0,,1249816.0
2011-03-31,2011-04-29,10-Q,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,1700.0,0.0,-1700.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,-1700.0,,,,,-1700.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249816.0,
2011-06-30,2011-08-25,10-K,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,578.0,,,,,,82828.0,82828.0,,,,,,0.0,,,0.0,0.0,,,0.0,,,0.001,,50000000.0,1249816.0,1249816.0,1250.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,154687.0,70031.0,70031.0,-0.01,0.0,0.15,-0.15,,,,,,,,0.0,,,9174.0,0.0,-9174.0,,0.0,0.0,,,578.0,,8596.0,,,,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,70609.0,0.0,70609.0,,,0.0,0.0,0.0,-9174.0,,,,,-9174.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.001,5000000.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,8596.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-70609.0,,,,,,,,,,,,,,,,,,,,1249816.0,
2011-09-30,2011-11-03,10-Q,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,480.0,,,,,,,82828.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,,0.001,,50000000.0,1249816.0,1249816.0,1250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,160822.0,,,-0.01,,,,,,,,,,0.0,0.0,,,4296.0,0.0,-6135.0,-6135.0,0.0,0.0,,,-98.0,,4394.0,,,,1839.0,0.0,-98.0,,,,,,,,,1839.0,,0.0,,,0.0,,0.0,,,,,,,76744.0,0.0,76744.0,,,0.0,0.0,0.0,-6135.0,-1839.0,,,,-4296.0,,,,,,,,,,,,,,,,0.0,,,,-1839.0,,,,0.0,,0.0,0.0,0.001,5000000.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,-76744.0,,,,,,,,,,,,,,,,,,,,1249816.0,
2011-12-31,2012-01-31,10-Q,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,0.0,,,,,,82828.0,,,,,,,0.0,,,0.0,0.0,,,,,,0.001,,50000000.0,1249816.0,1249816.0,1250.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-164663.0,76784.0,,-0.01,,,,,,,,,,,,,0.0,1879.0,0.0,-3841.0,,0.0,,,,,,,,,,,,,,,,,,,,,1962.0,,,,3801.0,0.0,,,,,,,,,80585.0,0.0,80585.0,,,,,,-3841.0,,,,,-1879.0,,,,,,,,,,,,,,,,,,,,-1962.0,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-80585.0,,,,,,,,,,,,,,,,,,,1249816.0,1249816.0,1249816.0
2012-03-31,2012-05-11,10-Q,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,0.0,,,,,,82828.0,,,,,,,0.0,,,0.0,,,,,,,0.001,,50000000.0,1249816.0,1249816.0,1250.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,168604.0,78772.0,,-0.01,,,,,,,,,,,,,,1988.0,0.0,-3941.0,,0.0,,,,,,,,,,,,,,,,,,,,,1953.0,,,,5754.0,,,,,,,,,,84526.0,0.0,84526.0,,,,,,-3941.0,,,,,-1988.0,,,,,,,,,,,,,,,,,,,,-1953.0,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-84526.0,,,,,,,,,,,,,,,,,,,,1249816.0,
2012-06-30,2012-09-12,10-K,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,0.0,,,,,,82828.0,,,,,,,0.0,,,0.0,,,,0.0,,,0.001,,50000000.0,1249816.0,1249816.0,1250.0,,,0.0,,,,,,55828.0,,,,,164200.0,,7979.0,2713.0,,,,,,,,,0.0,,172179.0,80122.0,80122.0,-0.01,0.0,0.15,-0.15,,,,,,,0.0,0.0,,,9513.0,0.0,-17492.0,,0.0,0.0,,5946.0,-578.0,,10091.0,,,,7979.0,,,,,,,,,,,7979.0,,0.0,,7979.0,,,0.0,,,,,,,88101.0,0.0,88101.0,,,0.0,0.0,0.0,-17492.0,,,,,-9513.0,,,,,,,,,,,,,,,-58541.0,0.0,,,,-7979.0,,,,0.0,,0.0,0.0,0.001,5000000.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,10091.0,0.1,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-88101.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,52594.0,,,1249816.0,
2012-09-30,2012-10-31,10-Q,"MODULAR MEDICAL, INC.",MODD,CIK0001074871,USD,,650.0,,,,,,82828.0,,,,,,,0.0,,,0.0,,,,0.0,,,0.001,,50000000.0,1249816.0,1249816.0,1250.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,179170.0,84177.0,,-0.01,,,,,,,,,,0.0,0.0,,,4705.0,0.0,-6991.0,,0.0,0.0,,,650.0,,4055.0,,,,2286.0,,,,,,,,,,,2286.0,,0.0,,10265.0,,,0.0,,,,,,,95092.0,0.0,95092.0,,,0.0,0.0,0.0,-6991.0,,,,,-4705.0,,,,,,,,,,,,,,,,0.0,,,,-2286.0,-2286.0,,,0.0,,0.0,0.0,0.001,5000000.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.1,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-95092.0,,,,0.0,,,,,,,,,,,,,,,,1249816.0,
