end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedRentCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContributionOfProperty,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Deposits,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,DisposalGroupIncludingDiscontinuedOperationRentalIncome,DisposalGroupIncludingDiscontinuedOperationRevenue,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentSummarizedFinancialInformationAssets,EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,ForeignCurrencyTransactionGainLossRealized,GainLossOnDispositionOfAssets1,GainLossOnSaleOfBusiness,GainOnSaleOfInvestments,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InventoryNet,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LongTermInvestments,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseMinimumRentals,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssets,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNoncashExpense,OtherReceivablesNetCurrent,OtherSellingGeneralAndAdministrativeExpense,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForProceedsFromOtherLoansAndLeases,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireInvestments,PaymentsToAcquireOtherInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToSuppliers,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,ProceedsFromContributionsFromAffiliates,ProceedsFromDivestitureOfBusinesses,ProceedsFromLoans,ProceedsFromOtherEquity,ProceedsFromOtherShortTermDebt,ProceedsFromPaymentsToMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,RelatedPartyCosts,RelatedPartyDebtNoncurrent,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RelatedPartyTransactionDueFromToRelatedPartyNoncurrent,RentalIncomeNonoperating,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,AdvancesOnInventoryPurchases,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,CashFDICInsuredAmount,CashUninsuredAmount,DebtInstrumentInterestRateStatedPercentage,DepositAssets,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,IncreaseDecreaseInOtherOperatingAssets,InterestExpenseDebt,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LoansReceivableFairValueDisclosure,LongTermDebt,LongTermDebtNoncurrent,OperatingLeaseCost,OperatingLeaseLiability,OtherReceivables,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrentAndNoncurrent,PrepaidRent,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,PropertyPlantAndEquipmentNet,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,DueFromEmployees,IncreaseDecreaseInPrepaidExpensesOther,NumberOfRealEstateProperties,NumberOfUnitsInRealEstateProperty,OtherPrepaidExpenseCurrent,PaymentsToAcquireRealEstate,RealEstateGrossAtCarryingValue,SuppliesExpense,AccountsAndOtherReceivablesNetCurrent,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,InvestmentOwnedBalanceShares,MarketingAndAdvertisingExpense,ProceedsFromConvertibleDebt
2012-03-31,2012-05-15,10-Q,America Great Health,AAGH,CIK0001098009,USD,,5406.0,,,,,,,132.0,132.0,,132.0,,,,132.0,,,,,,,,,21160.0,,,,,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.0,,,,,,,,,,,,132.0,10105.0,,,,,,,,,,,4450.0,,,,4666.0,,,,,4417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31133.0,,4500.0,,,,,,-9973.0,,,,,,,,,,,,,,,,43467600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-10-02,10-K,America Great Health,AAGH,CIK0001098009,USD,,5193.0,,,,,,,631.0,381.0,,381.0,,,,381.0,-6344.0,,,,,,,,21160.0,,,,,456.0,,,,,,,,,,,,,,,,,,,,,,,44781.0,,,0.0,,,,,,,,,,,,,,,,4044.0,,,,,,,,,,,,,,,,,,40972.0,,,91.0,,-531.0,,,,,,,,,,,,,,,,,,,631.0,59731.0,,,,,,,9726.0,-250.0,-15820.0,,-56261.0,,,,9666.0,,,,,,,,,,,,,,250.0,,,,,,,,-250.0,,,,,,,,,,,,60.0,,9666.0,,,,,,,,,,,,,,,,,,,-80260.0,,4500.0,,,,,,-59100.0,,,,,,,,,,,,,,,,43467600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-19,10-Q,America Great Health,AAGH,CIK0001098009,USD,,5193.0,,,,,,,15579.0,15229.0,,15229.0,,,,15229.0,14848.0,,,,,,,,-49260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15025.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29755.0,,,144.0,,144.0,-299.0,,,,,,154.0,,,,,,,,,,,,15579.0,170820.0,,,,,,,56402.0,-250.0,-41554.0,,-11943.0,,,,150366.0,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,-250.0,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,-92502.0,,,,,,,,-15241.0,,,,,,,,,,,,,,,,64793687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-02-01,10-Q,America Great Health,AAGH,CIK0001098009,USD,,5794.0,,,,,,,5426.0,5076.0,,5076.0,,,,5076.0,,,,,-113419.0,,,,49260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.0,40365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.0,10366.0,,,,,,,-110780.0,,,,,,,,-174939.0,,,,,,,,,,,,,,,,190067600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,2013-05-14,10-Q,America Great Health,AAGH,CIK0001098009,USD,,13242.0,,,,,,,55880.0,55530.0,,55530.0,,,,55530.0,,,,,-86446.0,,,,49260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55880.0,40365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126218.0,,,,,,,,-163404.0,,,,,,,,,,,,,,,,126633904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,2013-10-02,10-K,America Great Health,AAGH,CIK0001098009,USD,,9999.0,,,,,,,20096.0,19746.0,,19746.0,,,,19746.0,19365.0,,,,-87473.0,,,,49260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,62004.0,,,0.0,,,,,,,,,,,,,,,,6627.0,,,,,,,,,,,,,,,,,,17132.0,,,91.0,,4806.0,,-3373.0,,,,,-1426.0,,,,,,,,,,,,20096.0,59731.0,,,,,,,109700.0,-100.0,-90235.0,,-108800.0,,,,35366.0,,,,,,,,,,,,,,350.0,,,,,,,,-100.0,,,,,,,,,,,,60.0,,27500.0,,,,,,,,,,,,,,,,,,,-189060.0,,6627.0,,,,,,-227273.0,,,,,,,,,,,,,,,,158951984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-18,10-Q,America Great Health,AAGH,CIK0001098009,USD,,9999.0,,,,,,,93853.0,93503.0,,95503.0,,,,93503.0,73757.0,,,,-3662.0,,,,49260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,74004.0,,,0.0,,,,,,,,,,,,,,,,44727.0,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,-1564.0,,,,,,,,,,,,93853.0,119369.0,,,,,,,83811.0,,-10054.0,,-22054.0,,,,35366.0,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-211114.0,,44727.0,,,,,,-165516.0,,,,,,,,,,,,,,,,64793687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2014-02-14,10-Q,America Great Health,AAGH,CIK0001098009,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49230.0,,,,,,,,,-49891.0,,,,,,,,,,,,,,,,,,,,,,,,19981031800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,2014-05-13,10-Q,America Great Health,AAGH,CIK0001098009,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4661.0,,,,,-196923.0,,,,,,,,,,,,,,,,,,,,4661.0,,,,,,,,,,,-201584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147692.0,,,,,,,,,-201584.0,,,,,,,,,,,,,,,,,,,,,,,,19981031800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,2014-09-18,10-K,America Great Health,AAGH,CIK0001098009,USD,,8661.0,,,,,,,,,,,,,,,,,,,,999999999999.0,19981021800.0,19981021800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314615.0,,,,,30000.0,,8661.0,,,,,,,,,,,,,,,,,,38661.0,,,,,,,,,,,-353276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999999999.0,,,,,,,,,,,,,,,,,,,,,,,,,,-353276.0,,,,,,,,-353276.0,-353276.0,,,,,,,,,,,,,,,19981031800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2014-11-14,10-Q,America Great Health,AAGH,CIK0001098009,USD,,10351.0,,,,,,,,,,,,,,,,,,,,999999999999.0,19981021800.0,19981021800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129411.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10351.0,,,90000.0,,,,57692.0,,750.0,750.0,,90000.0,,10351.0,57692.0,,,,,,,,147692.0,,,,,,,,,139762.0,,,,,,,,,,,-158793.0,,-158793.0,,,,,,,,-158793.0,,,,,,,,,,,,,11101.0,,,,,,,,,,999999999999.0,,,,,,,,,,,,,,,,,147692.0,,,,,,,,,-512069.0,,,158793.0,,,,,,,,,,,,,,,,,,,19981021800.0,,19981031800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,2015-02-13,10-Q,America Great Health,AAGH,CIK0001098009,USD,,71262.0,,,,,,,39572.0,39572.0,,23029.0,,,,39572.0,,,,,,999999999999.0,19981021800.0,19981021800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39572.0,281262.0,,,,,,,,,,,,,-159620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999999999.0,,,,,,,,,,,,,,,,,147693.0,,,,,,,,,-671690.0,,,,,,,,,,,,,,,,,,,,,,,,19981031800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,2015-05-15,10-Q,America Great Health,AAGH,CIK0001098009,USD,,81262.0,,,,,,,62984.0,62984.0,,22484.0,,,,2484.0,,,,,,999999999999.0,19981021800.0,19981021800.0,,,,,,,,,,,,,,,40500.0,,,,,,,,,,,,,,300000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62984.0,381262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999999999.0,,,,,,,,,,,,,,,,,147692.0,,,,,,,,,-830470.0,,,,,,,,-805970.0,,,,,,,,,,,,,,,,19981031800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
