end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulOtherReceivablesCurrent,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankLoans,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ConstructionInProgressGross,CostOfRevenue,CostsAndExpensesRelatedParty,CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,CustomerAdvancesAndDepositsCurrent,CustomerAdvancesCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,DepositsAssets,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalNetOfTax,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,DisposalGroupIncludingDiscontinuedOperationAccruedIncomeTaxPayable,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationInterestIncome,DisposalGroupIncludingDiscontinuedOperationInventory1,DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationTaxHolidays,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentRealizedGainLossOnDisposal,ExcessStockSharesAuthorized,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedLicenseAgreementsGross,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainLossOnSaleOfBusiness,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,Goodwill,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GoodwillPurchaseAccountingAdjustments,GoodwillPurchaseAccountingAdjustments,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidSupplies,IncreaseDecreaseInPrepaidTaxes,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LoansPayableToBankCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LongTermLoansFromBank,MarketingExpense,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNotesPayableCurrent,OtherReceivables,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,PaymentsForProceedsFromOtherDeposits,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBuildings,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidTaxes,PriorPeriodReclassificationAdjustment,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromInterestReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProductionAndDistributionCosts,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfBankDebt,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodShares,Supplies,TaxesPayableCurrent,TreasuryStockCommonShares,TreasuryStockShares,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-06-30,2014-08-08,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,1479.0,,,,,,3500.0,,,,,,,17029.0,,,,,,,22107.0,19748.0,,,,,167087.0,,,,,0.001,70000000.0,8500000.0,8500000.0,,8500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,660.0,,,,,,,,3361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.0,22107.0,1479.0,,,,,,,,,,,,,,1500.0,,,,,3361.0,,,,7639.0,3361.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,5479.0,,,2359.0,,,,,,-4901.0,11000.0,,,,,,20628.0,,,,,,,,,,,,,,,,,,8500000.0,
2014-09-30,2014-11-14,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,555.0,,,,,,,,,,-128.0,,-3506.0,52749.0,,,,,,,50149.0,45931.0,,,,,45931.0,,,,,0.001,70000000.0,10380000.0,10380000.0,,10380.0,-8633.0,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,14133.0,,,,,,,5500.0,-8633.0,-8633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,50149.0,555.0,,,,,,,,,,,,,,,,,,,-8633.0,,,,14133.0,-8633.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,7650.0,5837.0,,4346.0,4218.0,,,,,,-13535.0,5500.0,0.02,5500.0,,,,49594.0,,,,,,,,,,,,,,,,,10119511.0,10119511.0,10119511.0
2014-12-31,2015-03-19,10-K,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,175.0,,486950.0,486950.0,,,12819.0,,1006.0,1006.0,5925.0,42766.0,41131.0,-70000.0,,,,457850.0,,,1175243.0,800570.0,,,,,70107.0,-56709.0,,,,0.001,400000000.0,70000000.0,70000000.0,0.0,70000.0,-255228.0,,,,,42766.0,,651244.0,19858.0,,,,-19858.0,1242.0,,5925.0,5869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1675.0,1675.0,0.0,-0.01,0.0,0.0,0.35,-0.1,-0.25,42767.0,,,,,,,,,,,,,,,19326.0,323493.0,323493.0,0.0,,3000000.0,489515.0,,-52687.0,-297994.0,210.0,,,,,,,,,,,,,,,,29190.0,,12819.0,,,-1007.0,,651244.0,,-422.0,,-278.0,,36075.0,,,,-149822.0,,,505196.0,,,,,,550.0,,,0.0,36075.0,0.0,,,,1610654.0,1175243.0,175.0,,,,,,,,,,,,,,,,37600.0,-82710.0,-16766.0,-297994.0,,,-340.0,298204.0,-298204.0,,,58406.0,,,,42766.0,,42766.0,,,,,,469448.0,167205.0,625055.0,167205.0,,5115.0,,26189.0,,56521.0,0.001,5000000.0,5000000.0,5000000.0,5000.0,,,,,,550.0,,,37600.0,,,22305.0,37121.0,,57105.0,51180.0,,,,,,-551542.0,26500.0,,,,298204.0,,-435411.0,,,,,,,,,,,,513122.0,331.0,,,17914.0,70000000.0,9382068.0,70000000.0
2015-03-31,2015-05-18,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,3240.0,,,,,,,,,,-739.0,,,52750.0,,,,,,,4644.0,267.0,,,,,10079.0,-59881.0,,,,0.001,70000000.0,10380000.0,10380000.0,,10380.0,-38007.0,,,54402.0,,,,,,,,,,,,2508.0,2508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.35,-0.1,-0.25,-3344.0,,,,,,,,,,,,,,,11016.0,,,,,,,54619.0,-3320.0,-34904.0,,,,,,,,,,,,,,,,,64736.0,,-58082.0,,,,,-2324.0,,,,186913.0,,109618.0,,,,,,,28486.0,,,,,,31.0,,,,,,,,,,4644.0,3240.0,,,,,,,,,,,,,,,,,-193444.0,136907.0,-34904.0,,,31.0,-34935.0,-34935.0,,,,,,,,-3103.0,,,,,,,,,,,,,,,,193444.0,0.001,5000000.0,0.0,0.0,,,,,,,31.0,,,,,,,,,5116.0,4377.0,,,,,,-61726.0,8000.0,,109021.0,,89554.0,,1404.0,,,,,,,,,,,,,,,,,70000000.0,10380000.0,-70000000.0
2015-06-30,2015-08-19,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,,,,544966.0,,,0.0,,,388467.0,19310.0,-68035.0,-26904.0,57920948.0,,,,252083.0,,,4413697.0,3837306.0,,,,,327475.0,,,,,0.001,400000000.0,395000000.0,146975000.0,-51189969.0,395000.0,,,,,,,,1382337.0,,,,,,48952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462121.0,398001.0,,,,,,,,,,,,,,,,,,,,,,,,,323493.0,323493.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354852.0,442922.0,72779.0,,,,2724975.0,4413697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7546.0,2266192.0,2518275.0,2056688.0,,,,,,,0.001,5000000.0,5000000.0,5000000.0,5000.0,,,,,,,,,,,,,,,272208.0,252898.0,,,,,,-5415353.0,,,,,,,1688722.0,,,,,,,,,,,,499148.0,3658.0,,,,,,
2015-09-30,2015-11-16,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,,,835044.0,,,,57431.0,,386681.0,,27564.0,,36358.0,57920948.0,,,,442823.0,,,5265008.0,4696023.0,,,,,136150.0,,,,,0.001,400000000.0,395000000.0,146975000.0,-50575064.0,395000.0,-1388877.0,,,44173.0,,,,1767060.0,,,,,,48920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470501.0,470501.0,425531.0,425531.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1404295.0,323493.0,323493.0,,,,,-6683.0,,-1411008.0,-30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,674746.0,1250558.0,561765.0,,,,4309127.0,5265008.0,,,,,,,,,,,,,,,,1.0,,,,-1411008.0,-1411008.0,-1411008.0,-30.0,1404295.0,-1410978.0,,,,,,,22131.0,22131.0,,,70.0,,,,835044.0,1655669.0,2098492.0,1655669.0,,,,,,,0.001,5000000.0,5000000.0,5000000.0,5000.0,,,,,,,,,,,,,,,273056.0,245492.0,,,,,,-6826361.0,,,37490.0,,1404295.0,,955881.0,,,,,,,,,,,,1076794.0,3203.0,,,,395000000.0,,-395000000.0
2015-12-31,2016-04-14,10-K,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,,,491643.0,,,,10389.0,,28478.0,,35459.0,,77103.0,49959863.0,,,,442823.0,,,3063018.0,3985108.0,2188680.0,2188680.0,,,343318.0,8646.0,,,,0.001,3950000.0,3950000.0,3950000.0,-41991202.0,3950.0,-7812075.0,,,941748.0,,35972.0,,1563798.0,,,,,,48920.0,48920.0,30385.0,30385.0,1690621.0,,,-0.36,-0.36,,,,,10389.0,491643.0,,,1730.0,2321.0,,78753.0,941748.0,,1199301.0,,,,,447972.0,,,7353.0,,,,232180.0,1386968.0,250503.0,874338.0,63854.0,68665.0,-3.79,,-3.79,0.0,0.35,-0.1,-0.25,-3685.0,,,,,,,,,,,,,,,,,323493.0,323493.0,323493.0,,,445220.0,,-7101319.0,7663.0,-7101319.0,-3.43,-3.43,-746728.0,746728.0,-746728.0,,,,,,,,,,-91037.0,,-2430.0,250303.0,,27472.0,,912554.0,,47678.0,,66990.0,,411897.0,,,,2301333.0,,,167056.0,,,,,,155.0,,,264231.0,447972.0,169397.0,,,,3412843.0,3063018.0,,2495501.0,3320511.0,,,,,,,,,,,,,1.0,2405358.0,-1690621.0,-711052.0,-7848047.0,-7848047.0,-7848047.0,-1680976.0,6619954.0,-5420343.0,,65643.0,,,,,35972.0,,35972.0,-35972.0,,,,,372374.0,2468538.0,2911361.0,2468538.0,,,,,,213813.0,0.001,50000.0,50000.0,50000.0,50.0,,55.0,-1107822.0,,,155.0,,2577764.0,,-810484.0,,,,-6767071.0,267649.0,232180.0,,,,,,-8399589.0,,,1386968.0,,5420343.0,4681819.0,-349825.0,,,,,,,,3215842.0,,4681819.0,,680178.0,1730.0,,,,2070916.0,,-2070916.0
2016-03-31,2016-06-15,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,,,298085.0,,,,21801.0,,389735.0,,44031.0,,133071.0,67036674.0,,,,442823.0,,,4021720.0,3797590.0,,,,1.0,62673.0,-16080.0,,,,0.001,400000000.0,395000000.0,395000000.0,-59464013.0,395000.0,5643.0,,,33280.0,,55968.0,,1575127.0,,,,,,48938.0,,8572.0,8572.0,,,,,,,,4.0,,,,,,,,,,33280.0,,98717.0,,,,1.0,,,,,,,,,101219.0,217104.0,217104.0,68230.0,68230.0,0.0,0.0,0.0,0.0,0.35,-0.1,-0.25,55968.0,,,,,,,,,,,55968.0,,,,,,,,,,,67939.0,,30830.0,,30830.0,0.0,0.0,,-30781.0,30781.0,0.0,0.0,,4.0,,,,,,-202626.0,,11412.0,-33199.0,,1808.0,,11329.0,,18.0,,-435.0,,40256.0,,,,-4360.0,,,-185566.0,,,,,,1.0,,,303266.0,488228.0,170522.0,,,,2696213.0,4021720.0,,,,,,,,,,,,,,,,1.0,30830.0,-522.0,-30830.0,61611.0,,,1.0,-61608.0,-61608.0,21881.0,,,,,,,55968.0,,,,,,,363906.0,2464178.0,2907001.0,2464178.0,,,,,,522.0,0.001,5000000.0,5000000.0,5000000.0,5000.0,,56.0,,,,1.0,,,,,,,,,268161.0,224130.0,,,,-30830.0,,-6780224.0,,,101219.0,,30830.0,,1325508.0,,,,,,,,,,,,494612.0,1130.0,,,,395000000.0,395000000.0,-395000000.0
2016-06-30,2016-11-14,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,,,369712.0,,,,10781.0,,374415.0,,51757.0,,123925.0,67036674.0,,,,442823.0,,,4013761.0,3797357.0,,,,1.0,65908.0,,,,,0.001,400000000.0,395000000.0,395000000.0,-59160283.0,395000.0,312841.0,,,,,,,1537847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60800.0,60800.0,78786.0,78786.0,-0.08,,-0.08,,,,,,,,,,,,,,,,-9146.0,,,,,,,,,,,,,193132.0,,193132.0,-0.05,-0.05,,-128855.0,128855.0,-0.03,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464596.0,716163.0,237552.0,,,,2715654.0,4013761.0,,,,,,,,,,,,,,,,1.0,,,,321987.0,,,,,,,,,,,,,,,,,,,,354367.0,2451877.0,2894700.0,2451877.0,,,,,,,0.001,5000000.0,5000000.0,5000000.0,5000.0,,11767.0,,,,,,,,,,,,,268161.0,216404.0,,,,,,-7102209.0,,,,,-193132.0,,1298107.0,,,,,,,,,,,,480061.0,527.0,,,,3950006.0,,-3950006.0
2016-09-30,2016-12-22,10-Q,"IMAGE CHAIN GROUP LIMITED, INC.",ICGL,CIK0001598924,USD,,,397268.0,,,,10739.0,,379417.0,,60006.0,,126141.0,67036674.0,,,,442823.0,,,3993057.0,3785118.0,1875814.0,1667881.0,,1.0,54865.0,,,,,0.001,400000000.0,395000000.0,395000000.0,-59160283.0,395000.0,58523.0,,,10325.0,,,,1537840.0,,,,,,,,,,,,,,,,,,,10738.0,159133.0,,,457.0,578799.0,,54104.0,,,,,,,,703661.0,,,,,,,207933.0,,76990.0,76990.0,81078.0,81078.0,-0.01,,-0.01,,,,,,,,,,,,,,,,2216.0,,,,,,,,,,,10821.0,,34018.0,,34018.0,-0.01,-0.01,,-22289.0,22289.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453112.0,703697.0,236625.0,,,,2749043.0,3993057.0,,2720699.0,,,,,,,,,,,,,,1.0,,,,56307.0,-56307.0,-56307.0,-2.0,67126.0,-56305.0,,,,,,,,2216.0,,,2.0,,,,352983.0,,2893049.0,2450226.0,,,,,,,0.001,5000000.0,5000000.0,5000000.0,5000.0,,10414.0,,,,,,,,,,,,,267945.0,207939.0,,,,,,-7158518.0,,,21146.0,,-34018.0,,1244014.0,,,,,,,,,,,,478187.0,457.0,,,,3950082.0,,-3950082.0
