end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNet,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AcquiredFiniteLivedIntangibleAssetResidualValue,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AmortizationOfDebtDiscountPremium,AssetRecoveryDamagedPropertyCostsNoncurrent,AssetsCurrent,AssetsNoncurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareGross,CapitalUnitsAuthorized,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationExpenseExcludingCostOfGoodAndServiceSold,ConversionOfStockAmountConverted1,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CustomerRefundLiabilityCurrent,DebtConversionConvertedInstrumentRate,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionRatio1,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountCurrent,DeferredRevenue,DeferredRevenueAndCredits,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRefundPayments1,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanPlanAssetsLevel3ReconciliationIncreaseForPurchase,Depreciation,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DividendsSharebasedCompensationStock,DueToRelatedPartiesNoncurrent,EarnestMoneyDeposits,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,ExtendedProductWarrantyAccrualWarrantiesIssued,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossIncomeTax,FairValueAssetLiabilityRecurringBasisStillHeldUnrealizedGainLoss,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueLiabilityRecurringBasisStillHeldUnrealizedGainLossOci,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,FiniteLivedPatentsGross,FiniteLivedTradeNamesGross,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfDerivatives,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfOngoingProject,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidInterest,IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,InducedConversionOfConvertibleDebtExpense,IntangibleAssetsCurrent,InterestAndDebtExpense,InterestExpense,InterestExpenseOtherLongTermDebt,InterestIncomeExpenseAfterProvisionForLoanLoss,InterestPaidCapitalized,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,LongDurationContractsAssumptionsByProductAndGuaranteeVolatilityRate,LongTermDebtPercentageBearingFixedInterestRate,LossRecognizedOnAssetsTransferredToSeparateAccountGross,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetInvestmentIncome,NoninterestExpense,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwardsValuationAllowance,OptionIndexedToIssuersEquityStrikePrice1,OtherAssetImpairmentCharges,OtherAssets,OtherExpenses,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForPreviousAcquisition,PaymentsForProceedsFromInvestments,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockShareSubscriptions,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrentAndNoncurrent,PresentValueOfFutureInsuranceProfitsAmortizationExpenseAccruedInterest,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromLegalSettlements,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProductionCosts,ProductionCostsCumulative,ProductionRelatedImpairmentsOrCharges,ProductWarrantyAccrualWarrantiesIssued,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,PublicUtilitiesPropertyPlantAndEquipmentVehicles,RedeemableNoncontrollingInterestEquityRedemptionValue,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,SalesCommissionsAndFees,SalesRevenueNet,SellingAndMarketingExpense,SettlementOfAssetRetirementObligationsThroughNoncashPaymentsAmount,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,ThresholdPercentageOfValueDeclineInEquitySecuritiesToBeConsideredOtherThanTemporaryImpairment,UnrecoveredProductionCostsExcessUnrecoverableUnderExistingFirmOrders,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2016-06-30,2016-10-04,10-K,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,60163.0,,337866.0,130368.0,,20377.0,207498.0,58399.0,,,12366476.0,,298332.0,,2129551.0,2254989.0,,,,,102255.0,,,6529.0,800000000.0,0.001,800000000.0,537989764.0,537989764.0,537990.0,,,,597500.0,,408918.0,,,,,,,,,,,,,500000.0,,,,,,,,,,,22122.0,,,2217744.0,,,,611881.0,,,0.01,0.0,0.34,0.34,,,0.0,,,,,,,,,,,,,,1560.0,-11071250.0,,,945838.0,945838.0,2142984.0,,166000.0,-59160.0,166000.0,,,,2325726.0,,144853.0,,-40926.0,102255.0,470048.0,95726.0,-11071250.0,-260625.0,,,-48940.0,,,3887618.0,,0.0,203496.0,,,,,,290368.0,,725718.0,3887618.0,,2254989.0,6227905.0,,,,,,1340428.0,-1779167.0,1904738.0,-119042.0,2325726.0,,,2325726.0,203496.0,,-6034298.0,,,20730.0,,,,3649412.0,-3708572.0,,,,,13486.0,33230.0,,,,,,,19400.0,99642.0,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,1716551.0,,1282406.0,500000.0,,,,318332.0,,,,,725728.0,,2325726.0,,92208.0,,,152750.0,,2495666.0,,,165000.0,31000.0,,-16878382.0,,,1075476.0,,,,,,,,-3972916.0,,,,1459134.0,,2495666.0,,,,,,,,,,,,,,,,,,474571836.0
2016-09-30,2016-11-16,10-Q,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,60163.0,,643348.0,,,264880.0,,180514.0,,,15243547.0,,128500.0,,2156521.0,2330139.0,,,,,,,,-102255.0,,0.001,800000000.0,623097784.0,623097784.0,623098.0,,,,677923.0,,90020.0,,,,,,,,,,,,,500000.0,,,,,,,,,,,11659.0,,11659.0,1928949.0,,,,49704.0,,,0.0,0.0,0.34,0.34,,,0.0,191969.0,,,,,,,,,,,,,35000.0,-480764.0,,,,,864549.0,,,205567.0,,,,,-730277.0,,305482.0,,-244503.0,102255.0,,,-480764.0,30738.0,,,84540.0,,,,,,234519.0,,,,,,259630.0,,,,,2330139.0,4070046.0,,,,,,317540.0,-566056.0,505210.0,-41409.0,,,,-730277.0,233826.0,,-246245.0,,,103352.0,35960.0,,,1182089.0,-976522.0,,,,,18430.0,41523.0,,,,,,,39774.0,36635.0,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,1632011.0,,214250.0,220000.0,,,,35000.0,,,,,,,-730277.0,,82184.0,,,,,,,,,,,-17608659.0,,,295587.0,,,,,,,,-1739907.0,,,,,,,,,,,,,,,,,,,,,,,,594531676.0
2016-12-31,2017-02-14,10-Q,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,60163.0,,655859.0,,,262429.0,,236327.0,,,17221942.0,,,,2187384.0,2330750.0,,,,,155061.0,,155061.0,,,0.001,800000000.0,735080314.0,735080314.0,735080.0,,,,731434.0,,8619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2639826.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,813522.0,,,,,988540.0,,,-12705.0,,,,,-2410416.0,,,,,,,,,,,,,,,,,,164129.0,,,,,,218271.0,,28837.0,,,2330750.0,4390696.0,,,,,,431520.0,,,,,,,-2410416.0,,,977651.0,,,95483.0,31767.0,,,1420060.0,-1432765.0,,,,,,76435.0,,,,,,,,,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,1551623.0,,,,,,,,,,,,,,,,66931.0,,,,,,,,,,,-20019075.0,,,24751.0,,,,,,,,-4555611.0,,,,,,,,,,,,,,,,,,,,,,,,664048113.0
2017-03-31,2017-05-15,10-Q,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,138373.0,,932966.0,,,246738.0,,295327.0,,,18864356.0,,212771.0,,2432378.0,2564332.0,,,,,458.0,,,-154603.0,,0.001,800000000.0,784691029.0,735080314.0,784691.0,,,,748432.0,,56835.0,,,,,,,,,,,,,,,,,,,,,,,,7257.0,,7257.0,5136765.0,,,,606625.0,,,0.01,0.0,0.34,0.34,,,0.0,,,,,,,,,,,,,,13328.0,2464439.0,,,,,1248202.0,,,60979.0,,,,,-4469320.0,,310847.0,,-77529.0,458.0,,155061.0,2464439.0,-47807.0,,,-367481.0,,,,,,133051.0,,,,,,266078.0,,,,,2564332.0,7401573.0,,,,,,684607.0,-811961.0,666167.0,-8809.0,,,,-4469320.0,133050.0,,-2597490.0,,,149031.0,29052.0,,,1932809.0,-1871830.0,,,,,364.0,76799.0,,,,,,,,8809.0,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,1919104.0,,558882.0,,,,,110000.0,,,,,,,-4469320.0,,55155.0,,,93220.0,,,,,,,,-24488395.0,,,117814.0,,,,,,,,-4837241.0,,,,,,,,,,,,,,,,,,,,,,,,756596375.0
2017-06-30,2017-10-11,10-K,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,138373.0,,441190.0,231429.0,,63268.0,154345.0,382820.0,55416.0,,18062830.0,,212771.0,,1153976.0,1279365.0,,,,,91675.0,,91675.0,,,0.001,950000000.0,786525118.0,786525118.0,786525.0,,,,733253.0,,155474.0,,,,,,,,,,,,,,,,,,0.0,,,,,,30786.0,,4838.0,5072579.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-846179.0,,,,,2650173.0,,,-103787.0,,,,,-1666238.0,,,,,91675.0,,102255.0,,,,,,,,,,,512732.0,,,,,,224695.0,,72161.0,,,1279365.0,8583643.0,,,,,,79967.0,,,,,,,-1666238.0,,,-1167689.0,,26130.0,266247.0,26130.0,,,2730140.0,-2833927.0,,,,,,77256.0,,,,,,,44026.0,,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,774338.0,,,,,,,,,,,,100998.0,,,,48133.0,,,,,1661424.0,,,,,,-26154633.0,,,438152.0,,,,,,,,-7304278.0,,,,,,,,,,,,,,,,,,,,,,,,785030105.0
2017-09-30,2017-11-14,10-Q,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,,,547137.0,,,1657.0,,447974.0,,,18228082.0,-112511.0,,,898721.0,1044707.0,,,,,19266.0,,19266.0,-72409.0,,0.001,950000000.0,793266046.0,793266046.0,793266.0,,,,782099.0,43800.0,43800.0,,,,,,,,,,,,,,,,,,0.0,,,,,,4584.0,,4584.0,3590301.0,,,,82824.0,,,0.0,0.0,0.34,0.34,,,0.0,23074.0,,,,,,,,,,,,,,-1813249.0,,,,,604751.0,,,-2798.0,,,,,685272.0,,65601.0,,-2431.0,91675.0,,19266.0,-1813249.0,29332.0,,,24079.0,,,,,,464110.0,,,,,,195363.0,,,,,1044707.0,7490931.0,,,,,,56318.0,-396930.0,325534.0,-1013.0,,,,685272.0,464110.0,,-1349139.0,,,438832.0,23164.0,,,661069.0,-663867.0,,,,,25000.0,102256.0,,,,,,,,1013.0,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,682435.0,,8500.0,220000.0,,,,100000.0,,,,,,,685272.0,,43730.0,,,64042.0,,1661424.0,,,,,,-25469361.0,41002.0,,41002.0,,,,,,,,-6446224.0,,,,,,,,,,,,,,,,,,,,,,,,788609275.0
2018-03-31,2018-05-18,10-Q,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,197261.0,,431937.0,253596.0,,7803.0,157341.0,431937.0,21000.0,,31498734.0,-2941860.0,3328740.0,,1199510.0,1284373.0,,,,,580946.0,,580946.0,563963.0,,0.001,4000000000.0,1509279945.0,1509279945.0,1509280.0,,,,749208.0,66990.0,66990.0,,,,,,3328740.0,,,,,,,,,,,,0.0,,,,,,4681.0,4681.0,4681.0,819544.0,,,,224090.0,,,-0.03,0.0,0.21,0.21,,,0.0,,,,,,,,,,,,,,,-1847985.0,,,196500.0,196500.0,1080518.0,,,-16081.0,,,,,-2332064.0,,-228252.0,,-7448.0,580946.0,,16983.0,-1847985.0,11152.0,,,27296.0,,,,,,2817128.0,631.0,375546.0,54631.0,,,71160.0,,,,,1284373.0,2269837.0,,,,,,69822.0,-997793.0,1594026.0,-32270.0,,,,-2332064.0,2762497.0,,1165643.0,,46895.0,179000.0,46895.0,,,1150340.0,-1166421.0,,,,,7500.0,52813.0,,,,,,-31220.0,,1050.0,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,539601.0,,1470000.0,300000.0,,,,,,,,,,,-2332064.0,,32050.0,,,2489.0,,,,,172932.0,,,-33994478.0,50909.0,,50909.0,,,,,,,,-985464.0,,,,,,,,,,,,,,,3371994.0,,,61500.0,,156265.0,,,,68366399.0
2018-06-30,2018-08-17,10-Q,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,196701.0,,406113.0,265982.0,,21517.0,117631.0,406113.0,22500.0,,32614617.0,,,,980347.0,1057074.0,,,,,325158.0,,325158.0,,,0.001,4000000000.0,1630599328.0,1630599328.0,1630599.0,,,,1083397.0,97800.0,97800.0,,,,,,,,,,,,,,,,,,0.0,,,,,,5448.0,,5448.0,599424.0,,,,,,,-0.02,0.0,0.21,0.21,,,0.0,,,,,,,,,,,,,,,-140045.0,,,-5362.0,,909788.0,,,-36549.0,,,,,-1377795.0,,,,,,,,,,,,,,,,,,365570.0,559.0,365011.0,,,,77390.0,,11424.0,,,1057074.0,2183131.0,,,,,,211295.0,,,,,,,-1377795.0,,,220163.0,,43808.0,,43808.0,,,1121083.0,-1157632.0,,,,,,40211.0,,,,,,,,,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,556282.0,,,,,,,,,,,,,,,,36516.0,,,,,,,,,,,-35372273.0,72675.0,,72675.0,,,,,,44476.0,,-1126057.0,,,,,,,,,,,,,,,117187.0,,,3750.0,,27228.0,,,,78526753.0
2018-09-30,2018-11-19,10-Q,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,2801.0,621279.0,621278.0,421134.0,,47141.0,117644.0,24866.0,22500.0,,33889627.0,,,,678261.0,903935.0,,,,,70497.0,,70497.0,,,0.001,4000000000.0,1708962647.0,1708962647.0,1708963.0,,,,689362.0,110940.0,,,128590.0,,,,671490.0,,,,,,,,,,,,0.0,,,,,,4367.0,,4367.0,292410.0,,-1006082.0,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,-71591.0,,-688724.0,,,823173.0,,,-7544.0,,,-1185493.0,,-991972.0,,,,,,,,,,,,,,,,,,580904.0,559.0,308239.0,,,,139022.0,,13721.0,,,903935.0,1668590.0,,,,20400.0,,340666.0,,,,-1006082.0,,-991972.0,-991972.0,,,-179411.0,,40674.0,,40674.0,,1165093.0,1163839.0,-1171383.0,,,,,,59341.0,179411.0,,,,,,,,0.001,,1000000.0,1000000.0,1000000.0,1000.0,,,421601.0,,,,,,688724.0,,,,,,,,,,34192.0,,,,,,,,,,,-36364245.0,117117.0,121911.0,,,,,,,47506.0,,-764655.0,,,,,,,,,,,,,,75000.0,511423.0,,,2500.0,,3790.0,,,,81798422.0
2018-12-31,2019-04-15,10-K,"Rocky Mountain High Brands, Inc.",RMHB,CIK0001670869,USD,5275.0,505214.0,505214.0,308717.0,,17324.0,158641.0,25758.0,25500.0,,34221215.0,-3257359.0,1351790.0,,1165806.0,1374978.0,,,62220.0,,147386.0,15612.0,613686.0,596703.0,4000000000.0,0.001,200000000.0,94580869.0,94580869.0,94581.0,268724.0,,666596.0,666596.0,385673.0,,385673.0,,,,,1554580.0,,80000.0,,,,383483.0,466300.0,,466300.0,,,,,,,4620000.0,,,34423.0,,376172.0,290875.0,,,456007.0,,,-0.04,0.0,0.21,0.21,,,0.0,108205.0,,,5609389.0,-1975858.0,376172.0,-14715.0,148647.0,148647.0,,12500.0,2500.0,42422.0,,-1975858.0,,689724.0,191138.0,191138.0,3689175.0,86142.0,,-31580.0,,,,,-3355937.0,,-211156.0,,-16017.0,,466300.0,,-1975858.0,-89556.0,,,-22076.0,56742.0,61992.0,,163362.0,0.0,1275693.0,931.0,,56742.0,84730.0,146722.0,146722.0,,25145.0,108205.0,,1374978.0,2077533.0,,1.06,0.0,,17901.0,833933.0,-3728782.0,4359400.0,-33915.0,,,-3355937.0,-3355937.0,1160857.0,29442.0,-1198751.0,,37493.0,,37493.0,291617.0,,4523108.0,-4554688.0,,,4620000.0,,12765.0,26245.0,,,,64265.0,,-31220.0,,18307.0,0.001,,1000000.0,,0.0,,388074.0,,388074.0,438.0,3669504.0,877500.0,,,689724.0,,,,,,,,-3355937.0,,34280.0,54641.0,88921.0,1536.0,29598.0,,,,172932.0,,466300.0,-35018351.0,379238.0,379238.0,,2750.0,689724.0,0.0241,,,108205.0,1454820.0,-702555.0,,-702555.0,,19302572.0,75000.0,14468528.0,,407527.0,,,,,679873.0,75000.0,4021265.0,,,82263.0,,158187.0,29096.0,,,80285967.0
