end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedBonusesCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesAndOtherLiabilities,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,AssetsFairValueDisclosureRecurring,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesNoncurrent,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CertificatesOfDepositAtCarryingValue,CommercialPaperAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CurrentIncomeTaxExpenseBenefit,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherComprehensiveLoss,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FinanceLeaseLiabilityCurrent,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToAffiliatesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaid,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseAndServicesRevenue,ManufacturingCosts,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePaymentsUse,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTax,PaymentsForRepurchaseOfPrivatePlacement,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSecuredLinesOfCredit,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLinesOfCredit,ResearchAndDevelopmentExpense,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromGrants,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SecuredDebtCurrent,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccountsReceivableNet,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesDebtSecuritiesCurrent,DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DeferredTaxAssetsOther,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue
2013-03-31,2013-07-16,10-K,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,26170.0,,,,,,,,,9500.0,,,,,,,,,4070.0,4070.0,,,,,,,,,,,,,,,,,,,4070.0,14891046.0,-754482.0,,,,,,0.0001,,100000000.0,5000000.0,5000000.0,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6199.0,32100.0,,-0.39,,,,,,,,,,,0.0,,1046608.0,,,,,,,800.0,3362141.0,-69517.0,209854.0,,,,-416664.0,,,,,-41895.0,241316.0,,,,,,,3555.0,,,,,,,,,,,,,,,4070.0,26170.0,,,,,,,,1536883.0,,-2291365.0,-5638377.0,,,5998868.0,,-5400616.0,,,,,,,,,,,,,,,15000.0,,,,,,,5055.0,0.0001,10000000.0,,,,,,,,1541938.0,,,,,,,,4952260.0,,,,,598252.0,,,,,74070.0,,,,,,,,,,,,,,,,,,,,,,,-22100.0,,,,,,,,,,,,,,,,,14599612.0,,,,,,,,,,,
2013-06-30,2013-08-14,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,23732.0,,,,,,,,,9500.0,,,,,,,,,49.0,49.0,,,,,,,,,,,,,,,,,,,49.0,8340347.0,-4021.0,,,,,,0.0001,,100000000.0,5000000.0,5000000.0,,,500.0,-8277391.0,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,42983.0,,-0.56,,0.0,-0.34,0.34,,,,,,,,,903406.0,,,,-10883.0,,,,2438.0,,,,,,,3400.0,,,5900.0,,231756.0,,,,,,,2408.0,,,,,,,,,,,,,,,49.0,33032.0,,,,,5900.0,,,,-9921.0,,-8277391.0,5900.0,,8691307.0,,-8048043.0,,,,,,,,,,,,,,,43000.0,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,,7787901.0,,,,,643264.0,,,,,89163.0,,,,,,,,,,,,,,,,,,,,,,,-32983.0,,,,,,,,,,,,,,,,4000.0,14690942.0,,,,,,,,,,,
2013-09-30,2013-11-05,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,4027097.0,251291.0,,,759757.0,2571126.0,3236238.0,,89082858.0,,,,,,,0.0,,47336046.0,47129591.0,,,,,,,,,,,,,,,,,,1.0,,44072012.0,,,,2000000.0,,,0.0001,,100000000.0,22134647.0,14599612.0,,,2213.0,-4911620.0,,,,,,,,,416682.0,,,,,,,,,,,,,,,,,,4729.0,,-0.42,-0.28,-0.42,,,,,,,,,,,,1295571.0,,-4911620.0,,,,,,,,,,,,,,,,,,131888.0,,0.0,,,,,5626.0,,,,,,,,,,,,,,,47336046.0,7774662.0,,,,21200000.0,,,,,,,-4911620.0,,,5453313.0,,-4785358.0,,,,,,,,,,,,,,,,130755.0,,,,,,,,,806288.0,,,,,,,,,,,,3311938.0,75700.0,,4157742.0,,-49523687.0,,,667955.0,,,,,119217.0,,,,,,1118156.0,1.5801,,,,,,,1462380.0,1.941,1462380.0,1.941,,,,,,39561384.0,,,,,,,,,,,,,,,,,17527774.0,,,,,,,,,,,
2013-12-31,2014-03-25,10-K,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,3395067.0,336318.0,,,827879.0,2611091.0,3232003.0,,89177556.0,,,391393.0,200000.0,,,0.0,,38449312.0,38249485.0,6000000.0,2000000.0,,,2000000.0,,,,,,,,,,,,,1.0,,35150924.0,19505396.0,,,2000000.0,,,0.0001,,100000000.0,22159446.0,22159446.0,,109834.0,2216.0,-26868198.0,,18000.0,,,,,-13229355.0,,,,31891.0,0.0,,22346862.0,,,1874939.0,377049.0,,,,,24787343.0,77138.0,0.06,0.5,23249.0,,,-1.92,,-0.0007,0.35,-0.5037,,,0.0658,0.0372,,467329.0,0.0,,5976276.0,0.0,,,,,18000.0,31437.0,3353459.0,35889.0,,,,,-1666674.0,,2785736.0,,,574341.0,612963.0,11320.0,0.0,,,,,29617.0,,827479.0,,,,,,,,,,,,,38449312.0,6834037.0,,2737002.0,,0.0,,40629916.0,,1466745.0,,-22591265.0,-34909008.0,,,29003854.0,,-26266852.0,,,,,,,,,616982.0,,,,,,49300000.0,131555.0,,,3754706.0,3754706.0,,33255.0,,,762243.0,,100000.0,,,43841850.0,43841850.0,1500000.0,,332938.0,,,3300275.0,68272.0,,23027578.0,,-57564497.0,,,3564533.0,,,,,391393.0,0.0,0.8,,,0.022,1182140.0,1.7461,580623.0,40123.0,0.8479,247600.0,3.26,,1400125.0,1.98,1400125.0,1.9825,0.6472,3.26,,278000.0,,31615275.0,,,514466.0,701723.0,,,,,332938.0,,,,1715904.0,6649.0,1709255.0,-13229355.0,17260768.0,,,,,,,,,,,
2014-03-31,2014-05-05,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,2142779.0,167787.0,,,828262.0,940594.0,3238320.0,,204829884.0,,,,,,,0.0,,146636660.0,146371138.0,,,,,,,,,,,,,,,,,,1.0,,143618247.0,108467323.0,,,2000000.0,,,0.0001,,100000000.0,29222746.0,29222746.0,,,2922.0,-4543284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6317.0,,,-0.17,,,,,,,,,,,0.0,,1912951.0,0.0,,,,,,3900.0,-1252288.0,-168531.0,-1670114.0,,,,,,,,,-108247.0,5041.0,5041.0,0.0,,,,,36220.0,,,,,,,,,,,,,,,146636660.0,3911635.0,,,,27200000.0,,115453280.0,,-3120.0,,-6982837.0,-4543284.0,,,4742250.0,,-4574463.0,,,,,,,,,,,,,,,,200447.0,,,,738005.0,,3120.0,,,585104.0,,,,,116191285.0,,,,,,,3303395.0,65075.0,,2829299.0,,-62107781.0,,,167787.0,,,,,199754.0,0.0,0.8,,,0.02,1174640.0,1.76,,,,168000.0,,,1568125.0,3.63,1568125.0,3.63,,17.35,,,,142725025.0,,,,,,,,,,,,,,,,,26475907.0,,,,,,,,,,,
2014-06-30,2014-08-12,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,415791.0,219238.0,,,888588.0,1434875.0,3240019.0,-47749.0,205289691.0,,,,,,,0.0,,141342810.0,141208016.0,90982000.0,49355284.0,,,49384000.0,,,,,,,,,,,,,1.0,,91140138.0,,,,,,,0.0001,,100000000.0,29344020.0,29344020.0,,,2934.0,-4581288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6430.0,,,-0.15,,,,,,,,,,,,,2121120.0,,,,,,,,,,,,,,,,,,,,2032.0,,0.0,,,,,80077.0,,,,,,,,,,,,,,,141342810.0,2739254.0,,,,2400000.0,,,,,,,-4533539.0,,,4830822.0,,-4611584.0,,,,,,,,,,,,,,,,70944.0,,,,,,,,,493356.0,,,,,,,,,,,,3303869.0,63850.0,,2709702.0,,-66641320.0,,,219238.0,,,,,290461.0,0.0,0.8,,,0.02,1079779.0,1.88,,,,,,,2177576.0,8.15,2177576.0,8.15,,,,,,138603556.0,,,,,,,,,,,,-47749.0,,,,,29273357.0,,,,,,,,,,,
2014-09-30,2014-11-03,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,503882.0,124414.0,,,929963.0,2143756.0,3243886.0,-67389.0,207152913.0,,,,,,,0.0,,137609238.0,137480854.0,116350000.0,67066729.0,2000.0,70000.0,67135000.0,,,,,,,,,,,,,1.0,,68915333.0,,,,,,,0.0001,,100000000.0,29397169.0,29397169.0,,,2940.0,-6435147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6409.0,,,-0.22,,,,,,,,,,,,,2581685.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,88099.0,,,,,,,,,,,,,,,137609238.0,3577601.0,,,,10300000.0,,,,,,,-6415507.0,,,6628020.0,,-6503606.0,,,,,,,,,,,,,,,,70944.0,-19640.0,,,,,,,,1374378.0,,,,,,,,,,,,3301326.0,57440.0,,4046335.0,,-73056827.0,,,124414.0,,,,,1702645.0,,,,,,1087529.0,2.0,,,,,,,2232826.0,8.56,2232826.0,8.56,,,,,,134031637.0,,,,,,,,,,,,-19640.0,,,,,29379156.0,,,,,,,,,,,
2014-12-31,2015-03-12,10-K,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,2052765.0,51603.0,-297223.0,,975058.0,7529241.0,2228413.0,-104633.0,208912345.0,208912345.0,,3843878.0,1500000.0,,,,,131111769.0,130986272.0,115815000.0,68320672.0,1000.0,106000.0,68425000.0,,,,,,,,,68320672.0,,0.0,,,,61325044.0,26174120.0,,,,,,0.0001,,100000000.0,29499059.0,29499059.0,,109833.0,2950.0,-30796093.0,,1600.0,,,,,-14655320.0,,,,,0.0,,34870169.0,,,2570540.0,443371.0,1563785.0,,,,39442661.0,84757.0,0.06,0.5,25481.0,,,-1.59,,-0.0001,0.35,-0.4775,-0.0014,0.0,0.105,-0.0232,,9240467.0,0.0,,10337679.0,0.0,,,-30689860.0,,1600.0,44998.0,-1342302.0,-284715.0,,,,,,,5065329.0,,,466099.0,7073.0,7073.0,0.0,,,,,303936.0,176085.0,853504.0,,,,,,,,,,,,10557064.0,131111769.0,10557064.0,,547546.0,,8500000.0,,115715560.0,,-66734290.0,,-22807150.0,-45890590.0,,,31564024.0,31564024.0,-30986723.0,,,,,,,,13125243.0,10630.0,1247039.0,1210718.0,1175454.0,1048661.0,,78200000.0,70944.0,-104633.0,-104633.0,,748538.0,103601836.0,11762.0,,,1288953.0,,,,,116191285.0,,36879308.0,,162980.0,,,2282966.0,54553.0,,21226345.0,,-88255957.0,,29755.0,643163.0,,,,,3843878.0,0.0,0.8,,,0.02,1324552.0,5.1,3696775.0,27500.0,12.34,1108000.0,16.5,18867087.0,2233460.0,9.2,2233460.0,9.2,0.66,16.5,16625120.0,3703000.0,,120554705.0,,,247165.0,,,176085.0,115442747.0,,162980.0,,,-104633.0,1717635.0,1731.0,,-14655320.0,28650067.0,,,,,,,,,,,
2015-03-31,2015-04-30,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,4574351.0,3315.0,-151325.0,,988897.0,9029493.0,2233281.0,-33904.0,,332948140.0,,,,,,,,237127805.0,236497152.0,189502000.0,134424335.0,12000.0,46000.0,134458000.0,,,,,,,,,,,36500000.0,,1.0,,100802133.0,39477089.0,,,,,20100000.0,0.0001,,100000000.0,34967837.0,34967837.0,,,3497.0,-22216095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15240.0,,,-0.72,,,,,,,,,,,0.0,,3771628.0,0.0,,,,,,1600.0,2521586.0,-48288.0,1514091.0,,,160112.0,,,,,,-21584.0,,,,,,,,113916.0,45682.0,,,,,,,,,,,,,14752853.0,237127805.0,14592741.0,160112.0,,,22600000.0,,121890834.0,,-66704655.0,,-15709090.0,-22286824.0,,,22404055.0,22404055.0,-22400740.0,,,,,,,,,,,,,,,,70944.0,70729.0,,,293214.0,71142903.0,520396.0,,,1267369.0,,,,,122083012.0,,4958644.0,,101036.0,,,2792990.0,559709.0,,18632427.0,,-110542781.0,,,3315.0,,,,,2099826.0,0.0,0.8,,,0.016,1323832.0,5.75,,0.0,0.0,682473.0,,,2860549.0,11.34,2860549.0,11.34,1.82,17.57,,,,222374952.0,,,55384.0,,,,,,,,,70729.0,,,,,30775287.0,,,,,,,,,,,
2015-06-30,2015-08-05,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,4911065.0,9118.0,,,1066629.0,3340399.0,2264333.0,-52677.0,,335668581.0,,,,,,,,213404030.0,212610955.0,189474000.0,132570900.0,14000.0,66000.0,132623000.0,,,,,,,,,,,44700000.0,,1.0,,71418286.0,,,,,,20100000.0,0.0001,,100000000.0,35041746.0,35041746.0,,,3504.0,-21530091.0,,,,,,,,520628.0,,,,,,,,,,,,,,,,,,,,,,-0.61,,,,,,,,,,,,,3985797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,179607.0,,,,,,,,,,,,,,9838721.0,213404030.0,9318093.0,,,,14400000.0,,,,,,,-21511318.0,,,21748315.0,21748315.0,-21690925.0,,,,,,,,,,,,,,,,70944.0,-18773.0,,,,,,,,8612651.0,,,,,,,,,,,,2986464.0,722131.0,,17762518.0,,-132054099.0,,,57390.0,,,,,2500779.0,,,,,,1356039.0,6.75,,,,,,,2908069.0,12.31,2908069.0,12.31,,,,,,203565309.0,,,,,,,,,,,,-18773.0,,,,,35002819.0,,,,,,,,,,,
2015-09-30,2015-11-05,10-Q,"Intra-Cellular Therapies, Inc.",ITCI,CIK0001567514,USD,,705043.0,,,,1106620.0,8575333.0,2309806.0,-19374.0,,666083825.0,,,,,,,,513122309.0,512264890.0,204734000.0,,20000.0,39000.0,177923000.0,,,,,,,,,177903693.0,,,,1.0,,332828289.0,,,,,,,0.0001,,100000000.0,43009886.0,43009886.0,,,4301.0,-32127180.0,,,,,,,,881143.0,,,,,,,,,,,,,,,,,,,,,,-0.91,,,,,,,,,,,,,3891744.0,,,,-32160483.0,,,,,,,,,,,,,,,,,,,,,,,188892.0,,,,,,,,,,,,,,11268139.0,513122309.0,10386996.0,,,,16800000.0,,,,,,,-32160483.0,,,32349375.0,32349375.0,-32349375.0,,,,,,,,,,,,,,,,71875.0,33303.0,,,,,,,,1532908.0,,,,,,,,,,,,3095350.0,785544.0,,28457631.0,,-164214582.0,,,,,,,,2865990.0,,,,,,1387369.0,6.96,,,,,,,2876069.0,12.42,2876069.0,12.42,,,,,,501854170.0,,,,,,,,,,,,,,,,,35320046.0,,,,,,,,,,,
