end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedRentCurrent,AccruedRoyaltiesCurrent,AdditionalPaidInCapital,AdvertisingExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentFederalStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DepositAssetsPresentValueOfExpectedRecoveries,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationExpense,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,FairValueOptionChangesInFairValueGainLoss,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExaminationPenaltiesAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LitigationSettlementExpense,LoansPayableCurrent,LongTermDebt,LongTermDebtNoncurrent,LongTermNotesAndLoans,LongTermNotesPayable,LossOnDerivativeInstrumentsPretax,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableGross,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherComprehensiveIncomeLossTax,OtherIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForFees,PaymentsForProceedsFromInvestments,PaymentsForRemovalCosts,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireNotesReceivable,PreferredStockAdditionalSeriesValue,PreferredStockConversionsInducements,PreferredStockConvertibleConversionPriceDecrease,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,PropertyPlantAndEquipmentOwnedGross,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalesReturnsAndAllowancesGoods,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,SharePrice,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TaxCreditCarryforwardValuationAllowance,TimeSharingTransactionsMaturitiesOfNotesReceivableYearOne,TimeSharingTransactionsMaturitiesOfNotesReceivableYearTwo,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,IncreaseDecreaseInDeposits,IncreaseDecreaseInNotesReceivables
2009-10-31,2010-02-16,10-K,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2129413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-09-20,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,,,,,,,,,,,,,,,,,,25525.0,,,,,,,,,,,,,,,,,,209961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,300000.0,,,,,,,,,,-3003.0,,,53422.0,,,72466.0,-313364.0,-349780.0,,,,,,,,,,,,,,,,,,,,,,,,,,-33413.0,,,,,,,,,,,,-73105.0,,,,,,,,,,,,,,,,,,,,,385830.0,,,,,,-36416.0,,,,,,,,,,,,,,,,,,,,,,,,141803.0,-349780.0,,,,,,,,,,,282427.0,75936.0,,,114669.0,,,,,,,,,,,,,,,,,200000000.0,,,
2010-10-31,2011-02-15,10-K,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,1504316.0,1504316.0,,,120758.0,,,,,,3358469.0,,,,,181483.0,171086.0,16711.0,16711.0,,,,16711.0,,450000.0,0.0001,200000000.0,200000000.0,200000000.0,-3227246.0,20000.0,,,,,,558165.0,,,667344.0,,,,,,,,,,,,,,,12176.0,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,24760.0,,,492440.0,,666512.0,86868.0,-1915718.0,-2015518.0,,,,,,,,,,,,535500.0,,-111999.0,,,,,,,9741.0,,,,,-75040.0,,,,,,,33617.0,2958729.0,181483.0,2771123.0,187606.0,,,,131336.0,,,,,594448.0,,-577737.0,-2015518.0,,,,1144770.0,,122037.0,56270.0,,,2002586.0,,,,,,-99800.0,,-50750.0,,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,554950.0,,82000.0,277758.0,-2015518.0,10397.0,,,,,-42502.0,,,,-6605715.0,762488.0,231722.0,-117455.0,645033.0,334154.0,,,-3349684.0,,,,,,,,301092.0,,,,,,151019714.0,,,
2011-01-31,2011-03-17,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,,,,,,,,,,,,,,,,,,4289.0,,,,-12422.0,,,,,,,,,,,,,,107691.0,,,,,,,,,,,,,,,,,,1632.0,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,,-1823.0,,,134072.0,,,73394.0,-257859.0,-287798.0,,,,,,,,,,,,198721.0,,54572.0,,,,,,,7439.0,,,,,-28116.0,,,,,,,,,,,,,,,,,,,,13012.0,,-25434.0,-287798.0,,,,,,,,,,331253.0,,,,0.0,,-29939.0,,,,,,,,,,,,,,,,,,,20000.0,,,,3000.0,69004.0,,,,,,,,-9988.0,,,,201493.0,60000.0,-20408.0,181085.0,68177.0,,,,,,,,,,,,,,,,,200000000.0,,,
2011-04-30,2011-06-14,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,,,,,,,,,,,,,,,,,,4552.0,,,,,,,,,,,,,,,,,,195244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,,,,,,,,,,,,,,,,,,,,,,160874.0,,,26399.0,-383303.0,-402517.0,,,,,,,,,,,,,,,,,,,,,,,,,,-19214.0,,,,,,,,,,,,,,,,,,,,,,,-402517.0,,,,,,,,,,409702.0,,,,0.0,,-19214.0,,,,,,,,,,,,,,,,,,,,,,,,134764.0,,,,,,,,,,,,221643.0,36000.0,,221643.0,78064.0,,,,,,,,,,,,,,,,,200000000.0,,,
2011-07-31,2011-09-14,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,1591659.0,,,,33008.0,,,,,,3358469.0,,,,,56632.0,54088.0,954.0,954.0,,,,,,,,,,,20000.0,,,,,,,82973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,300000.0,,,,,,,,,,1226.0,,,30537.0,,,17361.0,-164165.0,40901.0,,,,,,,,,,,,,,,,,,,,,,,,,,-23056.0,,,,,,,20126.0,2427093.0,56632.0,2409681.0,17412.0,-73105.0,,,17412.0,,,,,,,,,,,,818022.0,,,,,,181526.0,,,,,,205065.0,,,,,,,,1506199.0,,,,,,,,,,,,,,,,76981.0,40901.0,2544.0,,,,,,,,,-7255129.0,100335.0,36000.0,,,38008.0,,,-2370461.0,,,,,,,,,,,,,,200000000.0,,,
2011-10-31,2012-02-14,10-K,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1658734.0,,,76109.0,,199498.0,,,,5207208.0,67977.0,0.0,0.0,-73105.0,86038.0,83494.0,0.0,0.0,-16711.0,,,-16711.0,,0.0,0.0001,2000000000.0,506885209.0,506885209.0,50689.0,50689.0,,,,,0.0,506026.0,,,180731.0,,,,,,-44999.0,,,,0.0,,,,,4059.0,,4059.0,,-54433.0,176871.0,,-54433.0,6237.0,6250.0,-0.005,,,,,,,,,,,,,,,,,,-54433.0,-597.0,,,192056.0,,,0.0,-989588.0,-1091198.0,,-1091198.0,-0.005,,-10349.0,0.0,,0.0,0.0,,,604490.0,,44649.0,,,,,,91579.0,26232.0,,,,,91579.0,,,0.0,,,,7385.0,2657841.0,86038.0,2657841.0,0.0,,,,,,,0.0,,51296.0,,-68007.0,-1101547.0,,,,6237.0,616501.0,,,,,989588.0,,,,,,-101610.0,,,,,7600.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,0.0,,,,179263.0,,179263.0,616501.0,6237.0,435683.0,-1101547.0,2544.0,,,,,-134024.0,,616501.0,134204.0,-7829700.0,0.0,246709.0,-200472.0,668377.0,115140.0,252500.0,,-2571803.0,,330000.0,180731.0,,192500.0,60000.0,1116197.0,192500.0,,,,,226653793.0,226653793.0,,,
2012-01-31,2012-03-21,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1380176.0,,,69805.0,,,,,,5708951.0,,,7501.0,,83599.0,82271.0,942.0,1403.0,1403.0,,,942.0,,,0.0001,2000000000.0,575536907.0,575536907.0,57554.0,,0.0,,,,0.0,127949.0,,,,,,,,,172146.0,,,,,,,,,1216.0,,1216.0,,5802.0,,,-5802.0,10165.0,,0.0,,,,,,,,,,,,,,,,,,-5802.0,,,,200696.0,,,0.0,-365645.0,-365645.0,,,0.0,,-25962.0,0.0,,0.0,0.0,,,-22296.0,,6304.0,,,,,,14181.0,-4139.0,,226667.0,,-24993.0,21221.0,,,0.0,,,,11524.0,2103401.0,83599.0,2103401.0,,,,,,,,0.0,,153335.0,,-151932.0,-391607.0,,,,813060.0,,,,,,354314.0,-354314.0,,,0.0,,-11331.0,,,,,5300.0,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,182648.0,,149407.0,,,,3928.0,33850.0,,1328.0,,,,,,,,,-7786307.0,0.0,36000.0,-48086.0,139237.0,83768.0,0.0,0.0021,-2019802.0,,,,612446.0,,,,,,,,,575536907.0,575536907.0,,,
2012-04-30,2012-06-19,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1296604.0,,,112462.0,,,,,,6123245.0,0.0,,,,187401.0,187.288,517.0,23.0,,,,,,0.0,0.0001,2000000000.0,1068943779.0,1068943779.0,104395.0,,,,,,0.0,62637.0,,,,,,,,,-108602.0,,,,,,,,,,,,-1216.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,32378.0,,,,134530.0,,,0.0,-228053.0,-190387.0,-228053.0,,0.0,,89189.0,,,0.0,,,,,,,,,,,,,,,,,,16307.0,,,,,,,74803.0,1996065.0,187401.0,1996065.0,0.0,,,,,,,,,,,,-138864.0,,,,678986.0,,20475.0,,,,352726.0,-352726.0,,,0.0,,124673.0,,,,,4850.0,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,39310.0,,113.0,,,,,,,,,-8036304.0,0.0,36000.0,-44045.0,189986.0,142886.0,53706.0,0.0012,-1808664.0,,,,,,,,,,,,,828517229.0,828517229.0,,,
2012-07-31,2012-09-19,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7765.0,,,,43430.0,,,0.0,-53414.0,-53414.0,,,,29009.0,,,,0.0,,,,,,,,,,,,,,,,,,-68860.0,,,,,,,,,,,,,,,,,,,,,,,-24405.0,,,,,,,,,,130039.0,-130039.0,,,,,76625.0,,,,,3150.0,,,,,,,,,,,,,,,,,,,47950.0,,,,,,,,,,,,0.0,36000.0,,,2659.0,85707.0,0.0005,,,,,,,,,,,,,,,1068943779.0,,,
