end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CapitalizedContractCostGross,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,CostOfGoodsSold,CostsAndExpenses,CumulativeEffectOnRetainedEarningsNetOfTax1,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtSecuritiesAvailableForSaleGainLoss,DecreaseInRestrictedCash,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesPrepaidExpenses,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueAssumptionsExpectedDividendRate,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,ImpairmentOfLongLivedAssetsHeldForUse,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessAndRawMaterials,InventoryWorkInProcessNetOfReserves,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesNoncurrent,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherThanTemporaryImpairmentLossDebtSecuritiesAvailableForSaleRecognizedInEarnings,PaidInKindInterest,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionPremium,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProductionRelatedImpairmentsOrCharges,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfNotesPayable,ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StraightLineRent,TaxCutsAndJobsActOf2017IncompleteAccountingTransitionTaxForAccumulatedForeignEarningsProvisionalIncomeTaxExpense,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,UnbilledReceivablesCurrent,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CapitalizedContractCostAmortization,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax
2014-06-30,2014-09-19,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,720000.0,,,,4222000.0,1769000.0,,,,,,,,,,266000.0,,15011988.0,,20052000.0,16078000.0,,,,,,,,,15876000.0,,,,15876000.0,,0.001,28254907.0,1456508.0,1456508.0,1000.0,-7303000.0,,,,,,,,7149000.0,,,,,,,,35000.0,23000.0,,,,,,,,,,,,,,,,,,106980000.0,-6.35,,,,,,,,834000.0,,2173000.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,20052000.0,6746000.0,,,,,,2411000.0,,,,,,,,,,,,,,-7303000.0,-9209000.0,,,1769000.0,,,7149000.0,-7149000.0,,,,,,,,,,,,,,,566000.0,2307000.0,,,,-74000.0,,,,,,,,,,1906000.0,,,,,202000.0,,,,,,,,,,,,,1327000.0,,,4703000.0,,340000.0,,,,,,,2446000.0,,,,,,-106979000.0,,,,,,,,,1906000.0,116625000.0,,,,,,1226000.0,1451124.0,,,,,
2014-09-30,2014-11-05,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,725000.0,,,,5580000.0,3038000.0,,,155929000.0,,,,,,,552000.0,,2791317.0,,78867000.0,76676000.0,,,,,,,,,75589000.0,,,,75589000.0,,0.001,200000000.0,20040604.0,20040604.0,20000.0,-8091000.0,,,,,,,,7787000.0,,,,,,,,67000.0,18000.0,,,,,,,,,,,,,,,,,,94519000.0,-0.71,,,,,,,,1287000.0,,3889000.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-304000.0,-304000.0,,,,,,,,,,,,,,,,,,,,,,,,,78867000.0,6662000.0,,,,,,10733000.0,,,,,,,,,,,,,,-8091000.0,-8849000.0,,,290000.0,,,7787000.0,-7787000.0,,,,,,,,,,,,,,,998000.0,153000.0,,,24000.0,,,,,,,,,,0.001,758000.0,10000000.0,0.0,,,1087000.0,,,,,,,,,,,,,1698000.0,,,4803000.0,,340000.0,,,,,,,2984000.0,,,,,,61430000.0,,,,,,,,,758000.0,,,,,,,,12379337.0,,,,,
2014-12-31,2015-03-04,10-K,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,735000.0,,201000.0,,3662000.0,374000.0,3342000.0,,156576000.0,,,4570000.0,1653000.0,,,1653000.0,,2911146.0,,79134000.0,75321000.0,,,,,,,128000.0,,73849000.0,,,,73849000.0,3678581.0,0.001,200000000.0,20041645.0,20041645.0,20000.0,-31390000.0,,,,,,117383000.0,,39757000.0,,21114000.0,159000.0,,,,,87000.0,106000.0,80000.0,,43180000.0,313000.0,313000.0,33690000.0,1159000.0,2795000.0,588000.0,42867000.0,313000.0,313000.0,0.0,691000.0,,,,,-4.6000000000000005,0.0,0.35,-0.412,0.0,-0.008,0.051,0.019,1846000.0,,7200000.0,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,-208000.0,201000.0,2405000.0,2405000.0,,80000.0,115000.0,1217000.0,,741000.0,-721000.0,-721000.0,515000.0,,,,,115000.0,71000.0,71000.0,44000.0,,44000.0,,,950000.0,,,,,,,,,,,79134000.0,5172000.0,308000.0,3889000.0,6793000.0,7018000.0,3106000.0,20660000.0,,,,,,,43651000.0,,73919000.0,,-2084000.0,,-28184000.0,-40466000.0,-45036000.0,,,295000.0,,1.0,30800000.0,-39519000.0,,,,,,,4142000.0,1713000.0,414000.0,404000.0,393000.0,686000.0,532000.0,,709000.0,480000.0,,,195000.0,12000.0,,112000.0,,,,,,2084000.0,0.001,,10000000.0,0.0,0.0,,1076000.0,19714000.0,58089000.0,,,153000.0,,,,153000.0,,,6102000.0,2760000.0,4037000.0,238000.0,24992000.0,80000.0,260000.0,-103595000.0,,,,,238000.0,14765000.0,,1653000.0,,,,53001000.0,,,117383000.0,58089000.0,,153000.0,-5000.0,,4570000.0,,,0.0,0.0,12700000.0,,,8674931.0,,,,,
2015-03-31,2015-05-06,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,1173000.0,,88000.0,,3426000.0,428000.0,3595000.0,,157673000.0,,,,,,,722000.0,,3224052.0,,72774000.0,66401000.0,,,,,,,332000.0,,65295000.0,,,,65295000.0,,0.001,200000000.0,20198969.0,20198969.0,20000.0,-10619000.0,,,,,,,1000.0,10338000.0,,,,,,,,214000.0,995000.0,2029000.0,,,313000.0,,,,,,,313000.0,,,253000.0,,,,,-0.53,,,,,,,,1457000.0,,11480000.0,,,,,,,,,,,,,,,,,,,,,,,,438000.0,-113000.0,,-509000.0,,1949000.0,137000.0,-390000.0,,,-477000.0,-477000.0,321000.0,,,,,252000.0,,111000.0,,,141000.0,,,,,,,,,,,,,,72774000.0,7455000.0,,,,,,20592000.0,,,,,,,-8554000.0,,300000.0,,-1460000.0,,-7394000.0,-10619000.0,-10619000.0,,,300000.0,,1.0,,-10149000.0,,,,,,,,,,,,,,,906000.0,468000.0,,,252000.0,9000.0,,24000.0,,,,,,1460000.0,0.001,,10000000.0,0.0,,,686000.0,,375000.0,,,,,,,,,,8927000.0,5332000.0,75000.0,178000.0,5869000.0,80000.0,260000.0,-114213000.0,,,,11000.0,189000.0,4468000.0,,722000.0,,,,43480000.0,,,,,,,18000.0,,,,,,,,,,20080515.0,,,,,
2015-06-30,2015-08-05,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,1562000.0,,389000.0,,3475000.0,286000.0,3942000.0,,159241000.0,,,,,,,855000.0,,3295019.0,,63713000.0,54875000.0,,,,,,,,,53289000.0,,,,53289000.0,,0.001,200000000.0,20312980.0,20312980.0,20000.0,-10995000.0,,,,,,,,11088000.0,,,,,,,,259000.0,1136000.0,1776000.0,,,313000.0,,,,,,,313000.0,,,,,,,,-0.54,,,,,,,,1885000.0,,11500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-477000.0,-477000.0,,,,,85000.0,569000.0,,265000.0,,,219000.0,,,,,,,,,,,,,,63713000.0,7690000.0,,,,,,20522000.0,,,,,,,,,,,,,,-10995000.0,-10995000.0,,,305000.0,,,,-10524000.0,,,,,,,,,,,,,,,1008000.0,456000.0,,,313000.0,6000.0,,,,,,,,,0.001,,10000000.0,0.0,,,628000.0,,,,,,,,,,,,11751000.0,7809000.0,,564000.0,6651000.0,,260000.0,-125209000.0,,,,,564000.0,4437000.0,,,,,,34052000.0,,,,,,,,,,,,,,,,,20260591.0,,,,,
2015-09-30,2015-11-04,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,993000.0,,378000.0,,4291000.0,403000.0,4321000.0,,160643000.0,,,,,,,1322000.0,,,,53124000.0,42656000.0,,,,,,,,,40117000.0,,,,,,0.001,200000000.0,20339261.0,20339261.0,20000.0,-11644000.0,,,,,,,829000.0,12214000.0,,,,,,,,241000.0,1136000.0,1199000.0,,,313000.0,,,,,,,313000.0,,,,,,,,-0.57,,,,,,,,2524000.0,,12100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-501000.0,,,,,61000.0,1057000.0,,545000.0,,,451000.0,,,,,,,,,,,,,,53124000.0,8454000.0,,,,,,19344000.0,,,,,,,,,,,,,,-11644000.0,-11644000.0,,,1417000.0,,,,-11165000.0,,,,,,,,,,,,,,,999000.0,447000.0,,,380000.0,22000.0,,,,,,,,,0.001,,10000000.0,0.0,,,1104000.0,,,,,,,,,,,,13769000.0,9448000.0,,804000.0,6204000.0,,260000.0,-136853000.0,,,,245000.0,1049000.0,5181000.0,,,,,,23810000.0,,,,,,,,,,,,,,,,,20331274.0,,,,,
2015-12-31,2016-03-09,10-K,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,1228000.0,,369000.0,,4162000.0,542000.0,4807000.0,,195800000.0,195800000.0,,,4168000.0,,,4053000.0,,3484298.0,,86825000.0,75552000.0,,,,,,,247000.0,,73662000.0,,73922000.0,,,,0.001,200000000.0,24175381.0,24175381.0,24000.0,-45290000.0,,,,,,,2650000.0,58752000.0,,30805000.0,88000.0,,,,80000.0,268000.0,1076000.0,2146000.0,,62084000.0,,271000.0,49417000.0,1623000.0,4107000.0,1649000.0,61813000.0,,271000.0,0.0,1465000.0,,,,,-2.77,0.0,0.35,-0.418,,-0.013,0.066,0.015,2418000.0,67000.0,11300000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,177000.0,168000.0,260000.0,260000.0,,2066000.0,568000.0,-190000.0,,2000000.0,,-1967000.0,1506000.0,,,193000.0,193000.0,683000.0,203000.0,203000.0,287000.0,,287000.0,,,1600000.0,,,,,,,,,,,86825000.0,12253000.0,4495000.0,,5833000.0,10126000.0,10351000.0,26121000.0,,,,,,,-187000.0,45172000.0,45172000.0,-7894000.0,-7894000.0,-37465000.0,-37465000.0,-57322000.0,-57322000.0,,,4449000.0,,1.0,,-54928000.0,,,,,,,5367000.0,1986000.0,425000.0,414000.0,404000.0,2031000.0,107000.0,,744000.0,358000.0,,,436000.0,60000.0,,354000.0,,,,,,7974000.0,0.001,,10000000.0,0.0,0.0,,838000.0,10000000.0,33677000.0,,,,,,,1804000.0,,,15462000.0,10655000.0,309000.0,2882000.0,32000000.0,,260000.0,-148885000.0,,,,942000.0,3824000.0,24102000.0,,4168000.0,,4000000.0,,46939000.0,,,,33256000.0,1804000.0,,119000.0,,,,,0.0,0.0,18900000.0,,,20501748.0,,,,,
2016-03-31,2016-05-09,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,1552000.0,,360000.0,,4216000.0,888000.0,5317000.0,,197376000.0,,,,,,,1264000.0,,3887285.0,,74937000.0,62032000.0,,,,,,,132000.0,,59519000.0,,,,,,0.001,200000000.0,24283115.0,24283115.0,24000.0,,,,,,,,1026000.0,13819000.0,,,,,,,,276000.0,1007000.0,1736000.0,,,,,,,,,,,,,529000.0,,,,,-0.55,,,,,,,,2002000.0,,11800000.0,,,,,,,,,,,,,,,,,,,,,,,,679000.0,-9000.0,,36000.0,,-409000.0,576000.0,56000.0,,,,-735000.0,517000.0,,,,202000.0,1259000.0,,523000.0,,,534000.0,,,,,,,,,,,,,,74937000.0,14723000.0,,,,,,23572000.0,,,,,,,-14143000.0,-149000.0,-149000.0,-2158000.0,-2158000.0,-11836000.0,-11836000.0,-13426000.0,-13426000.0,,,6943000.0,,1.0,,-12723000.0,,,,,,,,,,,,,,,833000.0,358000.0,,,546000.0,32000.0,,148000.0,0.0,,370000.0,,,2158000.0,0.001,,10000000.0,0.0,0.0,,894000.0,,,,,,,,,,,,17604000.0,12287000.0,80000.0,659000.0,6589000.0,,260000.0,-162311000.0,,,,437000.0,1096000.0,6204000.0,,1290000.0,,1300000.0,,35089000.0,,,,,,,60000.0,,,,,,,,,,24218767.0,,,,,
2016-06-30,2016-08-08,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,795000.0,,288000.0,,4506000.0,597000.0,5854000.0,,198992000.0,,,,,,,1200000.0,,4167295.0,,65909000.0,52503000.0,,,,,,,,,50218000.0,,,,,,0.001,200000000.0,24364743.0,24364743.0,24000.0,,,,,,,,1781000.0,14293000.0,,,,,,,,284000.0,935000.0,1266000.0,,,,,,,,,,,,,,,,,,-0.58,,,,,,,,2282000.0,,12100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-805000.0,,,,,260000.0,1435000.0,,703000.0,,,472000.0,,,,,,,,,,,,,,65909000.0,17482000.0,,,,,,24168000.0,,,,,,,,,,,,,,-14046000.0,-14046000.0,,,2000000.0,,,,-13303000.0,,,,,,,,,,,,,,,905000.0,331000.0,,,665000.0,62000.0,,,,,,,,,0.001,,10000000.0,0.0,0.0,,562000.0,,,,,,,,,,,,18669000.0,12815000.0,,839000.0,6369000.0,,260000.0,-176357000.0,,,,151000.0,990000.0,6143000.0,,,,,,22659000.0,,,,,,,,,,,,,,,,,24321310.0,,,,,
2016-09-30,2016-11-08,10-Q,"T2 Biosystems, Inc.",TTOO,CIK0001492674,USD,895000.0,,379000.0,,5036000.0,984000.0,6426000.0,,,239692000.0,,,,,,1098000.0,,4263094.0,,92002000.0,77783000.0,,,,,,,,,75111000.0,,,,,,0.001,200000000.0,30431301.0,30431301.0,30000.0,-12783000.0,,,,,,,1894000.0,13029000.0,,,,,,,,293000.0,864000.0,817000.0,,,,,,,,,,,,,,,,,,-0.51,,,,,,,,2684000.0,,11100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-876000.0,,,,,335000.0,1338000.0,,448000.0,,,555000.0,,,,,,,,,,,,,,92002000.0,18536000.0,,,,,,21246000.0,,,,,,,,,,,,,,-12783000.0,-12783000.0,,,11495000.0,,,,-11945000.0,,,,,,,,,,,,,,,962000.0,331000.0,,,774000.0,38000.0,,,,,,,,,0.001,,10000000.0,0.0,0.0,,955000.0,,,,,,,,,,,,20054000.0,13628000.0,,504000.0,5200000.0,,260000.0,-189140000.0,,,,580000.0,1084000.0,5935000.0,,,,,,50582000.0,,,,,,,,,,,,,,,,,25027751.0,,,,,
