end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleThresholdConsecutiveTradingDays1,DebtInstrumentFaceAmount,DebtInstrumentFeeAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DilutedEarningsPerShareProForma,DividendsPreferredStock,DividendsShareBasedCompensation,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExcessCapital,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueOfAssetsAcquired,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPayablesToCustomers,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseOtherLongTermDebt,InterestExpenseRelatedParty,InterestIncomeExpenseAfterProvisionForLoanLoss,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InventoryNet,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesFairValueAdjustment,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermPurchaseCommitmentAmount,ManagementFeePayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAssumed1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesNoncurrent,OtherAssets,OtherCostAndExpenseOperating,OtherGeneralAndAdministrativeExpense,OtherNoncashIncomeExpense,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,PaymentsForOperatingActivities,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResultsOfOperationsIncomeBeforeIncomeTaxes,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOther,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,StockIssuedDuringPeriodValueTreasuryStockReissued,StockRedeemedOrCalledDuringPeriodValue,UnamortizedDiscountsOnAcceptancesExecuted,UnrealizedGainLossOnDerivatives,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-02-03,10-K,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,,,,,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-12,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1889.0,,-1889.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.0,,,,,,0.0,-711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.0,-1889.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18113750.0,
2010-09-30,2010-10-19,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3565.0,,-3565.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,-800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-800.0,,,,,,,,2765.0,-2765.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765.0,-3565.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18113750.0,
2010-12-31,2011-03-31,10-K,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,0.0,48523.0,0.0,,,,154181.0,,,,,,,,,,,,414.0,414.0,414.0,414.0,-161.0,,,,,,,,,,,0.001,0.001,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,48523.0,,,0.0,,,,,,,,,154181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17256.0,,,,,0.0,,,-1871.0,,,,,,,,,,2500.0,,,,,,,-2966.0,,,0.0,,,,,414.0,,48523.0,,,,,,,,13500.0,,0.0,,-13661.0,,-17256.0,,,-2966.0,,,,0.0,,,,14290.0,-14290.0,,,,,222.0,,,,,,,,,0.001,0.001,10000000.0,,,0.0,0.0,0.0,,,,,,,,,,13500.0,,,14068.0,-17256.0,,,,,,,,-220404.0,0.0,,,,,,,,,,,,,,,,,,,-48109.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,,,,,,,,,,,,,,,,,,,,314.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8182.0,,-8182.0,,,,,0.0,,,3520.0,,,,,,,,,,0.0,,,,,,,-912.0,,,0.0,,,,,,,,,,,,,,,3650.0,,0.0,,-3750.0,,-8182.0,,,-912.0,,,,,,,,7270.0,-7270.0,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,3650.0,,,6520.0,-8182.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,2053.0,59110.0,,,,,,,,,,,,,,,,,400.0,400.0,400.0,400.0,,,,,,,,,,,,0.001,,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,154181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4472.0,,-4472.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-1025.0,,,,,,,,400.0,,61163.0,,,,,,,,,,,,,,,,,-1025.0,,,,,,,,3447.0,-3447.0,,,,,194.0,-1025.0,,,,,,,,0.001,,10000000.0,,,0.0,,,,,,,,,,,,,,,3253.0,-4472.0,,,,,,,,-233058.0,0.0,,,,,,,,,,,,,,,,,,,-60763.0,,,,,,,,,,,,,,,,,,,,,,,,,18113750.0,
2011-09-30,2011-10-31,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,3355.0,,,,154181.0,,,,,,,,,,,,4205.0,4205.0,1205.0,1205.0,,,,,,,,,,,,,0.001,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,60173.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4602.0,,-4602.0,,,,,,,,,,,,,,,,,,,,,-42.0,,,,-1105.0,,,,,,,,4205.0,,69570.0,,,,,,,,,,,,,,,,,-1105.0,,,,6042.0,,,,3497.0,-3497.0,,,,,0.0,,,,,,,,,0.001,,10000000.0,,,0.0,3000.0,,,,,,,,,,,,,,3497.0,-4602.0,,,,,,,,-237660.0,0.0,,,,,,,,,,,,,,,,,,,-65365.0,,,,,,,,,,,,,,,,,,,,,,,,,18113750.0,
2011-12-31,2012-03-26,10-K,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,7871.0,,,,154181.0,,,,,,,,,,,,3105.0,3105.0,1105.0,1105.0,691.0,,,,,,,,,,,0.001,0.001,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,18360.0,,0.0,,,,,,,,,,,,,,67398.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24055.0,,,,0.0,0.0,,,7871.0,,,,,,4225.0,,,,-2000.0,,,,,,,-4225.0,,,0.0,,,,,3105.0,,75269.0,,,,,,,,14650.0,,0.0,,-13959.0,,-24055.0,,,-4225.0,,,,67398.0,0.0,0.0,,19830.0,-19830.0,,,,,1794.0,-4225.0,,,,,,,,0.001,0.001,10000000.0,,0.0,0.0,2000.0,2000.0,,,,,,,,,,14650.0,,,18036.0,-24055.0,,0.08,,,,,-24055.0,-244459.0,0.0,,,,,,,,,,,,,,,,,,,-72164.0,-72164.0,,,,,,,,,,,,,,,,,,-18360.0,,,,18113750.0,,,
2012-03-31,2012-05-11,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,7709.0,,,,154181.0,,,,,,,,,,,,1631.0,1631.0,631.0,631.0,-474.0,,,,,,,,,,,,0.001,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9052.0,,-9052.0,,,,,0.0,,,-162.0,,,,,,1240.0,,,,1000.0,,,,,,,-1240.0,,,0.0,,,,,1631.0,,82847.0,,,,,,,,6500.0,,0.0,,-6974.0,,-9052.0,-9052.0,,-1240.0,,,,75138.0,,,,7812.0,-7812.0,,,,,0.0,-1240.0,,,,,,,,,0.001,10000000.0,,,0.0,,1000.0,,,,,,,,,,6500.0,,,7812.0,-9052.0,,,,,,,,-253511.0,0.0,,,,,,,,,,,,,,,,,,,-81216.0,,,,,,,,,,,,,,,,,,,,,,,,,,18113750.0
2012-06-30,2012-08-09,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,7802.0,,,,154181.0,,,,,,,,,,,,531.0,531.0,531.0,531.0,,,,,,,,,,,,,0.001,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5039.0,,-5039.0,,,,,,,,,,,,,,,,,,,,,,,,,1345.0,,,,,,,,531.0,,86785.0,,,,,,,,,,,,,,-5039.0,,,-1345.0,,,,78983.0,,53150.0,,3694.0,-3694.0,,,,,100.0,-1345.0,,,,,,,,,0.001,10000000.0,,,0.0,,0.0,,,,,,,,,,,,,3594.0,-5039.0,,,,,,,,-258549.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18113750.0
2012-09-30,2012-11-07,10-Q,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,8305.0,,,,154181.0,,,,,,,,,,,,1150.0,1150.0,756.0,756.0,,,,,,,,,,,,,0.001,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5501.0,,-5501.0,,,,,,,,,,,,,,,,,,,,,,,,,1418.0,,,,,,,,1150.0,,92906.0,,,,,,,,,,,,,,-5501.0,,,-1418.0,,,,84601.0,53150.0,,,4083.0,-4083.0,,,,,0.0,-1418.0,,,,,,,,,0.001,10000000.0,,,0.0,,394.0,,,,,,,,,,,,,4083.0,-5501.0,,,,,,,,-264051.0,0.0,,,,,,,,,,,,,,,,,,,-91756.0,,,,,,,,,,,,,,,,,,,,,,,,,,18113750.0
2012-12-31,2013-03-15,10-K,"Creative Medical Technology Holdings, Inc.",CELZ,CIK0001187953,USD,,,9980.0,,,,154181.0,,,,,,,,,,,,1568.0,1568.0,781.0,781.0,-324.0,,,,,,,,,,,0.001,0.001,600000000.0,18113750.0,18113750.0,18114.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,21380.0,21380.0,0.0,,,,,,,,,,,,,,89337.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25585.0,,,,,,0.0,,,2109.0,,,,,,5489.0,,,,1213.0,,,,,,,-5489.0,,,0.0,,,,,1568.0,,99317.0,,,,,,,,16450.0,,0.0,,-16774.0,,-25585.0,,,,,,,53150.0,,,,20096.0,-20096.0,142500.0,,,,850.0,-5489.0,,-5489.0,,,,,,0.001,0.001,10000000.0,0.0,0.0,0.0,787.0,787.0,,,,,,,,,,16450.0,,,19246.0,,,,,,0.0,,-25585.0,-270044.0,0.0,,,,,,,,,,,,,,,,,,,-97749.0,-97749.0,,,,,,,,,,,,,,,,,,-21380.0,,,,18113750.0,,,18113750.0
