end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonUnitAuthorized,CommonUnitIssuanceValue,CommonUnitIssued,CommonUnitOutstanding,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostsAndExpenses,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesPrepaidExpenses,DefinedBenefitPlanContributionsByEmployer,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainsLossesOnExtinguishmentOfDebt,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansPayable,LossContingencyClaimsSettledNumber,LossContingencyClaimsSettledNumber,LossContingencyDamagesSoughtValue,LossContingencyNewClaimsFiledNumber,LossContingencyNumberOfDefendants,LossContingencyPendingClaimsNumber,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesIssued1,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherIncome,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherOperatingActivitiesCashFlowStatement,OtherReceivablesGrossCurrent,PaidInKindInterest,PartnersCapitalAccountUnits,PaymentsOfDebtExtinguishmentCosts,PaymentsOfFinancingCosts,PaymentsOfLoanCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromAccountsReceivableSecuritization,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RedeemablePreferredStockDividends,RepaymentsOfDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,SharePrice,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOther,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowancesAndReservesBalance,VariableLeaseCost,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,EffectiveIncomeTaxRateReconciliationOtherAdjustments,ProceedsFromStockOptionsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockIssuedDuringPeriodSharesStockOptionsExercised
2018-06-30,2018-09-04,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,21140000.0,16522000.0,6662000.0,6629000.0,6629000.0,,,1741000.0,33710000.0,-6574000.0,,7000.0,,,,27305000.0,86000.0,,,,465000.0,12000.0,,,,,1150000.0,39841000.0,26649000.0,10638000.0,,10638000.0,,,,,,0.0,0.001,350000000.0,,,20000.0,0.0,0.0,0.0,0.0,-36493000.0,,,,,,,,,,3570000.0,,4273000.0,1234000.0,,,,,,,,,,,,,,765000.0,,765000.0,,-1.9,-1.9,,,,,,,,,1859000.0,,,,,,,,229000.0,,-36493000.0,0.0,,,,,,,,,,,0.0,1927000.0,,1318000.0,4348000.0,729000.0,,,,,,,,,,,,78789000.0,39841000.0,23474000.0,1100000.0,,,,,,,,,,45330000.0,,,,,,2.0,,,,-36493000.0,-36493000.0,,46614000.0,-32707000.0,,,,,,,,,,,,,,292000.0,,275000.0,,197000.0,-21000.0,,,,,,,53000.0,,,,,,,,,5034000.0,,,,,,,,,46476000.0,12766000.0,,0.0,,7994000.0,-32394000.0,13928000.0,13928000.0,33668000.0,,,,-38948000.0,,,,,,19934000.0,,,,,263000.0,,,,,8835000.0,0.0,,19188624.0,19188624.0,,,,,,,,,,,,,,,,,,
2018-09-30,2018-11-06,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,17798000.0,12337000.0,7506000.0,7450000.0,7450000.0,,,1701000.0,34443000.0,70851000.0,,995000.0,5230000.0,,,1236000.0,75000.0,,,,374000.0,13000.0,,,,,1183000.0,90010000.0,77359000.0,63982000.0,,63982000.0,,,,,,0.0,0.001,250000000.0,24942185.0,24942185.0,25000.0,0.0,0.0,0.0,0.0,-15038000.0,,,,,,,,,,3196000.0,,5230000.0,781000.0,,,,,,,,,,,,,,733000.0,,733000.0,,-0.64,-0.64,,,,,,,,,4116000.0,,,,,,,,216000.0,0.0,-15038000.0,0.0,,,,,,,,,,,216000.0,1933000.0,,1102000.0,4483000.0,901000.0,,,,,,,,,,,,66566000.0,90010000.0,21329000.0,2750000.0,,,,,,,,,,44054000.0,,,,,,2.0,,,,-15038000.0,-15038000.0,,22471000.0,-9205000.0,,,,,,,,,,,,,,375000.0,,258000.0,,224000.0,-1000.0,,,,,,,19000.0,,,,,,,,,1444000.0,,,,,,,,,46654000.0,12211000.0,,0.0,,4534000.0,-47432000.0,13267000.0,13267000.0,12346000.0,,,15.0,23444000.0,,,,,,,,68714000.0,,,338000.0,,,,,0.0,0.0,,23646192.0,23646192.0,,,,,,,,,,,,,,,,,,
2018-12-31,2019-03-14,10-K,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,27631000.0,20436000.0,6610000.0,6481000.0,,7195000.0,481000.0,2515000.0,35191000.0,71431000.0,,2278000.0,5232000.0,,116000.0,29940000.0,58000.0,0.0,50000.0,,1696000.0,50000.0,,1216000.0,130000.0,5000.0,1216000.0,86851000.0,74201000.0,60599000.0,43220000.0,60599000.0,43220000.0,,0.0,,,,0.001,250000000.0,24957309.0,24957309.0,25000.0,,0.0,,,-61376000.0,284000.0,3762000.0,721000.0,0.0,,,,-2832000.0,,2797000.0,446000.0,5232000.0,721000.0,19955000.0,120000.0,0.0,10899000.0,260000.0,1380000.0,3917000.0,1224000.0,15000.0,19509000.0,39000.0,407000.0,837000.0,3186000.0,3236000.0,3186000.0,,,-3.52,,0.0,0.21,-0.2724,0.0,0.0704,0.044,3604000.0,5278000.0,2663000.0,50000.0,,50000.0,50000.0,50000.0,2867000.0,204000.0,0.0,-61376000.0,0.0,409000.0,11319000.0,,,281000.0,,-626000.0,1427000.0,1140000.0,1140000.0,552000.0,7711000.0,6049000.0,1183000.0,5441000.0,1283000.0,,,,,,,,,,,,76771000.0,86851000.0,32952000.0,4600000.0,,,,,,,,,,42603000.0,,3.0,,3.0,,2.0,58035000.0,-1824000.0,-12991000.0,-75320000.0,-61376000.0,,145542000.0,-48934000.0,,,,,,,3675000.0,1233000.0,65000.0,681000.0,815000.0,881000.0,0.0,1393000.0,,207000.0,,239000.0,,,104000.0,,,5000.0,,33000.0,237000.0,,0.0,4768000.0,,,6027000.0,1824000.0,1680000.0,,68830000.0,,0.0,,,116000.0,,47398000.0,12207000.0,53000.0,0.0,0.0,23112000.0,-61376000.0,84254000.0,84254000.0,72269000.0,29940000.0,2900000.0,15.0,10080000.0,,,,,,19123000.0,,68714000.0,,,388000.0,0.0,0.0,591000.0,,0.0,,,20725526.0,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-08,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,22088000.0,19145000.0,7327000.0,,,,641000.0,0.0,35927000.0,72873000.0,,1422000.0,,,,1520000.0,64000.0,,0.0,,389000.0,13000.0,,,34000.0,,1250000.0,67979000.0,55958000.0,39934000.0,,39934000.0,-20665000.0,,,,,,0.001,250000000.0,24975139.0,24975139.0,25000.0,,,,,-14726000.0,275000.0,3105000.0,700000.0,2405000.0,657000.0,3506000.0,25717000.0,,,2408000.0,,,,,,,,,,,,,,,,,736000.0,783000.0,,,,-0.59,,,0.21,,,,,1754000.0,0.0,2676000.0,,50000.0,50000.0,50000.0,50000.0,2867000.0,191000.0,,-14726000.0,0.0,963000.0,,-3306000.0,,,,-448000.0,-304000.0,1715000.0,1715000.0,274000.0,1926000.0,1009000.0,1172000.0,5137000.0,1431000.0,,,,,,,,,,,,74035000.0,67979000.0,29638000.0,6850000.0,,,,,,,,,,40742000.0,3.0,,,4.0,,2.0,-2609000.0,-376000.0,-17680000.0,-14726000.0,,,25717000.0,-13074000.0,,,,,,,,,,,,,,372000.0,,192000.0,,236000.0,,,,51000.0,45000.0,,,279000.0,527000.0,,,,,0.0,2609000.0,376000.0,3398000.0,,,,,,,,,47521000.0,11594000.0,6000.0,,,4303000.0,-78954000.0,12643000.0,,17908000.0,1520000.0,,15.0,-6056000.0,,,,,,,,,,,356000.0,,,,,,,,24963603.0,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-06,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,23479000.0,20034000.0,10036000.0,,,,809000.0,0.0,36638000.0,74744000.0,,1739000.0,,,,1810000.0,88000.0,,,,392000.0,13000.0,,,,,1286000.0,50408000.0,39064000.0,22165000.0,,22165000.0,,,,,,,0.001,250000000.0,25022660.0,25022660.0,25000.0,,,,,-20472000.0,295000.0,2866000.0,600000.0,2266000.0,,5420000.0,29817000.0,,,2016000.0,,,,,,,,,,,,,,,,,711000.0,,,,-0.82,-0.82,,,,,,,,2282000.0,0.0,2689000.0,,50000.0,50000.0,50000.0,50000.0,2867000.0,178000.0,,-20472000.0,0.0,,,,,,,,,,,153000.0,1937000.0,,1034000.0,4647000.0,1247000.0,153000.0,,,,,,,,,,,75065000.0,50408000.0,24629000.0,550000.0,,,,,,,,,,46884000.0,,,,,,2.0,,,,-20472000.0,,,29817000.0,-18688000.0,,,,,,,,,,,,,,399000.0,,178000.0,,233000.0,,,,,,,,290000.0,,,,,,,,,2102000.0,,,,,,,,,47571000.0,10933000.0,,,,8151000.0,-99426000.0,11129000.0,,16246000.0,,,15.0,-24657000.0,,,,,,,132000.0,,,,176000.0,,,,,,,,24980861.0,24980861.0,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-05,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,19218000.0,14202000.0,9687000.0,,,,1057000.0,49000.0,37333000.0,83354000.0,,1810000.0,,,6800000.0,1870000.0,94000.0,,,,,13000.0,,,,,1322000.0,48818000.0,38060000.0,20914000.0,,20914000.0,,,,0.001,2000000.0,,0.001,250000000.0,25042964.0,25042964.0,25000.0,,,,,-18412000.0,760000.0,2962000.0,835000.0,2127000.0,,4643000.0,23420000.0,,,0.0,,,,,,,,,,,,,,,,,695000.0,,,,-0.74,-0.74,,,,,,,,3480000.0,0.0,2702000.0,,50000.0,50000.0,50000.0,50000.0,2867000.0,165000.0,-4896000.0,-18412000.0,0.0,,,,,,,,,,,138000.0,2652000.0,,1253000.0,4124000.0,1142000.0,138000.0,,,,,,,,,,,83277000.0,48818000.0,20053000.0,0.0,,70000000.0,,,17500000.0,10500000.0,3500000.0,0.0,0.0,59775000.0,,,,,,2.0,,,,-18412000.0,,,23420000.0,-11002000.0,,,,,,,,,,,,,,399000.0,,184000.0,,242000.0,,,,,,,,843000.0,,,2944000.0,,,,,,2706000.0,,,,,,,,,47684000.0,10351000.0,,,,5063000.0,-117838000.0,12418000.0,,13714000.0,,,15.0,-34459000.0,,,,,,,,,,,246000.0,,,,,,,,25031478.0,25031478.0,,,,,,,,,,,,,,,,,,
2019-12-31,2020-03-11,10-K,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,17749000.0,12274000.0,9094000.0,,,5475000.0,1174000.0,0.0,38044000.0,124318000.0,,7036000.0,,-540000.0,6800000.0,7071000.0,124000.0,0.0,0.0,,1929000.0,50000.0,1571429.0,1360000.0,144000.0,0.0,1360000.0,78479000.0,68314000.0,49326000.0,,49326000.0,-11273000.0,,,0.001,2000000.0,,0.001,250000000.0,33562885.0,33562885.0,34000.0,,,,,-66246000.0,4363000.0,5154000.0,806000.0,4348000.0,,27153000.0,131600000.0,,,,58000.0,149000.0,,40115000.0,69000.0,0.0,23687000.0,783000.0,1741000.0,4621000.0,2505000.0,835000.0,40057000.0,58000.0,0.0,819000.0,2854000.0,2905000.0,,,,-3.09,,0.0,0.21,-0.3102,0.0,0.0676,0.0232,3758000.0,0.0,2714000.0,50000.0,,,50000.0,50000.0,2867000.0,153000.0,-4896000.0,-66246000.0,0.0,6815000.0,-7872000.0,,,746000.0,746000.0,1601000.0,-2582000.0,1366000.0,,636000.0,9318000.0,7340000.0,519000.0,2859000.0,1244000.0,636000.0,,,,,,,,,,,84601000.0,78479000.0,18555000.0,0.0,0.0,70000000.0,38500000.0,0.0,,17500000.0,10500000.0,3500000.0,,60338000.0,,3.0,,4.0,,2.0,49600000.0,-663000.0,-60210000.0,-78882000.0,,0.0,131600000.0,-52668000.0,,,0.0,0.0,,0.0,4094000.0,1274000.0,,380000.0,1153000.0,1287000.0,0.0,1613000.0,,243000.0,,286000.0,,1360000.0,,,-359000.0,,,4363000.0,359000.0,,2944000.0,3946000.0,,,2827000.0,663000.0,2999000.0,0.0,39317000.0,,70000000.0,,,1821000.0,,47770000.0,9726000.0,66000.0,,50000000.0,20574000.0,-130474000.0,69028000.0,,64342000.0,7071000.0,1700000.0,,-6122000.0,,,,,,,237000.0,37835000.0,-313000.0,,300000.0,0.0,0.0,,,,,,25356098.0,,,,,,,,,,2231000.0,10.42,,,689000.0,,,,,
2020-03-31,2020-05-05,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,14090000.0,10283000.0,8470000.0,,,,1411000.0,,38758000.0,126141000.0,-37000.0,1860000.0,,,,1860000.0,84000.0,0.0,,,584000.0,13000.0,1571429.0,,,,1399000.0,64487000.0,51088000.0,35521000.0,,35521000.0,-13805000.0,,,0.001,2000000.0,,0.001,250000000.0,33582696.0,33582696.0,34000.0,,,,,-16530000.0,1458000.0,4872000.0,663000.0,4209000.0,,3659000.0,22626000.0,,,,,,,,,,,,,,,,,,,,714000.0,887000.0,,,-0.49,-0.49,-0.49,,0.21,,,,,1929000.0,,2727000.0,50000.0,50000.0,,,50000.0,2867000.0,140000.0,,-16530000.0,0.0,-3738000.0,-1908000.0,-3575000.0,,,-1667000.0,-282000.0,228000.0,-53000.0,,102000.0,2771000.0,2188000.0,701000.0,3087000.0,1285000.0,,,5990000.0,424000.0,1287000.0,565000.0,565000.0,944000.0,1295000.0,910000.0,1957000.0,85316000.0,64487000.0,15362000.0,,,70000000.0,,3500000.0,14000000.0,24500000.0,17500000.0,10500000.0,0.0,60922000.0,3.0,,,4.0,,3.0,-37000.0,-131000.0,-13637000.0,-16530000.0,,,22626000.0,-13861000.0,442000.0,4033000.0,609000.0,3424000.0,,3912000.0,,,,,,,,,0.169,97000.0,,288000.0,,,,,144000.0,,-144000.0,1406000.0,0.0,,,,,,37000.0,131000.0,2944000.0,,,0.0,,,,,,47817000.0,9059000.0,-40000.0,,,4354000.0,-147004000.0,8765000.0,,14613000.0,1860000.0,,,-20829000.0,,,,,,,,,-37000.0,,370000.0,,,,106000.0,,,33569694.0,33569694.0,33569694.0,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-04,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,13390000.0,8787000.0,11808000.0,,,,1399000.0,,39458000.0,127916000.0,-52000.0,1754000.0,,,,1765000.0,64000.0,,,,,12000.0,,,,,1440000.0,63546000.0,43909000.0,25422000.0,,25422000.0,,,,0.001,2000000.0,,0.001,250000000.0,33616601.0,33616601.0,34000.0,,,,,-2334000.0,8503000.0,4670000.0,803000.0,3867000.0,,3539000.0,21280000.0,,,,,,,,,,,,,,,,,,,,700000.0,,,,-0.07,-0.07,-0.07,,,,,,,2981000.0,,2740000.0,50000.0,50000.0,,,50000.0,2867000.0,127000.0,,-2334000.0,0.0,,,,,,,,,,,,2747000.0,,711000.0,3173000.0,1206000.0,18000.0,,5721000.0,424000.0,1287000.0,565000.0,565000.0,944000.0,1295000.0,641000.0,1792000.0,84934000.0,63546000.0,14882000.0,,,70000000.0,,3500000.0,14000000.0,24500000.0,17500000.0,10500000.0,0.0,61505000.0,,,,,,3.0,,,,-2334000.0,,,,395000.0,377000.0,3929000.0,689000.0,3240000.0,,3764000.0,,,,,,,,,0.169,223000.0,,289000.0,,,,,,,,1452000.0,,,,,,,,,2423000.0,,,,,,,,,47915000.0,8457000.0,,,,3847000.0,-149338000.0,21675000.0,,13894000.0,,,,-21388000.0,,,,,,,73000.0,,,,,,,,60000.0,,,,33589174.0,,,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-04,10-Q,"Aquestive Therapeutics, Inc.",AQST,CIK0001398733,USD,15237000.0,9169000.0,6659000.0,,,,1655000.0,,40171000.0,129336000.0,,1420000.0,,,,1765000.0,264000.0,,,,,13000.0,,,,,1482000.0,50423000.0,31684000.0,17064000.0,,17064000.0,,,,0.001,2000000.0,,0.001,250000000.0,33619796.0,33619796.0,34000.0,,,,,-16551000.0,8922000.0,4416000.0,722000.0,3694000.0,,2978000.0,22041000.0,,,,,,,,,,,,,,,,,,,,714000.0,,,,-0.49,-0.49,-0.49,,,,,,,4129000.0,,2752000.0,50000.0,50000.0,,,50000.0,2867000.0,115000.0,0.0,-16551000.0,0.0,,,,,,,,,,,,2778000.0,,858000.0,3242000.0,1153000.0,8000.0,,5346000.0,424000.0,1287000.0,565000.0,565000.0,944000.0,1295000.0,266000.0,1635000.0,86942000.0,50423000.0,18373000.0,,1750000.0,70000000.0,,3500000.0,14000000.0,24500000.0,17500000.0,10500000.0,0.0,60346000.0,,,,,,3.0,,,,-16551000.0,,,,-13781000.0,377000.0,3711000.0,664000.0,3047000.0,,3609000.0,,,,,,,,,0.169,284000.0,,287000.0,,,,,,,,1872000.0,,,,,,,,,3388000.0,,,,,,,,,47899000.0,7728000.0,,,,7260000.0,-165889000.0,8260000.0,,11803000.0,,,,-36519000.0,,,,,,,,,,,,,,,60000.0,,,33619379.0,33619379.0,33619379.0,,,,,,,,,,,,,,,,,,
