end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,AssetsHeldForSaleAtCarryingValue,AssetsHeldForSaleCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConstructionInProgressGross,ConstructionLoan,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesOrDepositsNoncurrent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,DebtSecuritiesTradingRealizedGainLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesTaxDeferredIncome,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedContributionPlanAdministrativeExpenses,DefinedContributionPlanEmployerMatchingContributionPercent,DepreciationDepletionAndAmortization,DirectCostsOfLeasedAndRentedPropertyOrEquipment,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationRentalIncome,DividendsPreferredStock,DividendsPreferredStockCash,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,FairValueEstimateNotPracticableSecuritiesSoldNotYetPurchased,ForeignCurrencyExchangeRateTranslation1,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainLossOnSaleOfInvestments,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GainsLossesOnSalesOfInvestmentRealEstate,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseDecreaseInTradingLiabilities,IncreaseDecreaseInTradingSecurities,InterestAndOtherIncome,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InventoryNet,InventoryValuationReserves,InventoryWriteDown,Land,LandAvailableForSale,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfAssetsHeldForSale,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LoansPayableToBank,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermDebtPercentageBearingFixedInterestRate,LongTermDebtPercentageBearingVariableInterestRate,LongTermNotesPayable,LossOnSaleOfInvestments,MachineryAndEquipmentGross,MarketableSecurities,MortgageLoansOnRealEstate,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAssumed1,NotesPayableCurrent,NumberOfRealEstateProperties,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesOfLesseeContingentRentalsBasisSpreadOnVariableRate,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherExpenses,OtherLiabilitiesCurrent,OtherLiabilitiesFairValueDisclosure,OtherLiabilitiesNoncurrent,OtherLongTermDebtCurrent,OtherRealEstateRevenue,PaymentsForProceedsFromInvestments,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PledgedFinancialInstrumentsNotSeparatelyReportedSecuritiesForLetterOfCreditFacilities,PreferredStockDividendRatePercentage,PreferredStockDividendRatePerDollarAmount,PreferredStockDividendsIncomeStatementImpact,PreferredStockLiquidationPreferenceValue,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromBankDebt,ProceedsFromConstructionLoansPayable,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RealEstateHeldforsale,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,TaxCreditCarryforwardAmount,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiability,TenantImprovements,TradingSecurities,TradingSecuritiesCurrent,TradingSecuritiesRealizedGain,TradingSecuritiesRealizedGainLoss,TradingSecuritiesUnrealizedHoldingGain,TradingSecuritiesUnrealizedHoldingGainLoss,TransferOfOtherRealEstate,TransferOfPortfolioLoansAndLeasesToHeldForSale1,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2010-08-31,2010-12-14,10-K,EACO CORP,EACO,CIK0000784539,USD,,,,,,,,,,,,,,,,,,,,,,1260000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10780000.0,,,,,,,,,,,,,,
2010-11-30,2011-01-19,10-Q,EACO CORP,EACO,CIK0000784539,USD,,,,,,,,,,,,,,,,,,,,,,733000.0,-527000.0,,,,,,,,,,,,,,18477000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204000.0,235000.0,,,,,,,,,0.12,,,,,,,,254000.0,,,,,,,,,,215000.0,,6867000.0,844000.0,,,,,244000.0,,,,96000.0,,,,,,-34000.0,566000.0,-499000.0,,-31000.0,712000.0,447000.0,-234000.0,,,,0.0,195000.0,,76000.0,,,,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545000.0,,281000.0,,-1607000.0,,600000.0,581000.0,,,,,,,824000.0,,,,,,,,,,,,,,,,,,,,,,,,,312000.0,,,-70000.0,23000.0,,,,,,,,,,,,0.0,,0.0,,,603000.0,,,,,,,52000.0,,,,58000.0,,,,,,,25344000.0,6120000.0,,,,,,,,,,6000.0,,209000.0,,,,,
2011-02-28,2011-04-14,10-Q,EACO CORP,EACO,CIK0000784539,USD,,,,,,,,,,,,,,,,,,,,,,1389000.0,,,,,,,,,,,,,,,18227000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000.0,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,6467000.0,768000.0,,,,,235000.0,,,,,,,,,,,,,,,,,,,,,,190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533000.0,514000.0,-12000.0,,,,5891000.0,,780000.0,,,,,,,,,,,,,,,,,,,,,,,,,311000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24694000.0,5891000.0,,,,,,,,,,247000.0,,-69000.0,,,,,
2011-05-31,2011-07-15,10-Q,EACO CORP,EACO,CIK0000784539,USD,,,,,,,,,,,,,,,,,,,,,,1661000.0,,,,,,,,,,,,,,,19273000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101000.0,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,7202000.0,1140000.0,,,,,519000.0,,,,,,,,,,,,,,,,,,,,,,188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621000.0,602000.0,-239000.0,,,,6032000.0,,1379000.0,,,,,,,,,,,,,,,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26475000.0,6032000.0,,,,,,,,,,69000.0,,-120000.0,,,,,
2011-08-31,2011-11-29,10-K,EACO CORP,EACO,CIK0000784539,USD,,8541000.0,12348000.0,,,,,,554000.0,12378000.0,,253000.0,,,42878000.0,29003000.0,1624000.0,,,,,1368000.0,108000.0,,,,0.01,8000000.0,4861590.0,49000.0,,2054000.0,,,,36000.0,74865000.0,583000.0,281000.0,0.0,694000.0,413000.0,147000.0,,,,,,729000.0,30000.0,771000.0,-1134000.0,12000.0,3445000.0,8883000.0,483000.0,3685000.0,4819000.0,1062000.0,2623000.0,2643000.0,8830000.0,222000.0,1102000.0,217000.0,84000.0,75000.0,-4064000.0,-1134000.0,,139000.0,,752000.0,,,,,,12000.0,208000.0,-228000.0,,0.42,,0.34,,,,,,-85000.0,,,,,,,,,,342000.0,,28602000.0,3604000.0,,,,,1465000.0,1465000.0,,,258000.0,-120000.0,48000.0,1226000.0,127000.0,184000.0,-1574000.0,1399000.0,502000.0,,-772000.0,1380000.0,127000.0,-234000.0,,,,3000.0,770000.0,,771000.0,,11389000.0,768000.0,0.0,,,1608000.0,,30272000.0,42878000.0,12935000.0,1144000.0,2855000.0,147000.0,2708000.0,,,,,,,15260000.0,,,,,,,,,14482000.0,,,14482000.0,,,892000.0,,791000.0,,114000.0,,-712000.0,,2139000.0,2063000.0,,,-778000.0,5.0,25031000.0,,4230000.0,,,,,,,,,,,,,,,1187000.0,,,-85000.0,,,,,,778000.0,,,228000.0,-267000.0,387000.0,632000.0,,,,900000.0,,0.01,10000000.0,36000.0,1000.0,320000.0,889000.0,,1000000.0,,,-400000.0,,,,,,972000.0,165000.0,,,,470000.0,,0.0,632000.0,-376000.0,,1242000.0,103467000.0,25031000.0,2322000.0,12606000.0,12606000.0,,,,,892000.0,313000.0,313000.0,172000.0,-172000.0,,,,4861590.0,
2011-11-30,2012-01-17,10-Q,EACO CORP,EACO,CIK0000784539,USD,,9100000.0,12342000.0,,,,,,778000.0,12378000.0,,,40000.0,,44152000.0,28849000.0,,,,,,1352000.0,-16000.0,,,,0.01,8000000.0,4861590.0,49000.0,,,,,,36000.0,18878000.0,193000.0,,,,,147000.0,,,,,,,,,,,,,,,,1055000.0,2478000.0,,,,,,,,,,,,,188000.0,193000.0,,,,,,,0.0,,0.12,,,,,,,,224000.0,,,1.02,,,,,,,193000.0,,118000.0,872000.0,,,,,247000.0,,,,415000.0,,,,,,298000.0,-6000.0,-815000.0,0.0,-152000.0,1291000.0,-108000.0,4000.0,,,,4000.0,181000.0,,186000.0,,12695000.0,,-15000.0,,,,,30697000.0,44152000.0,11541000.0,,,147000.0,2681000.0,,,,,,,,,,,,,,,,16328000.0,,,,,,,,969000.0,,-245000.0,,-964000.0,,625000.0,606000.0,12000.0,,,,6530000.0,,860000.0,,,,,,,,,,,,,,,1165000.0,,224000.0,,849000.0,,,,,784000.0,311000.0,,,86000.0,155000.0,,,,19000.0,,,,,,,234000.0,261000.0,,1600000.0,,,-700000.0,,,,,,1017000.0,0.0,,,,192000.0,,,636000.0,249000.0,,311000.0,26150000.0,6530000.0,,13455000.0,,,,,,1171000.0,,0.0,,193000.0,,,,4861590.0,
2012-02-29,2012-04-16,10-Q,EACO CORP,EACO,CIK0000784539,USD,,9287000.0,13390000.0,,,,,,524000.0,12378000.0,,,40000.0,,44174000.0,29277000.0,,,,,,1858000.0,,,,,0.01,8000000.0,4861590.0,49000.0,,,,,,36000.0,19846000.0,100000.0,,,,,147000.0,,,,,,,,,,,,,,,,1055000.0,2318000.0,,,,,,,,,,,,,,100000.0,,,,,,,,,0.08,,,,,,,,,,,,,,0.0,,,,,,212000.0,606000.0,,,,,203000.0,,,,,,,,,,,,,,,,,,,,,,178000.0,,,,11585000.0,,,,,,,30570000.0,44174000.0,11907000.0,,,147000.0,2636000.0,,,,,,,,,,,,,,,,15880000.0,,,,,,,,,,,,,,403000.0,384000.0,-24000.0,,,,6850000.0,,630000.0,,,,,,,,,,,,,,,1149000.0,,-254000.0,,130000.0,,,,,790000.0,312000.0,,,,,,,,19000.0,,,,,,,456000.0,,,,,,,,,,,,953000.0,,,,,,,172000.0,548000.0,652000.0,,312000.0,27114000.0,6850000.0,,13604000.0,,,,,,761000.0,,62000.0,,92000.0,,,,4861590.0,
2012-05-31,2012-07-16,10-Q,EACO CORP,EACO,CIK0000784539,USD,,10561000.0,13893000.0,,,,,,480000.0,12378000.0,,,40000.0,,46501000.0,32216000.0,,,,,,3856000.0,,,,,0.01,8000000.0,4861590.0,49000.0,,,,,,36000.0,21417000.0,188000.0,,,,,147000.0,,,,,,,,,,,,,,,,1034000.0,1784000.0,,,,,,,,,,,,,,188000.0,,,,,,,,,0.19,,,,,,,,,,,,,,0.0,,,,,,126000.0,1768000.0,,,,,811000.0,,,,,,,,,,,,,,,,,,,,,,185000.0,,,,12206000.0,,,,,,,32041000.0,46501000.0,14090000.0,,,147000.0,2588000.0,,,,,,,,,,,,,,,,15216000.0,,,,,,,,,,,,,,957000.0,938000.0,-134000.0,,,,6826000.0,,1902000.0,,,,,,,,,,,,,,,1130000.0,,-42000.0,,915000.0,,,,,705000.0,314000.0,,,,,,,,19000.0,,,,,,,323000.0,,,,,,,,,,,,971000.0,,,,,,,637000.0,548000.0,1552000.0,,314000.0,30019000.0,6826000.0,,14460000.0,,,,,,267000.0,,-17000.0,,68000.0,,,,4861590.0,
2012-08-31,2012-11-26,10-K,EACO CORP,EACO,CIK0000784539,USD,,9519000.0,13972000.0,,,,,,478000.0,12378000.0,,273000.0,40000.0,,44329000.0,31540000.0,1860000.0,,,,,2568000.0,1200000.0,,,0.0,0.01,8000000.0,4861590.0,49000.0,,2344000.0,0.07,,,36000.0,82023000.0,82664000.0,62000.0,0.0,425000.0,363000.0,147000.0,,,,,,1237000.0,-12000.0,1254000.0,1140000.0,29000.0,3351000.0,7428000.0,602000.0,2401000.0,3541000.0,290000.0,2111000.0,1584000.0,8680000.0,263000.0,1048000.0,190000.0,89000.0,-4000.0,3887000.0,1140000.0,,161000.0,0.5,807000.0,,,,,,17000.0,204000.0,57000.0,,0.48,,0.34,,,,,,-76000.0,,,,,,0.0,,0.0,,494000.0,,31970000.0,4099000.0,,,,,1679000.0,1679000.0,1679000.0,1679000.0,451000.0,-261000.0,22000.0,1393000.0,331000.0,194000.0,1405000.0,1824000.0,157000.0,0.0,-1284000.0,1004000.0,124000.0,-84000.0,,,,20000.0,717000.0,,742000.0,,12189000.0,972000.0,204000.0,,,1628000.0,,29436000.0,44329000.0,14815000.0,1575000.0,2713000.0,146000.0,2567000.0,,7450000.0,,,2550000.0,,13000000.0,4315000.0,,555000.0,,253000.0,316000.0,296000.0,7727000.0,12537000.0,0.0325,,12537000.0,,,197000.0,,-2313000.0,,700000.0,,2889000.0,,2420000.0,2344000.0,,0.0,463000.0,5.0,27648000.0,,4322000.0,,,,,,2568000.0,1205000.0,288000.0,435000.0,640000.0,,,3100000.0,,1110000.0,,-76000.0,-76000.0,2344000.0,,,,,463000.0,,,57000.0,-1189000.0,573000.0,548000.0,,,,900000.0,,0.01,10000000.0,36000.0,1000.0,464000.0,-427000.0,,0.0,,,-1050000.0,,,,0.0,,1106000.0,200000.0,,427000.0,1050000.0,779000.0,0.0,0.0,548000.0,1987000.0,,114634000.0,113384000.0,27648000.0,2157000.0,14893000.0,14893000.0,11300000.0,,,0.0,197000.0,287000.0,287000.0,207000.0,207000.0,,,,4861590.0,
2012-11-30,2013-01-14,10-Q,EACO CORP,EACO,CIK0000784539,USD,,10352000.0,14046000.0,,,,,,578000.0,12378000.0,,217000.0,40000.0,,45669000.0,33237000.0,2012000.0,,,,,2139000.0,-429000.0,,,,0.01,8000000.0,4861590.0,49000.0,,,,,,36000.0,21064000.0,21159000.0,,,,,73000.0,,,,,,,,,,,,,,,,265000.0,2053000.0,,,,,,,,,,,,,180000.0,,,,,,,,-19000.0,,0.08,,,,,,,,100000.0,,,1.01,,,0.0,,0.0,,-22000.0,,8101000.0,652000.0,,,,,269000.0,,,,196000.0,,,,,,142000.0,56000.0,-582000.0,-74000.0,-58000.0,823000.0,-330000.0,832000.0,,,,,167000.0,,169000.0,,13074000.0,910000.0,-62000.0,,,,,30312000.0,45669000.0,14772000.0,1163000.0,,146000.0,2528000.0,,7600000.0,,10000000.0,2400000.0,,171000.0,,,,,,,,,12939000.0,0.0325,,,,,,,579000.0,,-569000.0,,-539000.0,,383000.0,364000.0,-189000.0,,,,7260000.0,7260000.0,841000.0,,,,,,,,,,,,,,,788000.0,,100000.0,,483000.0,,,,,430000.0,,,19000.0,223000.0,345000.0,549000.0,,,19000.0,900000.0,,0.01,10000000.0,36000.0,1000.0,472000.0,691000.0,,0.0,,,150000.0,,,,0.0,,1332000.0,-18000.0,,-691000.0,-150000.0,243000.0,831000.0,831000.0,549000.0,2351000.0,,29260000.0,29119000.0,7260000.0,,15357000.0,,,,,-831000.0,398000.0,,-22000.0,,-55000.0,,,,4861590.0,
