end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationContingentConsiderationLiabilityCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfGoodsSoldDepletion,CostOfGoodsSoldDirectMaterials,CostOfRevenue,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredCompensationLiabilityCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpense,Depreciation,DepreciationAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EquityMethodInvestmentOwnershipPercentage,ExplorationExpenseMining,FairValueAssumptionsExpectedVolatilityRate,FairValueOptionChangesInFairValueGainLoss1,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedLicenseAgreementsGross,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfProperty,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReserveForCommissionsExpenseAndTaxes,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryWriteDown,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesFairValueAdjustment,LiabilitiesNoncurrent,LongTermInvestments,LongTermNotesPayable,MarketingAndAdvertisingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NoninterestExpenseCommissionExpense,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCostAndExpenseOperating,OtherExpenses,OtherNoncashExpense,OtherNonoperatingGainsLosses,PaymentsForLoans,PaymentsForProceedsFromDepositOnLoan,PaymentsForProceedsFromLoansReceivable,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PremiumsReceivableAllowanceForDoubtfulAccountsRecoveries,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProductionRelatedImpairmentsOrCharges,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockDividend,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2008-02-29,2008-06-13,10-K,"New You, Inc.",NWYU,CIK0001372184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,15456.0,15456.0,,,,,,,,,,,,,,,,,,
2009-02-28,2009-06-26,10-K,"New You, Inc.",NWYU,CIK0001372184,USD,,,,,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,-126770.0,-126770.0,,,,,,,,,,,,,,,,,,
2010-02-28,2011-06-21,10-K,"New You, Inc.",NWYU,CIK0001372184,USD,,,,,,,,,,,,4500.0,,,,,,,,,,,,,,2531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,-136699.0,-136699.0,,,,,,,,,,,,,,,,,,
2010-08-31,2011-06-24,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,2432.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,2563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2563.0,,,,,,,,,,2563.0,-2563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,
2010-11-30,2011-06-24,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,2395.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,3324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-3324.0,,,,,,,,,,3324.0,-3324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,
2011-02-28,2011-06-29,10-K,"New You, Inc.",NWYU,CIK0001372184,USD,,,,19159.0,0.0,,,22500.0,132750.0,,,,,,,,,,,,,197266.0,197266.0,,197266.0,197266.0,194735.0,,,0.0,100000000.0,30000000.0,,,300.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-299691.0,,,0.0,,,,,,0.0,,,,,,,,,,28783.0,,,,,,,,,,0.0,,,,,,,,,-71.0,,0.0,,12500.0,,,,1159.0,,,,,,0.0,,,-1159.0,,0.0,,1159.0,,,,,,,,,363907.0,197266.0,,,,,,,,,211089.0,,-16354.0,-29942.0,,,,,,,321089.0,,,28783.0,-28783.0,,,,,,,,,,,,,,,,,-2366.0,,,,,,,,,,,,,,,,,,,0.0,,,,213455.0,,0.0,,,,,,-29942.0,,,107634.0,,,,2366.0,,,,,0.0,,,,,,,,,,,,,,,,,,30000000.0,-166641.0,-166641.0,,,,,,,,,,,,,,,,,30000000.0,
2011-05-31,2011-07-05,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,39096.0,-158170.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,13595.0,,,,,,,,,,121143.0,,,,,,,,,,0.0,,,,,,,,,-14214.0,,0.0,,2500.0,,,,4485.0,,,,,,0.0,,,-5114.0,,629.0,,,,,,,,,,,,,,,,,,,,,-11089.0,,-147081.0,-139852.0,,,,,,,,,,134738.0,-134738.0,,,,,,,,,,,,,,,,,-13455.0,,,,,,,,,,,,,,,,,,,0.0,,,,2366.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,
2011-08-31,2011-09-16,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,4623.0,,,,2000.0,132990.0,,,,,,,,,,,,,6952.0,6952.0,,6952.0,6952.0,,,,0.0,100000000.0,6000000.0,,,60.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,453406.0,,,0.0,,,,,,0.0,,,,,,,,,,8822.0,,,,,,,,-13863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5041.0,,,,10685.0,,,,,,,,,327308.0,6952.0,,,,,,,,,,,,-13863.0,,,,,,,310000.0,,,8822.0,-8822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-320356.0,,,,,,,,,,,,,,,,,,6000000.0,30000000.0
2011-11-30,2011-12-29,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,3773.0,,,,2000.0,132750.0,,,,,,,,,,,,,9037.0,9037.0,,9037.0,9037.0,,,,0.0,100000000.0,30000000.0,,,300.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-500422.0,,,0.0,,,,,,0.0,,,,,,,,,,37065.0,,,,,,,,-47016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9951.0,,,,20636.0,,,,,,,,,376409.0,9037.0,,,,,,,,,,,,-47016.0,,,,,,,350000.0,,,37065.0,-37065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-367372.0,,,,,,,,,,,,,,,,,,30000000.0,30000000.0
2012-02-29,2012-04-23,10-K,"New You, Inc.",NWYU,CIK0001372184,USD,,,,2470.0,1100.0,,,4000.0,132750.0,132750.0,,,,,,,,,,,,4581.0,4581.0,,4581.0,4581.0,-192685.0,,,0.0,100000000.0,30000000.0,30000000.0,,300.0,37500000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-537492.0,,,-0.01,-0.01,,,,,18595.0,,,,,,,,,,188282.0,,,,,,,,,,0.0,,,,,,,,,-16689.0,,1100.0,,-18500.0,,,,30294.0,,,,,,0.0,,31453.0,-30924.0,,629.0,,31453.0,,,,,,,,,409023.0,4581.0,,409023.0,,,,,,,48911.0,,-241596.0,-237801.0,,,,,,,370000.0,,,206877.0,-206877.0,,,,,,,,,,,,,,,,,-13455.0,,,,,,,,,100000000.0,0.0,,0.0,,,,,,,0.0,,,,62366.0,,0.0,,,,,,-237801.0,,,,,,,0.0,-537492.0,,,,0.0,,,,,,,,,,,,,,,,,,30000000.0,-404442.0,-404442.0,,,,,,,,,,,,,,30000000.0,,,30000000.0,
2012-05-31,2012-07-02,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,1250.0,0.0,,,2000.0,132750.0,,,,,,,,,,,,,26132.0,26132.0,,26132.0,26132.0,21551.0,,,0.0,100000000.0,30000000.0,,,300.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-623996.0,,,0.0,,,,,,5000.0,,,,,,,,,,69129.0,,,,,,,,,,0.0,,,,,,,,,-1220.0,,-1100.0,,-2000.0,,,,12375.0,,,,,,0.0,,,-12375.0,,0.0,,43828.0,,,,,,,,,517078.0,26132.0,,,,,,,,,100000.0,,-78449.0,-86504.0,,,,,,,440000.0,,,74129.0,-74129.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,70000.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-490946.0,,,,,,,,,,,,,,,,,,30000000.0,
2012-08-31,2012-09-27,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,,,,,2000.0,,132750.0,,,,,,,,,,,,23626.0,23626.0,,,23626.0,,,,,100000000.0,30000000.0,,,300.0,15900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,30000.0,,,,,,,,30000.0,,126256.0,,,,,,,,-172699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60271.0,16443.0,,,,,,,,,,,,,687271.0,23626.0,,,,,,,,,,,,-172699.0,,,,,-16443.0,,595000.0,,,156256.0,-156256.0,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-796695.0,,,,,,,,,,,,,,,,,,,,,,,,-663645.0,,,,,,,,,,,,,,,,,30000000.0,30000000.0
2012-11-30,2012-12-28,10-Q,"New You, Inc.",NWYU,CIK0001372184,USD,,,,2000.0,,,,18000.0,,132750.0,,,,,,,,,,,,951.0,951.0,,,951.0,,,,,100000000.0,30000000.0,,,300.0,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,45000.0,,,,,,,,45000.0,,62176.0,,,,,,,,-128355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81451.0,21179.0,,,,,,,,,,,,,792951.0,951.0,,,,,,,,,,,,-128355.0,,,,,-21179.0,,660000.0,,,107176.0,-107176.0,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-925050.0,,,,,,,,,,,,,,,,,,,,,,,,-792000.0,,,,,,,,,,,,,,,,,30000000.0,30000000.0
