end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedFeesAndOtherRevenueReceivable,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessDevelopment,CapitalRequiredForCapitalAdequacy,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsOther,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestExpense,InvestmentIncomeInterest,InvestmentOwnedAtFairValue,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseAndServicesRevenue,LicenseCosts,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestExpenseOfferingCost,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherPrepaidExpenseCurrent,PaymentsForFees,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLicenseFeesReceived,ProceedsFromNotesPayable,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,,,,,,,,,,,,,,,,,,,,,,4355768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3703350.0,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,,,,,,,,,,,,,,,,,,,,,,4355768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,855671.0,,,,,,,,,,,,,,,,,,,,,,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1370440.0,,,,,,1383289.0,-1372160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,,,,,,,,,,,,,,,,,,,,,,4975947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,811880.0,,,,,,,,,,,,,,,,,,,,,,2327.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1587847.0,,,,,,1632864.0,-1590174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,185643.0,10703.0,,430996.0,,,107907.0,93063201.0,,,474355.0,923524.0,,,,4228056.0,4185861.0,,,,,3790352.0,,-565416.0,,,,,,0.001,200000000.0,73531578.0,73531578.0,73532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9736.0,,,,,,-0.07,,,,,,,,,,,,,,,,,,,3173729.0,,,,,,,,,,,45437.0,10703.0,-168186.0,,,,-5693.0,188260.0,,,,8187.0,,,,,,,,,,,,,4228056.0,,616639.0,,,,,4457624.0,,-26184.0,,-4996856.0,,-5023912.0,,,,,,5881638.0,-5032099.0,,,,,,,,,,,,,,17255.0,,,,,,,26184.0,0.001,1000000.0,0.0,,384806.0,,,,4457624.0,,,,,,,,,,24940.0,2707909.0,-89525316.0,,,,474355.0,,,,,,,,,,4327500.0,,,,,,,,,,5348863.0,1.37,,,,,,,,,,,3611417.0,,,,,,,,,,4457624.0,,,,,,,,
2011-03-31,2011-05-16,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,,,,,,,,,,,,,,,,,,,,,,3909804.0,,119452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.0,,,,,,-0.02,,,,,,,,,,,,,,,,,,,685059.0,,,,,,,,,,,129054.0,-6858.0,-58073.0,,,,-5752.0,-166539.0,,,,1018.0,,,,,,,,,,,,,,,,,,,,1398615.0,,-1084.0,,-1278079.0,,-1596369.0,,,,,,2199844.0,-1597387.0,,,,,,,,,,,,,,,,,,,,,1084.0,,,,,,,,,1398615.0,,,,,,,,,,,1514785.0,,,,,65617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-05,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,227594.0,,,801642.0,,,112670.0,94577567.0,,,,,,37963.0,,3032874.0,3000110.0,,,,,2286206.0,,,,,,,0.0,0.001,200000000.0,79961902.0,79961902.0,79962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,650540.0,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,3032874.0,,1029236.0,,,,,,,,,,,-1532206.0,,,,,,2121281.0,-1532706.0,,,,,,,,,,,,,,11503.0,,,,,,,,0.001,1000000.0,0.0,0.0,132940.0,,,,,,,,,,,,,,21261.0,1470741.0,-92653891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003638.0,,,,,,,,,,,,,,,,,79870332.0,
2011-09-30,2011-11-14,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,59546.0,,,407051.0,,,114827.0,94777170.0,,,,,,41417.0,,652680.0,622073.0,,,,,524459.0,,,,,,,,0.001,200000000.0,80575737.0,80575737.0,80576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,677876.0,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,652680.0,,466597.0,,,,,,,,,,,-2017772.0,,,,,,2048987.0,-2017827.0,,,,,,,,,,,,,,11503.0,,,,,,,,0.001,1000000.0,0.0,,82716.0,,,,,,,,,,,,,,19104.0,1371111.0,-94671663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186083.0,,,,,,,,,,,,,,,,,79986359.0,
2011-12-31,2012-04-04,10-K,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,451881.0,214450.0,,358778.0,48543.0,46579.0,116985.0,95023912.0,95023912.0,,221754.0,51400.0,,221754.0,16706658.0,383594.0,355145.0,,,,,116092.0,,-3674260.0,,,,,0.0,0.001,200000000.0,81390618.0,81390618.0,81391.0,,,,,,,,0.0,0.0,25000.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,4000.0,20602000.0,0.0,17307000.0,,2145000.0,1010000.0,123000.0,20602000.0,1.0,40516.0,0.04,,9078.0,9078.0,,,,,,-0.07,,,,,,,,,,,,,,,,,,,2456028.0,,,,0.0,1755000.0,-2042000.0,-343000.0,-327000.0,,,266238.0,203747.0,-72218.0,,,0.0,-5752.0,-360203.0,,,0.0,4489.0,,,,,,,,,,,,810659.0,383594.0,,810659.0,0.0,,25000.0,,1746816.0,,-1084.0,,-5419992.0,,-6007052.0,,,,,,7523113.0,-6011541.0,,,,,,,,,,,,,37810.0,11503.0,0.0,,10470.0,,,,1084.0,0.001,1000000.0,0.0,0.0,24603.0,14133.0,,,1746816.0,0.0,,,,,,,,,16946.0,5067085.0,-95532368.0,,,,221754.0,,0.0,0.7,,,,0.0154,0.0091,,3489036.0,,,,977228.0,1.31,,,1002964.0,,5374599.0,1.16,,,,,0.0,,,0.19,,,-427065.0,,,,,,0.0,,,,1746816.0,,,,,,,80135099.0,
2012-03-31,2012-05-15,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,543969.0,99884.0,,340899.0,,,119005.0,95081021.0,,,,,,57109.0,16856658.0,285957.0,259528.0,,,,,135510.0,,19418.0,,,,,,0.001,200000000.0,81390618.0,81390618.0,81391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,,,,,,-0.01,,,,,,,,,,,,,,,,,,,396354.0,,,,,,,,,,,92088.0,-114566.0,-17879.0,,200000.0,200000.0,,-469.0,,,0.0,8.0,,,,,,,,,,,,,285957.0,,1084868.0,,,,,0.0,,,,19418.0,,-428955.0,,,,,,653800.0,-428963.0,,,,,,,,,,,,,,11503.0,0.0,,,,,,,0.001,1000000.0,0.0,,24134.0,,,,,0.0,,,,,,,,,14926.0,257446.0,-95961323.0,,,,57109.0,,0.0,,0.77,0.73,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,-798911.0,,,,,,,,,,,,,,,,,81390618.0,
2012-06-30,2012-08-14,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,683412.0,228148.0,,334587.0,,,120895.0,,95195620.0,,,,,67868.0,,308284.0,283745.0,0.39,,,,29884.0,,,,,,,0.0,0.001,200000000.0,81679080.0,81679080.0,81679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,198573.0,,,,,279689.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,308284.0,,1217999.0,,,,,,,,,,,-225691.0,,,,,,767391.0,-225694.0,,,,,,,,,,,,,,11503.0,,,,,,,,0.001,1000000.0,0.0,0.0,25713.0,,,,,,,,,,,,,,13036.0,487702.0,-96187014.0,,,,,,0.0,0.72,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,-909715.0,,,288462.0,,,,,,,,,,,,,,81669570.0,
2012-09-30,2012-11-14,10-Q,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,507308.0,40497.0,,171133.0,,,122772.0,,95230295.0,,,,,26566.0,,108963.0,86301.0,0.39,,,,32043.0,,,,,,,,0.001,200000000.0,81733247.0,81733247.0,81733.0,,,,,,,,,,,,,,,,,,,0.15,,300000.0,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,175789.0,,,,,161302.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,1078441.0,108963.0,,678441.0,400000.0,,,,,,,,,,-94493.0,,,,,,389856.0,-94496.0,,,,,,,,,,,,,,11503.0,,,,,,,,0.001,1000000.0,0.0,0.0,13761.0,,,,,,,,,,,,,,11159.0,228554.0,-96281506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-969478.0,,,,54167.0,,,,,7821.0,,,,,,,,81714995.0,
2012-12-31,2013-04-16,10-K,"REGENERX BIOPHARMACEUTICALS,Â INC.",RGRX,CIK0000707511,USD,637102.0,177350.0,,67210.0,20500.0,0.0,116728.0,,95274348.0,,168499.0,,27097.0,168499.0,17488500.0,356621.0,341497.0,,,,,141905.0,,25813.0,,,,,0.0,0.001,200000000.0,81733247.0,81733247.0,81733.0,,,,,,,0.0,275598.0,24402.0,,,,,,,,,,,0.05,,,,,,,,,,,400000.0,,3000.0,20584000.0,0.0,17257000.0,,2222000.0,1034000.0,64000.0,20584000.0,1.0,,,0.04,7574.0,7574.0,0.0,,,0.0,,-0.01,,,,,,,,,,,,,,146000.0,,,,,1022207.0,,,0.0,0.0,-18000.0,-288000.0,-77000.0,-46000.0,,,240403.0,-37100.0,-291568.0,,,400000.0,-5751.0,-2361.0,,,5698.0,26.0,,,,,,,,,,,,1379910.0,356621.0,,704312.0,,,,,300000.0,,0.0,,-274187.0,,-847002.0,,,,,,2184174.0,-841330.0,,,,,,,,,,,,43700000.0,34758.0,5752.0,2695.0,,10937.0,,,,0.0,0.001,1000000.0,0.0,0.0,22242.0,11305.0,,,0.0,300000.0,,,,,,,,,9372.0,1161967.0,-96379370.0,,,,168499.0,0.07,0.0,0.7436,0.73,0.67,0.0077,0.0147,0.0092,,1959036.0,4252724.0,1.27,,885000.0,0.37,,,1530000.0,0.0,6019599.0,1.02,,,5735341.0,,0.0,,,0.15,0.0,27097.0,-1023289.0,,,,,,0.0,,55182.0,55182.0,,,,,,,,81627638.0,
