end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,DeferredTaxLiabilitiesDerivatives,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueLiabilitiesMeasuredOnRecurringBasisDebtInstrumentValuationTechniquesChangeInTechniqueQuantificationOfEffect,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IndefiniteLivedIntangibleAssetsExcludingGoodwill,InterestExpense,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligationsCurrent,LossContingencyPendingClaimsNumber,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OtherAssetsNoncurrent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilities,PaidInKindInterest,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyGuaranteesCommitmentsAmount,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DepreciationDepletionAndAmortization,IncreaseDecreaseInOtherOperatingCapitalNet,LesseeOperatingLeaseDiscountRate,PreferredStockValue,TaxCreditCarryforwardAmount
2019-09-30,2019-12-10,10-Q,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,5218000.0,806000.0,3574000.0,450000.0,363000.0,55000.0,,520000.0,520000.0,,79758000.0,72142000.0,,15719000.0,15719000.0,,0.001,200000000.0,300597.0,300597.0,,-13377000.0,,,,,,,,,,,,,,,,,,,,298000.0,,,,-51.43,,,,,,,,,,5600000.0,0.0,2258000.0,-3000.0,1816000.0,881000.0,0.0,,-13351000.0,,,,,,,,,,,918000.0,426000.0,987000.0,,45000.0,262000.0,264000.0,332000.0,84000.0,75000.0,52298000.0,79758000.0,9083000.0,291000.0,,,,,-13351000.0,-15459000.0,-12856000.0,83000.0,71000.0,912000.0,,604000.0,,876000.0,528000.0,-26000.0,,,,,0.001,10000000.0,0.0,0.0,4197000.0,,,,,,,1333000.0,970000.0,11040000.0,-144675000.0,,42313000.0,,,,,1906827.0,2.42,,,,17400000.0,3099089.0,4.0,3099089.0,4.0,,,,13700000.0,7.45,52226000.0,-144620000.0,,,,,,2108000.0,172080000.0,174746000.0,0.001,96385795.0,96385795.0,96385795.0,,300597.0,,,,,
2019-12-31,2020-03-10,10-K,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,3945000.0,1160000.0,5452000.0,410000.0,441000.0,38000.0,230895000.0,2390000.0,2390000.0,3537946.0,123376000.0,117570000.0,,18356000.0,18356000.0,3545000.0,0.001,200000000.0,24976142.0,24811567.0,25000.0,-51895000.0,173080000.0,,0.0,0.0,0.0,0.0,194000.0,0.0,-9000.0,,-203000.0,33054000.0,5073000.0,992000.0,27470000.0,511000.0,32062000.0,289000.0,668000.0,289000.0,,,267000.0,-16.31,,0.21,-0.195,-0.006,0.004,0.043,-0.004,-0.012,0.043,9200000.0,0.0,2258000.0,-40000.0,8358000.0,881000.0,0.0,-49918000.0,-51939000.0,-2021000.0,0.0,-9000.0,,77000.0,2875000.0,,421000.0,3815000.0,,3031000.0,1823000.0,895000.0,332000.0,,44000.0,260000.0,259000.0,,64000.0,53768000.0,123376000.0,9694000.0,297000.0,0.0,78031000.0,-27825000.0,-46661000.0,-51930000.0,-59106000.0,-50691000.0,315000.0,265000.0,831000.0,297000.0,534000.0,437000.0,815000.0,918000.0,35000.0,,3031000.0,633000.0,123192000.0,0.001,10000000.0,0.0,0.0,5280000.0,,58021000.0,,96000000.0,10000.0,-51930000.0,1375000.0,934000.0,42333000.0,-161350000.0,1084000.0,43251000.0,2390000.0,0.0,0.897,0.0226,2014887.0,2.63,175946.0,1646054.0,6.66,28300000.0,3537946.0,5.17,3537946.0,5.17,2.6,4.5,8.88,21200000.0,,93934000.0,69608000.0,0.1978,3778.0,173080000.0,58021000.0,10000.0,7176000.0,,,,,,,,3625005.0,,,,,
2020-03-31,2020-05-12,10-Q,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,6640000.0,726000.0,5723000.0,,521000.0,686000.0,232114000.0,1210000.0,1210000.0,4557673.0,130813000.0,125018000.0,,21578000.0,21578000.0,3222000.0,0.001,200000000.0,24820070.0,24820070.0,25000.0,-17769000.0,,,,,,,,,,,,,,,,,,,,289000.0,,,80000.0,-0.74,,,,,,,,,,19100000.0,0.0,2258000.0,28000.0,3566000.0,881000.0,,,,,,,,2695000.0,,196000.0,31000.0,-780000.0,,1095000.0,468000.0,811000.0,,,44000.0,260000.0,259000.0,248000.0,54000.0,77755000.0,130813000.0,12648000.0,285000.0,,20009000.0,-4395000.0,-12392000.0,-18417000.0,-18417000.0,-17818000.0,84000.0,74000.0,757000.0,,472000.0,84000.0,745000.0,1019000.0,648000.0,,1095000.0,38000.0,21107000.0,0.001,10000000.0,0.0,0.0,4501000.0,,,,16750000.0,9000.0,-18417000.0,1413000.0,892000.0,14252000.0,-179767000.0,,64346000.0,1210000.0,0.0,0.89,0.0132,2189443.0,3.06,,1028230.0,10.72,16600000.0,4557673.0,7.26,4557673.0,7.26,1.07,,14.4,14300000.0,,98939000.0,53058000.0,,8503.0,,,9000.0,,,,,,,,,24815024.0,,,,,
2020-06-30,2020-08-10,10-Q,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,6767000.0,1408000.0,5367000.0,,615000.0,316000.0,238320000.0,1453000.0,1453000.0,,114295000.0,108398000.0,,15882000.0,15882000.0,,0.001,200000000.0,24845798.0,24845798.0,25000.0,-19027000.0,,,,,,,,,,,,,,,,,,,,289000.0,,,,-0.75,,,,,,,,,,18000000.0,,2258000.0,-1000.0,3874000.0,881000.0,,,,,,,,,,,,,,1295000.0,352000.0,727000.0,,,44000.0,260000.0,259000.0,164000.0,45000.0,74058000.0,114295000.0,12402000.0,268000.0,,,,,-18657000.0,-18657000.0,-17713000.0,84000.0,75000.0,682000.0,,414000.0,,675000.0,918000.0,-370000.0,74000.0,,,,0.001,10000000.0,0.0,0.0,3989000.0,,,,,,,1780000.0,1165000.0,13839000.0,-198424000.0,,60879000.0,,,,,2329259.0,3.51,,,,9700000.0,4596357.0,7.32,4596357.0,7.32,,,,9300000.0,,88527000.0,40237000.0,,,,,41000.0,,,,,,,,,24832264.0,,,,,
2020-09-30,2020-11-10,10-Q,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,4013000.0,1975000.0,6240000.0,,712000.0,123000.0,240049000.0,1505000.0,1505000.0,,98075000.0,92304000.0,,15232000.0,15232000.0,,0.001,200000000.0,24912516.0,24912516.0,25000.0,-17271000.0,,,,,,,,,,,,,,,,,,,,289000.0,,,,-0.69,,,,,,,,,,16200000.0,,2258000.0,,3945000.0,881000.0,,,,,,,,,,,,,,1235000.0,235000.0,643000.0,259000.0,,,44000.0,260000.0,80000.0,37000.0,73380000.0,98075000.0,10503000.0,250000.0,,,,,-17078000.0,-17078000.0,-16078000.0,84000.0,76000.0,606000.0,250000.0,356000.0,,603000.0,956000.0,-193000.0,118000.0,,,,0.001,10000000.0,0.0,0.0,3153000.0,,,,,,,1785000.0,1073000.0,12133000.0,-215502000.0,,62114000.0,,,,,2431537.0,3.92,,,,14600000.0,4475467.0,7.35,4475467.0,7.35,,,,13400000.0,,73919000.0,24695000.0,,,,,224000.0,,,,,,,,,24874805.0,,,,,
2020-12-31,2021-03-11,10-K,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,5146000.0,2632000.0,8584000.0,,809000.0,12000.0,241649000.0,5536000.0,5536000.0,5013739.0,84098000.0,77929000.0,0.0,15872000.0,15872000.0,-2484000.0,0.001,200000000.0,24976142.0,24976142.0,25000.0,-74244000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-16000.0,,-16000.0,49492000.0,7477000.0,1183000.0,40324000.0,1593000.0,48309000.0,273000.0,653000.0,273000.0,200000.0,1.0,368000.0,-2.98,,0.21,-0.002,-0.07,0.028,0.219,0.0,0.0,0.05,15100000.0,0.0,2258000.0,25000.0,15708000.0,881000.0,0.0,-73007000.0,-74234000.0,-1227000.0,0.0,-16000.0,,1201000.0,2859000.0,,274000.0,-127000.0,2258000.0,4880000.0,1174000.0,563000.0,259000.0,,,44000.0,260000.0,,29000.0,77980000.0,84098000.0,13968000.0,238000.0,0.0,20506000.0,36547000.0,-59537000.0,-74218000.0,-74218000.0,-70553000.0,297000.0,262000.0,534000.0,238000.0,296000.0,445000.0,530000.0,1477000.0,-26000.0,74000.0,4880000.0,457000.0,67746000.0,0.001,10000000.0,0.0,0.0,5153000.0,,0.0,,104750000.0,506000.0,-74218000.0,1832000.0,1023000.0,54845000.0,-235568000.0,,63369000.0,5536000.0,0.0,0.895,0.0117,2599488.0,4.49,148866.0,1238573.0,10.19,17800000.0,4463078.0,7.4,4463078.0,7.4,3.07,11.59,13.68,16000000.0,,56904000.0,6118000.0,,164575.0,,,506000.0,,,,,,,,,24869770.0,368000.0,0.0,,0.0,
2021-03-31,2021-05-11,10-Q,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,9217000.0,831000.0,6342000.0,,914000.0,10000.0,243675000.0,1791000.0,1791000.0,5724377.0,70486000.0,64240000.0,,13687000.0,13687000.0,-2185000.0,0.001,200000000.0,25193157.0,25193157.0,25000.0,-18717000.0,,,,,,,,,,,,,,,,,,,,273000.0,,,106000.0,-0.75,,,,,,,,,,21700000.0,0.0,2258000.0,,5058000.0,881000.0,,,,,,,,4071000.0,,-2245000.0,-4000.0,1568000.0,,1253000.0,19000.0,555000.0,266000.0,,,,44000.0,245000.0,24000.0,81059000.0,70486000.0,15855000.0,296000.0,,235000.0,12883000.0,-15303000.0,-18715000.0,,-17481000.0,80000.0,73000.0,531000.0,296000.0,235000.0,81000.0,526000.0,1477000.0,-2000.0,74000.0,1253000.0,186000.0,6931000.0,0.001,10000000.0,0.0,0.0,6720000.0,,,,20000000.0,235000.0,-18715000.0,2018000.0,1104000.0,12423000.0,-254283000.0,70000.0,64622000.0,1791000.0,0.0,0.916,0.0059,2602125.0,5.32,40622.0,968275.0,9.0,12000000.0,5173716.0,8.48,5173716.0,8.48,1.09,12.42,11.96,11300000.0,,43833000.0,-10573000.0,,217015.0,,,235000.0,,,,,,,,,24988198.0,,,,,
2021-06-30,2021-08-10,10-Q,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,8272000.0,1308000.0,8287000.0,,1017000.0,3000.0,251123000.0,1611000.0,1611000.0,,115269000.0,108864000.0,,38465000.0,38465000.0,,0.001,200000000.0,25919411.0,25919411.0,26000.0,-22393000.0,,,,,,,,,,,,,,,,,,,,273000.0,,,,-0.88,,,,,,,,,,18700000.0,,2258000.0,-2000.0,5122000.0,881000.0,,,,,,,,,,,,,,1302000.0,6000.0,474000.0,266000.0,,,,44000.0,164000.0,18000.0,140786000.0,115269000.0,16843000.0,284000.0,,,,,-22386000.0,,-21088000.0,81000.0,75000.0,456000.0,284000.0,172000.0,,450000.0,1796000.0,-7000.0,74000.0,,,,0.001,10000000.0,0.0,0.0,4837000.0,,,,,,,2037000.0,1020000.0,15966000.0,-276669000.0,,123424000.0,,,,,2770176.0,5.85,,,,14400000.0,5009997.0,8.32,5009997.0,8.32,,,,13200000.0,,28062000.0,-25517000.0,,,,,120000.0,,,,,,,,,25401046.0,,,,,
2021-09-30,2021-11-10,10-Q,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,7181000.0,1984000.0,8272000.0,,1123000.0,-2000.0,256104000.0,1870000.0,1870000.0,,98765000.0,92688000.0,,17632000.0,17632000.0,,0.001,200000000.0,26438767.0,26438767.0,26000.0,-22631000.0,,,,,,,,,,,,,,,,,,,,273000.0,,,,-0.86,,,,,,,,,,17600000.0,,,-2000.0,5487000.0,881000.0,,,,,,,,,,,,,2258000.0,2327000.0,3000.0,393000.0,266000.0,,,,44000.0,83000.0,12000.0,141932000.0,98765000.0,15724000.0,271000.0,,,,,-22626000.0,,-20300000.0,81000.0,76000.0,381000.0,271000.0,110000.0,,374000.0,1626000.0,-5000.0,74000.0,,,,0.001,10000000.0,0.0,0.0,3983000.0,,,,,,,2061000.0,938000.0,14813000.0,-299295000.0,,125751000.0,,,,,2599164.0,6.36,,,,8400000.0,4782729.0,8.59,4782729.0,8.59,,,,8100000.0,,71073000.0,-43167000.0,,,,,890000.0,,,,,,,,4700000.0,26304920.0,,,,,
2021-12-31,2022-03-10,10-K,"GALERA THERAPEUTICS, INC.",GRTX,CIK0001563577,USD,5044000.0,2038000.0,7633000.0,,1587000.0,-14000.0,258086000.0,7231000.0,7231000.0,5521636.0,83311000.0,77392000.0,9000.0,19859000.0,19859000.0,3987000.0,0.001,200000000.0,26458767.0,26458767.0,26000.0,-80560000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53889000.0,7827000.0,1102000.0,43111000.0,2874000.0,52787000.0,273000.0,653000.0,273000.0,300000.0,1.0,,-3.12,,0.21,-0.003,0.169,0.004,0.056,-0.001,0.0,0.015,16300000.0,0.0,,-4000.0,20951000.0,881000.0,0.0,-80587000.0,-80534000.0,53000.0,0.0,0.0,,-101000.0,-951000.0,,246000.0,1022000.0,2258000.0,7194000.0,32000.0,310000.0,266000.0,,,,44000.0,,8000.0,141315000.0,83311000.0,12935000.0,258000.0,0.0,66707000.0,5238000.0,-67958000.0,-80534000.0,,-73368000.0,325000.0,303000.0,302000.0,,44000.0,325000.0,296000.0,1957000.0,-26000.0,0.0,7194000.0,283000.0,71979000.0,0.001,10000000.0,0.0,0.0,6175000.0,,7941000.0,,77500000.0,1266000.0,-80534000.0,2114000.0,527000.0,52417000.0,-316102000.0,70000.0,128063000.0,7231000.0,0.0,0.895,0.0079,2810494.0,6.78,554698.0,1653852.0,7.73,3000000.0,4970975.0,8.45,4970975.0,8.45,2.14,12.5,10.4,3000000.0,,51358000.0,-58004000.0,,591257.0,,,1266000.0,,,,,,,,4700000.0,25789458.0,778000.0,307000.0,0.053,0.0,63700000.0
